codgeo,ze2020,bpe_facilities_2024_total
51641,4415,3
54457,4412,1
54458,4419,1
53152,5211,152
53046,5211,9
54474,4412,8
54459,4412,63
54302,4410,22
53272,5215,7
52126,4404,4
54121,4412,7
54105,4412,16
54345,4412,11
52540,4404,1
54395,4412,4389
53051,5215,19
53063,5204,13
53061,5215,14
53054,5211,254
52035,4404,2
51458,4415,3
51461,4413,57
51495,4415,2
52392,4404,3
52420,4404,5
54064,4419,5
54042,4412,12
54057,4412,4
52206,4427,7
53012,5204,12
53037,5218,17
54235,4412,17
54205,4412,74
53189,5215,2
53263,5215,9
51431,4406,94
53139,5215,15
54439,4412,176
54191,4417,1
54197,4412,103
54016,4412,5
54031,4412,12
54486,4412,10
53077,5211,140
54473,4412,7
54465,4412,16
54308,4419,6
52149,4427,2
53266,5215,12
54069,4424,10
52505,4404,3
52467,4404,1
51578,4406,4
53190,5215,24
52366,4404,3
52353,4404,162
51442,4402,1
53114,5215,5
53091,5215,16
52248,4404,19
51447,4413,9
53035,5204,14
53045,5211,15
53042,5215,22
52110,4427,6
54043,4412,41
52413,4427,4
53201,5211,349
54140,4412,2
52056,4404,3
51662,4413,164
54352,4412,19
54299,4412,8
54315,4412,47
54259,4417,10
54276,4412,34
54056,4424,3
52357,4427,6
53082,5211,17
53071,5215,10
53052,0051,8
51644,4406,2
52290,4404,2
52234,4404,1
53089,5204,20
52132,4404,19
54113,4412,78
54104,4412,9
53267,5211,49
54250,4412,18
54232,4412,84
54238,4412,5
52102,4404,12
52069,4404,6
52122,4404,4
54070,4412,5
54049,4424,7
54143,4412,12
51547,4402,2
53186,5211,74
54354,4412,2
54495,4412,96
54489,4424,2
54483,4412,265
54199,4417,16
52022,4404,7
54033,4424,3
51497,4427,1
54421,4419,7
54424,4412,2
54285,4412,2
53117,5204,10
53086,5211,23
54245,4412,5
52443,4427,2
52450,4404,13
52406,4404,7
52398,4427,29
51515,4402,15
51511,4415,4
52133,4404,3
53226,5211,21
53265,5215,22
53270,5215,3
53242,5221,5
52273,4404,3
51433,4427,11
52091,4404,3
52064,4404,53
54377,4417,3
54385,4424,20
54129,4419,68
54020,4412,12
54487,4412,2
54336,4412,22
54344,4412,9
54417,4412,8
51454,4413,6414
53130,5211,1988
53124,5204,39
53125,5211,48
51520,4427,1
51546,4402,13
54287,4417,11
54289,4412,9
54182,4412,16
54432,4412,62
54420,4424,2
52146,4404,5
52140,4404,41
52025,4404,1
52319,4404,1
53029,5204,56
52550,4427,122
52507,4404,2
52515,4404,2
52542,4404,1
54240,4412,2
54207,4412,3
54219,4412,3
53174,5215,14
53172,5211,12
52447,4404,7
52465,4404,4
52453,4404,1
52396,4404,4
52395,4404,2
52380,4404,27
51435,4406,7
51412,4415,2
51425,4406,6
51584,4413,5
51556,4402,13
52115,4404,2
52016,4404,3
52038,4404,1
53253,5221,10
51649,4427,549
51647,4427,28
51480,4406,3
51444,4413,16
54492,4412,4
54246,4417,3
54338,4412,32
52294,4427,22
52228,4404,3
54063,4412,9
53188,5221,100
54320,4412,19
52159,4404,1
53041,5221,2
53178,5204,7
54261,4424,92
54281,4412,24
54407,4412,2
52528,4427,4
51577,4413,3
52003,4404,4
52407,4404,13
52062,4404,3
52114,4404,67
54096,4424,3
51492,4415,40
54482,4412,277
54270,4424,70
54316,4412,10
52315,4404,13
53173,5215,4
52493,4404,3
51619,4402,1
51648,4402,10
54334,4424,14
52254,4404,2
52208,4404,3
52196,4404,6
54052,4412,4
54415,4412,117
54247,4412,4
51574,4402,4
51579,4415,5
51602,4427,1
54003,4412,2
52494,4404,4
52044,4404,19
52103,4404,6
54098,4412,3
54160,4412,24
52304,4404,1
52295,4404,3
51423,4427,63
54498,4412,138
54488,4419,1
53072,5215,28
54125,4412,13
54146,4412,11
52491,4427,6
53192,5221,7
54294,4412,4
54066,4424,7
53156,5211,6
54201,4417,13
54203,4412,7
52260,4404,2
52227,4404,5
53147,5215,639
53011,5211,26
53027,5218,5
54451,4424,66
54436,4424,3
52272,4404,3
52475,4427,2
52440,4427,12
53256,5215,9
53229,5211,31
54137,4424,17
54126,4412,14
54168,4412,6
54119,4410,2
54107,4417,1
54006,4412,14
52525,4404,2
52011,4404,3
53087,5211,7
51471,4413,12
51566,4402,9
54364,4412,33
51501,4402,6
54274,4412,287
54244,4410,5
52288,4427,3
54325,4412,1
53177,5211,11
52205,4404,25
52242,4404,24
53250,5211,12
53034,5211,175
54200,4412,8
54159,4412,279
54491,4424,9
52479,4427,27
52474,4404,2
52448,4427,934
54339,4412,215
54429,4412,4
52051,4404,5
52040,4404,6
53106,0051,17
54001,4412,5
54012,4412,10
54026,4412,4
52169,4427,4
52185,4404,5
52074,4404,34
52116,4404,1
52060,4404,147
51600,4413,4
51594,4415,2
51473,4415,3
54437,4412,41
54422,4417,4
53203,5218,8
54216,4412,3
54217,4417,6
51525,4402,52
53249,5215,35
52203,4427,2
51428,4413,29
53016,5215,65
54114,4412,13
54469,4410,8
52539,4404,4
54158,4412,4
51598,4427,11
51558,4406,6
52444,4404,21
52468,4404,6
52421,4404,8
53121,5215,57
53080,0051,9
51611,4406,6
54453,4410,1
54411,4412,5
51463,4427,4
52284,4427,1
52325,4404,2
52318,4404,5
53218,5215,15
54214,4412,30
54165,4412,28
54405,4412,14
54348,4412,6
54099,4410,410
51503,4413,2
54481,4417,4
54496,4412,10
52218,4427,3
52214,4404,1
52243,4404,5
52121,4404,960
52058,4404,75
53079,5215,9
52138,4404,2
54036,4424,21
52393,4404,1
53234,5215,3
54305,4412,82
51652,4415,2
54441,4410,6
54081,4424,6
51390,4406,18
54365,4417,12
54253,4410,23
54236,4424,8
54213,4410,8
54404,4412,5
53181,5211,37
54183,4412,3
54172,4424,6
54171,4410,29
51524,4415,9
51508,4427,8
51499,4406,4
51537,4402,5
54288,4412,16
52061,4404,9
52084,4404,2
51597,4406,6
51472,4427,34
51484,4413,4
51498,4402,1
52193,4404,12
52131,4427,6
52183,4404,2
52529,4404,33
52029,4427,4
53209,5211,7
52388,4404,5
52390,4404,1
53271,5215,128
54234,4424,59
53118,5215,8
54097,4419,3
51403,4413,14
52292,4404,53
52302,4427,4
52306,4404,15
52326,4404,1
54196,4412,82
54169,4424,3
52219,4427,2
52047,4427,3
52037,4404,16
54490,4412,47
54500,4412,3
51629,4413,23
53028,5215,10
53048,5211,52
53022,5211,15
54284,4424,22
54059,4412,23
54075,4417,3
53101,5204,20
53062,5204,680
52155,4404,8
52367,4404,1
52513,4404,4
52511,4427,1
54333,4412,9
52492,4404,16
53146,5215,60
53119,5211,116
53141,5211,27
54449,4412,18
51655,4406,5
51645,4415,3
51614,4413,56
51607,4415,3
52303,4404,4
52307,4404,7
54386,4412,3
54406,4412,13
54375,4412,28
52240,4404,7
52411,4427,51
54484,4417,5
54471,4412,2
54144,4412,13
52015,4404,1
52005,4404,1
51659,4402,3
52033,4404,5
53017,5218,33
52128,4404,5
52137,4404,1
54275,4410,5
51582,4413,18
51571,4413,34
53090,5204,4
53102,5211,6
54323,4424,497
54329,4412,757
53200,5215,17
52104,4427,22
52089,4404,1
52287,4404,2
52266,4427,1
52267,4427,9
52346,4427,10
52297,4404,6
53094,5211,65
51506,4402,205
51539,4427,5
52490,4427,21
51453,4402,31
52399,4404,3
52422,4404,11
54030,4419,3
54115,4412,187
51402,4415,13
52249,4404,10
52199,4427,3
54433,4412,10
54153,4410,3
54156,4412,38
54222,4412,58
53230,5215,7
54393,4412,20
54399,4412,15
52123,4427,41
52019,4427,3
54190,4412,3
52503,4404,1
52516,4404,1
53007,5211,74
52500,4427,22
51592,4406,4
52372,4404,3
52354,4404,3
52374,4404,6
54255,4412,2
52087,4404,8
51493,4413,11
51496,4427,7
51507,4402,279
51527,4413,5
54298,4412,4
53122,5215,33
54109,4412,30
52301,4404,4
54508,4412,5
51432,4415,30
51434,4406,19
53154,5211,40
52216,4404,1
54178,4424,1
54175,4412,15
54035,4419,13
52013,4404,4
52007,4404,2
54389,4410,2
54072,4412,10
54466,4412,13
53103,5211,67
52145,4404,5
52130,4404,6
52369,4404,3
52375,4404,1
51399,4402,10
51518,4413,24
53257,5211,17
53258,5204,38
53262,5211,32
54296,4412,19
54324,4412,2
52274,4404,11
54427,4417,10
54438,4412,1
54440,4410,3
53136,5204,34
51548,4402,13
53165,5204,5
51650,4402,1
51634,4402,4
52426,4404,7
52439,4404,6
52194,4427,48
52223,4404,4
54231,4410,2
54251,4419,3
51573,4413,402
54291,4412,5
54022,4410,18
54005,4412,2
52414,4427,27
52355,4404,8
53075,5211,7
52179,4427,1
54301,4412,6
54318,4412,146
51612,4406,154
51617,4402,19
51609,4406,23
53003,5215,113
52538,4404,24
54351,4412,57
54355,4412,4
54410,4410,17
54387,4412,4
54378,4424,4
51522,4427,6
51535,4415,252
52027,4404,4
52006,4427,6
52085,4404,1
54479,4412,2
54494,4412,7
53142,5215,16
54254,4424,75
54173,4412,5
51553,4402,5
51569,4413,70
53224,5211,26
52222,4427,1
53109,5215,15
52231,4427,3
54053,4412,1
51475,4427,3
51449,4413,35
54002,4410,9
54010,4412,25
52356,4427,5
52156,4427,15
54085,4412,4
51624,4413,52
53085,5215,7
53074,5215,23
52547,4404,13
53002,5215,22
51635,4427,6
51544,4402,20
51516,4415,2
51517,4402,1
54374,4412,20
54390,4412,3
52173,4404,3
52097,4404,1
52093,4404,103
52276,4404,9
53161,5215,112
51656,4402,14
51478,4427,8
51528,4427,4
51542,4415,3
53204,0051,7
54290,4424,5
54256,4412,5
54243,4417,8
51441,4427,3
54023,4412,9
54032,4412,7
54132,4412,1
52437,4404,1
52429,4427,9
52548,4404,2
53111,5215,10
51626,4415,4
51632,4402,8
51622,4413,11
54300,4412,207
54194,4424,10
52352,4404,1
52082,4404,5
52108,4404,3
54434,4412,11
54455,4412,7
54392,4412,12
53237,5215,13
53245,5211,27
52008,4404,56
52312,4404,3
52286,4404,2
54353,4410,38
54206,4412,13
54229,4417,15
51476,4402,19
54067,4424,11
53198,5215,7
51415,4402,4
52245,4404,2
51550,4427,14
51565,4415,2
51613,4413,26
53053,5215,10
54145,4412,28
54139,4412,2
52405,4404,86
52385,4404,1
52394,4404,7
52397,4404,5
52549,4404,1
54475,4412,5
54510,4412,12
54485,4424,2
53097,5215,333
54303,4412,14
52157,4404,1
52163,4404,14
53233,5218,9
52278,4404,1
52331,4427,126
52271,4404,2
52321,4427,2
53021,5215,21
53047,5215,7
51446,4427,13
51519,4402,1
52021,4427,4
52055,4427,4
54376,4412,14
54373,4412,91
54220,4412,2
54106,4412,9
54133,4412,4
51583,4427,9
52001,4404,6
53223,5215,18
52365,4404,10
52419,4404,4
52363,4404,2
52221,4404,4
52212,4427,6
54034,4412,15
52510,4427,13
52541,4404,6
54476,4424,6
54493,4424,38
54304,4412,503
54295,4424,49
54164,4412,1
54162,4412,36
52298,4404,4
51628,4415,1
51421,4415,2
51526,4415,5
53123,5211,51
54233,4419,2
51479,4413,6
51445,4413,4
54335,4412,11
53059,5211,9
53068,5204,7
53093,5211,11
53115,5215,4
52360,4404,3
52383,4404,8
53246,0051,60
54014,4417,10
51567,4427,22
53208,0051,13
54472,4412,26
51532,4413,14
52141,4404,9
52095,4404,7
54447,4412,1
54452,4412,4
51391,4413,97
51398,4406,7
51397,4402,2
51396,4406,1
54372,4412,23
53013,5215,18
51576,4406,68
51580,4406,16
54111,4412,69
52373,4404,2
54102,4412,25
53134,5215,4
53135,5204,19
54018,4410,10
54004,4424,10
51465,4406,3
51457,4406,25
51491,4402,4
53108,5211,10
53107,5215,144
54045,4412,7
52256,4404,1
52452,4404,5
52075,4404,5
52072,4404,16
54055,4410,13
52181,4427,3
52187,4404,3
54228,4412,2
54019,4412,2
54163,4412,11
54198,4410,6
54425,4424,89
54332,4412,39
51590,4427,32
51534,4413,6
54131,4412,13
52425,4404,3
52473,4404,2
53057,5215,19
54327,4412,19
51424,4402,4
51410,4406,11
52370,4427,5
52400,4404,2
52257,4404,7
54379,4412,5
53009,5211,16
54499,4412,3
54460,4412,5
52113,4404,12
52120,4404,11
54177,4412,11
54265,4412,184
54286,4410,42
54456,4412,19
52327,4427,13
52320,4404,4
52330,4404,5
52285,4404,4
52175,4427,12
52147,4404,4
52171,4427,9
52546,4404,1
54040,4417,72
54061,4412,38
54103,4410,7
51477,4413,13
51490,4402,4
53066,5204,35
51420,4427,1
51563,4415,6
51596,4415,8
54039,4417,186
54279,4412,28
52105,4404,8
52377,4404,9
54148,4412,18
54127,4424,18
54189,4412,31
52235,4427,7
52217,4404,1
52232,4404,2
52391,4427,7
54223,4412,5
54202,4412,11
52160,4404,3
54383,4412,35
54370,4412,7
52445,4404,1
52436,4404,4
53195,5215,14
53216,5215,21
51414,4406,2
52282,4404,14
52305,4404,19
53260,5204,15
51470,4402,3
54467,4412,3
53143,5211,11
54363,4424,8
54366,4412,65
51623,4413,11
54141,4412,4
54095,4412,2
54084,4424,18
54073,4412,18
54313,4412,5
51512,4402,1
52522,4404,11
52518,4404,5
51430,4406,2
52423,4404,23
52480,4404,19
52470,4404,15
53163,5215,22
53176,5215,15
54224,4412,3
52158,4404,7
52164,4404,3
54477,4410,5
52002,4404,1
54391,4410,39
51456,4402,3
52313,4404,6
54266,4412,12
51589,4427,6
54088,4412,7
51639,4406,1
54134,4424,5
51504,4402,185
54060,4412,51
54416,4412,4
54314,4424,147
54212,4424,8
53100,5211,51
52524,4404,11
53235,5215,4
53251,5221,17
52487,4427,2
52438,4404,4
52433,4404,3
52070,4404,4
52094,4404,4
54170,4412,1
51658,4427,1
52017,4404,57
52023,4404,26
53221,5215,7
52184,4427,1
51605,4406,9
51642,4415,3
51608,4427,1
54381,4419,2
54388,4412,1
54428,4424,28
54346,4412,8
54343,4412,8
53144,5215,22
54470,4412,1
54037,4412,6
52336,4427,2
52337,4427,2
52335,4404,3
51562,4413,98
51572,4402,4
51509,4402,5
52151,4404,6
52190,4404,14
52136,4404,5
54309,4412,6
52502,4427,2
52497,4427,7
54093,4410,3
54130,4412,2
54151,4424,21
51389,4402,30
51416,4406,24
51438,4402,5
53019,5218,4
53025,5211,32
53088,5211,36
54054,4412,108
53056,5211,23
52107,4404,6
52088,4427,15
53180,5204,21
52456,4427,22
52442,4427,14
52012,4427,5
53225,5211,14
51646,4402,1
52207,4404,2
54450,4417,7
54480,4412,1
52415,4404,1
52053,4404,2
52050,4404,42
52014,4404,11
52504,4404,17
51485,4402,17
51489,4402,1
52174,4404,3
54015,4424,7
53105,5215,6
54369,4412,28
51587,4402,6
54155,4412,14
54150,4412,112
54412,4421,1
54426,4412,12
54047,4412,5
54091,4412,20
52486,4404,2
53220,5211,10
53133,0051,18
52247,4404,6
52200,4404,5
52211,4404,63
54360,4412,13
52311,4404,6
51631,4413,5
51638,4406,3
53236,5215,4
53164,5215,11
52009,4404,4
54511,4410,4
51392,4406,5
52544,4404,12
54226,4412,3
54423,4417,7
54430,4412,203
51460,4415,5
54136,4410,95
54142,4412,4
53110,5204,48
54268,4412,3
54013,4419,3
51595,4402,7
51557,4427,14
51560,4406,4
52446,4404,6
52489,4404,3
51419,4427,5
51440,4413,73
51406,4427,3
52237,4404,8
52204,4404,4
52230,4427,11
52499,4404,1
52519,4404,4
53128,5211,12
51663,4406,77
54086,4412,9
54094,4412,7
51627,4406,6
54041,4412,5
54356,4412,1
54349,4412,4
52277,4404,3
52289,4404,7
52401,4404,17
53078,5204,24
52165,4404,9
54181,4424,14
54176,4412,61
53261,5215,2
53264,5218,11
54208,4412,9
54241,4412,1
51443,4415,2
51487,4413,7
53040,5211,16
52092,4404,5
52106,4404,6
52066,4427,3
53187,0051,15
54402,4424,13
54409,4412,12
52229,4404,3
52233,4404,7
52057,4427,4
52059,4404,5
51555,4402,3
51551,4427,10
54317,4412,3
52342,4404,2
53129,5211,4
52535,4404,28
52543,4427,13
51536,4413,66
51521,4427,9
51538,4402,4
51523,4413,6
52376,4427,5
54507,4412,2
53169,5211,6
54185,4412,4
54188,4412,41
52168,4404,1
52134,4404,8
52142,4404,2
54443,4417,1
53259,5221,9
52063,4404,6
52079,4427,9
54108,4412,4
53202,5215,8
52220,4404,5
52201,4427,3
53131,5215,2
52523,4404,2
54195,4412,8
53067,5211,14
54028,4410,93
52488,4404,6
52464,4404,1
51654,4427,12
51625,4415,7
52265,4427,29
53243,5211,49
52250,4427,214
52264,4404,5
53026,5211,12
54509,4412,23
54501,4412,3
53214,5221,5
54076,4412,132
54157,4412,147
51486,4402,13
52384,4404,11
52076,4404,18
54371,4410,47
54282,4424,2
54283,4410,12
54330,4412,4
54292,4412,8
54307,4412,5
53168,5211,38
52167,4404,8
54209,4412,3
54221,4412,2
54090,4412,106
54359,4412,3
54362,4424,34
51533,4402,1
51543,4402,2
54011,4424,14
54021,4412,8
51640,4402,12
51407,4415,10
51393,4406,13
54461,4412,2
54463,4412,4
54398,4417,3
53269,5211,17
54174,4412,126
54257,4412,178
52432,4404,62
52476,4404,2
53185,0051,111
52135,4404,2
52129,4427,5
54044,4419,5
54414,4412,14
54418,4412,10
52416,4404,1
52347,4427,3
52348,4404,30
52403,4404,2
53120,5215,9
53148,5204,14
51660,4413,90
53096,5211,266
51513,4427,26
51545,4402,21
51395,4415,4
54340,4412,8
54029,4424,86
53276,5215,36
54027,4412,33
53232,5215,6
51643,4406,12
51603,4406,10
54446,4412,3
54431,4412,700
54419,4419,1
52039,4427,3
52045,4427,80
54050,4412,2
52517,4404,1
52545,4404,5
53001,5211,55
54116,4412,78
54527,4412,24
54545,4412,8
54529,4412,1
54521,4424,46
55026,4401,4
54561,4412,2
54579,4412,9
55025,4421,7
55472,4401,1
55511,4421,3
55514,4401,17
55509,4421,3
55411,4426,5
55270,4412,1
56145,5311,27
56137,5318,96
57050,4419,2
57065,4416,8
56099,5312,18
57016,4416,9
55312,4426,7
55288,4401,39
55410,4421,4
56056,5311,4
57117,4424,13
57230,4416,4
55243,4426,4
55258,4412,17
55399,4426,3
56143,5318,297
54537,4424,16
54543,4412,4
55565,4426,1
55578,4426,4
56001,0062,149
57202,4408,28
57204,4410,11
54596,4412,17
55167,4421,38
55178,4401,5
56255,5318,71
57350,4410,164
57383,4419,7
57092,4420,19
55462,4426,21
57105,4416,3
55356,4426,3
56157,5318,81
55327,4401,7
55174,4426,2
55173,4412,1
57140,4410,13
55507,4426,6
55076,4426,2
56104,5309,23
55572,4426,3
55563,4424,2
55582,4421,4
55186,4401,75
56196,5318,53
56035,5311,30
56042,5318,75
55050,4426,1
57087,4416,4
57372,4424,17
56208,5311,12
54541,4412,5
56133,5311,23
56013,5301,212
56005,5318,198
57166,4416,6
55262,4421,7
55269,4426,4
55419,4426,6
55355,4426,5
56166,5309,249
55253,4426,24
55541,4401,15
55183,4426,1
55129,4426,3
55018,4421,3
56230,0062,21
57326,4416,15
57309,4416,8
55119,4421,2
55087,4401,8
57022,4424,29
57053,4419,3
57344,4419,24
56215,5312,29
56031,5301,104
54525,4424,24
55437,4426,3
55475,4412,1
55438,4421,3
57112,4416,1
56072,5312,17
55347,4426,11
55252,4421,8
57029,4410,8
55043,4426,127
55163,4426,2
55556,4426,1
57075,4410,11
57051,4416,20
55122,4401,297
55517,4401,29
57338,4420,10
57328,4410,7
57394,4416,7
57375,4419,7
57373,4416,31
57132,4419,155
54578,4412,341
57198,4416,11
57189,4416,8
55345,4421,2
55339,4426,3
55444,4426,7
55461,4424,11
57015,4416,14
56154,0062,64
56170,5303,58
56125,5312,46
56228,5311,50
57355,4420,17
55184,4412,31
56008,5318,190
56006,5311,48
57239,4416,18
56207,5312,35
56257,5311,47
54565,4412,8
57313,4416,7
57329,4416,13
57315,4419,20
55521,4426,10
55031,4427,7
56259,5318,56
54528,4412,745
56066,5303,196
56065,5311,16
56062,5309,38
56052,5318,133
55343,4426,1
55359,4401,9
57095,4416,16
55297,4426,3
55140,4421,1
55219,4426,5
54580,4424,200
54568,4424,4
57354,4410,6
56195,5318,91
55450,4424,3
55449,4426,7
55038,4401,3
55045,4426,17
55063,4424,62
57111,4410,12
55497,4426,14
55506,4426,1
57388,4424,4
56153,5318,100
55374,4401,5
57251,4410,22
57235,4416,33
55532,4401,17
55568,4401,9
55586,4412,6
55194,4401,1
55211,4426,1
55295,4401,1
55307,4426,1
55306,4421,5
57336,4416,147
57353,4419,1
54573,4412,5
54575,4424,66
54562,4419,3
57072,4424,9
55037,4421,2
55051,4401,6
57303,4410,101
57033,4419,43
57201,4420,13
55508,4421,6
55492,4426,24
55516,4401,29
55431,4412,3
55473,4426,1
57010,4410,8
56264,5309,17
55101,4401,8
55089,4401,1
55075,4427,6
57396,4410,22
57175,4419,8
55566,4426,12
56160,5312,43
54547,4412,945
56023,5301,222
56015,5318,75
55331,4401,1
56148,5309,36
56144,5312,94
56047,5312,33
55134,4401,5
55165,4421,23
55365,4421,2
54585,4412,8
54572,4424,8
57059,4416,2
57086,4419,7
57079,4424,8
54601,4412,2
57180,4419,8
57325,4420,22
56252,5318,44
56249,5311,78
55498,4426,26
55500,4426,55
57125,4410,13
57119,4419,78
57134,4410,72
57174,4416,2
55078,4421,11
55105,4426,7
57352,4410,18
55530,4426,9
55250,4421,10
56152,5301,295
57226,4424,90
57057,4410,13
57080,4419,2
55320,4426,1
55275,4421,4
55426,4401,4
