codgeo,ze2020,active_15_64_2021_total,employed_15_64_2021_total,unemployed_15_64_2021_total,unemployment_rate_est_2021,jobs_lt_2021_total
02049,3220,323.112764,292.016944,31.09582,0.096238,71.661476
02050,3217,152.558565,136.58446,15.974105,0.104708,32.845895
02051,3209,185.463923,164.41914,21.044782,0.113471,71.397285
02052,3221,59.757353,48.375,11.382353,0.190476,10.898518
02053,3209,293.576803,274.937032,18.639771,0.063492,91.221299
02054,3221,270.325543,250.867273,19.45827,0.071981,74.628627
02055,3217,33.820225,28.022472,5.797753,0.171429,19.916381
02056,3220,98.47619,91.142857,7.333333,0.074468,14.555677
02057,3220,596.556342,498.593224,97.963118,0.164214,277.742958
02058,3214,414.436458,351.809783,62.626675,0.151113,216.221319
02059,3220,1077.049367,808.978814,268.070554,0.248893,571.208116
02060,3220,118.358933,104.180221,14.178713,0.119794,45.550411
02061,3220,119.278445,102.903914,16.374531,0.13728,12.608001
02062,3209,65.488722,65.488722,0.0,0.0,24.861255
02063,3220,181.337436,149.321698,32.015738,0.176553,25.211966
02064,3221,1435.693378,1232.176112,203.517266,0.141755,624.232416
02065,3220,267.868,227.842961,40.025039,0.149421,119.864021
02066,3220,76.984694,69.188776,7.795918,0.101266,37.714724
02067,3217,87.578947,76.631579,10.947368,0.125,27.673489
02068,3214,39.613636,35.840909,3.772727,0.095238,8.721315
02069,3214,43.17757,33.364486,9.813084,0.227273,8.900004
02070,3220,199.635046,167.961285,31.673761,0.158658,54.997849
02071,3221,318.060199,288.76182,29.298379,0.092116,57.069381
02072,3214,95.59322,83.389831,12.20339,0.12766,12.241152
02073,3214,339.817824,311.93703,27.880794,0.082046,76.00204
02074,3214,271.26882,237.693185,33.575635,0.123773,32.794917
02075,3220,88.622449,76.806122,11.816327,0.133333,11.056964
02076,3214,85.00641,79.275641,5.730769,0.067416,17.344765
02078,3221,73.317073,64.152439,9.164634,0.125,15.124101
02079,3217,68.848485,64.545455,4.30303,0.0625,20.183588
02080,3214,166.070932,143.156024,22.914908,0.137983,17.100411
02081,3220,226.229673,205.680144,20.549528,0.090835,29.544572
02082,3209,62.15,56.5,5.65,0.090909,14.125
02083,3209,385.266604,361.912609,23.353995,0.060618,85.155297
02084,3209,133.923638,119.747717,14.175921,0.105851,27.370469
02085,3209,513.184211,469.930925,43.253286,0.084284,308.678034
02086,3220,453.146554,399.97259,53.173964,0.117344,82.196898
02087,3221,17.0,14.0,3.0,0.176471,2.0
02088,3214,33.6,31.5,2.1,0.0625,3.15
02089,3221,486.340828,441.061398,45.279429,0.093102,389.581633
02090,3209,92.866667,85.723077,7.14359,0.076923,19.009974
02091,3221,41.642105,40.673684,0.968421,0.023256,6.77203
02093,3221,527.134882,436.632083,90.502799,0.171688,256.812432
02094,3209,211.645125,203.275612,8.369513,0.039545,132.953006
02095,3220,2070.627196,1413.511028,657.116168,0.317351,1560.43522
02096,3214,94.484043,84.324468,10.159574,0.107527,15.142706
02097,3214,115.596064,104.694428,10.901636,0.094308,50.482275
02098,3209,190.358089,173.026478,17.331611,0.091047,86.977066
02099,3209,114.570136,103.113122,11.457014,0.1,8.976534
02100,3220,64.463768,55.398551,9.065217,0.140625,25.939042
02101,3214,70.757925,66.593185,4.164741,0.058859,23.004341
02102,3214,77.836957,67.728261,10.108696,0.12987,35.435894
02103,3220,575.085288,499.414152,75.671136,0.131582,1193.550527
02104,3214,46.545455,43.636364,2.909091,0.0625,7.022335
02105,3209,84.663212,71.865285,12.797927,0.151163,22.834736
02106,3214,338.421313,290.911192,47.510121,0.140387,177.512687
02107,3221,34.666667,31.695238,2.971429,0.085714,6.011669
02108,3214,79.257143,76.0,3.257143,0.041096,8.996742
02109,3217,215.335499,185.627942,29.707558,0.137959,96.86603
02110,3221,935.741327,772.807775,162.933552,0.174122,835.429997
02111,3214,325.596234,285.445143,40.151091,0.123316,54.160483
02112,3220,296.091091,259.049296,37.041795,0.125103,64.553388
02114,3209,672.847095,566.928537,105.918557,0.157418,548.120393
02115,3221,73.2,65.692308,7.507692,0.102564,26.845498
02116,3217,45.654135,42.541353,3.112782,0.068182,17.487744
02117,3220,32.484848,28.424242,4.060606,0.125,8.285468
02118,3221,65.0,58.0,7.0,0.107692,7.220027
02119,3209,173.671807,155.911883,17.759924,0.102261,43.696952
02120,3221,85.561224,75.612245,9.94898,0.116279,41.026868
02121,3209,106.4,91.2,15.2,0.142857,61.80888
02122,3214,20.0,19.0,1.0,0.05,11.01846
02123,3220,146.296317,136.301397,9.99492,0.06832,34.262557
02124,3220,289.970624,253.974607,35.996017,0.124137,29.973344
02125,3209,99.860062,94.917119,4.942943,0.049499,22.938063
02126,3214,175.112631,135.040991,40.07164,0.228834,90.061634
02127,3209,98.484375,90.526042,7.958333,0.080808,15.584063
02128,3214,652.203629,586.294758,65.908871,0.101056,331.904525
02129,3221,11.0,10.0,1.0,0.090909,8.041515
02130,3217,82.352941,70.588235,11.764706,0.142857,18.669606
02131,3221,891.742347,782.021568,109.720779,0.123041,549.9251
02132,3214,90.182741,80.588832,9.593909,0.106383,8.634518
02133,3214,197.758308,166.188975,31.569334,0.159636,44.523458
02134,3217,361.460954,307.039322,54.421632,0.15056,239.311563
02135,3217,498.143481,421.542113,76.601367,0.153774,366.36066
02136,3217,62.96875,49.40625,13.5625,0.215385,18.376237
02137,3209,76.419847,71.038168,5.381679,0.070423,12.646535
02138,3221,78.994286,74.605714,4.388571,0.055556,21.533835
02139,3220,186.541446,163.83807,22.703376,0.121707,53.881919
02140,3221,199.36343,175.965036,23.398394,0.117366,69.924419
02141,3217,688.372842,551.969718,136.403124,0.198153,918.495724
02142,3220,127.020243,118.955466,8.064777,0.063492,23.917888
02143,3220,76.586022,69.623656,6.962366,0.090909,103.495893
02144,3220,71.986111,65.083333,6.902778,0.09589,10.933181
02145,3220,264.527359,238.454285,26.073074,0.098565,37.162367
02146,3209,44.494382,42.269663,2.224719,0.05,13.829437
02148,3221,124.763525,116.782537,7.980988,0.063969,11.896998
02149,3220,25.566667,22.616667,2.95,0.115385,11.849079
02150,3214,29.0,26.0,3.0,0.103448,15.107485
02151,3214,63.0,59.0,4.0,0.063492,7.099356
02152,3221,42.033708,38.123596,3.910112,0.093023,35.652013
02153,3214,391.415025,355.023767,36.391258,0.092974,54.687832
02154,3221,180.079911,162.966668,17.113243,0.095031,77.474123
02155,3214,79.736041,70.243655,9.492386,0.119048,11.723752
02156,3214,108.221366,103.103294,5.118072,0.047293,14.330033
02157,3214,357.814765,305.072247,52.742518,0.147402,974.931433
02158,3214,143.831086,122.260172,21.570914,0.149974,553.616887
02159,3221,136.902363,117.778688,19.123675,0.139688,23.282951
02160,3214,218.489216,182.725743,35.763473,0.163685,77.022112
02162,3209,129.979695,115.9784,14.001295,0.107719,19.757932
02163,3209,1144.558844,969.692214,174.866629,0.152781,1063.97113
02164,3209,149.578434,137.68156,11.896874,0.079536,16.396828
02165,3220,699.252507,608.075503,91.177004,0.130392,353.980129
02166,3209,180.899322,167.860614,13.038708,0.072077,10.065888
02167,3221,439.396204,397.475053,41.921151,0.095406,52.78694
02168,3209,6356.91271,4902.286251,1454.626459,0.228826,9221.425416
02169,3214,36.433735,34.409639,2.024096,0.055556,5.959289
02170,3220,57.0,48.0,9.0,0.157895,7.209589
02171,3214,45.0,43.977273,1.022727,0.022727,6.118631
02172,3221,138.552,121.484,17.068,0.123188,50.449449
02173,3220,4806.296838,3675.473614,1130.823224,0.23528,6133.934385
02174,3214,383.043682,332.536415,50.507266,0.131858,188.50299
02175,3221,77.278481,74.14557,3.132911,0.040541,12.531646
02176,3221,97.470874,84.407767,13.063107,0.134021,5.970953
02177,3214,54.906475,47.654676,7.251799,0.132075,4.160679
02178,3214,60.669291,57.952756,2.716535,0.044776,7.521294
02179,3221,188.141315,161.236367,26.904948,0.143004,30.635114
02180,3214,352.762318,317.280364,35.481954,0.100583,81.941244
02181,3214,36.587629,22.515464,14.072165,0.384615,1.876289
02182,3214,57.830882,45.375,12.455882,0.215385,3.558824
02183,3214,93.0,83.0,10.0,0.107527,10.986014
02184,3214,144.179616,118.007527,26.172089,0.181524,82.493522
02185,3209,167.838989,151.201348,16.637641,0.099129,27.498421
02186,3209,565.684064,513.329356,52.354708,0.092551,360.405983
02187,3209,513.723463,456.297038,57.426425,0.111785,654.559456
02188,3220,59.836879,54.765957,5.070922,0.084746,19.301309
02189,3214,173.389096,146.034973,27.354122,0.157761,19.64503
02190,3221,247.843365,227.971094,19.872272,0.080181,30.879252
02191,3214,231.234723,207.854565,23.380158,0.10111,106.79358
02192,3221,192.444773,173.282575,19.162198,0.099572,41.367999
02193,3209,26.8125,25.78125,1.03125,0.038462,10.305724
02194,3214,73.66474,68.549133,5.115607,0.069444,13.9822
02195,3221,443.65246,401.918405,41.734055,0.094069,324.15292
02196,3214,131.324189,122.934213,8.389976,0.063888,75.571327
02197,3217,240.055113,221.649514,18.405599,0.076672,166.185749
02198,3221,84.378601,78.625514,5.753086,0.068182,13.414118
02199,3220,271.867583,248.185851,23.681732,0.087108,61.527114
02200,3214,43.830189,35.254717,8.575472,0.195652,28.584049
02201,3221,201.467241,184.98042,16.486821,0.081834,124.00907
02203,3209,541.990723,466.168961,75.821761,0.139895,130.3539
02204,3217,22.640625,20.671875,1.96875,0.086957,13.774052
02205,3214,105.041096,93.369863,11.671233,0.111111,13.656418
02206,3220,22.619718,19.535211,3.084507,0.136364,3.084507
02207,3220,100.460829,94.43318,6.02765,0.06,7.065469
02208,3214,133.018346,121.996865,11.021481,0.082857,14.847857
02209,3209,325.028049,275.558388,49.469662,0.152201,217.83337
02210,3221,170.737645,157.013379,13.724266,0.080382,24.926351
02211,3214,172.982416,158.785064,14.197352,0.082074,47.090613
02212,3220,295.298695,267.021796,28.276899,0.095757,317.126649
02213,3209,174.406294,152.159349,22.246945,0.127558,45.797622
02214,3220,32.0,28.0,4.0,0.125,5.02338
02215,3214,402.069238,361.415072,40.654165,0.101112,270.048388
02216,3221,154.877213,138.407837,16.469376,0.106338,22.617706
02217,3221,425.577931,378.676516,46.901415,0.110206,488.437411
02218,3214,285.945018,244.676051,41.268967,0.144325,136.258262
02219,3221,83.560424,74.604531,8.955893,0.107179,68.088952
02220,3209,226.588433,205.617365,20.971067,0.092551,56.427321
02221,3209,85.090909,78.0,7.090909,0.083333,15.182509
02222,3214,13.282051,10.435897,2.846154,0.214286,14.520483
02223,3209,165.566649,151.592072,13.974577,0.084405,16.185709
02224,3221,157.24996,133.856773,23.393187,0.148764,47.511183
02225,3209,34.414634,31.378049,3.036585,0.088235,5.165712
02226,3221,845.008152,781.0547,63.953452,0.075684,381.743973
02227,3209,52.433333,50.416667,2.016667,0.038462,8.046763
02228,3209,154.915527,141.157765,13.757762,0.088808,129.460517
02229,3214,29.391892,24.324324,5.067568,0.172414,3.040541
02230,3221,92.068966,78.62069,13.448276,0.146067,17.704528
02231,3214,444.996165,386.40131,58.594854,0.131675,73.072807
02232,3221,146.038171,132.025262,14.012909,0.095954,413.779588
02233,3209,77.708661,72.23622,5.472441,0.070423,62.661916
02234,3214,39.52381,31.619048,7.904762,0.2,27.280142
02235,3214,51.0,48.0,3.0,0.058824,9.044511
02236,3221,141.660128,120.167792,21.492335,0.151718,37.059637
02237,3214,703.72749,579.316755,124.410735,0.176788,577.570258
02238,3214,835.147456,740.300127,94.847329,0.11357,228.68712
02239,3209,559.720148,480.779413,78.940735,0.141036,381.072914
02240,3220,80.484848,70.787879,9.69697,0.120482,16.699054
02241,3209,52.393398,43.496405,8.896992,0.169811,20.854552
02242,3209,330.330099,290.798614,39.531484,0.119673,93.60721
02243,3221,1328.413924,1139.660655,188.753269,0.142089,1059.071371
02244,3220,30.0,28.0,2.0,0.066667,9.321351
02245,3221,763.718001,625.671935,138.046066,0.180755,484.441716
02246,3220,277.589172,239.42468,38.164492,0.137486,43.024433
02248,3214,65.576923,52.660256,12.916667,0.19697,16.078508
02249,3221,44.558824,40.598039,3.960784,0.088889,12.784597
02250,3214,44.333333,42.52381,1.809524,0.040816,8.464164
02251,3214,10.592593,10.592593,0.0,0.0,3.851852
02252,3214,38.0,36.0,2.0,0.052632,6.974926
02253,3221,179.540365,165.620878,13.919487,0.077528,19.035554
02254,3221,66.430769,56.661538,9.769231,0.147059,5.997942
02255,3221,80.039216,68.751634,11.287582,0.141026,10.31232
02256,3214,44.747967,37.463415,7.284553,0.162791,14.538323
02257,3220,197.294429,174.138255,23.156174,0.117369,33.98326
02258,3221,190.050982,169.946444,20.104538,0.105785,76.527972
02259,3221,205.196828,187.217761,17.979068,0.087619,27.034965
02260,3220,269.875576,231.036951,38.838625,0.143913,31.935482
02261,3214,170.998594,154.15288,16.845714,0.098514,43.386064
02262,3220,96.14218,88.293839,7.848341,0.081633,19.037718
02263,3221,50.446429,43.383929,7.0625,0.14,5.929028
02264,3214,322.231836,254.452357,67.779479,0.210344,132.686487
02265,3214,33.268293,25.756098,7.512195,0.225806,5.294466
02266,3214,21.333333,21.333333,0.0,0.0,11.668105
02267,3221,149.754292,137.813884,11.940408,0.079733,26.896902
02268,3209,337.49228,300.417983,37.074297,0.109852,88.647935
02269,3217,79.081081,69.837838,9.243243,0.116883,21.394346
02270,3220,75.920245,61.748466,14.171779,0.186667,56.59787
02271,3209,60.149254,55.298507,4.850746,0.080645,11.633264
02272,3221,43.573333,43.573333,0.0,0.0,10.165686
02273,3220,99.477387,84.703518,14.773869,0.148515,20.37856
02274,3214,79.22561,74.762195,4.463415,0.056338,32.636098
02275,3217,141.074333,119.065532,22.008802,0.156009,97.942146
02276,3220,59.459016,52.745902,6.713115,0.112903,20.268079
02277,3221,156.131409,137.213403,18.918006,0.121167,24.312318
02278,3217,13.176471,13.176471,0.0,0.0,15.397755
02279,3209,283.688752,254.369402,29.319351,0.10335,594.893552
02280,3209,195.294162,167.305517,27.988644,0.143315,14.093331
02281,3209,119.652535,103.172905,16.47963,0.137729,22.289884
02282,3214,214.01765,184.985167,29.032483,0.135655,65.503825
02283,3214,135.034275,116.06496,18.969315,0.140478,21.882536
02284,3217,46.836735,37.469388,9.367347,0.2,11.465626
02286,3217,381.511173,327.980228,53.530945,0.140313,102.75969
02287,3220,460.729826,436.105426,24.624399,0.053447,202.006232
02288,3220,166.040891,146.154941,19.88595,0.119765,42.000175
02289,3209,210.000136,191.995493,18.004644,0.085736,18.267177
02290,3209,1305.734196,1149.141408,156.592788,0.119927,585.655768
02291,3220,170.417441,147.361635,23.055806,0.13529,47.769167
02292,3209,621.90934,532.70787,89.20147,0.143432,328.160499
02293,3220,252.196842,220.065317,32.131525,0.127407,50.250705
02294,3214,84.591346,80.610577,3.980769,0.047059,184.428868
02295,3217,375.370893,311.01054,64.360353,0.171458,186.626682
02296,3220,487.431692,416.938779,70.492913,0.144621,214.29492
02297,3209,59.95935,54.878049,5.081301,0.084746,8.13166
02298,3220,642.697513,487.698111,154.999402,0.24117,172.706178
02299,3214,263.749375,239.84543,23.903945,0.090631,158.005493
02302,3221,184.079836,170.291312,13.788524,0.074905,56.399669
02303,3220,300.724698,283.39854,17.326157,0.057615,649.156809
02304,3220,1182.891402,822.918435,359.972967,0.304316,1270.457628
02305,3209,1184.932993,982.47892,202.454073,0.170857,1042.5845
02306,3214,222.336288,186.256546,36.079741,0.162276,49.020593
02307,3221,965.176678,833.369703,131.806976,0.136563,554.867991
02308,3217,228.867317,206.578728,22.28859,0.097387,52.777052
02309,3214,344.85165,305.514881,39.336769,0.114069,43.311239
02310,3220,118.162595,105.178819,12.983776,0.109881,32.320081
02312,3217,510.321984,460.713557,49.608427,0.09721,203.095596
02313,3220,195.969734,169.517728,26.452005,0.13498,52.483478
02315,3220,685.589066,594.529467,91.059599,0.13282,314.907739
02316,3221,56.640625,50.78125,5.859375,0.103448,27.690424
02317,3220,107.676768,99.393939,8.282828,0.076923,8.261901
02318,3221,642.164227,551.504892,90.659335,0.141178,170.305456
02319,3220,223.357628,186.114707,37.242921,0.166741,42.072559
02320,3220,117.54535,105.368565,12.176785,0.103592,17.515926
02321,3217,404.669557,344.250974,60.418584,0.149304,506.436079
02322,3220,182.948695,176.915993,6.032701,0.032975,41.99043
02323,3220,62.086957,53.217391,8.869565,0.142857,9.885719
02324,3217,135.680757,115.58654,20.094217,0.148099,31.090251
02326,3221,198.031036,173.414696,24.616341,0.124305,40.435449
02327,3220,68.861446,61.10241,7.759036,0.112676,47.171695
02328,3209,237.82033,221.722259,16.09807,0.06769,67.973728
02329,3214,196.140509,179.162131,16.978378,0.086562,54.763207
02330,3220,270.202833,250.079418,20.123415,0.074475,40.534761
02331,3217,52.981132,45.849057,7.132075,0.134615,4.075472
02332,3209,132.05011,121.740507,10.309603,0.078073,61.785021
02333,3214,80.5,67.41875,13.08125,0.1625,8.050734
02334,3220,1192.321932,948.471171,243.850761,0.204518,1373.239616
02335,3214,87.988827,79.189944,8.798883,0.1,6.008435
02336,3220,467.171101,405.505091,61.66601,0.131999,61.438445
02337,3217,85.824742,75.335052,10.489691,0.122222,9.536082
02338,3214,114.671857,97.867401,16.804457,0.146544,38.737795
02339,3209,342.148473,301.321175,40.827298,0.119326,75.630211
02340,3220,2204.46887,1859.939979,344.528891,0.156287,2944.78447
02341,3217,117.479346,108.236079,9.243267,0.07868,17.300067
02342,3217,67.455224,62.567164,4.88806,0.072464,14.732315
02343,3220,39.962963,37.91358,2.049383,0.051282,7.16183
02345,3220,21.567568,21.567568,0.0,0.0,5.135135
02346,3214,284.050392,253.464272,30.58612,0.107679,113.794178
02347,3209,204.958698,185.570726,19.387971,0.094595,71.366641
02349,3214,23.6,22.692308,0.907692,0.038462,13.510502
02350,3214,56.191489,51.262411,4.929078,0.087719,7.966907
02351,3209,51.455357,45.401786,6.053571,0.117647,5.014387
02352,3220,260.128592,220.196226,39.932366,0.15351,85.514605
02353,3214,133.735732,116.282834,17.452898,0.130503,34.848677
02354,3214,29.625,25.675,3.95,0.133333,13.76667
02355,3220,504.251085,460.45328,43.797805,0.086857,103.998321
