codgeo,ze2020,filosofi_measure,obs_value
50550,2806,S_HH_TAX,40
49018,5209,S_DIR_TAX_DI,-13.1
49246,5202,S_DIR_TAX_DI,-14.8
50292,2816,S_HH_TAX,48
50003,2806,S_DIR_TAX_DI,-19.9
50487,2802,S_DIR_TAX_DI,-11.8
47252,7532,S_HH_TAX,34
50256,2802,S_HH_TAX,42
49218,5201,S_HH_TAX,42
47323,7532,S_DIR_TAX_DI,-13
50391,2802,S_DIR_TAX_DI,-13.1
49283,5202,S_DIR_TAX_DI,-13.6
48092,7613,S_DIR_TAX_DI,-14.3
50484,2802,S_DIR_TAX_DI,-11.7
50041,2805,S_HH_TAX,62
49373,5206,S_DIR_TAX_DI,-12.4
50076,2810,S_DIR_TAX_DI,-15.4
49023,5206,S_HH_TAX,43
49200,5202,S_HH_TAX,59
49343,5206,S_HH_TAX,59
49163,5202,S_HH_TAX,43
50099,2816,S_DIR_TAX_DI,-13.1
49018,5209,S_HH_TAX,41
49092,5206,S_HH_TAX,44
50076,2810,S_HH_TAX,57
47252,7532,S_DIR_TAX_DI,-11.9
50546,2816,S_HH_TAX,52
49298,5202,S_HH_TAX,66
49347,5202,S_DIR_TAX_DI,-13.7
50066,2810,S_HH_TAX,63
49333,5202,S_DIR_TAX_DI,-12.9
49377,5202,S_HH_TAX,59
50168,2802,S_DIR_TAX_DI,-12.2
48009,7613,S_HH_TAX,41
50492,2816,S_DIR_TAX_DI,-12.6
49015,5202,S_HH_TAX,60
48140,7613,S_HH_TAX,47
49192,5206,S_DIR_TAX_DI,-13.4
49180,5220,S_HH_TAX,39
49183,5202,S_DIR_TAX_DI,-12.6
49241,5202,S_DIR_TAX_DI,-15.6
47323,7532,S_HH_TAX,38
50002,2816,S_HH_TAX,55
49135,5202,S_DIR_TAX_DI,-15
49367,5221,S_HH_TAX,44
40184,7513,S_HH_TAX,50
50267,2806,S_DIR_TAX_DI,-12.8
49002,5220,S_DIR_TAX_DI,-14.2
50546,2816,S_DIR_TAX_DI,-13.6
50394,2806,S_HH_TAX,35
50523,2805,S_DIR_TAX_DI,-12.5
49241,5202,S_HH_TAX,60
49086,5202,S_HH_TAX,48
49278,5202,S_HH_TAX,63
49035,5202,S_DIR_TAX_DI,-20.8
50532,2810,S_HH_TAX,61
49021,5202,S_DIR_TAX_DI,-12.8
49278,5202,S_DIR_TAX_DI,-18
49292,5202,S_HH_TAX,48
49283,5202,S_HH_TAX,51
50419,2806,S_HH_TAX,48
49261,5220,S_DIR_TAX_DI,-13.3
50502,2816,S_DIR_TAX_DI,-13.9
49378,5220,S_HH_TAX,46
50400,2805,S_DIR_TAX_DI,-11.6
49160,5201,S_HH_TAX,44
49086,5202,S_DIR_TAX_DI,-13.4
50215,2806,S_DIR_TAX_DI,-15.5
49307,5202,S_DIR_TAX_DI,-15
50147,2806,S_HH_TAX,40
40296,7503,S_HH_TAX,60
49125,5220,S_DIR_TAX_DI,-12.8
49007,5202,S_DIR_TAX_DI,-16.4
49060,5220,S_DIR_TAX_DI,-12.6
50041,2805,S_DIR_TAX_DI,-15.5
50031,2805,S_DIR_TAX_DI,-17.3
50444,2816,S_HH_TAX,52
50393,2816,S_HH_TAX,38
49347,5202,S_HH_TAX,54
49299,5206,S_DIR_TAX_DI,-14.4
49050,5202,S_HH_TAX,54
49220,5218,S_HH_TAX,46
49228,5209,S_HH_TAX,37
49331,5221,S_HH_TAX,44
49244,5201,S_HH_TAX,44
49176,5221,S_HH_TAX,47
49214,5202,S_DIR_TAX_DI,-15.1
50532,2810,S_DIR_TAX_DI,-18.4
50551,2805,S_DIR_TAX_DI,-12.2
49261,5220,S_HH_TAX,45
49023,5206,S_DIR_TAX_DI,-12.5
28227,2403,S_DIR_TAX_DI,-17
49343,5206,S_DIR_TAX_DI,-15.1
49180,5220,S_DIR_TAX_DI,-11.9
49092,5206,S_DIR_TAX_DI,-12.6
47280,7532,S_HH_TAX,44
49126,5201,S_DIR_TAX_DI,-13.5
49060,5220,S_HH_TAX,48
49228,5209,S_DIR_TAX_DI,-11.6
50402,2805,S_DIR_TAX_DI,-16.5
49377,5202,S_DIR_TAX_DI,-16.3
50412,2805,S_DIR_TAX_DI,-15.7
50218,2810,S_DIR_TAX_DI,-15.6
50267,2806,S_HH_TAX,38
42022,8428,S_HH_TAX,53
39475,2713,S_HH_TAX,46
40001,7519,S_HH_TAX,43
40312,7503,S_HH_TAX,56
41106,2412,S_HH_TAX,51
41136,2401,S_HH_TAX,50
40197,7519,S_HH_TAX,45
41194,2412,S_DIR_TAX_DI,-13.3
41147,2401,S_DIR_TAX_DI,-14.6
40233,7510,S_HH_TAX,49
39500,2713,S_HH_TAX,41
39470,2716,S_DIR_TAX_DI,-21.9
41106,2412,S_DIR_TAX_DI,-14.2
41142,2401,S_DIR_TAX_DI,-16.5
41031,2401,S_HH_TAX,66
41198,2412,S_HH_TAX,39
40134,7513,S_HH_TAX,40
29004,5314,S_DIR_TAX_DI,-12.5
28393,0057,S_HH_TAX,61
42005,8428,S_HH_TAX,50
40243,7510,S_HH_TAX,47
40119,7519,S_DIR_TAX_DI,-12.9
40332,7513,S_HH_TAX,50
40088,7510,S_DIR_TAX_DI,-13.7
41018,2401,S_DIR_TAX_DI,-14.7
41280,2412,S_HH_TAX,55
40004,7503,S_DIR_TAX_DI,-17.8
41149,2414,S_DIR_TAX_DI,-13.1
40075,7510,S_HH_TAX,51
40224,7510,S_HH_TAX,43
40310,7510,S_DIR_TAX_DI,-15
29051,5313,S_DIR_TAX_DI,-14.3
29156,5302,S_DIR_TAX_DI,-14.6
29140,5302,S_DIR_TAX_DI,-16.7
29188,5310,S_DIR_TAX_DI,-15.2
29199,5310,S_HH_TAX,51
29011,5302,S_HH_TAX,71
2B134,9403,S_DIR_TAX_DI,-16.2
28348,0057,S_HH_TAX,51
29212,5302,S_HH_TAX,59
29279,5310,S_HH_TAX,52
28201,2403,S_HH_TAX,66
29147,5314,S_DIR_TAX_DI,-13.7
31480,7625,S_DIR_TAX_DI,-18.7
32462,7604,S_DIR_TAX_DI,-13.3
32256,7604,S_HH_TAX,42
31424,7625,S_HH_TAX,62
32213,7604,S_HH_TAX,48
31526,7625,S_DIR_TAX_DI,-17.3
31424,7625,S_DIR_TAX_DI,-17.4
31429,7625,S_HH_TAX,75
32132,7604,S_HH_TAX,41
31499,7625,S_DIR_TAX_DI,-15.5
31429,7625,S_DIR_TAX_DI,-19.2
31555,7625,S_DIR_TAX_DI,-18.7
31584,7615,S_HH_TAX,44
33069,7505,S_DIR_TAX_DI,-22
33051,7513,S_HH_TAX,58
33003,7505,S_DIR_TAX_DI,-13.6
33162,7505,S_DIR_TAX_DI,-16.6
33009,7513,S_DIR_TAX_DI,-21.9
31574,7625,S_DIR_TAX_DI,-14.9
32013,7604,S_DIR_TAX_DI,-15.1
33108,7516,S_HH_TAX,26
33075,7505,S_HH_TAX,63
33056,7505,S_DIR_TAX_DI,-16.4
32249,7604,S_DIR_TAX_DI,-13.2
33011,7505,S_HH_TAX,60
31499,7625,S_HH_TAX,56
33065,7505,S_HH_TAX,71
33146,7515,S_DIR_TAX_DI,-13.3
33165,7505,S_DIR_TAX_DI,-16.9
33123,7505,S_DIR_TAX_DI,-12.8
32307,7604,S_DIR_TAX_DI,-14.7
33080,7505,S_HH_TAX,61
33012,7505,S_HH_TAX,68
33058,7505,S_DIR_TAX_DI,-13.6
31462,7625,S_HH_TAX,72
33138,7516,S_DIR_TAX_DI,-12.7
33114,7505,S_DIR_TAX_DI,-13.1
33036,7514,S_DIR_TAX_DI,-13.2
33049,7516,S_HH_TAX,61
33146,7515,S_HH_TAX,50
31533,7625,S_DIR_TAX_DI,-18.7
31458,7625,S_HH_TAX,58
32208,7604,S_DIR_TAX_DI,-13.3
33049,7516,S_DIR_TAX_DI,-15.3
31547,7625,S_DIR_TAX_DI,-15.7
31484,7625,S_HH_TAX,68
31516,7625,S_DIR_TAX_DI,-17.4
32160,7625,S_HH_TAX,56
31490,7625,S_HH_TAX,50
31497,7625,S_DIR_TAX_DI,-18.1
31460,7625,S_HH_TAX,65
31557,7625,S_DIR_TAX_DI,-20.9
31455,7625,S_DIR_TAX_DI,-13.7
33063,7505,S_DIR_TAX_DI,-21.1
31588,7625,S_HH_TAX,57
31488,7625,S_HH_TAX,62
31497,7625,S_HH_TAX,73
33069,7505,S_HH_TAX,64
33143,7505,S_HH_TAX,52
33085,7505,S_HH_TAX,66
33001,7516,S_HH_TAX,42
31555,7625,S_HH_TAX,53
32307,7604,S_HH_TAX,60
32132,7604,S_DIR_TAX_DI,-11.8
33018,7505,S_HH_TAX,53
31481,7625,S_HH_TAX,60
33125,7515,S_HH_TAX,55
33099,7505,S_DIR_TAX_DI,-20.2
33004,7505,S_DIR_TAX_DI,-12
33109,7505,S_HH_TAX,60
33138,7516,S_HH_TAX,42
33099,7505,S_HH_TAX,66
31467,7625,S_DIR_TAX_DI,-14.7
31541,7625,S_HH_TAX,73
32160,7625,S_DIR_TAX_DI,-16.2
31455,7625,S_HH_TAX,48
33177,7515,S_HH_TAX,48
32107,7604,S_HH_TAX,39
33019,7513,S_HH_TAX,58
33097,7515,S_HH_TAX,55
31547,7625,S_HH_TAX,56
33058,7505,S_HH_TAX,39
32213,7604,S_DIR_TAX_DI,-13.9
33167,7505,S_DIR_TAX_DI,-13.4
32208,7604,S_HH_TAX,43
33162,7505,S_HH_TAX,60
33036,7514,S_HH_TAX,44
33019,7513,S_DIR_TAX_DI,-15
31592,7625,S_DIR_TAX_DI,-16
33013,7505,S_HH_TAX,60
31490,7625,S_DIR_TAX_DI,-14.7
33085,7505,S_DIR_TAX_DI,-19.4
33090,7505,S_DIR_TAX_DI,-16.3
31561,7625,S_DIR_TAX_DI,-17.9
33122,7505,S_HH_TAX,70
33015,7516,S_HH_TAX,59
33118,7505,S_DIR_TAX_DI,-18.2
31445,7625,S_HH_TAX,68
31557,7625,S_HH_TAX,67
31573,7625,S_DIR_TAX_DI,-17.3
33022,7505,S_DIR_TAX_DI,-14.1
33120,7514,S_HH_TAX,51
33018,7505,S_DIR_TAX_DI,-13.8
31584,7615,S_DIR_TAX_DI,-13
32147,7604,S_DIR_TAX_DI,-13.7
33108,7516,S_DIR_TAX_DI,-10.1
33037,7505,S_DIR_TAX_DI,-15.1
31460,7625,S_DIR_TAX_DI,-16
33077,7505,S_DIR_TAX_DI,-14.6
33004,7505,S_HH_TAX,43
31481,7625,S_DIR_TAX_DI,-16.4
33140,7505,S_DIR_TAX_DI,-13.4
33090,7505,S_HH_TAX,63
33097,7515,S_DIR_TAX_DI,-15.4
32013,7604,S_HH_TAX,48
31446,7625,S_DIR_TAX_DI,-17.8
33122,7505,S_DIR_TAX_DI,-18.7
31451,7610,S_DIR_TAX_DI,-13.6
31517,7625,S_HH_TAX,46
31451,7610,S_HH_TAX,44
32107,7604,S_DIR_TAX_DI,-13.4
31433,7625,S_DIR_TAX_DI,-16.2
33013,7505,S_DIR_TAX_DI,-15.9
33081,7514,S_DIR_TAX_DI,-12.3
33029,7505,S_HH_TAX,60
33037,7505,S_HH_TAX,61
33165,7505,S_HH_TAX,61
33003,7505,S_HH_TAX,49
33119,7505,S_HH_TAX,42
32119,7604,S_DIR_TAX_DI,-12.5
31516,7625,S_HH_TAX,59
31483,7622,S_DIR_TAX_DI,-13.3
31517,7625,S_DIR_TAX_DI,-15.1
33030,7514,S_HH_TAX,47
33118,7505,S_HH_TAX,70
33080,7505,S_DIR_TAX_DI,-15.1
31526,7625,S_HH_TAX,66
33096,7505,S_DIR_TAX_DI,-14.5
31573,7625,S_HH_TAX,61
32147,7604,S_HH_TAX,48
31484,7625,S_DIR_TAX_DI,-20
33042,7513,S_DIR_TAX_DI,-14.1
33119,7505,S_DIR_TAX_DI,-12.7
33005,7505,S_HH_TAX,64
33042,7513,S_HH_TAX,52
33167,7505,S_HH_TAX,48
33039,7505,S_DIR_TAX_DI,-15.9
33104,7515,S_DIR_TAX_DI,-14.2
33120,7514,S_DIR_TAX_DI,-14.5
33075,7505,S_DIR_TAX_DI,-18.2
31454,7625,S_HH_TAX,48
33143,7505,S_DIR_TAX_DI,-13.9
31506,7625,S_HH_TAX,63
32256,7604,S_DIR_TAX_DI,-13.2
33063,7505,S_HH_TAX,57
33029,7505,S_DIR_TAX_DI,-15
33039,7505,S_HH_TAX,56
31454,7625,S_DIR_TAX_DI,-13.6
33177,7515,S_DIR_TAX_DI,-13.8
33022,7505,S_HH_TAX,58
33005,7505,S_DIR_TAX_DI,-18.5
33067,7505,S_DIR_TAX_DI,-13
31446,7625,S_HH_TAX,60
33001,7516,S_DIR_TAX_DI,-13.6
33081,7514,S_HH_TAX,41
31506,7625,S_DIR_TAX_DI,-17.8
31582,7625,S_HH_TAX,52
33011,7505,S_DIR_TAX_DI,-16.6
31582,7625,S_DIR_TAX_DI,-15
33015,7516,S_DIR_TAX_DI,-17
33109,7505,S_DIR_TAX_DI,-15.2
31480,7625,S_HH_TAX,75
31433,7625,S_HH_TAX,55
33051,7513,S_DIR_TAX_DI,-14.3
31588,7625,S_DIR_TAX_DI,-15.6
32410,7604,S_HH_TAX,48
33077,7505,S_HH_TAX,58
31572,7625,S_HH_TAX,63
32410,7604,S_DIR_TAX_DI,-13.9
33032,7505,S_DIR_TAX_DI,-12.8
32119,7604,S_HH_TAX,38
31467,7625,S_HH_TAX,53
31574,7625,S_HH_TAX,61
32462,7604,S_HH_TAX,40
31561,7625,S_HH_TAX,67
31541,7625,S_DIR_TAX_DI,-20.2
33056,7505,S_HH_TAX,60
31458,7625,S_DIR_TAX_DI,-16.6
31445,7625,S_DIR_TAX_DI,-18.4
33009,7513,S_HH_TAX,60
31572,7625,S_DIR_TAX_DI,-16.5
33104,7515,S_HH_TAX,53
31462,7625,S_DIR_TAX_DI,-23.1
31483,7622,S_HH_TAX,41
33096,7505,S_HH_TAX,56
33030,7514,S_DIR_TAX_DI,-14.2
33067,7505,S_HH_TAX,43
49183,5202,S_HH_TAX,44
49355,5206,S_HH_TAX,50
50087,2805,S_HH_TAX,58
49355,5206,S_DIR_TAX_DI,-12.8
49247,5202,S_DIR_TAX_DI,-15.5
50410,2802,S_DIR_TAX_DI,-11.8
49050,5202,S_DIR_TAX_DI,-14.5
49026,5202,S_HH_TAX,52
50082,2805,S_HH_TAX,50
49269,5206,S_DIR_TAX_DI,-13.3
49192,5206,S_HH_TAX,49
48080,7613,S_HH_TAX,43
50165,2810,S_DIR_TAX_DI,-16.7
49367,5221,S_DIR_TAX_DI,-12.6
49267,5202,S_HH_TAX,53
50492,2816,S_HH_TAX,52
49345,5202,S_HH_TAX,46
49220,5218,S_DIR_TAX_DI,-12.6
49331,5221,S_DIR_TAX_DI,-12.8
49222,5202,S_DIR_TAX_DI,-14.5
49026,5202,S_DIR_TAX_DI,-13.6
48092,7613,S_HH_TAX,48
50359,2802,S_HH_TAX,42
49247,5202,S_HH_TAX,57
49244,5201,S_DIR_TAX_DI,-12.4
49299,5206,S_HH_TAX,56
49021,5202,S_HH_TAX,47
49127,5209,S_DIR_TAX_DI,-12.7
50215,2806,S_HH_TAX,54
50402,2805,S_HH_TAX,56
48095,7613,S_DIR_TAX_DI,-15.6
50139,2816,S_HH_TAX,55
49080,5202,S_HH_TAX,41
49002,5220,S_HH_TAX,42
49269,5206,S_HH_TAX,53
49223,5202,S_HH_TAX,56
50165,2810,S_HH_TAX,53
50168,2802,S_HH_TAX,47
49215,5220,S_DIR_TAX_DI,-12.1
49163,5202,S_DIR_TAX_DI,-13.1
50074,2802,S_DIR_TAX_DI,-12.6
49222,5202,S_HH_TAX,54
49193,5206,S_DIR_TAX_DI,-12.2
49248,5221,S_DIR_TAX_DI,-11.6
50218,2810,S_HH_TAX,50
50031,2805,S_HH_TAX,54
49246,5202,S_HH_TAX,53
50412,2805,S_HH_TAX,52
49125,5220,S_HH_TAX,42
49271,5202,S_DIR_TAX_DI,-14.3
49138,5202,S_DIR_TAX_DI,-13.4
49294,5202,S_HH_TAX,63
49332,5206,S_DIR_TAX_DI,-14.9
49138,5202,S_HH_TAX,42
49301,5206,S_DIR_TAX_DI,-13.3
49214,5202,S_HH_TAX,56
47310,7518,S_DIR_TAX_DI,-11.9
49127,5209,S_HH_TAX,41
50551,2805,S_HH_TAX,43
49345,5202,S_DIR_TAX_DI,-13.4
49373,5206,S_HH_TAX,38
49353,5202,S_DIR_TAX_DI,-13
47280,7532,S_DIR_TAX_DI,-12.1
50394,2806,S_DIR_TAX_DI,-11
50419,2806,S_DIR_TAX_DI,-12.9
50400,2805,S_HH_TAX,41
49301,5206,S_HH_TAX,48
49323,5202,S_HH_TAX,55
50147,2806,S_DIR_TAX_DI,-13.4
50025,2802,S_DIR_TAX_DI,-15.4
49015,5202,S_DIR_TAX_DI,-16.9
50487,2802,S_HH_TAX,40
49099,5206,S_HH_TAX,49
49194,5202,S_DIR_TAX_DI,-13.5
49259,5202,S_DIR_TAX_DI,-13.9
49055,5202,S_HH_TAX,64
49020,5202,S_DIR_TAX_DI,-15.9
49063,5201,S_HH_TAX,48
49271,5202,S_HH_TAX,56
49167,5202,S_HH_TAX,67
49129,5202,S_HH_TAX,56
50523,2805,S_HH_TAX,45
50129,2805,S_HH_TAX,52
49200,5202,S_DIR_TAX_DI,-14.5
48095,7613,S_HH_TAX,52
49027,5206,S_DIR_TAX_DI,-12.8
50502,2816,S_HH_TAX,44
50359,2802,S_DIR_TAX_DI,-12.7
50391,2802,S_HH_TAX,47
49223,5202,S_DIR_TAX_DI,-15.6
49294,5202,S_DIR_TAX_DI,-16.4
50393,2816,S_DIR_TAX_DI,-12.1
49063,5201,S_DIR_TAX_DI,-14.1
50292,2816,S_DIR_TAX_DI,-13.4
50484,2802,S_HH_TAX,40
50139,2816,S_DIR_TAX_DI,-13.5
50003,2806,S_HH_TAX,60
50099,2816,S_HH_TAX,43
49135,5202,S_HH_TAX,55
49194,5202,S_HH_TAX,54
47310,7518,S_HH_TAX,35
50025,2802,S_HH_TAX,46
49048,5202,S_HH_TAX,59
49055,5202,S_DIR_TAX_DI,-16.3
48009,7613,S_DIR_TAX_DI,-12.7
50410,2802,S_HH_TAX,43
49308,5202,S_DIR_TAX_DI,-17.1
49080,5202,S_DIR_TAX_DI,-12.5
49267,5202,S_DIR_TAX_DI,-14.4
49167,5202,S_DIR_TAX_DI,-19.2
49176,5221,S_DIR_TAX_DI,-13.2
49248,5221,S_HH_TAX,39
49298,5202,S_DIR_TAX_DI,-17.4
50066,2810,S_DIR_TAX_DI,-18.2
50151,2806,S_DIR_TAX_DI,-14.5
49353,5202,S_HH_TAX,46
49035,5202,S_HH_TAX,68
50256,2802,S_DIR_TAX_DI,-12.3
49218,5201,S_DIR_TAX_DI,-11.9
49333,5202,S_HH_TAX,47
49193,5206,S_HH_TAX,47
49129,5202,S_DIR_TAX_DI,-15.1
50129,2805,S_DIR_TAX_DI,-14.9
50082,2805,S_DIR_TAX_DI,-13.7
48080,7613,S_DIR_TAX_DI,-12.9
49332,5206,S_HH_TAX,58
50002,2816,S_DIR_TAX_DI,-16.3
49007,5202,S_HH_TAX,49
49160,5201,S_DIR_TAX_DI,-13.3
50444,2816,S_DIR_TAX_DI,-13.9
49054,5221,S_DIR_TAX_DI,-11.7
50074,2802,S_HH_TAX,40
49292,5202,S_DIR_TAX_DI,-13.7
49323,5202,S_DIR_TAX_DI,-14.5
49308,5202,S_HH_TAX,70
48140,7613,S_DIR_TAX_DI,-14.1
49215,5220,S_HH_TAX,40
49027,5206,S_HH_TAX,51
49328,5220,S_HH_TAX,45
50236,2806,S_HH_TAX,43
49048,5202,S_DIR_TAX_DI,-16
50087,2805,S_DIR_TAX_DI,-14.9
49259,5202,S_HH_TAX,48
49099,5206,S_DIR_TAX_DI,-15.1
49054,5221,S_HH_TAX,38
49307,5202,S_HH_TAX,57
49328,5220,S_DIR_TAX_DI,-14.2
49020,5202,S_HH_TAX,62
50151,2806,S_HH_TAX,43
50550,2806,S_DIR_TAX_DI,-12
61211,2809,S_DIR_TAX_DI,-12.9
61145,2809,S_DIR_TAX_DI,-12.5
61486,2809,S_HH_TAX,39
33474,7505,S_DIR_TAX_DI,-16.4
62099,3203,S_HH_TAX,52
60636,3210,S_DIR_TAX_DI,-13.3
61491,2812,S_HH_TAX,42
61096,2809,S_DIR_TAX_DI,-14.3
62108,3204,S_HH_TAX,46
60647,3210,S_DIR_TAX_DI,-15.3
60589,3211,S_HH_TAX,54
62060,3204,S_HH_TAX,33
61211,2809,S_HH_TAX,44
62178,3205,S_DIR_TAX_DI,-10.9
61096,2809,S_HH_TAX,48
61117,0051,S_HH_TAX,58
61508,2814,S_DIR_TAX_DI,-11
60537,3210,S_DIR_TAX_DI,-13.1
61143,0051,S_HH_TAX,59
60684,3211,S_DIR_TAX_DI,-12.8
61339,2801,S_DIR_TAX_DI,-13.1
61001,0051,S_DIR_TAX_DI,-13.8
60667,3210,S_DIR_TAX_DI,-15.5
62065,3215,S_HH_TAX,34
60575,0054,S_HH_TAX,54
61169,2809,S_HH_TAX,36
60524,3211,S_DIR_TAX_DI,-13.6
61508,2814,S_HH_TAX,36
61006,2801,S_HH_TAX,39
60670,3211,S_DIR_TAX_DI,-18.1
60482,3211,S_DIR_TAX_DI,-21.7
62014,3219,S_HH_TAX,43
61491,2812,S_DIR_TAX_DI,-12.5
60636,3210,S_HH_TAX,49
60647,3210,S_HH_TAX,56
62019,3215,S_DIR_TAX_DI,-14.8
61464,0051,S_DIR_TAX_DI,-12.3
62099,3203,S_DIR_TAX_DI,-14.4
33555,7505,S_DIR_TAX_DI,-15.2
33555,7505,S_HH_TAX,62
62128,3203,S_DIR_TAX_DI,-12.4
62160,3206,S_DIR_TAX_DI,-12.3
60589,3211,S_DIR_TAX_DI,-14.3
62065,3215,S_DIR_TAX_DI,-10.8
61169,2809,S_DIR_TAX_DI,-12
62038,3207,S_DIR_TAX_DI,-15.2
60482,3211,S_HH_TAX,76
61145,2809,S_HH_TAX,41
62186,3215,S_DIR_TAX_DI,-11.4
62139,3219,S_DIR_TAX_DI,-13.3
61484,0061,S_HH_TAX,49
34095,7616,S_DIR_TAX_DI,-16.1
33192,7505,S_HH_TAX,62
60462,0054,S_DIR_TAX_DI,-13.6
34209,7606,S_HH_TAX,50
62043,3207,S_DIR_TAX_DI,-13.9
35099,5315,S_HH_TAX,66
34246,7616,S_HH_TAX,58
33225,7514,S_HH_TAX,50
34063,7601,S_DIR_TAX_DI,-13.7
35004,5305,S_DIR_TAX_DI,-12.3
35093,5317,S_HH_TAX,58
34063,7601,S_HH_TAX,45
34113,7616,S_DIR_TAX_DI,-14.4
35080,5315,S_DIR_TAX_DI,-15
35085,5315,S_DIR_TAX_DI,-14.1
35066,5315,S_HH_TAX,58
33492,7505,S_DIR_TAX_DI,-11.2
33389,7505,S_HH_TAX,43
34344,7616,S_HH_TAX,53
35055,5315,S_HH_TAX,61
33473,7505,S_DIR_TAX_DI,-13.1
34272,7616,S_DIR_TAX_DI,-16.3
34162,7601,S_DIR_TAX_DI,-12
33234,7505,S_DIR_TAX_DI,-22.2
35066,5315,S_DIR_TAX_DI,-15.4
33274,7505,S_DIR_TAX_DI,-18
34033,7616,S_DIR_TAX_DI,-16.5
34166,7606,S_DIR_TAX_DI,-14.5
34256,7616,S_HH_TAX,64
33550,7505,S_HH_TAX,57
35013,0062,S_HH_TAX,51
34151,7616,S_HH_TAX,46
34111,7603,S_HH_TAX,29
34037,7606,S_HH_TAX,51
34023,7623,S_HH_TAX,50
34255,7616,S_DIR_TAX_DI,-22.3
34270,7616,S_DIR_TAX_DI,-18.2
34199,7601,S_HH_TAX,37
34178,7606,S_HH_TAX,42
33413,7516,S_DIR_TAX_DI,-16.1
35015,5319,S_HH_TAX,52
34146,7616,S_DIR_TAX_DI,-14.2
35006,5319,S_DIR_TAX_DI,-14.3
34237,7606,S_DIR_TAX_DI,-13.3
33268,7515,S_HH_TAX,58
34142,7616,S_DIR_TAX_DI,-11.3
34031,7601,S_HH_TAX,43
34324,7606,S_DIR_TAX_DI,-13.4
34022,7616,S_DIR_TAX_DI,-18.3
35107,5315,S_HH_TAX,59
35049,5317,S_DIR_TAX_DI,-16.7
34341,7623,S_HH_TAX,48
33363,7505,S_HH_TAX,61
35079,5315,S_DIR_TAX_DI,-16.2
34126,7606,S_HH_TAX,41
34289,7601,S_DIR_TAX_DI,-12.4
33330,7505,S_DIR_TAX_DI,-18.2
34037,7606,S_DIR_TAX_DI,-16.1
35039,5315,S_DIR_TAX_DI,-15.7
35031,5315,S_DIR_TAX_DI,-14.7
33447,7516,S_HH_TAX,38
33527,7513,S_DIR_TAX_DI,-15.6
34310,7606,S_HH_TAX,50
35065,5315,S_DIR_TAX_DI,-13.6
33207,7505,S_HH_TAX,59
33262,7505,S_HH_TAX,59
33284,7513,S_DIR_TAX_DI,-15.6
34240,7616,S_DIR_TAX_DI,-19.8
33540,7515,S_DIR_TAX_DI,-14.1
34299,7606,S_DIR_TAX_DI,-14.4
33200,7505,S_HH_TAX,64
33281,7505,S_DIR_TAX_DI,-17.8
33349,7505,S_HH_TAX,66
34276,7616,S_HH_TAX,57
34108,7623,S_DIR_TAX_DI,-13.8
35006,5319,S_HH_TAX,51
33448,7505,S_HH_TAX,66
34244,7616,S_HH_TAX,58
33314,7515,S_DIR_TAX_DI,-12.4
34010,7616,S_DIR_TAX_DI,-15.5
33527,7513,S_HH_TAX,58
34113,7616,S_HH_TAX,50
33492,7505,S_HH_TAX,39
34333,7623,S_DIR_TAX_DI,-15.6
34199,7601,S_DIR_TAX_DI,-14.1
33219,7516,S_DIR_TAX_DI,-14.3
34087,7616,S_HH_TAX,55
34172,7616,S_HH_TAX,46
34051,7616,S_DIR_TAX_DI,-13.9
34050,7616,S_HH_TAX,57
35085,5315,S_HH_TAX,48
35076,5315,S_HH_TAX,59
33447,7516,S_DIR_TAX_DI,-12.1
34155,7606,S_DIR_TAX_DI,-14.5
35079,5315,S_HH_TAX,61
34259,7616,S_DIR_TAX_DI,-19.1
35107,5315,S_DIR_TAX_DI,-15.8
34095,7616,S_HH_TAX,57
34116,7616,S_DIR_TAX_DI,-18.3
33352,7514,S_DIR_TAX_DI,-11.8
33312,7505,S_DIR_TAX_DI,-15.2
34032,7606,S_DIR_TAX_DI,-13.7
33522,7505,S_DIR_TAX_DI,-17.9
34166,7606,S_HH_TAX,48
33256,7505,S_DIR_TAX_DI,-15.9
33330,7505,S_HH_TAX,69
35014,5319,S_DIR_TAX_DI,-12.6
35059,5315,S_DIR_TAX_DI,-17.3
33240,7515,S_DIR_TAX_DI,-12.3
33514,7515,S_HH_TAX,52
33539,7516,S_HH_TAX,56
34337,7616,S_DIR_TAX_DI,-16.4
33550,7505,S_DIR_TAX_DI,-15.6
34077,7616,S_DIR_TAX_DI,-19.1
34123,7616,S_HH_TAX,54
33227,7514,S_DIR_TAX_DI,-13.6
33393,7516,S_DIR_TAX_DI,-12.9
34142,7616,S_HH_TAX,32
35068,5319,S_HH_TAX,57
35037,5315,S_HH_TAX,56
34143,7623,S_DIR_TAX_DI,-14.5
34116,7616,S_HH_TAX,54
34140,7606,S_HH_TAX,51
34244,7616,S_DIR_TAX_DI,-15.5
33438,7514,S_DIR_TAX_DI,-13.7
34140,7606,S_DIR_TAX_DI,-16.6
33413,7516,S_HH_TAX,59
34058,7616,S_HH_TAX,61
33397,7505,S_DIR_TAX_DI,-15.2
34088,7616,S_HH_TAX,51
33366,7505,S_HH_TAX,51
34301,7623,S_DIR_TAX_DI,-16.1
35059,5315,S_HH_TAX,61
35093,5317,S_DIR_TAX_DI,-19.7
33238,7505,S_DIR_TAX_DI,-18.4
34307,7616,S_HH_TAX,66
34247,7616,S_HH_TAX,74
