codgeo,ze2020,jobs_lt_2022_total
41061,2401,127.09319
61361,2809,41.74765
56003,5318,1702.89405
59233,3217,90.3853
62014,3219,5052.98773
63315,8408,656.82109
59226,3217,416.50314
57286,4424,16.84236
34305,7610,27.47856
62011,3203,85.79308
62875,3219,696.08993
58134,0060,2093.97081
64512,7522,82.54838
60400,3211,17.95133
17485,7526,248.69856
57661,4420,23.88042
27036,2808,56.56196
70299,2718,78.85424
02172,3221,59.46652
76676,2815,74.75125
38250,8406,75.70829
78036,1115,34.76143
90102,2705,66.40241
09251,7612,56.7469
70130,2706,452.96143
64527,7503,335.94848
68038,4405,115.72863
52377,4404,62.70989
42213,8412,36.74164
46276,7607,40.06244
42055,8428,35.60442
57085,4410,18.3529
51348,4413,19.98385
39356,2713,23.74477
46198,7611,14.26617
46140,7607,55.63713
07262,8402,50.84373
55372,4401,30.61343
43091,8419,186.7672
02330,3220,41.99903
88222,4407,56.69736
33191,7516,83.04768
19089,7531,20.28959
15072,8403,25.08763
03011,8424,56.04837
76296,2813,432.05676
72386,5212,1037.04859
67495,4423,1109.74058
76354,2815,86.63163
79050,7506,482.59138
69067,8421,214.44361
70167,2718,87.17668
73063,8413,193.26107
82076,7615,204.82646
61484,0061,2331.7697
68252,4405,383.29215
18177,2402,10.72663
58144,0060,67.30471
22304,5306,105.99901
14347,2804,95.7258
06070,9304,152.4791
17431,7528,85.72771
02308,3217,56.0918
21385,2711,29.05423
77274,1107,24.7866
06146,9315,26.15921
15142,8429,400.42171
57465,4424,462.49849
22283,5306,94.72026
17038,7509,152.1369
71057,0059,134.95265
14639,2814,35.17795
16073,7502,950.92634
51255,4402,1.90328
12116,7621,87.99472
35283,5319,145.53474
85031,5213,990.17404
71340,2710,240.3174
02199,3220,56.54171
03007,8423,41.36404
08159,4421,20.96785
37127,2408,110.96294
01296,8405,26.94247
80180,3202,18.94556
62425,3203,33.20631
55212,4426,3.41043
05013,9310,25.71611
89226,2702,106.89133
03268,8432,72.45862
17269,7509,300.61984
73178,8401,34.51592
68316,4405,89.36301
21007,2709,23.80426
64080,7522,43.7205
60058,0054,24.546
61456,2812,539.16939
76461,2815,22.03815
77466,1107,33.23829
66161,7620,169.0757
07142,8419,17.62301
64204,7521,285.19217
62773,3206,1588.65778
62874,3203,74.7165
62350,3205,521.37461
62637,3215,2333.50291
59406,3217,81.89349
64518,7522,119.96681
52161,4404,26.41869
58164,0056,164.83974
95509,1112,447.41907
62268,3206,2083.17845
56129,5307,315.26143
55088,4412,22.72648
60248,0054,38.12322
46073,7607,69.72534
57568,4420,250.84865
88187,4407,8.05609
39096,2712,23.60938
52253,4404,41.14502
01285,8434,193.07705
53013,5215,127.07388
51509,4402,42.51293
16054,7502,23.27266
16103,7502,34.96188
09331,7612,108.42505
10145,4425,41.51735
17060,7526,48.82312
14681,2804,19.38923
09125,7612,63.00643
14685,2804,262.25092
12032,7621,76.00618
51127,4415,15.98788
09339,7612,111.8311
21635,2709,19.8186
01397,8416,60.0649
45189,2409,35.33808
88033,4417,48.15025
58061,0060,26.31869
67276,4423,338.03164
16424,7502,257.97089
12163,7614,70.76734
60577,0054,499.73708
64040,7521,373.95731
21226,2709,102.10066
79310,7520,197.60007
27690,2817,44.16736
76707,2807,69.95791
68146,4405,1030.55432
81074,7602,314.22981
68349,4418,1352.85778
80020,3202,143.57501
67420,4423,282.50648
87040,7517,700.95855
68152,4411,615.10004
68056,4411,2881.79501
24323,7523,34.15403
02485,3221,38.2842
02800,3209,17.18422
78474,1115,70.07776
89038,2702,33.79075
90079,2705,17.78318
85306,5207,73.53771
47320,7518,97.09848
31086,7622,8.5075
03005,8423,47.56696
57128,4410,142.99672
24325,7529,104.50473
32001,7604,435.18359
34091,7614,13.18328
32248,7604,27.51165
58114,2708,39.8924
68029,4411,157.55421
51215,4427,13.35959
57311,4420,80.46401
54220,4412,11.52852
55012,4426,70.85689
59184,3219,72.93167
71523,2713,269.74152
46132,7619,40.90615
40058,7519,14.15271
50362,2802,57.70503
72319,5212,58.87993
71319,2713,228.01999
70451,2705,587.97746
76021,2813,48.01418
62796,3203,56.35001
17129,7509,44.05182
64231,7521,36.32734
83117,9304,214.6385
61341,0051,245.16234
95365,1112,58.11587
71522,2707,544.7536
17119,7526,119.24493
05074,9310,38.62165
14661,2804,10.26771
05062,9310,26.25006
09014,7622,46.67113
02510,3209,17.1233
01371,8421,75.34523
16390,7502,79.44309
58128,2701,80.29141
18216,2402,65.15134
24580,7507,29.30012
2B187,9402,19.46562
27210,2803,98.70478
31168,7622,13.1
25558,2706,211.69422
33198,7516,319.45179
24009,7507,53.66786
33106,7514,198.41772
30080,7603,245.24401
31387,7622,13.1039
01358,8404,42.05856
27431,2808,125.67199
14527,2804,164.74393
22210,5308,653.18025
70579,2714,15.51311
39323,2712,20.72601
42153,8426,90.08869
88120,4417,131.06194
02377,3220,31.36278
33553,7505,216.41647
12127,7602,144.81541
16057,7509,129.39042
10223,4415,114.55286
63203,8408,334.41372
02684,3217,968.59848
63247,8410,275.42497
62452,3219,119.73445
54486,4412,18.48882
64550,7522,225.67245
62331,3203,779.60562
57731,4424,191.44886
57540,4419,3016.27837
52534,4427,215.51489
57102,4424,241.63555
82052,7615,179.00894
87033,7517,289.69137
86281,7524,555.28065
67543,4423,626.26861
85250,5214,337.15416
15246,0063,34.44178
77279,1105,738.92837
80652,3202,88.13586
86121,7524,309.16031
86157,7524,1470.20817
76489,2813,1486.27645
26155,8433,232.54641
34326,7617,22.36532
58129,2703,59.48453
26329,0064,41.7736
31567,7625,54.32442
55500,4426,294.44627
03109,8432,179.57273
33303,7516,140.99195
31115,7622,6.64407
44174,5216,232.99264
36105,2405,195.12554
02521,3209,191.76344
02129,3221,7.70245
38231,8406,149.46866
50032,2816,86.84466
88054,4417,78.77008
77401,1107,60.34512
36032,2405,146.56885
08073,4403,19.07199
08219,4413,18.58982
71326,2713,62.58406
80485,3202,173.08095
42251,8412,121.00107
74052,8416,95.06539
57057,4410,42.82999
63166,8410,23.15082
71435,2710,44.18662
52155,4404,45.7576
64521,7522,43.04869
42015,8430,591.33207
77352,1108,229.18739
53179,5215,53.26399
21259,2709,112.4095
11317,7608,24.93333
02017,3220,37.95885
16086,7527,100.11058
21121,2711,5.03026
07270,8422,50.2129
43253,8420,57.34189
02689,3214,6.86202
01147,8405,73.09446
12284,7614,145.61878
09219,7622,21.9306
19140,7531,109.69143
71069,0059,70.84915
63194,8408,61.29748
63304,8423,13.27176
73278,8411,276.78999
70358,2718,5.01943
70265,2706,21.10633
60497,0054,14.01775
16188,7502,53.14115
73313,8407,14.80378
63161,8417,71.59508
71159,2707,26.9683
18077,2402,32.88797
80192,3202,23.94454
32269,7604,191.16309
17141,7528,70.426
97412,0404,8738.25765
23241,7511,36.30293
01234,8404,38.16584
22042,5308,92.19576
10045,4425,41.82709
43238,8419,22.00016
14206,2804,38.96728
11359,7625,53.34113
08036,4421,10.87407
33068,7514,48.9053
34144,7606,107.97776
33465,7514,153.11811
57541,4420,74.01794
26077,8427,259.01233
24516,7529,396.77837
26210,8427,141.69911
16273,7502,11.36132
31503,7622,429.82819
27134,2811,35.0435
81284,7602,928.92899
81156,7602,1162.53893
85045,5203,393.95112
42083,8428,114.86164
74298,8416,2086.72007
83151,9303,64.79384
80486,3201,63.9131
74040,8416,790.01395
86103,7524,667.42662
80716,3201,354.49683
53192,5221,55.76834
50371,2802,59.14323
54231,4410,14.28407
17290,7509,61.84998
59289,3222,146.36161
82021,7609,30.2824
59325,3222,86.2184
72282,0051,74.34983
46145,7619,153.79021
87082,7517,207.23649
88302,4414,123.23081
64062,7521,950.27058
60355,0054,113.93897
52327,4427,396.06964
64520,7522,101.75616
63263,8408,520.63875
59489,3212,670.07454
51202,4406,227.89229
61474,2801,787.24713
54470,4412,50.62949
64373,7522,467.31038
57548,4410,45.58706
80135,3201,18.11598
37137,2413,22.77915
80611,3202,62.93071
73245,8407,113.18019
62228,3207,24.04626
61262,2809,9.00672
21459,2711,29.73876
51657,4413,98.65119
25054,2714,63.88485
16399,7509,107.95772
88366,4407,36.09118
24157,7523,67.76081
38275,8435,71.66729
27018,2811,77.05207
39390,2713,33.01429
36058,2405,59.99219
14080,2804,17.62547
40187,7510,428.12737
38476,8406,88.28336
27371,2803,14.17446
23144,7511,44.74053
33158,7514,41.92205
62535,3204,75.19214
65470,7624,14.81243
67537,4409,50.01348
65165,7624,29.0927
90011,2705,33.1445
76017,2813,44.57752
71463,2708,163.9751
41248,2414,252.70787
74148,8401,41.99612
43024,8420,166.68106
07327,8402,64.52425
81092,7602,144.26754
74208,8418,4242.20495
76436,2815,82.12987
73208,8407,92.07322
78451,1114,110.76992
06127,9315,424.28742
16270,7527,89.65151
76446,2815,104.86832
71149,2701,490.97442
74014,8414,1251.01542
80639,3202,686.96545
57051,4416,62.49501
41125,2412,62.23043
51311,4427,13.72944
45091,2409,27.95116
47221,7501,58.94258
52292,4404,447.72185
51293,4413,36.16481
53226,5211,110.33136
79176,7506,258.53412
36162,2412,132.25457
51469,4406,6.92754
17115,7528,32.48369
97110,0102,387.95525
21529,2709,16.30041
84058,9306,100.97462
10319,4425,30.63291
89309,2717,1154.07281
85010,5214,236.91128
21413,2709,32.10796
04205,9307,535.04668
19030,7507,84.30462
10121,4425,146.43083
14497,2804,42.0417
16425,7502,48.89058
24174,7529,35.36095
07205,8433,92.02034
07056,8433,113.02591
02270,3220,51.34959
14759,2804,21.37141
10418,4425,18.14467
17177,7509,24.64665
02380,3220,5.91837
51216,4413,44.54433
55087,4401,352.03628
51436,4402,137.91689
72260,5212,1530.81728
51636,4413,209.90044
64317,7503,464.40459
54116,4412,563.58325
60657,3210,43.78669
67538,4409,638.23402
59469,3216,35.59535
60206,3210,171.27673
62001,3215,198.8327
17145,7509,95.68752
33141,7505,131.59945
28322,0061,46.88478
91180,1104,111.65239
71171,2707,32.17514
25618,2714,69.91644
22082,5304,117.73537
01193,8404,30.06554
17076,7509,67.2078
25418,2706,154.58315
80008,0058,121.95632
50332,2805,101.49101
45343,2409,13.05258
35291,5317,60.39361
63388,8423,204.43772
14701,2811,272.93737
55170,4426,13.85081
38536,8433,271.42836
79118,7506,47.87064
74226,8416,117.55697
64297,7503,33.93786
71240,0059,42.0082
81081,7610,428.58073
67200,4423,62.42463
67155,4423,363.704
80218,3202,24.00036
76350,2815,43.85545
71267,0059,431.46231
80036,3202,622.41862
13024,9313,388.66412
77060,1105,123.12466
67206,4409,169.76306
73326,8407,195.19795
34302,7608,145.07149
65452,7624,622.79051
04073,9307,215.01902
24461,7504,175.8283
40259,7519,40.1019
28183,2403,58.94416
56148,5309,311.62026
24071,7523,41.84088
58210,2703,69.19547
80025,3201,245.51936
10029,4425,92.46614
40129,7510,267.78535
10215,4425,43.64646
88467,4414,125.69588
63313,8410,51.18756
2B188,9402,75.37184
54446,4412,13.81628
64120,7503,75.64514
64058,7522,71.37189
2B318,9402,121.48282
89223,2702,233.40576
80429,3202,12.92811
68290,4405,74.38071
11228,7608,27.45351
51234,4415,49.17572
16161,7509,20.03814
07038,8402,22.12578
18285,2402,21.8623
17220,7528,77.82176
17313,7528,77.58139
51052,4413,81.05094
09041,7622,14.04649
16069,7502,57.72358
22119,5308,68.00075
66025,7620,513.50422
84075,9305,63.74314
36002,2405,18.03808
17328,7528,240.82738
44031,5205,123.53261
12223,7621,665.53909
74293,8416,535.78957
09019,7612,90.21095
78049,1114,145.91154
21689,2709,9.05615
60675,3210,73.66174
58102,0056,602.56485
59012,3217,316.69419
59330,3216,428.20659
53273,5204,232.57357
51507,4402,2883.72246
57600,4424,80.93454
68014,4405,74.15103
58059,0060,2537.88594
57477,4420,273.14035
57038,4424,837.52295
32422,7604,5.89022
89004,2703,17.74592
54539,4417,11.53098
07037,8419,50.53106
80399,3202,18.3542
69061,8434,116.67985
02538,3209,4.23018
63136,8417,42.23508
46097,7619,11.55774
08440,4403,11.52572
47253,7518,83.80947
30250,7603,40.90005
62302,3206,37.72522
55262,4421,85.02316
32149,7604,330.7347
12128,7611,50.82362
45094,2409,28.04394
57046,4420,103.85421
17012,7525,25.23313
29143,5313,135.50776
27164,2808,69.16185
2B251,9405,1123.21488
80498,3202,97.68406
82012,7609,118.46914
23075,7511,619.19913
01391,8405,61.42205
86298,7508,344.38986
72106,5218,75.25778
80198,3202,25.03896
81054,7610,357.04891
68145,4405,1509.85742
67103,4419,124.75924
86139,7524,1219.72122
09256,7612,8.74818
63426,0063,265.26121
19171,7531,33.61198
24448,7523,143.25391
77301,1110,39.61785
81031,7610,301.73777
61137,2809,15.69157
78230,1114,49.11115
77036,1110,12.09058
65112,7624,20.68644
73047,8411,133.2914
63348,8410,35.58673
80146,3201,18.25192
43201,8419,27.04309
63010,8417,813.62568
55367,4426,16.59318
86098,7524,20.54933
59162,3213,118.35881
64216,7522,192.55747
59640,3222,40.80891
42113,8412,20.19316
36169,2405,75.84576
09103,7612,165.67689
15182,8403,46.74874
14070,2804,63.3616
14602,2804,10.293
60186,3211,18.24065
80566,3202,18.11917
21677,2704,9.26245
09045,7612,26.68944
09158,7622,43.30283
18183,2402,10.40541
58104,0060,295.12406
59039,3208,484.81391
64491,7522,17.79285
59276,3212,818.38126
57207,4408,1335.58073
64269,7522,1444.02343
63008,8417,84.58338
64500,7522,199.17951
51471,4413,127.90637
61291,2801,33.3091
60213,3221,234.79508
59492,3208,72.90765
28153,2404,15.35661
34206,7606,54.40603
84116,0064,311.00981
54508,4412,15.9202
31170,7622,54.40834
2B170,9402,43.51433
33353,7514,62.85767
25572,2718,8.9751
70376,2706,27.76415
35246,5317,240.61788
70136,2718,61.58437
02443,3209,20.44992
08262,4413,103.92367
70175,2718,21.53238
80332,3201,44.18625
02246,3220,50.10809
51570,4415,13.11904
07317,8433,81.47526
87051,7531,104.37068
88517,4407,20.91888
67526,4423,151.18611
02723,3214,26.04123
01329,8404,14.16839
22112,5306,68.81246
12106,7621,101.59304
04122,9307,57.60601
51165,4415,623.1495
03088,8423,28.85288
45050,2411,347.09301
50401,2805,109.14054
05010,9310,179.44203
22316,5303,74.75061
21004,2709,124.84377
50006,2816,20.96196
58251,0056,80.45666
43102,8420,133.47732
45204,2410,90.60457
59085,3208,21.85756
71060,2708,44.75505
53269,5211,115.10277
47013,7518,35.52366
88480,4407,20.12593
59065,3217,95.52548
69017,8421,124.30447
62164,3208,187.30106
62586,3203,80.72048
76656,2807,138.00468
40110,7519,373.03149
39501,2712,148.4903
71436,2710,119.92059
70408,2706,327.87381
56050,5311,132.2032
27138,2803,64.49001
69209,8434,199.51287
76432,2815,34.6865
08046,4413,33.37492
21229,2709,14.16774
74178,8401,73.06551
14565,2804,75.22394
19008,0063,19.52803
09027,7622,11.12058
63235,8408,31.88278
11090,7608,107.62488
71188,2704,6.86669
11240,7608,56.26887
60554,3221,32.14199
27580,2815,472.83956
01057,0059,165.63819
77113,1102,105.65059
71004,2707,152.57619
76111,2815,72.11861
81208,7602,76.92073
66190,7620,614.67666
77255,1108,200.34102
79179,7506,2154.27927
73032,8413,1057.58714
81037,7610,704.13487
57345,4424,123.99119
57097,4416,2239.59125
57690,4416,709.34746
63471,8423,83.88659
57031,4410,3132.72045
57061,4408,263.96943
57601,4410,305.16763
51457,4406,332.21181
64324,7521,356.24742
50197,2810,633.25528
53150,5204,144.06561
37056,2413,50.74687
24123,7523,19.39443
10197,4425,51.22736
28425,2403,168.23717
12018,7611,30.48035
30101,7603,92.30193
32294,7604,16.77242
25176,2715,68.92966
56154,0062,252.50364
23103,7511,35.24347
37248,2406,139.13549
83080,9304,131.15902
39275,2716,144.81595
04170,9315,7.68
07114,8420,33.20048
54189,4412,71.56913
05166,9310,494.18102
26279,0064,7.20796
21376,2711,7.63607
38430,8409,22.62184
81010,7602,72.2485
45186,2409,78.65916
66214,7620,102.88507
60191,3210,144.31985
41043,2412,219.15648
51232,4413,42.90304
58248,0056,19.20283
41181,2401,164.59466
18074,0056,16.62277
58235,2703,124.92738
02458,3209,116.6071
71042,0059,138.68904
42255,8412,35.4912
02699,3209,66.99444
91671,1103,63.81203
21339,2711,34.57194
21028,2711,100.72852
77225,1107,41.93144
89209,2717,620.50768
16231,7527,37.49906
11263,7608,38.89778
52084,4404,6.18709
16326,7502,194.34888
25018,2714,336.88911
67421,4423,262.85711
33361,7516,113.67543
73202,8413,45.88454
42100,8428,62.72369
11089,7608,72.54522
63239,8408,77.32726
68173,4405,206.4418
18024,2405,35.74485
73159,8407,66.65802
69261,8434,54.26137
09070,7612,150.76102
19100,7531,142.5233
19174,7531,34.91911
02019,3220,26.1391
15013,8429,23.40065
08260,4403,46.26632
21660,2704,8.26435
10238,4425,106.14556
01425,8405,49.02032
04012,9311,27.53041
16252,7502,8.06147
21415,2711,34.37488
78557,1111,124.11841
84097,0064,138.46412
24346,7523,81.29862
24277,7504,35.78733
31141,7622,21.12055
25111,2706,26.50493
2A254,9407,48.74084
24425,7523,98.39105
57064,4419,72.41356
53117,5204,55.23898
26016,0064,97.47602
60234,3211,1140.78003
57256,4410,73.34689
59121,3208,96.2458
51231,4402,107.24072
01373,8425,370.50241
56248,5318,796.3778
62232,3205,132.16866
51007,4406,363.97762
56052,5318,359.17727
57241,4419,58.82819
54043,4412,522.41115
86165,7524,3709.75005
74087,8416,2428.75795
76254,2813,578.98042
72380,5212,261.15022
77240,1102,224.17619
72146,5212,320.1302
77138,1106,99.30846
87088,7517,252.25631
21075,2709,42.41048
67116,4422,91.45192
66217,7620,378.25226
21349,2709,238.22061
14226,2804,21.3655
02118,3221,15.60304
90043,2705,59.83122
03048,8424,526.6981
17339,7509,556.59983
22068,5312,84.03957
77457,1108,105.26633
51379,4413,67.1947
85095,5203,222.92369
74114,8415,99.68687
01023,0059,18.75525
88441,4407,75.82655
57248,4420,7.75142
28003,0057,6.42548
36110,2405,38.57043
16065,7527,120.91589
46107,7607,65.77944
40018,7510,21.90699
82151,7609,81.72288
24085,7529,17.22342
33184,7505,61.46378
16342,7509,50.8223
17366,7516,56.22302
89207,2703,8.15063
03256,8423,39.58172
10127,4425,16.17634
24116,7507,15.80757
71483,2708,103.45003
11127,7608,21.46016
10048,4425,88.8175
15095,8403,36.32124
10099,4425,48.30068
42014,8430,48.72206
24080,7504,177.24536
