codgeo,ze2020,empsta_enq,obs_value
01428,8434,1T2,60.04167
02323,3220,1T2,47.90323
03103,8424,1T2,323.28729
02824,3214,1T2,152.02305
01016,0059,1T2,212.04918
02260,3220,1T2,218.51695
02030,3220,1T2,89.75389
04076,9315,1T2,268.64909
02807,3220,1T2,330.84163
02511,3220,1T2,143.64063
02312,3217,1T2,532.18276
01135,8416,1T2,1222.68156
02571,3220,1T2,332.12125
01243,8434,1T2,610.97322
02558,3217,1T2,989.17992
02074,3214,1T2,266.89202
02070,3220,1T2,173.04082
01158,8416,1T2,608.89646
02509,3209,1T2,96.2069
02770,3221,1T2,372.60955
02130,3217,1T2,79.86047
03033,8432,1T2,85.26316
03232,8432,1T2,143.67115
02059,3220,1T2,1014.89534
04084,9307,1T2,238.3744
02419,3217,1T2,139.79728
03142,8432,1T2,134.13134
02496,3221,1T2,28.6087
02203,3209,1T2,524.16676
03008,8432,1T2,205.7973
03167,8423,1T2,115.1263
02541,3214,1T2,175.85868
02210,3221,1T2,154.68609
02756,3220,1T2,346.86545
02097,3214,1T2,117.16981
02674,3214,1T2,33.57143
02330,3220,1T2,256.98302
04041,9311,1T2,139.71931
01101,8425,1T2,84.43333
02813,3220,1T2,147.972
02237,3214,1T2,658.89477
02494,3220,1T2,36.4
02393,3221,1T2,57.51724
03018,8432,1T2,328.18784
01193,8404,1T2,94.93798
02754,3220,1T2,100.54054
02706,3221,1T2,264.10292
01379,8405,1T2,383.39518
02262,3220,1T2,103.34884
01373,8425,1T2,565.0777
02252,3214,1T2,40.57143
02116,3217,1T2,34.69565
01052,8405,1T2,168.06884
02048,3214,1T2,71.11111
01277,8404,1T2,64.45833
03284,8424,1T2,120.6838
01074,8405,1T2,1355.92025
03200,8424,1T2,558.79383
02181,3214,1T2,46.19048
01383,8405,1T2,812.75129
02389,3209,1T2,292.65141
03089,8432,1T2,84.26667
02542,3220,1T2,36.94737
01064,8405,1T2,556.73837
02239,3209,1T2,590.42998
02071,3221,1T2,309.13953
01388,8405,1T2,471.53611
04059,9307,1T2,66.51163
01412,8405,1T2,296.36675
02779,3220,1T2,67.5
03032,8423,1T2,103.14029
02290,3209,1T2,1408.5653
02226,3221,1T2,771.58999
03229,8424,1T2,264.73567
02715,3221,1T2,24
02629,3220,1T2,153.44308
02396,3214,1T2,33.38462
02832,3220,1T2,85.17647
03139,8432,1T2,121.25912
02079,3217,1T2,65.96296
02642,3214,1T2,71.55556
01261,8421,1T2,313.7272
02791,3214,1T2,139.95885
02193,3209,1T2,46.54545
03214,8424,1T2,145.09091
01181,8425,1T2,528.18334
01121,8404,1T2,45.3913
03084,8423,1T2,702.27343
01044,8416,1T2,366.75622
04047,9307,1T2,335.54469
01430,8405,1T2,329.51027
01301,8405,1T2,1272.93635
02650,3217,1T2,137.15942
01100,8404,1T2,56.52174
01019,8404,1T2,12.5
03260,8424,1T2,99.87229
02345,3220,1T2,15.85714
02757,3220,1T2,270.53208
03122,8424,1T2,117.89893
03182,8432,1T2,133.49831
02313,3220,1T2,194.89268
03303,8423,1T2,81.74169
01030,8434,1T2,457.8252
02257,3220,1T2,176.29263
02649,3209,1T2,158.02633
01398,8434,1T2,778.39175
02251,3214,1T2,8.66667
02522,3214,1T2,18.65765
02549,3220,1T2,330.84116
02581,3221,1T2,182.32258
01071,8416,1T2,3218.50379
03034,8432,1T2,242.6249
02246,3220,1T2,253.97005
01318,8434,1T2,397.70819
02155,3214,1T2,69.21622
02332,3209,1T2,151.9905
03194,8432,1T2,57.45161
02036,3221,1T2,45.33333
03050,8432,1T2,78.18182
04053,9307,1T2,250.33036
01411,8405,1T2,142.02
03301,8423,1T2,571.21507
04006,9307,1T2,400.06723
02620,3221,1T2,145.50285
02152,3221,1T2,44
04057,9307,1T2,61.71429
02274,3214,1T2,48.05556
02015,3221,1T2,53.36842
01375,8405,1T2,381.50849
02187,3209,1T2,485.4322
02018,3214,1T2,1087.90284
01049,8421,1T2,1726.57233
02428,3209,1T2,42
04021,9307,1T2,65.53846
02461,3220,1T2,155.91176
03148,8432,1T2,158.44938
02816,3209,1T2,207.44432
02565,3214,1T2,142.74194
01150,8405,1T2,143.33333
02673,3221,1T2,221.28905
02167,3221,1T2,454.39165
01088,8405,1T2,524.99738
04123,9307,1T2,554.91165
02405,3217,1T2,243.99372
02458,3209,1T2,377.71084
02570,3220,1T2,93.88889
02188,3220,1T2,51.7
02183,3214,1T2,83.85366
01415,8404,1T2,205.39768
03137,8432,1T2,100.18286
03305,8423,1T2,275.75524
04063,9311,1T2,677.78432
02654,3220,1T2,34.17647
01225,8434,1T2,209.67089
02136,3217,1T2,67.86207
02828,3221,1T2,47.64706
02370,3220,1T2,290.25893
01436,8416,1T2,233.64356
03003,8424,1T2,317.46403
02340,3220,1T2,2127.50155
02820,3220,1T2,738.51765
03040,8424,1T2,501.00989
02818,3209,1T2,496.02832
02795,3221,1T2,794.84999
02281,3209,1T2,101.13157
02622,3209,1T2,29
02372,3221,1T2,154.86741
02601,3214,1T2,90.15152
04139,9307,1T2,244.62563
04037,9307,1T2,30.8
02721,3220,1T2,232.22828
04043,9315,1T2,41.5
02723,3214,1T2,50.82353
02238,3214,1T2,769.43273
02052,3221,1T2,46.12903
03105,8432,1T2,150.08164
02085,3209,1T2,473.85702
02196,3214,1T2,134.54237
01454,8404,1T2,573.22378
02361,3220,1T2,1638.96055
02163,3209,1T2,1210.78936
02636,3220,1T2,101.57895
04104,9311,1T2,130.3968
04019,9307,1T2,1150.66822
01187,8404,1T2,345.39559
03001,8432,1T2,1400.92229
01005,8434,1T2,1013.988
01183,8434,1T2,666.89404
03156,8424,1T2,730.8179
01274,8425,1T2,293.8047
03140,8423,1T2,464.55924
02279,3209,1T2,244.57567
02645,3209,1T2,97.27041
04022,9307,1T2,197.82892
04102,9307,1T2,132.32874
03111,8423,1T2,492.60518
03059,8432,1T2,162.88462
02684,3217,1T2,1352.27871
01021,8434,1T2,757.52993
03287,8424,1T2,160.11415
02433,3214,1T2,105.82405
02037,3214,1T2,618.93243
03213,8423,1T2,123.5509
02124,3220,1T2,244.17676
02806,3209,1T2,133.55976
04055,9307,1T2,79.41176
03207,8424,1T2,232.24125
02068,3214,1T2,34.71429
01169,8434,1T2,302.88918
02808,3220,1T2,96.07547
01038,8405,1T2,322.48387
04081,9311,1T2,128.65718
01112,8425,1T2,288.08224
01142,8421,1T2,2274.51699
03041,8424,1T2,116.4375
02586,3214,1T2,65.8
01416,8405,1T2,505.66729
03160,8432,1T2,192.35463
01080,8404,1T2,315.50997
02761,3214,1T2,125.35
03070,8423,1T2,84.39286
03218,8424,1T2,120.24398
03072,8423,1T2,190
02525,3220,1T2,224.11215
02024,3214,1T2,5.625
01007,8405,1T2,1447.55016
02420,3220,1T2,336.61377
01098,8404,1T2,517.39378
02583,3214,1T2,28
04115,9315,1T2,46.35714
01328,8405,1T2,262.70413
02383,3220,1T2,654.18149
02107,3221,1T2,24.47059
02534,3214,1T2,15
02792,3209,1T2,100.29412
02592,3220,1T2,77.71429
02076,3214,1T2,91.4375
02022,3209,1T2,210.72961
01034,8404,1T2,3977.69868
01391,8405,1T2,105.48063
02333,3214,1T2,85.33333
03161,8423,1T2,366.97688
02438,3221,1T2,105.0328
02656,3214,1T2,242.02858
02415,3221,1T2,78
01382,8434,1T2,176.05479
02638,3214,1T2,103.63636
02788,3214,1T2,226.00504
02131,3221,1T2,938.39829
01343,0059,1T2,852.16701
02291,3220,1T2,183.07692
02081,3220,1T2,209.38152
01307,8425,1T2,365.54744
02730,3221,1T2,146.39972
02227,3209,1T2,71.75
02050,3217,1T2,137.91902
01073,8404,1T2,465.87561
04001,9307,1T2,520.73443
02697,3214,1T2,147.06375
03225,8423,1T2,219.48679
02101,3214,1T2,63.75
03159,8423,1T2,343.9038
03119,8424,1T2,174.34593
01228,8425,1T2,338.55095
02424,3221,1T2,42.94737
04034,9311,1T2,528.01723
02338,3214,1T2,130.79927
01166,8434,1T2,1315.70175
02297,3209,1T2,70
02427,3221,1T2,71.75873
02304,3220,1T2,1165.86955
01259,8405,1T2,407.23684
01060,8404,1T2,292.81764
04134,9307,1T2,210.87278
02282,3214,1T2,221.57602
02308,3217,1T2,253.03846
01015,8404,1T2,320.43143
01380,8405,1T2,242.58242
02514,3221,1T2,348.6467
01310,8404,1T2,52
02628,3221,1T2,107.93023
01349,8421,1T2,212.18738
03007,8423,1T2,164.99483
03053,8432,1T2,428.31634
03306,8432,1T2,767.14203
01125,8405,1T2,295.36809
02679,3209,1T2,79.13793
01179,0059,1T2,847.21088
03054,8424,1T2,110.47232
01452,8404,1T2,508.61305
03268,8432,1T2,152.97773
01297,8421,1T2,482.74309
03046,8424,1T2,424.8811
03171,8424,1T2,124.54317
02440,3214,1T2,61.32353
02579,3209,1T2,63.5
03082,8423,1T2,2281.54437
01156,8421,1T2,500.29071
02605,3220,1T2,74.53659
02705,3214,1T2,96.46154
03024,8432,1T2,139.6917
02817,3221,1T2,39.05882
03168,8423,1T2,379.71604
02357,3217,1T2,38.81818
02739,3221,1T2,164.06257
01288,8416,1T2,1690.12308
02329,3214,1T2,192.59937
02763,3221,1T2,97.14286
02812,3221,1T2,106.2381
02362,3220,1T2,93.72549
03164,8432,1T2,152.5
02693,3221,1T2,107.14286
02231,3214,1T2,489.72019
03295,8432,1T2,32.5
03162,8424,1T2,81.08108
02462,3209,1T2,127.42857
03091,8432,1T2,240.26785
01234,8404,1T2,95.22581
01173,8416,1T2,7875.73943
02736,3221,1T2,56.71875
02245,3221,1T2,736.9679
03080,8432,1T2,340.55617
03110,8432,1T2,469.80077
01017,8405,1T2,171.81818
01068,8405,1T2,340.49221
02017,3220,1T2,132.83636
01093,8405,1T2,2326.37212
02307,3221,1T2,952.01259
03049,8432,1T2,231.47991
01235,8405,1T2,538.21256
03240,8424,1T2,243.59635
04101,9311,1T2,28.75862
01062,8421,1T2,496.32723
01170,8425,1T2,559.60914
03259,8423,1T2,142.63847
01424,8421,1T2,991.34393
03062,8432,1T2,166.64491
02755,3214,1T2,235.8125
03238,8424,1T2,241.48193
02413,3214,1T2,128.94293
04133,9307,1T2,85.5923
02431,3220,1T2,193.99002
03114,8432,1T2,106.47865
02751,3214,1T2,57.44444
02753,3220,1T2,122.7317
03292,8424,1T2,313.24012
01075,8434,1T2,849.24249
03068,8432,1T2,54.52174
02594,3221,1T2,58.03571
01344,8405,1T2,2619.44989
04091,9307,1T2,55.72596
02704,3221,1T2,139.725
02218,3214,1T2,322.06833
02635,3220,1T2,102.9
02065,3220,1T2,229.27826
02655,3209,1T2,78.62069
02777,3209,1T2,49.93548
01420,8434,1T2,761.93986
03242,8432,1T2,253.712
02546,3220,1T2,109.825
01238,8434,1T2,1267.04284
02765,3214,1T2,116.5
01043,8421,1T2,2381.22833
01012,8404,1T2,128.15457
02002,3220,1T2,253.93333
02165,3220,1T2,664.50231
02482,3214,1T2,17.4
02495,3217,1T2,484.39181
01396,8405,1T2,508.535
03101,8423,1T2,3581.10522
02444,3214,1T2,44.95238
02708,3220,1T2,124.68182
02278,3217,1T2,5.66667
01236,8405,1T2,513.99245
03186,8423,1T2,557.77465
01189,8416,1T2,654.09287
04012,9311,1T2,45.33333
02784,3220,1T2,66.85714
01325,8405,1T2,567.96943
02515,3209,1T2,18.18182
02500,3220,1T2,379.3873
01351,8434,1T2,779.4575
04027,9307,1T2,130
02115,3221,1T2,111.46154
02111,3214,1T2,301.03277
01347,8434,1T2,1078.93089
03025,8424,1T2,608.35165
02176,3221,1T2,109.77273
03175,8432,1T2,130.39792
01317,8405,1T2,193.81444
04039,9307,1T2,636.48609
04036,9307,1T2,503.98848
01309,8405,1T2,49.375
01339,8434,1T2,655.62406
01291,0059,1T2,425.90255
01111,8405,1T2,83.69231
02276,3220,1T2,70
03026,8424,1T2,347.03068
03316,8424,1T2,481.94434
01447,8405,1T2,551.56018
02047,3214,1T2,59.4
04025,9307,1T2,193.71643
02641,3214,1T2,45.72
01289,8405,1T2,2838.20871
02569,3220,1T2,258.50055
02710,3220,1T2,330.77777
02328,3209,1T2,233.44454
01322,8434,1T2,2433.20637
04127,9307,1T2,167.61905
02794,3209,1T2,86.88889
02205,3214,1T2,94.22222
03187,8432,1T2,187.00703
01368,8405,1T2,461.14444
02652,3214,1T2,47.61905
02585,3221,1T2,102.91667
03177,8424,1T2,132.38548
02391,3217,1T2,112
02562,3221,1T2,120.88636
03166,8432,1T2,136.01324
03192,8432,1T2,58.33083
02080,3214,1T2,137.36696
03236,8432,1T2,1728.1763
03294,8432,1T2,52.5
02573,3214,1T2,41.25
02774,3220,1T2,63.65217
03020,8423,1T2,115.47178
02711,3221,1T2,104.51474
02676,3214,1T2,718.97273
03309,8424,1T2,156.97872
02484,3209,1T2,217.56966
02108,3214,1T2,87.6
03014,8432,1T2,45.66667
03249,8423,1T2,73.26667
03174,8432,1T2,424.60537
02044,3214,1T2,10.71429
01198,8405,1T2,138.13788
02797,3221,1T2,90.52632
03143,8423,1T2,53.52941
02407,3214,1T2,120.15385
02140,3221,1T2,182.32398
03038,8432,1T2,249.40082
02418,3217,1T2,95.31915
03055,8423,1T2,414.83864
03302,8432,1T2,13
04136,9307,1T2,156.48805
02032,3220,1T2,159.33333
01104,8416,1T2,249.48276
02489,3214,1T2,182.18636
02696,3214,1T2,49.84615
02701,3209,1T2,320.79303
02426,3220,1T2,306.22642
02117,3220,1T2,34.41176
02199,3220,1T2,259.73031
02631,3220,1T2,243.20494
03127,8423,1T2,184.18812
03221,8424,1T2,203.44546
02368,3221,1T2,279.50695
02720,3214,1T2,931.91348
03222,8423,1T2,29.1
03250,8432,1T2,134.72534
02236,3221,1T2,165.16609
01139,8405,1T2,189.84941
04087,9311,1T2,58.22222
02371,3220,1T2,656.57305
02775,3220,1T2,356.13039
01208,8404,1T2,64.07143
02087,3221,1T2,15.11111
02577,3221,1T2,50.55556
01227,8404,1T2,306.1277
02315,3220,1T2,708.89597
02830,3220,1T2,428.06736
03298,8432,1T2,1306.0618
02153,3214,1T2,388.05
02513,3214,1T2,64.07143
01445,8405,1T2,265.72132
02503,3220,1T2,344.46903
01197,8405,1T2,164.70462
03197,8424,1T2,662.29429
03100,8424,1T2,582.60426
02090,3209,1T2,82.875
02189,3214,1T2,176.96747
01200,8405,1T2,118.28571
02207,3220,1T2,82.125
02171,3214,1T2,45.5
02224,3221,1T2,173.66095
03154,8424,1T2,134.70314
02125,3209,1T2,109.24423
03264,8432,1T2,1096.33117
02827,3214,1T2,151.72348
02660,3214,1T2,10.5
01397,8416,1T2,537.5334
01432,8405,1T2,176.86058
01029,8405,1T2,422.25578
01237,8425,1T2,815.8263
02029,3220,1T2,186.1868
03215,8432,1T2,235.41212
01133,8404,1T2,235.41473
03022,8432,1T2,301.0705
02599,3220,1T2,96.87734
02787,3214,1T2,106.85366
02505,3209,1T2,118.85714
02531,3214,1T2,52.125
01283,8425,1T2,9357.16862
03116,8432,1T2,101.65594
01092,8405,1T2,766.60426
02235,3214,1T2,44.25
02242,3209,1T2,319.6953
02798,3209,1T2,627.42412
01210,8416,1T2,143.32095
03124,8424,1T2,112.55814
01408,8405,1T2,347.60079
01365,0059,1T2,564.37333
01230,8405,1T2,171.56134
01338,8404,1T2,566.73446
03320,8424,1T2,342.15651
02717,3220,1T2,293.33037
02083,3209,1T2,384.77256
01134,0059,1T2,954.06407
02209,3209,1T2,344.46565
02737,3214,1T2,236.67177
02261,3214,1T2,203.1677
01399,8416,1T2,1462.40006
03098,8423,1T2,1772.38541
01036,8404,1T2,637.63838
01276,8421,1T2,811.84799
03071,8432,1T2,114.16886
01363,8405,1T2,954.95625
02352,3220,1T2,268.70909
02082,3209,1T2,74.88
04061,9307,1T2,264.42043
02685,3214,1T2,70.6087
04062,9307,1T2,36.4
02474,3220,1T2,199.48942
02225,3209,1T2,46.85714
03027,8423,1T2,365.80648
02545,3214,1T2,78.62478
03274,8432,1T2,137.49546
01214,8425,1T2,96.78125
02712,3209,1T2,66.29032
02724,3209,1T2,26.36364
02470,3217,1T2,199.50281
01241,8405,1T2,594.16832
02240,3220,1T2,108.26316
02423,3221,1T2,242.22534
02688,3217,1T2,18.92308
02170,3220,1T2,62.5
03067,8424,1T2,81.93103
03313,8424,1T2,112.35297
04017,9307,1T2,20.4
02349,3214,1T2,23.84615
04110,9307,1T2,462.37324
02596,3209,1T2,370.32952
01439,0059,1T2,34.23529
01407,8416,1T2,495.84554
01257,8416,1T2,189.18561
01061,8404,1T2,546.91197
02781,3209,1T2,241.06688
01004,8405,1T2,7568.72812
03029,8432,1T2,306.11585
01295,8434,1T2,356.40945
02086,3220,1T2,477.53505
02618,3220,1T2,293.2329
04118,9307,1T2,53.73077
02725,3217,1T2,59.4
02277,3221,1T2,190.05985
01358,8404,1T2,139.34118
02134,3217,1T2,338.60017
01323,0059,1T2,448.10638
04009,9307,1T2,9.33333
03005,8423,1T2,115.20939
02729,3221,1T2,40.76471
03099,8424,1T2,174.47966
02217,3221,1T2,475.08184
02464,3221,1T2,202.38384
02745,3214,1T2,45.81818
02593,3221,1T2,406.29021
01006,8404,1T2,72.54545
03308,8423,1T2,82.75862
02576,3221,1T2,172.37289
01249,8421,1T2,5090.48475
03267,8432,1T2,328.69972
02008,3221,1T2,146.66667
02043,3221,1T2,20.66667
02158,3214,1T2,126.19796
02377,3220,1T2,52.96296
01167,8434,1T2,348.06464
03277,8432,1T2,100.6517
01045,8405,1T2,169.1809
01152,8425,1T2,419.04459
03147,8432,1T2,70.03226
02243,3221,1T2,1343.99492
01040,8405,1T2,229.25942
03065,8424,1T2,226.8285
01085,8405,1T2,223.42857
03275,8424,1T2,676.68822
01267,8425,1T2,506.77083
03021,8432,1T2,98.1908
02114,3209,1T2,683.79448
03288,8423,1T2,180.20917
02640,3220,1T2,49.66667
01094,0059,1T2,420.07361
03208,8424,1T2,145.89131
01381,8405,1T2,425.27786
03150,8424,1T2,100.5
02335,3214,1T2,76.5
01400,8405,1T2,46.89655
03061,8432,1T2,194.68493
02454,3214,1T2,227.46608
03314,8423,1T2,667.2181
02442,3209,1T2,21.75
03300,8424,1T2,240.86367
02212,3220,1T2,293.53488
01014,8425,1T2,1543.38688
03230,8432,1T2,258.43269
02644,3221,1T2,198.14748
01385,8405,1T2,421.76596
03120,8424,1T2,306.5629
02062,3209,1T2,72.04167
02230,3221,1T2,88.5
01366,8405,1T2,540.73727
02539,3220,1T2,348.27415
02191,3214,1T2,231.42268
02265,3214,1T2,23.42857
02390,3220,1T2,126.27815
02003,3221,1T2,449.1133
02028,3214,1T2,1175.21537
03017,8432,1T2,96.90476
02061,3220,1T2,125.27152
01041,8405,1T2,353.7238
02123,3220,1T2,158.06528
02719,3220,1T2,932.83792
03149,8432,1T2,245.60494
03235,8432,1T2,444.07528
03278,8432,1T2,65.30952
02651,3214,1T2,47
01314,8405,1T2,925.7559
02600,3214,1T2,136.64106
02833,3217,1T2,185.6
02633,3221,1T2,28.18182
02342,3217,1T2,57.64
03273,8432,1T2,260.9612
01081,8416,1T2,288.20851
04126,9307,1T2,192.73934
01129,8405,1T2,118.66423
01037,8404,1T2,142.79661
03317,8423,1T2,95.20318
02658,3220,1T2,120.97538
02144,3220,1T2,61.09091
02139,3220,1T2,184.59783
02550,3214,1T2,57.12
01042,0059,1T2,147.37705
02375,3209,1T2,72.62069
02150,3214,1T2,31.5
03269,8423,1T2,48.05263
04137,9307,1T2,33.75
01216,8404,1T2,364.91925
01356,8405,1T2,104.7234
02194,3214,1T2,75
02406,3221,1T2,86
03066,8432,1T2,140.04302
02472,3214,1T2,251.63874
01457,0059,1T2,1441.45696
04095,9307,1T2,48
02773,3221,1T2,22
04072,9307,1T2,94.16667
01437,8405,1T2,100
01247,8416,1T2,174.5181
02253,3221,1T2,173.59808
02356,3209,1T2,119.79167
02020,3217,1T2,172.33107
02049,3220,1T2,353.3315
01404,8405,1T2,60
04120,9307,1T2,38.11111
02400,3221,1T2,90.27586
02358,3220,1T2,132.98194
02056,3220,1T2,88.60606
02734,3221,1T2,119.5344
03261,8423,1T2,86.78788
03296,8424,1T2,133.711
03128,8423,1T2,1133.14229
02403,3220,1T2,122.05084
03163,8432,1T2,309.77981
02532,3220,1T2,506.01072
04028,9307,1T2,52.6087
01302,8404,1T2,75.41935
02249,3221,1T2,58.28571
02322,3220,1T2,184.7625
02179,3221,1T2,197.21262
02471,3214,1T2,48.6
02280,3209,1T2,174.00521
01401,8416,1T2,1179.3913
02466,3221,1T2,60.73913
03169,8424,1T2,148.54839
02748,3209,1T2,505.91213
04023,9307,1T2,79.73684
02078,3221,1T2,85.37143
02399,3214,1T2,294.82089
03096,8432,1T2,35.42857
03030,8432,1T2,456.4837
03307,8432,1T2,97.62272
02421,3221,1T2,33.6
02039,3214,1T2,89.52146
02544,3217,1T2,263.03333
01403,8405,1T2,603.03954
02741,3220,1T2,218.78899
01079,8404,1T2,302.47178
03108,8432,1T2,96.71827
01180,8416,1T2,456.54158
02146,3209,1T2,66.35294
02180,3214,1T2,355.47177
03152,8432,1T2,77.61702
03248,8432,1T2,76.5
02269,3217,1T2,63.63636
02510,3209,1T2,80.31034
04096,9307,1T2,481.73661
02743,3214,1T2,86.61765
02267,3221,1T2,163.63607
03002,8424,1T2,161.57178
04092,9307,1T2,74.45455
03079,8432,1T2,112.8
03092,8424,1T2,326.16137
02671,3221,1T2,111.94742
02530,3214,1T2,34.22222
03237,8432,1T2,193.46546
02215,3214,1T2,433.05514
03004,8432,1T2,60.02128
04086,9307,1T2,169.22055
02287,3220,1T2,481.0887
04016,9307,1T2,26.81818
04032,9315,1T2,35.73333
02713,3209,1T2,134.28268
02410,3221,1T2,106.66667
02595,3209,1T2,74.46429
02609,3214,1T2,7.66667
03052,8423,1T2,452.95407
01212,8405,1T2,347.38671
01171,8425,1T2,352.94775
01252,8434,1T2,383.13129
02448,3214,1T2,44.88235
01441,8425,1T2,360.60219
02266,3214,1T2,26.25
01333,8421,1T2,1694.59652
01355,0059,1T2,258.8844
01089,8405,1T2,1147.85628
01206,8425,1T2,158.09208
04070,9307,1T2,6819.46269
03179,8432,1T2,140.46667
02560,3220,1T2,114.31297
02192,3221,1T2,211.51988
02046,3214,1T2,295.15881
03016,8432,1T2,68.37037
02556,3214,1T2,21.5625
04042,9315,1T2,45.16129
02302,3221,1T2,188.86378
03212,8423,1T2,671.75604
02657,3217,1T2,98.41026
04132,9306,1T2,62.625
02555,3209,1T2,959.02324
01285,8434,1T2,725.8725
04073,9307,1T2,167.09198
02767,3221,1T2,113.95132
02309,3214,1T2,318.64789
02460,3214,1T2,96.9
01083,8434,1T2,606
02369,3217,1T2,106.85268
01294,8404,1T2,495.88701
02184,3214,1T2,125.73333
02185,3209,1T2,163.21837
03076,8424,1T2,119.44186
02294,3214,1T2,87.4
03077,8432,1T2,77.71429
02208,3214,1T2,142.34267
02632,3214,1T2,19.63636
02182,3214,1T2,52.96552
02548,3217,1T2,149.19737
02054,3221,1T2,302.76435
03006,8432,1T2,226.04741
01192,8425,1T2,1214.06195
03158,8423,1T2,438.04054
02027,3214,1T2,89.12195
03095,8432,1T2,5381.83035
02060,3220,1T2,112.73986
02740,3217,1T2,95.48378
10390,4425,1T2,64.70588
07343,8402,1T2,660.51343
06012,9314,1T2,6440.0994
09156,7612,1T2,8.14286
10160,4425,1T2,16
10058,4425,1T2,127.68889
10207,4415,1T2,56.26923
10368,4425,1T2,546.62264
10064,4425,1T2,1050.60333
08190,4403,1T2,2738.15549
07116,8402,1T2,514.77074
12262,7621,1T2,266.78993
14374,2804,1T2,82.25
11251,7608,1T2,266.71622
31011,7622,1T2,103.18966
29076,5302,1T2,2363.5095
31245,7622,1T2,75.41667
31193,7622,1T2,835.40877
27613,2803,1T2,205
21113,2711,1T2,105.70732
22381,5308,1T2,162.70833
22113,5308,1T2,8641.57113
22106,5316,1T2,3482.6501
19046,0063,1T2,64.57143
21462,2711,1T2,505.51906
22371,5307,1T2,581.55702
22196,5308,1T2,401.15423
16215,7516,1T2,52.06897
15046,0063,1T2,91.49914
12235,7621,1T2,81.76474
11162,7608,1T2,35.7
11274,7608,1T2,195.72848
12209,7621,1T2,264.34517
14389,2804,1T2,129.80769
14681,2804,1T2,68.37037
14145,2804,1T2,225.47028
14515,2804,1T2,651.22612
11129,7608,1T2,527.36903
25127,2715,1T2,1562.39094
24421,7523,1T2,83.69231
23175,7511,1T2,46.63636
24070,7523,1T2,194.12496
25455,2706,1T2,123.71795
27173,2803,1T2,56.76923
25275,2714,1T2,100
27114,2808,1T2,585.69237
35177,5315,1T2,2606.07762
33179,7516,1T2,1517.38709
33281,7505,1T2,40610.48248
33129,7514,1T2,72.41379
35059,5315,1T2,2237.59217
34159,7616,1T2,1477.26127
32273,7604,1T2,76.5
35211,5311,1T2,739.04082
35207,5315,1T2,3327.063
30290,7605,1T2,822.78016
2B328,9405,1T2,33
27420,2817,1T2,104.82353
2B354,9404,1T2,146.40748
27672,2815,1T2,110.94208
31297,7625,1T2,1141.96773
30051,7603,1T2,492.8745
2B053,9405,1T2,8
2B241,9402,1T2,13.125
30179,0053,1T2,1341.18407
2B025,9403,1T2,24.3
09227,7612,1T2,78.31579
10105,4425,1T2,15.33333
08173,4403,1T2,834.56548
05146,9310,1T2,65.45455
10120,4425,1T2,86.14286
08358,4403,1T2,148.86792
07075,8402,1T2,53.92857
06015,9315,1T2,645.97477
08121,4403,1T2,73.88889
