ZE2020,year,energy_electricity_conso_nonres,energy_gas_conso_nonres,energy_heat_cold_conso_nonres,energy_electricity_pdl_nonres,energy_gas_pdl_nonres,energy_heat_cold_pdl_nonres
3215,2014,1199682.92,1333501.65,33552.0,1948.0,376.0,81.0
3216,2014,2634949.8,3027473.91,208786.0,6293.0,1092.0,478.0
3217,2014,841162.9,2111514.36,1815.0,1160.0,318.0,13.0
3218,2014,1002763.76,1106926.44,62031.0,2028.0,477.0,175.0
3219,2014,1015496.09,2797968.37,6848.0,980.0,173.0,35.0
3220,2014,1079167.31,2056146.9700000002,5030.0,1505.0,40.0,37.0
3221,2014,472189.61,77762.13,6011.0,845.0,54.0,48.0
3222,2014,1664513.8699999999,1815558.53,494.0,1951.0,511.0,9.0
4401,2014,317936.82,350791.14,10765.0,483.0,110.0,49.0
4402,2014,556933.39,473312.79,,1025.0,165.0,
4403,2014,669472.24,,12850.0,1004.0,,86.0
4404,2014,467306.73,288463.0,9647.0,989.0,153.0,63.0
4405,2014,757510.51,1103526.8699999999,73500.0,939.0,108.0,153.0
4406,2014,329277.13,515935.69999999995,4542.0,911.0,99.0,21.0
4407,2014,1762755.09,1213577.22,45617.0,1273.0,313.0,116.0
4408,2014,237948.66,719583.17,41047.0,517.0,103.0,672.0
4409,2014,,1337646.53,51831.0,,233.0,33.0
4410,2014,906756.9299999999,1168926.99,225696.0,496.0,527.0,531.0
4411,2014,2098199.85,9466459.13,38202.0,3087.0,552.0,354.0
4412,2014,2709602.54,4196365.09,109021.0,3459.0,823.0,235.0
4413,2014,1258344.36,2580864.8,72888.0,2642.0,462.0,109.0
4414,2014,284572.6,258220.0,529.0,750.0,142.0,12.0
4415,2014,470125.24,750169.4700000001,,876.0,103.0,
4416,2014,739652.86,3432691.7,12503.0,384.0,121.0,78.0
4417,2014,330497.2,783366.45,17360.0,541.0,123.0,49.0
4418,2014,141281.32,222716.83,9415.0,354.0,37.0,55.0
4419,2014,369440.1,329188.07,,554.0,118.0,
4420,2014,480794.08,461922.49,2482.0,640.0,153.0,17.0
4421,2014,595511.88,50329.2,21977.0,658.0,10.0,178.0
4422,2014,559843.35,997097.18,,654.0,109.0,
4423,2014,236504.69,497359.51,118108.0,78.0,24.0,404.0
4424,2014,1434587.72,2139306.46,944.0,1623.0,384.0,16.0
4425,2014,723879.3099999999,1696819.52,33015.0,2144.0,459.0,55.0
4426,2014,340560.48,1038708.25,11580.0,514.0,121.0,23.0
4427,2014,686968.07,850061.65,3620.0,902.0,150.0,82.0
5201,2014,204539.47,210457.73,,399.0,43.0,
5202,2014,922247.71,565540.01,75039.0,2659.0,470.0,165.0
5203,2014,306481.72000000003,199846.0,,1273.0,92.0,
5204,2014,123459.52,219743.4,,266.0,44.0,
5205,2014,164040.75,51987.07,12005.0,389.0,36.0,32.0
5206,2014,620601.35,488871.0,355.0,1328.0,168.0,10.0
5207,2014,357184.79,427539.63,0.0,1317.0,114.0,17.0
5208,2014,385385.45999999996,260372.09,,588.0,110.0,
5209,2014,178076.33000000002,249312.0,,559.0,104.0,
5210,2014,398105.76,361151.34,,1340.0,191.0,
5211,2014,704761.45,359571.19,0.0,1312.0,188.0,45.0
5212,2014,1234079.15,1395222.05,29383.0,2648.0,532.0,162.0
5213,2014,560984.46,393342.33,1049.0,1043.0,149.0,8.0
5214,2014,113068.01000000001,30844.0,,483.0,45.0,
5215,2014,384129.32,416251.26,,579.0,82.0,
5216,2014,2256752.21,2241768.74,97353.0,6031.0,882.0,331.0
5217,2014,162338.66,80869.0,,472.0,44.0,
5218,2014,319069.14,256265.36,,502.0,70.0,
5219,2014,1216182.15,2721429.0,,1753.0,256.0,
5220,2014,270790.51,129894.84,3188.0,826.0,72.0,26.0
5221,2014,149792.06,68261.14,,276.0,32.0,
5301,2014,174227.69999999998,102625.89,0.0,744.0,79.0,10.0
5302,2014,1011338.99,1275206.56,86881.0,2606.0,339.0,122.0
5303,2014,319398.15,238050.41999999998,,705.0,43.0,
5304,2014,187480.17,204127.1,,667.0,82.0,
5305,2014,260548.72,232141.0,,527.0,63.0,
5306,2014,147293.39,185702.75,,426.0,58.0,
5307,2014,367450.31999999995,177757.0,,648.0,41.0,
5308,2014,211119.45,283916.0,,840.0,140.0,
5309,2014,596727.0599999999,439846.54,1689.0,1426.0,239.0,19.0
5310,2014,360181.29000000004,260225.0,,1113.0,127.0,
5311,2014,308370.83999999997,194790.03,,648.0,41.0,
5312,2014,743507.23,711389.86,0.0,1115.0,121.0,7.0
5313,2014,805419.46,620809.23,26426.0,2179.0,283.0,1.0
5314,2014,310737.27,411152.92000000004,,347.0,38.0,
5315,2014,1686287.44,1443860.4,114452.0,4589.0,685.0,430.0
5316,2014,472973.79,382414.91000000003,2908.0,1326.0,215.0,8.0
5317,2014,323298.15,263556.83,,1124.0,145.0,
5318,2014,499117.95,236555.0,,1636.0,186.0,
5319,2014,505187.72,392557.66000000003,,695.0,90.0,
7501,2014,386583.48,284108.41,,1320.0,222.0,
7502,2014,764276.57,680817.56,365.0,2103.0,258.0,61.0
7503,2014,1062105.71,356153.97,,2772.0,296.0,
7504,2014,260677.06,734902.1799999999,345.0,860.0,205.0,13.0
7505,2014,3006716.21,946670.23,42937.0,8092.0,257.0,221.0
7506,2014,49806.99,104313.51000000001,414.0,158.0,79.0,37.0
7507,2014,581062.9400000001,1135575.84,35405.0,1077.0,179.0,2.0
7508,2014,346592.38,200453.48,,482.0,88.0,
7509,2014,518982.95999999996,700856.22,15911.0,1290.0,171.0,361.0
7510,2014,736552.59,583226.6,,1588.0,130.0,
7511,2014,200491.12,149697.42,12179.0,705.0,126.0,31.0
7512,2014,514002.38,414583.19999999995,9344.0,2091.0,254.0,136.0
7513,2014,689932.4,336571.41,,1492.0,108.0,
7514,2014,171401.35,82951.57,2573.0,723.0,42.0,88.0
7515,2014,126329.69,1766.0,,696.0,1.0,
7516,2014,365290.67,541315.78,,1086.0,103.0,
7517,2014,721775.44,554892.13,56745.0,2009.0,456.0,116.0
7518,2014,261357.86,279122.22,,991.0,116.0,
7519,2014,502088.01,221738.63,0.0,1803.0,116.0,66.0
7520,2014,190844.93,332033.0,1174.0,633.0,181.0,25.0
7521,2014,232069.0,100205.51000000001,,586.0,47.0,
7522,2014,1298488.43,1443720.21,,2478.0,405.0,
7523,2014,447383.12,385884.09,1500.0,1559.0,189.0,21.0
7524,2014,456670.99,402631.5,6378.0,1391.0,254.0,90.0
7525,2014,140471.61000000002,82750.0,,643.0,71.0,
7526,2014,206321.9,34416.71,,1149.0,58.0,
7527,2014,385715.27,1164811.57,,496.0,100.0,
7528,2014,211976.01,122981.0,4490.0,1295.0,117.0,20.0
7529,2014,108005.13,28370.0,,686.0,28.0,
7530,2014,181048.51,103686.0,,183.0,44.0,
7531,2014,178605.96,51383.0,,673.0,47.0,
7532,2014,224502.97,251235.43,,802.0,110.0,
7601,2014,165027.45,52156.0,,781.0,32.0,
7602,2014,455173.21,756220.67,4195.0,1583.0,185.0,28.0
7603,2014,301764.51,379155.8,4411.0,1127.0,146.0,48.0
7604,2014,322248.26,141089.24,,1934.0,163.0,
7605,2014,819336.5700000001,269031.02,,412.0,63.0,
7606,2014,451396.60000000003,320725.0,,1573.0,116.0,
7607,2014,138131.31,48122.0,2788.0,651.0,71.0,327.0
7608,2014,370625.03,639030.53,5236.0,1466.0,226.0,4.0
7609,2014,179220.22,117200.05,,721.0,67.0,
7610,2014,406396.2,375646.92,12696.0,1412.0,264.0,31.0
7611,2014,278664.94,171397.0,5191.0,689.0,110.0,209.0
7612,2014,328289.21,6635.0,,906.0,4.0,
7613,2014,176876.11,,11725.0,658.0,,60.0
7614,2014,129950.56,63414.0,,576.0,76.0,
7615,2014,397250.34,205510.8,17210.0,1435.0,167.0,46.0
7616,2014,1317261.85,649552.58,91183.0,4210.0,458.0,257.0
7617,2014,380831.32,128509.0,990.0,1282.0,84.0,27.0
7618,2014,792275.65,1087971.0,26302.0,2423.0,257.0,77.0
7619,2014,186918.87,,485.0,509.0,,509.0
7620,2014,932261.31,321656.44,,3986.0,257.0,
7621,2014,330534.62,254633.05,3823.0,1331.0,154.0,39.0
7622,2014,303305.89,511709.38,,908.0,118.0,
7623,2014,235634.24000000002,328046.0,,671.0,61.0,
7624,2014,683578.66,887927.58,2436.0,2361.0,341.0,44.0
7625,2014,3021237.17,1575852.92,130312.0,8588.0,1216.0,213.0
8401,2014,451371.46,499796.77,18124.0,1388.0,251.0,79.0
8402,2014,289896.98,,11043.0,1126.0,,70.0
8403,2014,157903.44,70236.0,14960.0,605.0,116.0,27.0
8404,2014,106827.86,,1740.0,399.0,,36.0
8405,2014,985687.74,,442.0,2072.0,,92.0
8406,2014,854767.9,433761.93,0.0,1645.0,266.0,12.0
8407,2014,771039.8099999999,920040.0,105635.0,1949.0,473.0,465.0
8408,2014,1452505.6,1475492.86,22786.0,3401.0,656.0,225.0
8409,2014,3207226.55,2903813.88,307586.0,3561.0,516.0,1131.0
8410,2014,441317.22,486476.44000000006,,684.0,94.0,
8411,2014,2326421.41,327559.0,218.0,453.0,26.0,14.0
8412,2014,188109.1,185479.39,580.0,616.0,117.0,18.0
8413,2014,1839616.99,313833.0,1655.0,3068.0,114.0,89.0
8414,2014,452672.84,146991.0,2984.0,1280.0,147.0,115.0
8415,2014,468452.68,174823.0,4358.0,1529.0,147.0,40.0
8416,2014,1697229.14,304908.0,154.0,2559.0,335.0,43.0
8417,2014,342992.19,486848.16,1476.0,701.0,124.0,39.0
8418,2014,266553.88,95221.0,0.0,1492.0,71.0,3.0
8419,2014,251510.82,296478.08999999997,5270.0,895.0,133.0,68.0
8420,2014,497660.58,129521.0,12878.0,637.0,68.0,80.0
8421,2014,4831213.92,5382023.48,172866.0,9623.0,1699.0,553.0
8422,2014,337488.72000000003,63768.0,519.0,805.0,73.0,12.0
8423,2014,491785.11,107500.78,7022.0,837.0,14.0,41.0
8424,2014,265088.03,,4646.0,953.0,,25.0
8425,2014,461891.93,,,769.0,,
8426,2014,385243.07999999996,496233.0,1984.0,901.0,214.0,51.0
8427,2014,250780.65,143991.0,0.0,798.0,124.0,39.0
8428,2014,1718091.53,2476544.54,53099.0,3870.0,909.0,396.0
8429,2014,71283.59,,3124.0,372.0,,23.0
8430,2014,155286.47,186116.58000000002,0.0,408.0,100.0,12.0
8431,2014,949292.45,683698.0,13360.0,2423.0,328.0,68.0
8432,2014,409281.11,,1620.0,1196.0,,20.0
8433,2014,1449751.93,3411311.5999999996,1948.0,1760.0,194.0,100.0
8434,2014,483918.17,244662.78,4783.0,1159.0,135.0,58.0
8435,2014,466413.20999999996,453986.55,2121.0,1237.0,163.0,69.0
9301,2014,1162750.31,1790780.19,29484.0,2846.0,322.0,68.0
9302,2014,127520.58,,,870.0,,
9303,2014,153066.32,129000.31,,736.0,36.0,
9304,2014,1201320.96,10844.0,276.0,4518.0,3.0,7.0
9305,2014,162769.73,383942.7,,609.0,90.0,
9306,2014,460929.62,319805.73,,1106.0,95.0,
9307,2014,324675.48,,,1125.0,,
9308,2014,174144.99,67303.0,,732.0,67.0,
9309,2014,258874.02000000002,123029.0,,1093.0,65.0,
9310,2014,240302.2,,1949.0,1465.0,,35.0
9311,2014,290702.12,56231.7,6070.0,762.0,5.0,14.0
9312,2014,1484366.22,530623.28,0.0,2536.0,338.0,18.0
9313,2014,5595454.9399999995,13225970.09,8393.0,2152.0,276.0,59.0
9314,2014,140825.05,,,806.0,,
9315,2014,1346025.19,,32489.0,4675.0,,127.0
9316,2014,353337.62,253735.18,,551.0,56.0,
9317,2014,205748.81,,,1139.0,,
9318,2014,1022369.84,326085.0,2519.0,3403.0,349.0,37.0
9404,2014,,,5246.0,,,33.0
0051,2015,320651.82,346707.3,2624.0,952.0,165.0,32.0
0052,2015,576351.1,309599.23,,1660.0,142.0,
0053,2015,882481.52,719057.82,0.0,2515.0,312.0,10.0
0054,2015,966936.04,1116224.06,13330.0,1762.0,328.0,93.0
0055,2015,883670.49,122760.27,115037.0,661.0,83.0,34.0
0056,2015,180501.21,126204.0,,676.0,61.0,
0057,2015,186059.09,73261.0,,670.0,67.0,
0058,2015,526071.6799999999,1074995.43,,644.0,115.0,
0059,2015,583172.32,642684.76,41925.0,1376.0,207.0,302.0
0060,2015,501943.25,469239.26,9550.0,1169.0,224.0,59.0
0061,2015,254219.7,221555.33000000002,0.0,456.0,67.0,14.0
0062,2015,263501.95999999996,255461.81,,524.0,39.0,
0063,2015,258561.32,117861.0,3615.0,708.0,51.0,70.0
0064,2015,111095.35,21921.0,,468.0,24.0,
1101,2015,1223571.48,878272.83,141797.0,3516.0,795.0,509.0
1102,2015,147985.71000000002,184557.91,15678.0,403.0,72.0,35.0
1103,2015,184295.98,192821.0,548.0,628.0,148.0,16.0
1104,2015,1663250.08,1277947.58,104573.0,3697.0,736.0,536.0
1105,2015,1082806.78,978004.4299999999,13259.0,1300.0,271.0,77.0
1106,2015,1479601.18,814621.63,16266.0,3544.0,691.0,175.0
1107,2015,531204.89,731069.33,57683.0,1288.0,229.0,154.0
1108,2015,912756.6,3665531.31,26167.0,1308.0,255.0,199.0
1109,2015,12321183.46,11755312.96,1194146.0,33248.0,5238.0,3883.0
1110,2015,111668.77,76506.12,,405.0,67.0,
1111,2015,183242.58,81030.0,,574.0,86.0,
1112,2015,2304896.08,1982240.48,285216.0,5483.0,1194.0,834.0
1113,2015,1936270.96,1219708.18,103018.0,3965.0,747.0,400.0
1114,2015,2758035.83,1926224.14,47619.0,4283.0,949.0,214.0
1115,2015,1874875.1,1582977.26,114550.0,4385.0,864.0,277.0
2401,2015,562941.85,336435.16000000003,7743.0,1635.0,240.0,198.0
2402,2015,559693.64,374727.65,10804.0,1775.0,295.0,87.0
2403,2015,624644.11,561595.0,6639.0,1251.0,282.0,51.0
2404,2015,170987.57,70627.0,11118.0,832.0,74.0,47.0
2405,2015,723542.16,689972.25,12969.0,1776.0,295.0,11.0
2406,2015,98012.59999999999,38796.0,3777.0,369.0,30.0,1.0
2407,2015,539099.81,992728.05,,865.0,120.0,
2408,2015,177276.64,406593.33,,614.0,53.0,
2409,2015,474824.13,573746.4,17757.0,1262.0,164.0,38.0
2410,2015,1384093.07,2158168.0,87277.0,4068.0,665.0,249.0
2411,2015,159220.7,404680.78,22320.0,262.0,77.0,1.0
2412,2015,254770.8,146528.88999999998,0.0,825.0,119.0,6.0
2413,2015,1450126.19,1190298.78,53019.0,3956.0,635.0,229.0
2414,2015,319586.66000000003,600127.45,0.0,615.0,103.0,14.0
2415,2015,127045.56,100572.9,,377.0,53.0,
2701,2015,196165.69,78513.0,17078.0,290.0,54.0,59.0
2702,2015,646972.25,481402.91000000003,1370.0,1469.0,304.0,18.0
2703,2015,215532.47,43473.0,0.0,403.0,28.0,11.0
2704,2015,307332.77,171685.0,,833.0,153.0,
2705,2015,572795.73,596282.58,7852.0,1119.0,309.0,76.0
2706,2015,868306.77,717686.34,69694.0,2256.0,454.0,174.0
2707,2015,671158.76,1059594.83,30379.0,1255.0,256.0,205.0
2708,2015,376122.51,478857.97,,667.0,139.0,
2709,2015,236396.45,210300.7,,546.0,70.0,
2710,2015,519919.91000000003,681956.36,25229.0,663.0,169.0,134.0
2711,2015,1197732.53,993363.52,81342.0,2973.0,575.0,546.0
2712,2015,1145887.91,1467461.66,28154.0,512.0,89.0,51.0
2713,2015,550354.95,445801.85,4724.0,1234.0,213.0,53.0
2714,2015,637351.89,803095.9,15113.0,970.0,264.0,151.0
2715,2015,260394.15,154987.0,26751.0,796.0,70.0,81.0
2716,2015,190568.65,64468.0,4240.0,554.0,55.0,28.0
2717,2015,485649.77999999997,213159.4,15218.0,820.0,163.0,38.0
2718,2015,401973.96,314209.22,931.0,695.0,150.0,17.0
2801,2015,112625.24,71888.0,14532.0,251.0,31.0,50.0
2802,2015,291259.75,184956.09,1140.0,653.0,66.0,13.0
2803,2015,200844.75,158370.07,,396.0,72.0,
2804,2015,1351908.21,1317146.33,43818.0,3857.0,527.0,221.0
2805,2015,305284.59,271277.16000000003,8724.0,875.0,142.0,80.0
2806,2015,143906.37,93631.0,,400.0,45.0,
2807,2015,515580.46,602228.1799999999,12231.0,1097.0,173.0,47.0
2808,2015,577739.03,547233.0,48407.0,1174.0,202.0,119.0
2809,2015,333567.52,297888.63,8220.0,606.0,104.0,31.0
2810,2015,92923.26,134955.0,0.0,331.0,34.0,7.0
2811,2015,319697.24,257103.0,6865.0,1019.0,107.0,6.0
2812,2015,223839.19,104246.04000000001,13014.0,291.0,28.0,48.0
2813,2015,2790257.2600000002,16692583.79,192822.0,2258.0,390.0,2909.0
2814,2015,217086.55,326430.0,15002.0,567.0,83.0,37.0
2815,2015,2982094.53,6262274.49,85066.0,4635.0,1010.0,430.0
2816,2015,308804.74,520066.0,,687.0,95.0,
2817,2015,384200.41,471581.15,5222.0,805.0,160.0,19.0
2818,2015,118999.55,131822.0,2659.0,215.0,28.0,12.0
2819,2015,1356906.57,6907220.0,8350.0,717.0,111.0,36.0
3201,2015,216255.35,148626.0,10312.0,812.0,77.0,21.0
3202,2015,1401504.66,2275092.84,14789.0,2354.0,452.0,75.0
3203,2015,624666.29,951114.4400000001,33716.0,1394.0,247.0,64.0
3204,2015,363912.29,372442.28,,946.0,140.0,
3205,2015,1248689.6600000001,4387992.22,13467.0,1402.0,269.0,86.0
3206,2015,537053.8200000001,969959.36,31868.0,1036.0,194.0,69.0
3207,2015,943093.2200000001,1092084.79,26287.0,932.0,166.0,78.0
3208,2015,484580.4,548024.12,,957.0,231.0,
3209,2015,367912.59,248523.01,0.0,437.0,61.0,31.0
3210,2015,696409.58,1481194.48,15234.0,714.0,291.0,62.0
3211,2015,805673.08,1175166.32,18576.0,1516.0,480.0,178.0
3212,2015,1339079.35,723757.34,22023.0,1294.0,255.0,26.0
3213,2015,7005762.57,5452199.5600000005,73164.0,1733.0,256.0,224.0
3214,2015,252570.06,291555.33,1718.0,776.0,99.0,9.0
3215,2015,1220791.95,1392596.11,47383.0,1993.0,396.0,93.0
3216,2015,2630689.7399999998,3297615.27,237165.0,6393.0,1132.0,489.0
3217,2015,831029.34,3071488.06,2010.0,1170.0,397.0,13.0
3218,2015,1027208.7,1160250.92,68349.0,2045.0,485.0,176.0
3219,2015,989461.7699999999,2536638.58,19660.0,994.0,177.0,66.0
3220,2015,1108709.11,3969419.47,9525.0,1522.0,346.0,45.0
3221,2015,469345.76,1263743.05,3990.0,854.0,198.0,49.0
3222,2015,1586252.51,1723521.7,1106.0,1989.0,518.0,9.0
4401,2015,332809.55,374446.23,12470.0,485.0,110.0,49.0
4402,2015,551451.8,485088.29000000004,,1041.0,165.0,
4403,2015,682354.14,677771.64,15511.0,1029.0,238.0,115.0
4404,2015,471498.38,295433.0,11023.0,994.0,159.0,125.0
4405,2015,760130.38,1105595.9,80509.0,952.0,112.0,196.0
4406,2015,334352.82,482738.79,4507.0,925.0,106.0,21.0
4407,2015,1686080.02,1202673.87,55246.0,1295.0,308.0,158.0
4408,2015,241350.14,713769.5,40082.0,517.0,105.0,571.0
4409,2015,,1326117.08,60557.0,,238.0,44.0
4410,2015,835648.47,1285949.38,225107.0,516.0,527.0,530.0
4411,2015,2074030.24,9191619.49,42164.0,3162.0,564.0,369.0
4412,2015,2739242.0,6278269.65,113329.0,3512.0,829.0,249.0
4413,2015,1285828.24,2585738.74,78540.0,2706.0,495.0,124.0
4414,2015,283736.12,249145.0,0.0,760.0,144.0,35.0
4415,2015,471324.28,982553.04,,904.0,109.0,
4416,2015,696486.28,4999862.26,13148.0,409.0,120.0,79.0
4417,2015,326550.76,786026.37,19854.0,552.0,121.0,53.0
4418,2015,144065.72999999998,226816.81,15291.0,370.0,37.0,97.0
4419,2015,372963.0,337272.62,,572.0,124.0,
4420,2015,491521.2,477901.55000000005,2492.0,664.0,157.0,17.0
4421,2015,601438.75,411503.98,23201.0,665.0,102.0,179.0
4422,2015,568394.63,997871.57,0.0,676.0,110.0,5.0
4423,2015,192514.99000000002,446607.20999999996,185938.0,78.0,24.0,427.0
4424,2015,1410276.61,2189188.57,2200.0,1683.0,390.0,16.0
4425,2015,728350.35,1306936.44,33226.0,2209.0,333.0,68.0
4426,2015,338400.04,979403.13,12677.0,528.0,122.0,23.0
4427,2015,677238.12,782724.3,6030.0,915.0,153.0,93.0
5201,2015,205743.83,223789.55,,409.0,44.0,
5202,2015,933522.92,556429.49,111016.0,2684.0,483.0,165.0
5203,2015,313421.59,184275.0,,1290.0,96.0,
5204,2015,126855.79,216966.74,0.0,270.0,44.0,2.0
5205,2015,167330.26,57750.35,14982.0,405.0,43.0,32.0
5206,2015,652555.79,543423.65,279.0,1352.0,179.0,10.0
5207,2015,367161.66,433389.4,231.0,1340.0,117.0,19.0
5208,2015,381491.38,168627.47,0.0,612.0,108.0,3.0
5209,2015,174634.78,248118.0,,560.0,103.0,
5210,2015,412189.15,380225.56,798.0,1366.0,189.0,1.0
5211,2015,703198.0599999999,382564.1,7004.0,1335.0,190.0,64.0
5212,2015,1261289.51,1280522.97,31934.0,2687.0,530.0,162.0
5213,2015,571681.38,402291.99,1381.0,1069.0,152.0,8.0
5214,2015,112439.31999999999,30865.0,,489.0,43.0,
5215,2015,367711.31,406798.63,,584.0,83.0,
5216,2015,2273271.63,2306445.79,112834.0,6139.0,936.0,443.0
5217,2015,166719.69999999998,90540.0,,483.0,51.0,
5218,2015,324973.77,230644.97,,524.0,70.0,
5219,2015,1155329.15,4241061.859999999,,1771.0,265.0,
5220,2015,274566.88,133059.66,3844.0,841.0,70.0,26.0
5221,2015,149527.03999999998,68441.33,,275.0,36.0,
5301,2015,172711.31,95758.77,1722.0,750.0,81.0,11.0
5302,2015,1007598.82,1353135.3,69168.0,2639.0,354.0,122.0
5303,2015,315465.96,234501.99,,706.0,42.0,
5304,2015,191445.87,195930.99,,686.0,73.0,
5305,2015,261218.84,188455.0,,531.0,62.0,
5306,2015,147152.13999999998,184084.39,,430.0,52.0,
5307,2015,378728.1,187268.0,,653.0,41.0,
5308,2015,217557.27,309895.0,,860.0,126.0,
5309,2015,588352.4600000001,431542.49,2110.0,1436.0,247.0,20.0
5310,2015,354254.31,325107.0,,1122.0,130.0,
5311,2015,312206.62,209325.45,0.0,653.0,47.0,6.0
5312,2015,743694.83,707231.71,4463.0,1124.0,125.0,7.0
5313,2015,803144.93,623832.98,0.0,2201.0,289.0,1.0
5314,2015,315895.67,393613.68,,348.0,38.0,
5315,2015,1722627.93,1531903.87,117382.0,4710.0,653.0,442.0
5316,2015,475929.36,493539.25,8412.0,1350.0,195.0,14.0
5317,2015,330017.12,257289.62,,1131.0,143.0,
5318,2015,502374.93,234686.0,,1655.0,194.0,
5319,2015,513851.24,418126.58999999997,1669.0,718.0,91.0,4.0
7501,2015,396507.42,288206.05,22400.0,1337.0,231.0,1.0
7502,2015,738925.3099999999,723333.58,1045.0,2119.0,264.0,61.0
7503,2015,1039267.59,356122.03,,2829.0,310.0,
7504,2015,262586.8,628845.8500000001,0.0,874.0,97.0,13.0
7505,2015,3073041.45,926386.56,48766.0,8275.0,204.0,236.0
7506,2015,50192.83,104732.15,0.0,164.0,81.0,36.0
7507,2015,416598.99,1321589.48,36228.0,1108.0,177.0,2.0
7508,2015,343864.89,208379.36,,490.0,90.0,
7509,2015,526074.61,715338.52,11531.0,1314.0,179.0,353.0
7510,2015,743313.3200000001,550958.52,,1617.0,133.0,
7511,2015,203841.49,139846.99,10532.0,712.0,113.0,52.0
7512,2015,531560.59,415063.37,9259.0,2148.0,253.0,137.0
7513,2015,669379.42,365455.9,,1533.0,109.0,
7514,2015,174432.53,85237.91,86.0,741.0,42.0,88.0
7515,2015,132390.82,,0.0,702.0,,3.0
7516,2015,373856.99,527818.42,,1112.0,105.0,
7517,2015,732251.28,574373.63,63044.0,2026.0,466.0,110.0
7518,2015,273537.87,288460.78,,1000.0,117.0,
7519,2015,517882.32,186457.99,298.0,1829.0,117.0,125.0
7520,2015,191550.37,334406.0,1882.0,633.0,183.0,64.0
7521,2015,237792.22,104682.73,,586.0,49.0,
7522,2015,1353229.65,1377721.93,,2515.0,410.0,
7523,2015,460235.26,385116.57,1451.0,1565.0,184.0,33.0
7524,2015,475323.12,392468.3,19998.0,1421.0,262.0,72.0
7525,2015,144319.39,86099.0,,654.0,74.0,
7526,2015,216490.74,35421.46,,1157.0,59.0,
7527,2015,404474.45,1146764.87,,497.0,100.0,
7528,2015,219555.01,135082.0,0.0,1310.0,120.0,20.0
7529,2015,114205.45,27856.0,,689.0,25.0,
7530,2015,168455.55,99580.0,,190.0,46.0,
7531,2015,182115.34,56637.0,0.0,666.0,49.0,3.0
7532,2015,224766.77,240486.49,,809.0,113.0,
7601,2015,166385.38,53774.0,,803.0,34.0,
7602,2015,472522.71,746238.25,7338.0,1599.0,190.0,46.0
7603,2015,308351.57,348999.43,0.0,1152.0,123.0,41.0
7604,2015,347724.06,124787.26,,1980.0,151.0,
7605,2015,827005.65,263412.25,,425.0,40.0,
7606,2015,465283.98,321185.28,,1618.0,121.0,
7607,2015,143011.87,50380.0,1336.0,649.0,73.0,380.0
7608,2015,371708.89,548872.67,0.0,1506.0,210.0,2.0
7609,2015,183120.93,95969.93,,737.0,51.0,
7610,2015,416699.04,206369.89,12693.0,1411.0,152.0,32.0
7611,2015,284987.33999999997,160365.0,5383.0,702.0,107.0,212.0
7612,2015,326340.85,252302.30000000002,,927.0,100.0,
7613,2015,193658.5,,13079.0,666.0,,60.0
7614,2015,126499.95,62609.0,,585.0,81.0,
7615,2015,413672.97,220803.53,15415.0,1468.0,166.0,46.0
7616,2015,1333435.29,637345.63,56532.0,4314.0,484.0,275.0
7617,2015,392045.35,130612.0,908.0,1313.0,92.0,27.0
7618,2015,814765.34,637222.81,40002.0,2455.0,264.0,69.0
7619,2015,195579.76,,663.0,519.0,,526.0
7620,2015,960483.24,351258.6,107.0,4031.0,271.0,11.0
7621,2015,340709.53,257775.68,1605.0,1338.0,153.0,38.0
7622,2015,308953.65,560688.77,,929.0,117.0,
7623,2015,235513.45,279786.0,,697.0,66.0,
7624,2015,678511.2000000001,821391.5399999999,0.0,2382.0,346.0,44.0
7625,2015,3095039.49,1631703.83,107410.0,8765.0,1236.0,272.0
8401,2015,462571.29,488365.91,19446.0,1395.0,253.0,86.0
8402,2015,298341.65,313413.14,12721.0,1142.0,89.0,133.0
8403,2015,159297.81,74156.0,1666.0,616.0,115.0,28.0
8404,2015,110997.4,49555.34,9971.0,399.0,38.0,56.0
8405,2015,1000546.47,849845.31,6903.0,2120.0,337.0,103.0
8406,2015,885219.33,441535.83999999997,3727.0,1704.0,278.0,17.0
8407,2015,819902.19,862900.97,112771.0,2004.0,456.0,500.0
8408,2015,1499856.79,1472675.83,45213.0,3449.0,642.0,229.0
8409,2015,3164296.06,3077284.81,306540.0,3628.0,488.0,1175.0
8410,2015,460409.73,476807.38999999996,,701.0,95.0,
8411,2015,2699256.1399999997,357400.27,0.0,455.0,24.0,14.0
8412,2015,189530.79,139318.28,0.0,618.0,109.0,18.0
8413,2015,1923655.74,316721.0,410.0,3128.0,113.0,106.0
8414,2015,472153.52999999997,154692.0,2629.0,1302.0,150.0,102.0
8415,2015,477052.74,183588.0,63124.0,1567.0,151.0,47.0
