codgeo,ze2020,libze2020,population_2022_total
70527,2706,Besançon,78
01083,8434,Villefranche-sur-Saône,1041
52539,4404,Chaumont,64
21162,2704,Beaune,484
80196,3201,Abbeville,245
21528,2709,Châtillon-Montbard,137
49020,5202,Angers,5618
04093,9307,Digne-les-Bains,59
03221,8424,Moulins,739
04197,9311,Manosque,3530
03284,8424,Moulins,282
91689,1113,Saclay,6924
63099,8408,Clermont-Ferrand,3143
09016,7612,Foix-Pamiers,214
17228,7526,Royan,3041
16139,7509,Cognac,220
10194,4425,Troyes,91
80834,0058,La Vallée de la Bresle-Vimeu,509
78643,1114,Seine-Yvelinoise,9953
50129,2805,Cherbourg-en-Cotentin,78028
78126,1115,Versailles-Saint-Quentin,20440
22050,5304,Dinan,14966
91326,1109,Paris,18978
39500,2713,Lons-le-Saunier,2430
94015,1109,Paris,18095
63430,8417,Le Livradois,11686
33522,7505,Bordeaux,45869
57493,4419,Sarrebourg,209
76617,2815,Rouen,1678
09077,7612,Foix-Pamiers,191
55569,4401,Bar-le-Duc,163
79235,7506,Bressuire,1421
84048,9306,Cavaillon,73
54405,4412,Nancy,522
22299,5304,Dinan,1535
64382,7522,Pau,328
95301,1101,Cergy-Vexin,291
47238,7501,Agen,1552
81298,7625,Toulouse,483
81252,7610,Castres-Mazamet,156
39204,2713,Lons-le-Saunier,27
80346,3202,Amiens,158
81307,7610,Castres-Mazamet,886
86187,7524,Poitiers,474
44189,5219,Saint-Nazaire,2447
61238,2801,Argentan,95
80698,3202,Amiens,217
06110,9315,Nice,114
21566,2704,Beaune,139
84145,9306,Cavaillon,770
03233,8423,Montluçon,388
11418,7608,Carcassonne-Limoux,1216
44006,5219,Saint-Nazaire,1881
86204,7524,Poitiers,2113
10251,4425,Troyes,250
71071,2708,Charolais,264
12070,7614,Millau,526
52132,4404,Chaumont,155
28180,0057,Dreux,503
63417,8408,Clermont-Ferrand,2519
14169,2804,Caen,153
28423,2403,Chartres,624
61100,2812,L'Aigle,289
56252,5318,Vannes,1259
52258,4404,Chaumont,310
63098,8410,Issoire,233
2B201,9405,Ghisonaccia,197
59584,3217,Maubeuge,960
47108,7518,Marmande,241
36002,2405,Châteauroux,116
71398,2707,Chalon-sur-Saône,1054
57244,4419,Sarrebourg,486
39510,2716,Saint-Claude,808
62835,3205,Béthune,544
53179,5215,Mayenne,354
35190,5305,Fougères,250
28169,2403,Chartres,222
42282,8417,Le Livradois,235
85289,5207,Fontenay-le-Comte,2173
32084,7609,Castelsarrasin-Moissac,52
17115,7528,Saintes,301
24147,7523,Périgueux,1116
22283,5306,Guingamp,868
18009,2402,Bourges,269
30055,7603,Alès-Le Vigan,681
38420,8406,Bourgoin-Jallieu,241
27142,2817,Vernon-Gisors,304
13102,9312,Marseille,6689
38485,8409,Grenoble,11784
30007,7603,Alès-Le Vigan,45025
76575,2815,Rouen,28653
57757,4424,Thionville,17497
49328,5220,Saumur,26074
95219,1101,Cergy-Vexin,29189
51342,4406,Épernay,237
2B239,9402,Bastia,216
2A204,9401,Ajaccio,92
19040,7531,Tulle,150
40124,7519,Mont-de-Marsan,141
67148,4420,Sarreguemines,157
26266,8431,Valence,22
76221,2807,Dieppe-Caux maritime,192
16161,7509,Cognac,165
89458,2717,Sens,162
54067,4424,Thionville,780
2A331,9401,Ajaccio,63
89085,2702,Auxerre,1108
84069,0064,Valréas,2759
43194,8419,Le Puy-en-Velay,694
88116,4414,Remiremont,3037
11019,7608,Carcassonne-Limoux,61
51490,4402,Châlons-en-Champagne,200
47147,7518,Marmande,678
58002,0056,Cosne-Cours-sur-Loire,922
42019,8412,La Plaine du Forez,3017
67372,4409,Haguenau,5047
84093,9306,Cavaillon,881
32096,7604,Auch,1663
74226,8416,Le Genevois Français,594
77262,1110,Provins,492
67039,4423,Strasbourg,537
58010,2703,Avallon,641
38409,8435,Voiron,1381
25479,2714,Montbéliard,389
80147,3201,Abbeville,337
81133,7602,Albi,510
51185,4415,Romilly-sur-Seine,277
77534,1108,Melun,970
25147,2706,Besançon,2114
89176,2703,Avallon,136
01286,8404,Belley,943
08175,4403,Charleville-Mézières,254
89418,2702,Auxerre,4268
59488,3208,Cambrai,2104
79295,7520,Niort,720
47168,7518,Marmande,3082
54364,4412,Nancy,1288
56143,5318,Vannes,5022
77339,1105,Fontainebleau-Nemours,1822
06106,9315,Nice,557
35019,5305,Fougères,1865
02791,3214,Laon,269
88171,4404,Chaumont,50
01403,8405,Bourg-en-Bresse,1329
04025,9307,Digne-les-Bains,387
62747,3205,Béthune,629
24080,7504,Bergerac,461
02487,3221,Soissons,628
60699,0054,Beauvais,162
80809,3201,Abbeville,473
83022,9307,Digne-les-Bains,21
03111,8423,Montluçon,1114
76299,2813,Le Havre,381
02584,3217,Maubeuge,115
21417,2709,Châtillon-Montbard,105
33443,7514,Langon,160
17444,7528,Saintes,1702
27478,2808,Évreux,976
27451,2808,Évreux,288
62138,3204,Berck,700
33259,7516,Libourne,1391
16053,7509,Cognac,118
57465,4424,Thionville,2276
14236,2804,Caen,632
34059,7617,Narbonne,320
17038,7509,Cognac,689
54444,4412,Nancy,232
50340,2806,Coutances,185
57594,4420,Sarreguemines,96
58175,0060,Nevers,152
66132,7620,Perpignan,408
56197,5311,Ploërmel,2808
73299,8404,Belley,336
62306,3203,Arras,389
70477,2714,Montbéliard,766
62234,3204,Berck,222
74064,8414,La Vallée de l'Arve,1215
57331,4424,Thionville,544
51454,4413,Reims,178478
62318,3204,Berck,10693
65326,7624,Tarbes-Lourdes,77
62871,3204,Berck,260
80620,3220,Saint-Quentin,7139
43009,8419,Le Puy-en-Velay,24
38263,8435,Voiron,360
80522,3202,Amiens,108
21524,2709,Châtillon-Montbard,93
47049,7532,Villeneuve-sur-Lot,2340
70373,2718,Vesoul,297
51501,4402,Châlons-en-Champagne,195
38192,8409,Grenoble,220
88200,4407,Épinal,58
57665,4408,Forbach,1041
62329,3206,Boulogne-sur-Mer,1788
78559,1114,Seine-Yvelinoise,448
47254,7518,Marmande,305
73328,8407,Chambéry,2282
59530,3222,Valenciennes,331
19178,7507,Brive-la-Gaillarde,1000
68159,4411,Mulhouse,900
19079,7531,Tulle,488
58307,0056,Cosne-Cours-sur-Loire,175
19196,7507,Brive-la-Gaillarde,458
27680,2803,Bernay,180
29031,5314,Quimperlé,4701
71512,2707,Chalon-sur-Saône,2911
40294,7510,Dax,1568
56179,5309,Lorient,4015
42126,8428,Saint-Étienne,1254
91617,1104,Évry-Courcouronnes,4359
37128,2413,Tours,1319
38298,8433,Vienne-Annonay,6587
39146,2713,Lons-le-Saunier,598
77240,1102,Coulommiers,2221
17381,7528,Saintes,214
62804,3203,Arras,362
69106,8421,Lyon,1334
2B152,9402,Bastia,857
17129,7509,Cognac,413
14430,2804,Caen,137
17304,7528,Saintes,503
22111,5308,Lannion,400
85246,5213,Les Herbiers-Montaigu,2540
30247,7603,Alès-Le Vigan,292
28394,0057,Dreux,1448
27018,2811,Honfleur Pont-Audemer,996
14040,2804,Caen,228
24526,7517,Limoges,715
84016,0053,Avignon,5521
47156,7518,Marmande,874
35278,5315,Rennes,9992
79071,7506,Bressuire,456
78255,1114,Seine-Yvelinoise,4299
05161,9302,Briançon,919
71201,2707,Chalon-sur-Saône,192
74260,8416,Le Genevois Français,1029
02823,3214,Laon,76
49041,5220,Saumur,2078
88321,4404,Chaumont,6813
59316,3216,Lille,3301
07199,8402,Aubenas,1307
88401,4407,Épinal,459
59002,3222,Valenciennes,4160
90013,2705,Belfort,237
18269,2407,Gien,649
18026,0056,Cosne-Cours-sur-Loire,990
51639,4406,Épernay,40
84005,9306,Cavaillon,186
83044,9308,Draguignan,346
77272,1110,Provins,853
55506,4426,Verdun,30
03009,8424,Moulins,146
62896,3206,Boulogne-sur-Mer,743
59558,3222,Valenciennes,1685
73050,8407,Chambéry,579
70357,2718,Vesoul,545
47120,7518,Marmande,94
35357,5305,Fougères,291
46230,7611,Figeac-Villefranche,90
66155,7620,Perpignan,79
76088,2815,Rouen,542
71320,2710,Creusot-Montceau,310
57761,4419,Sarrebourg,281
55114,4401,Bar-le-Duc,204
77083,1106,Marne-la-Vallée,26661
22093,5307,Lamballe-Armor,16911
07010,8433,Vienne-Annonay,17222
73054,8413,La Tarentaise,7228
92075,1109,Paris,28507
37109,2413,Tours,10917
63124,8408,Clermont-Ferrand,20020
97307,0301,Est-littoral,35551
32008,7624,Tarbes-Lourdes,71
27324,2817,Vernon-Gisors,634
19025,7531,Tulle,356
21605,2711,Dijon,2125
18178,2402,Bourges,192
21439,2711,Dijon,94
32122,7604,Auch,345
25018,2714,Montbéliard,600
72087,5208,La Ferté-Bernard,460
26100,8431,Valence,472
43112,8419,Le Puy-en-Velay,3433
21146,2711,Dijon,119
47136,7518,Marmande,141
40232,7519,Mont-de-Marsan,219
26376,0064,Valréas,102
60566,0054,Beauvais,202
78202,1114,Seine-Yvelinoise,556
63396,8408,Clermont-Ferrand,1167
32327,7604,Auch,84
60484,0054,Beauvais,294
69109,8434,Villefranche-sur-Saône,851
59494,3217,Maubeuge,152
52405,4404,Chaumont,1140
28171,0057,Dreux,1000
76440,0054,Beauvais,209
54508,4412,Nancy,239
38166,8409,Grenoble,456
76353,2807,Dieppe-Caux maritime,101
40021,7510,Dax,973
55403,4426,Verdun,60
2A174,9401,Ajaccio,99
51176,4415,Romilly-sur-Seine,149
55394,4426,Verdun,8
60117,3210,Compiègne,308
80616,3220,Saint-Quentin,196
61011,2809,Flers,396
33350,7516,Libourne,1253
43205,8428,Saint-Étienne,4220
60229,3210,Compiègne,233
65340,7624,Tarbes-Lourdes,1929
81070,7602,Albi,3041
81139,7610,Castres-Mazamet,1690
28270,2404,Châteaudun,223
65372,7624,Tarbes-Lourdes,670
33221,7518,Marmande,1119
88523,4407,Épinal,169
95055,1112,Roissy,471
33397,7505,Bordeaux,4922
74141,8401,Annecy,1074
57549,4416,Saint-Avold,751
52211,4404,Chaumont,1375
65069,7624,Tarbes-Lourdes,1245
42296,8412,La Plaine du Forez,545
59263,3212,Douai,1044
55325,4426,Verdun,49
67517,4423,Strasbourg,637
67186,4409,Haguenau,435
11314,7608,Carcassonne-Limoux,86
48145,7613,Mende,142
68144,4411,Mulhouse,1364
38350,8409,Grenoble,565
77040,1108,Melun,3828
85038,5213,Les Herbiers-Montaigu,2916
08327,4403,Charleville-Mézières,2235
06049,9304,Cannes,108
54476,4424,Thionville,409
56193,5309,Lorient,5742
10431,4425,Troyes,106
08420,4403,Charleville-Mézières,1219
72124,5212,Le Mans,4818
37168,2408,Loches,287
97421,0401,L'Est,7333
80512,3201,Abbeville,828
02786,3221,Soissons,136
02639,3220,Saint-Quentin,341
12216,7621,Rodez,1446
60569,3210,Compiègne,175
02411,3209,Château-Thierry,199
80494,3202,Amiens,198
78561,1115,Versailles-Saint-Quentin,448
86091,7524,Poitiers,374
03086,8424,Moulins,292
03283,8424,Moulins,1036
70074,2718,Vesoul,233
29250,5303,Carhaix-Plouguer,735
24208,7523,Périgueux,247
34142,7616,Montpellier,7202
36033,2405,Châteauroux,383
39465,2712,Dole,214
25327,2714,Montbéliard,70
17343,7528,Saintes,144
28050,0057,Dreux,283
11337,7608,Carcassonne-Limoux,366
16007,7527,Saint-Junien,481
23149,7511,Guéret,823
21065,2704,Beaune,119
50486,2805,Cherbourg-en-Cotentin,629
55102,4426,Verdun,521
67341,4409,Haguenau,423
59453,3213,Dunkerque,690
51091,4415,Romilly-sur-Seine,137
77031,1106,Marne-la-Vallée,991
88475,4407,Épinal,117
31105,7625,Toulouse,239
82065,7609,Castelsarrasin-Moissac,406
18151,2402,Bourges,323
87038,7517,Limoges,2096
55448,4401,Bar-le-Duc,40
54131,4412,Nancy,492
21561,2711,Dijon,464
67092,4422,Sélestat,642
70180,2718,Vesoul,603
62022,3206,Boulogne-sur-Mer,296
64515,7522,Pau,228
31226,7625,Toulouse,81
36102,2405,Châteauroux,105
76516,2815,Rouen,401
42063,8426,Roanne,388
23243,7511,Guéret,147
61379,0061,Nogent-le-Rotrou,234
50182,2806,Coutances,299
46176,7611,Figeac-Villefranche,720
54079,4412,Nancy,4649
24373,7504,Bergerac,347
97218,0204,Le Nord-Caraibe,4469
44120,5216,Nantes,5335
53055,5215,Mayenne,599
30179,0053,Avignon,3125
28331,0061,Nogent-le-Rotrou,934
63047,8408,Clermont-Ferrand,1739
51193,4402,Châlons-en-Champagne,2345
63034,8408,Clermont-Ferrand,1584
34157,7623,Sète,12711
35049,5317,Saint-Malo,5554
68066,4405,Colmar,67360
94069,1109,Paris,14411
77285,1108,Melun,19527
94046,1109,Paris,57422
71502,2707,Chalon-sur-Saône,1601
53192,5221,Segré-en-Anjou Bleu,311
59366,3219,Saint-Omer,782
49057,5206,Cholet,329
54287,4417,Saint-Dié-des-Vosges,260
41278,2414,Vendôme,255
39543,2713,Lons-le-Saunier,221
56056,5311,Ploërmel,210
46046,7607,Cahors,458
72011,0051,Alençon,898
32323,7604,Auch,97
64447,7522,Pau,139
18038,2402,Bourges,569
02484,3209,Château-Thierry,551
38407,8409,Grenoble,1060
17146,7525,Rochefort,3701
85220,5213,Les Herbiers-Montaigu,1629
80054,3220,Saint-Quentin,229
22082,5304,Dinan,912
88317,4417,Saint-Dié-des-Vosges,549
87106,7517,Limoges,2542
03238,8424,Moulins,508
17413,7512,La Rochelle,1411
54220,4412,Nancy,76
87157,7517,Limoges,842
11402,7608,Carcassonne-Limoux,27
34079,7616,Montpellier,9372
53272,5215,Mayenne,192
02355,3220,Saint-Quentin,1000
67164,4423,Strasbourg,835
72306,5212,Le Mans,1325
10433,4425,Troyes,260
03018,8432,Vichy,673
01117,8404,Belley,148
38022,8406,Bourgoin-Jallieu,7699
76036,2807,Dieppe-Caux maritime,688
38074,8435,Voiron,393
13025,9301,Aix-en-Provence,2331
28132,2404,Châteaudun,661
2B263,9404,Corte,70
30017,7603,Alès-Le Vigan,214
12262,7621,Rodez,711
11088,7608,Carcassonne-Limoux,1637
33223,7504,Bergerac,228
25408,2718,Vesoul,54
27403,2808,Évreux,238
25238,2715,Pontarlier,159
14601,2814,Lisieux,172
57559,4410,Metz,168
40323,7519,Mont-de-Marsan,238
21349,2709,Châtillon-Montbard,485
36170,2405,Châteauroux,104
30116,0053,Avignon,1058
65194,7624,Tarbes-Lourdes,93
62674,3219,Saint-Omer,536
18265,0060,Nevers,789
31093,7625,Toulouse,937
35101,5319,Vitré,1225
67124,4423,Strasbourg,2545
71513,0059,Mâcon,1132
62550,3204,Berck,1076
74029,8416,Le Genevois Français,398
59332,3218,Roubaix-Tourcoing,1791
46204,7619,Nord-du-Lot,588
71128,0059,Mâcon,83
60208,0054,Beauvais,116
71143,2713,Lons-le-Saunier,460
50525,2818,Vire Normandie,344
39502,2712,Dole,275
64014,7503,Bayonne,665
51269,4427,Vitry-le-François Saint-Dizier,286
43047,8419,Le Puy-en-Velay,348
41266,2401,Blois,84
23050,7511,Guéret,118
24151,7529,Sarlat-la-Canéda,101
71547,0059,Mâcon,259
61122,2812,L'Aigle,81
88123,4407,Épinal,258
2B149,9405,Ghisonaccia,85
18040,2402,Bourges,357
58116,2703,Avallon,133
10168,4425,Troyes,80
71430,2707,Chalon-sur-Saône,389
51463,4427,Vitry-le-François Saint-Dizier,158
09221,7612,Foix-Pamiers,248
02561,3214,Laon,143
71504,2707,Chalon-sur-Saône,83
55409,4401,Bar-le-Duc,61
86054,7524,Poitiers,354
01200,8405,Bourg-en-Bresse,207
81213,7610,Castres-Mazamet,91
02149,3220,Saint-Quentin,59
02221,3209,Château-Thierry,159
78597,1114,Seine-Yvelinoise,731
63097,8410,Issoire,81
26215,0064,Valréas,400
66231,7620,Perpignan,541
31230,7625,Toulouse,4926
29156,5302,Brest,2229
73032,8413,La Tarentaise,2168
89062,2702,Auxerre,375
16153,7509,Cognac,1184
65388,7624,Tarbes-Lourdes,837
15229,8429,Saint-Flour,83
07059,8431,Valence,232
63026,8408,Clermont-Ferrand,2548
53226,5211,Laval,808
08374,4403,Charleville-Mézières,128
62617,3205,Béthune,11384
71545,0059,Mâcon,1067
42207,8428,Saint-Étienne,35586
93051,1109,Paris,71632
76451,2815,Rouen,20188
56121,5309,Lorient,58202
59152,3218,Roubaix-Tourcoing,12649
62186,3215,Lens,12172
76001,2819,Yvetot-Vallée du Commerce,1147
08001,4413,Reims,490
80671,3202,Amiens,226
04088,9311,Manosque,5142
97114,0104,Région Pointoise,7640
02177,3214,Laon,146
50120,2810,Granville,393
10115,4425,Troyes,1996
44210,5219,Saint-Nazaire,8234
10437,4425,Troyes,591
91600,1104,Évry-Courcouronnes,7370
35023,5315,Rennes,4571
17010,7512,La Rochelle,4147
2B317,9402,Bastia,56
33429,7514,Langon,316
31264,7625,Toulouse,555
26379,8427,Romans-sur-Isère,904
28137,2403,Chartres,860
22003,5304,Dinan,953
31434,7622,Saint-Gaudens,79
18017,0060,Nevers,284
13034,9306,Cavaillon,1740
19030,7507,Brive-la-Gaillarde,967
29229,5313,Quimper,1116
70306,2705,Belfort,479
37079,2413,Tours,1828
38057,8409,Grenoble,671
09140,7612,Foix-Pamiers,126
64463,7522,Pau,643
68240,4418,Saint-Louis,1223
17217,7509,Cognac,296
59649,3217,Maubeuge,240
81079,7602,Albi,845
77013,1102,Coulommiers,363
85242,5213,Les Herbiers-Montaigu,1033
19047,7507,Brive-la-Gaillarde,377
64036,7521,Oloron-Sainte-Marie,312
60036,3211,Creil,401
31034,7622,Saint-Gaudens,222
25322,2714,Montbéliard,410
2A062,9401,Ajaccio,380
50199,2802,Avranches,453
60427,0054,Beauvais,187
60410,3210,Compiègne,248
57430,4416,Saint-Avold,322
54575,4424,Thionville,1562
50542,2802,Avranches,462
17481,7528,Saintes,172
57544,4419,Sarrebourg,605
55194,4401,Bar-le-Duc,61
39393,2713,Lons-le-Saunier,64
56111,5318,Vannes,1306
67478,4419,Sarrebourg,1928
67328,4409,Haguenau,900
50194,2805,Cherbourg-en-Cotentin,377
45168,2410,Orléans,543
67033,4409,Haguenau,610
51155,4415,Romilly-sur-Seine,631
63041,8423,Montluçon,317
52028,4404,Chaumont,58
06071,9315,Nice,586
54303,4412,Nancy,365
02435,3217,Maubeuge,83
77312,1105,Fontainebleau-Nemours,2634
89190,2703,Avallon,178
70249,2718,Vesoul,116
89393,2702,Auxerre,115
11425,7608,Carcassonne-Limoux,1687
78031,1114,Seine-Yvelinoise,669
73022,8407,Chambéry,572
25334,2715,Pontarlier,2345
89234,2703,Avallon,119
89239,2717,Sens,1635
39290,2713,Lons-le-Saunier,454
59173,3216,Lille,1801
31418,7625,Toulouse,1029
57467,4410,Metz,308
16338,7509,Cognac,306
84104,0064,Valréas,1433
63248,8408,Clermont-Ferrand,865
41195,2412,Romorantin-Lanthenay,151
43042,8419,Le Puy-en-Velay,687
32311,7604,Auch,335
36070,2405,Châteauroux,1314
91228,1104,Évry-Courcouronnes,66700
68166,4411,Mulhouse,13265
46042,7607,Cahors,19902
59086,3216,Lille,2212
14593,2814,Lisieux,668
40088,7510,Dax,21716
06161,9315,Nice,16729
94079,1109,Paris,32547
60432,3211,Creil,859
02701,3209,Château-Thierry,695
55395,4426,Verdun,59
02414,3220,Saint-Quentin,202
71578,2704,Beaune,301
88289,4407,Épinal,793
44028,5216,Nantes,4011
74112,8401,Annecy,8642
57542,4410,Metz,965
47279,7501,Agen,356
64270,7522,Pau,1008
10425,4425,Troyes,267
24190,7523,Périgueux,273
28388,2403,Chartres,1099
31540,7625,Toulouse,336
19143,0063,Ussel,634
32073,7604,Auch,212
55181,4426,Verdun,3449
39015,2713,Lons-le-Saunier,112
39407,2713,Lons-le-Saunier,336
2A008,9401,Ajaccio,1780
33186,7504,Bergerac,679
86221,7508,Châtellerault,1211
30178,7605,Bagnols-sur-Cèze,1525
62673,3203,Arras,635
80290,3201,Abbeville,397
09116,7612,Foix-Pamiers,362
59573,3217,Maubeuge,143
68279,4411,Mulhouse,906
60418,3210,Compiègne,396
19233,0063,Ussel,293
67394,4409,Haguenau,275
74253,8416,Le Genevois Français,994
69122,8421,Lyon,2068
31401,7625,Toulouse,389
84002,9301,Aix-en-Provence,1066
41214,2414,Vendôme,656
62473,3205,Béthune,8653
43100,8410,Issoire,182
70437,2718,Vesoul,16
14036,2804,Caen,188
17324,7528,Saintes,113
65053,7622,Saint-Gaudens,41
69054,8430,Tarare,365
60691,0054,Beauvais,121
31272,7625,Toulouse,59
08397,4413,Reims,55
88041,4407,Épinal,98
85136,5207,Fontenay-le-Comte,124
01061,8404,Belley,1117
78082,1114,Seine-Yvelinoise,638
02402,3220,Saint-Quentin,38
80332,3201,Abbeville,389
05115,9310,Gap,467
85099,5214,Les Sables-d'Olonne,1144
16020,7523,Périgueux,318
86034,7524,Poitiers,623
02727,3214,Laon,207
03298,8432,Vichy,3588
70293,2718,Vesoul,67
59130,3213,Dunkerque,1157
65452,7624,Tarbes-Lourdes,993
55324,4421,Sedan,514
57750,4420,Sarreguemines,697
63139,8417,Le Livradois,664
36100,2405,Châteauroux,250
53173,5215,Mayenne,177
60056,3211,Creil,64
52440,4427,Vitry-le-François Saint-Dizier,368
57316,4408,Forbach,753
41222,2412,Romorantin-Lanthenay,365
62898,3219,Saint-Omer,223
42139,8428,Saint-Étienne,1338
57280,4419,Sarrebourg,356
62359,3204,Berck,580
31118,7625,Toulouse,6915
2A139,9406,Porto-Vecchio,2020
12184,7621,Rodez,118
35294,0062,Redon,2249
39193,2712,Dole,1030
07203,8419,Le Puy-en-Velay,119
64361,7522,Pau,184
42224,8428,Saint-Étienne,2912
91577,1104,Évry-Courcouronnes,5853
85194,5214,Les Sables-d'Olonne,48740
08105,4403,Charleville-Mézières,45634
02738,3220,Saint-Quentin,13261
30341,7618,Nîmes,11772
14100,2804,Caen,1911
91345,1113,Saclay,20470
26220,0064,Valréas,6794
44035,5216,Nantes,20483
71566,2707,Chalon-sur-Saône,1838
42165,8412,La Plaine du Forez,2882
56017,5312,Pontivy-Loudéac,2750
59308,3219,Saint-Omer,915
37029,2408,Loches,325
12024,7621,Rodez,190
38256,8435,Voiron,1839
56205,5318,Vannes,885
10012,4425,Troyes,289
35176,5315,Rennes,7243
08159,4421,Sedan,109
70403,2705,Belfort,245
40036,7503,Bayonne,3733
36092,2412,Romorantin-Lanthenay,260
17067,7509,Cognac,170
34012,7616,Montpellier,971
2A024,9407,Propriano,183
2A133,9401,Ajaccio,157
95395,1112,Roissy,901
2B291,9402,Bastia,34
30045,7603,Alès-Le Vigan,392
12288,7621,Rodez,1617
24564,7523,Périgueux,692
31238,7622,Saint-Gaudens,492
25356,2715,Pontarlier,4226
09187,7622,Saint-Gaudens,352
59101,3217,Maubeuge,374
59255,3208,Cambrai,573
71033,2707,Chalon-sur-Saône,869
45254,2407,Gien,2464
89432,2717,Sens,471
58248,0056,Cosne-Cours-sur-Loire,216
65074,7622,Saint-Gaudens,109
22289,5306,Guingamp,212
68165,4418,Saint-Louis,238
39205,2712,Dole,373
80119,3202,Amiens,395
55372,4401,Bar-le-Duc,362
53160,5215,Mayenne,374
80430,3220,Saint-Quentin,181
40293,7510,Dax,1099
46328,7611,Figeac-Villefranche,356
