ZE2020,year,month,sitadel_monthly_surface_autorisee,sitadel_monthly_surface_commencee
2811,2013,4,7432,3942
2812,2013,4,90,1015
2813,2013,4,9016,13392
2814,2013,4,10199,36
2815,2013,4,16453,5605
2816,2013,4,9521,2027
2817,2013,4,2905,4824
2818,2013,4,35,25
2819,2013,4,13061,4922
3201,2013,4,2440,20454
3202,2013,4,12235,10530
3203,2013,4,12132,12747
3204,2013,4,9099,7915
3205,2013,4,12025,9735
3206,2013,4,5891,4373
3207,2013,4,6135,2209
3208,2013,4,4744,0
3209,2013,4,2433,983
3210,2013,4,4590,4594
3211,2013,4,7733,1048
3212,2013,4,5263,2367
3213,2013,4,9184,2700
3214,2013,4,3455,3678
3215,2013,4,7098,11028
3216,2013,4,45102,13252
3217,2013,4,9550,2507
3218,2013,4,8592,595
3219,2013,4,5358,5404
3220,2013,4,17556,2256
3221,2013,4,3380,1760
3222,2013,4,9304,3240
4401,2013,4,2147,964
4402,2013,4,22271,2040
4403,2013,4,6484,5740
4404,2013,4,13459,6684
4405,2013,4,4761,3290
4406,2013,4,2807,3309
4407,2013,4,21631,10935
4408,2013,4,1018,1296
4409,2013,4,16353,5500
4410,2013,4,9558,61563
4411,2013,4,16638,13898
4412,2013,4,21843,2710
4413,2013,4,30025,13194
4414,2013,4,10825,1512
4415,2013,4,3843,348
4416,2013,4,2566,3847
4417,2013,4,2485,5928
4418,2013,4,10828,2694
4419,2013,4,2186,22443
4420,2013,4,8041,402
4421,2013,4,9439,4380
4422,2013,4,3053,6270
4423,2013,4,12182,27920
4424,2013,4,6328,2479
4425,2013,4,9366,4298
4426,2013,4,303,2218
4427,2013,4,9308,945
5201,2013,4,18012,2608
5202,2013,4,13798,24447
5203,2013,4,42333,3755
5204,2013,4,2945,1189
5205,2013,4,8434,7122
5206,2013,4,8403,7504
5207,2013,4,14641,6823
5208,2013,4,2951,641
5209,2013,4,2611,0
5210,2013,4,10962,7840
5211,2013,4,17548,14089
5212,2013,4,15458,4686
5213,2013,4,13991,8833
5214,2013,4,12417,2474
5215,2013,4,7682,4084
5216,2013,4,25569,55004
5217,2013,4,3354,488
5218,2013,4,3716,2167
5219,2013,4,13070,11906
5220,2013,4,2554,889
5221,2013,4,4236,1003
5301,2013,4,9689,1884
5302,2013,4,14770,38158
5303,2013,4,12274,8284
5304,2013,4,3507,4377
5305,2013,4,5117,2617
5306,2013,4,5064,1055
5307,2013,4,5554,3342
5308,2013,4,2206,568
5309,2013,4,11618,2975
5310,2013,4,9067,8730
5311,2013,4,6758,4581
5312,2013,4,15369,5836
5313,2013,4,23210,6481
5314,2013,4,1470,160
5315,2013,4,40481,14655
5316,2013,4,13671,3102
5317,2013,4,6175,4638
5318,2013,4,11159,10419
5319,2013,4,5396,8300
7501,2013,4,7299,3866
7502,2013,4,13416,4307
7503,2013,4,23191,14325
7504,2013,4,6191,1832
7505,2013,4,33334,16366
7506,2013,4,8785,5334
7507,2013,4,16795,3505
7508,2013,4,5468,2668
7509,2013,4,2818,6807
7510,2013,4,8955,6137
7511,2013,4,12496,4761
7512,2013,4,10743,7664
7513,2013,4,14313,4292
7514,2013,4,6100,2748
7515,2013,4,2089,1001
7516,2013,4,6627,6637
7517,2013,4,14863,4731
7518,2013,4,8604,8042
7519,2013,4,9458,6785
7520,2013,4,10357,14388
7521,2013,4,7844,4135
7522,2013,4,19979,10590
7523,2013,4,4700,12545
7524,2013,4,10257,5334
7525,2013,4,862,5712
7526,2013,4,687,4830
7527,2013,4,2853,11782
7528,2013,4,2113,3175
7529,2013,4,3133,1168
7530,2013,4,3366,1796
7531,2013,4,3282,321
7532,2013,4,3352,14784
7601,2013,4,1358,2365
7602,2013,4,20308,13879
7603,2013,4,3066,1049
7604,2013,4,10494,2779
7605,2013,4,2163,534
7606,2013,4,11105,5353
7607,2013,4,2380,293
7608,2013,4,9066,4813
7609,2013,4,632,7273
7610,2013,4,8662,3639
7611,2013,4,8493,2355
7612,2013,4,6608,7049
7613,2013,4,12124,7553
7614,2013,4,4298,2879
7615,2013,4,4483,7013
7616,2013,4,22734,7831
7617,2013,4,8537,3574
7618,2013,4,17891,10393
7619,2013,4,8456,4446
7620,2013,4,54070,4996
7621,2013,4,14902,8608
7622,2013,4,8147,481
7623,2013,4,878,2358
7624,2013,4,7688,8604
7625,2013,4,57664,26788
8401,2013,4,3737,2883
8402,2013,4,2730,4560
8403,2013,4,10064,1507
8404,2013,4,534,301
8405,2013,4,29918,20675
8406,2013,4,2900,5350
8407,2013,4,9415,3788
8408,2013,4,24074,13541
8409,2013,4,9989,6098
8410,2013,4,14260,9122
8411,2013,4,2868,155
8412,2013,4,3694,3452
8413,2013,4,30412,1419
8414,2013,4,5137,4182
8415,2013,4,1682,1443
8416,2013,4,5107,3857
8417,2013,4,2123,4901
8418,2013,4,2913,654
8419,2013,4,22788,6974
8420,2013,4,6806,3692
8421,2013,4,50264,96999
8422,2013,4,3887,1646
8423,2013,4,6864,3860
8424,2013,4,5678,15727
8425,2013,4,3372,6312
8426,2013,4,5965,7494
8427,2013,4,4684,28197
8428,2013,4,12577,12417
8429,2013,4,16451,2514
8430,2013,4,1057,4920
8431,2013,4,10749,13445
8432,2013,4,7806,1080
8433,2013,4,33302,15940
8434,2013,4,10713,15560
8435,2013,4,26040,4266
9301,2013,4,33290,5378
9302,2013,4,1038,153
9303,2013,4,2321,2448
9304,2013,4,11557,6662
9305,2013,4,412,2619
9306,2013,4,2661,1579
9307,2013,4,330,2307
9308,2013,4,115,459
9309,2013,4,3833,1967
9310,2013,4,4262,1972
9311,2013,4,4373,13625
9312,2013,4,17444,37951
9313,2013,4,4432,5221
9314,2013,4,0,0
9315,2013,4,1058,25361
9316,2013,4,1678,927
9317,2013,4,0,692
9318,2013,4,24079,5981
9401,2013,4,1670,5825
9402,2013,4,14896,969
9403,2013,4,934,150
9404,2013,4,523,1145
9405,2013,4,662,1212
9406,2013,4,427,1698
9407,2013,4,0,530
0051,2013,5,10198,9721
0052,2013,5,3361,291
0053,2013,5,4439,11807
0054,2013,5,5278,5047
0055,2013,5,880,0
0056,2013,5,2145,1098
0057,2013,5,5200,1317
0058,2013,5,615,4779
0059,2013,5,5357,1375
0060,2013,5,6703,1120
0061,2013,5,412,2825
0062,2013,5,5133,1450
0063,2013,5,17208,4166
0064,2013,5,1136,2178
0101,2013,5,1260,0
0102,2013,5,490,179
0103,2013,5,626,0
0104,2013,5,193,3247
0105,2013,5,43,0
0201,2013,5,6792,211
0202,2013,5,9163,100
0203,2013,5,0,0
0204,2013,5,0,400
0205,2013,5,0,0
0206,2013,5,1963,449
0301,2013,5,382,0
0302,2013,5,2945,0
0303,2013,5,336,0
0401,2013,5,173,928
0402,2013,5,2108,753
0403,2013,5,698,0
0404,2013,5,7742,3221
0601,2013,5,0,0
1101,2013,5,31233,10922
1102,2013,5,2419,1471
1103,2013,5,2,810
1104,2013,5,13205,17278
1105,2013,5,5559,31058
1106,2013,5,20886,8013
1107,2013,5,3806,1144
1108,2013,5,1754,6771
1109,2013,5,119278,204628
1110,2013,5,1806,698
1111,2013,5,2683,483
1112,2013,5,2780,20090
1113,2013,5,29797,16516
1114,2013,5,16539,55000
1115,2013,5,39236,87788
2401,2013,5,5557,3339
2402,2013,5,9368,5100
2403,2013,5,6085,8027
2404,2013,5,2785,1760
2405,2013,5,17939,20595
2406,2013,5,601,408
2407,2013,5,941,6733
2408,2013,5,4058,171
2409,2013,5,6754,3108
2410,2013,5,101917,10581
2411,2013,5,4504,165
2412,2013,5,1122,4194
2413,2013,5,14959,12587
2414,2013,5,207,176
2415,2013,5,4690,578
2701,2013,5,7924,300
2702,2013,5,4099,818
2703,2013,5,2411,0
2704,2013,5,6231,3917
2705,2013,5,13432,3186
2706,2013,5,10398,6184
2707,2013,5,4235,11781
2708,2013,5,7794,6768
2709,2013,5,4231,1761
2710,2013,5,13,4742
2711,2013,5,25943,16254
2712,2013,5,7855,1251
2713,2013,5,7355,1873
2714,2013,5,9391,2172
2715,2013,5,10083,5394
2716,2013,5,5326,285
2717,2013,5,4120,2058
2718,2013,5,4041,5535
2801,2013,5,4544,0
2802,2013,5,6901,1876
2803,2013,5,4048,354
2804,2013,5,34415,21756
2805,2013,5,13687,5609
2806,2013,5,4548,3543
2807,2013,5,9405,5375
2808,2013,5,2546,3080
2809,2013,5,6911,3917
2810,2013,5,8232,794
2811,2013,5,2240,8874
2812,2013,5,3497,1711
2813,2013,5,3256,9379
2814,2013,5,5624,2065
2815,2013,5,24605,11199
2816,2013,5,23333,4458
2817,2013,5,530,347
2818,2013,5,0,976
2819,2013,5,4616,2392
3201,2013,5,7962,1273
3202,2013,5,13531,8292
3203,2013,5,5690,7208
3204,2013,5,8521,3632
3205,2013,5,9557,8804
3206,2013,5,2829,2540
3207,2013,5,965,1582
3208,2013,5,4480,26450
3209,2013,5,5645,737
3210,2013,5,4927,22526
3211,2013,5,14680,13528
3212,2013,5,2821,3236
3213,2013,5,17497,14224
3214,2013,5,2530,6532
3215,2013,5,7738,4160
3216,2013,5,85266,16500
3217,2013,5,9148,25455
3218,2013,5,12890,3825
3219,2013,5,8001,1305
3220,2013,5,8487,9949
3221,2013,5,3079,15543
3222,2013,5,4570,1469
4401,2013,5,2400,634
4402,2013,5,2673,2714
4403,2013,5,16807,2344
4404,2013,5,13768,9901
4405,2013,5,11458,5822
4406,2013,5,21725,813
4407,2013,5,27251,6601
4408,2013,5,4117,7628
4409,2013,5,9636,3039
4410,2013,5,47151,14354
4411,2013,5,10211,8313
4412,2013,5,8116,6936
4413,2013,5,13114,13735
4414,2013,5,7756,1313
4415,2013,5,4998,2375
4416,2013,5,10423,1311
4417,2013,5,3107,5978
4418,2013,5,5559,2452
4419,2013,5,9415,2097
4420,2013,5,10942,3905
4421,2013,5,5953,20635
4422,2013,5,1793,710
4423,2013,5,22279,12033
4424,2013,5,11613,6547
4425,2013,5,16843,8862
4426,2013,5,10921,10
4427,2013,5,2180,644
5201,2013,5,2146,1017
5202,2013,5,11686,13901
5203,2013,5,20674,4704
5204,2013,5,2941,3254
5205,2013,5,15354,33465
5206,2013,5,10923,8558
5207,2013,5,7618,5763
5208,2013,5,3020,1515
5209,2013,5,4457,389
5210,2013,5,13113,3972
5211,2013,5,22004,16433
5212,2013,5,9491,3944
5213,2013,5,7946,7027
5214,2013,5,9731,2450
5215,2013,5,15890,5824
5216,2013,5,51279,28094
5217,2013,5,3978,2173
5218,2013,5,7403,1832
5219,2013,5,21453,13707
5220,2013,5,10623,27979
5221,2013,5,5662,1549
5301,2013,5,2652,3917
5302,2013,5,16499,54640
5303,2013,5,10130,8986
5304,2013,5,7302,2115
5305,2013,5,4382,1342
5306,2013,5,6976,4217
5307,2013,5,4829,5058
5308,2013,5,7417,8679
5309,2013,5,7835,7868
5310,2013,5,9501,15681
5311,2013,5,5488,1225
5312,2013,5,10477,3681
5313,2013,5,9993,9806
5314,2013,5,529,324
5315,2013,5,20358,31443
5316,2013,5,5097,6838
5317,2013,5,17804,4258
5318,2013,5,23822,4386
5319,2013,5,11416,5586
7501,2013,5,2720,1304
7502,2013,5,7063,8559
7503,2013,5,41940,48469
7504,2013,5,3389,2723
7505,2013,5,74564,24455
7506,2013,5,18954,4891
7507,2013,5,9044,2514
7508,2013,5,1217,1809
7509,2013,5,8134,4528
7510,2013,5,42836,39130
7511,2013,5,12156,16303
7512,2013,5,13820,7801
7513,2013,5,9556,15079
7514,2013,5,4077,5701
7515,2013,5,4635,918
7516,2013,5,11531,1732
7517,2013,5,18407,5424
7518,2013,5,11310,13192
7519,2013,5,34789,19028
7520,2013,5,4316,6848
7521,2013,5,8331,2756
7522,2013,5,24446,26765
7523,2013,5,12637,1136
7524,2013,5,26335,4314
7525,2013,5,466,2082
7526,2013,5,8275,1824
7527,2013,5,1819,3814
7528,2013,5,5938,6215
7529,2013,5,1944,15414
7530,2013,5,1397,53815
7531,2013,5,5962,1117
7532,2013,5,128497,4021
7601,2013,5,1369,1785
7602,2013,5,19341,12339
7603,2013,5,4701,8571
7604,2013,5,40395,3108
7605,2013,5,3278,469
7606,2013,5,7975,3493
7607,2013,5,4963,1757
7608,2013,5,4771,5909
7609,2013,5,5411,538
7610,2013,5,2810,11123
7611,2013,5,9388,1859
7612,2013,5,2992,3404
7613,2013,5,11885,5391
7614,2013,5,4650,529
7615,2013,5,6308,3726
7616,2013,5,19376,14583
7617,2013,5,10043,4065
7618,2013,5,9829,3156
7619,2013,5,10674,958
7620,2013,5,30338,26063
7621,2013,5,10701,2783
7622,2013,5,8439,898
7623,2013,5,2011,2049
7624,2013,5,8375,3287
7625,2013,5,21436,48892
8401,2013,5,8483,6994
8402,2013,5,3181,4171
8403,2013,5,8020,2178
8404,2013,5,4056,275
8405,2013,5,15739,4895
8406,2013,5,10121,6607
8407,2013,5,8580,5588
8408,2013,5,38898,11713
8409,2013,5,42200,4924
8410,2013,5,4284,1655
8411,2013,5,203,1199
8412,2013,5,3116,8053
8413,2013,5,10518,2502
8414,2013,5,4250,4008
8415,2013,5,4654,1012
8416,2013,5,9404,7453
8417,2013,5,8343,11541
8418,2013,5,1486,3999
8419,2013,5,11332,6126
8420,2013,5,9801,4252
8421,2013,5,81660,82402
8422,2013,5,3120,2730
8423,2013,5,3841,678
8424,2013,5,7864,1594
8425,2013,5,589,60
8426,2013,5,2636,6784
8427,2013,5,10097,1523
8428,2013,5,26787,6658
8429,2013,5,17788,812
8430,2013,5,2058,1466
8431,2013,5,10903,5411
8432,2013,5,5385,6138
8433,2013,5,5562,15638
8434,2013,5,10324,15093
8435,2013,5,4189,22607
9301,2013,5,64885,16143
9302,2013,5,4000,338
9303,2013,5,6741,1793
9304,2013,5,23786,9412
9305,2013,5,3383,140
9306,2013,5,6271,11399
9307,2013,5,674,402
9308,2013,5,3487,49
9309,2013,5,3099,4339
9310,2013,5,7140,6978
9311,2013,5,4943,1351
9312,2013,5,13658,32983
9313,2013,5,19351,9586
9314,2013,5,10,79
9315,2013,5,10315,32762
9316,2013,5,1790,582
9317,2013,5,235,781
9318,2013,5,23834,10655
9401,2013,5,5106,6001
9402,2013,5,6491,217
9403,2013,5,968,976
9404,2013,5,353,81
9405,2013,5,4160,0
9406,2013,5,931,0
9407,2013,5,84,0
0051,2013,6,12644,3624
0052,2013,6,4579,53504
0053,2013,6,14998,1533
0054,2013,6,14373,4244
0055,2013,6,5451,1042
0056,2013,6,3586,2473
0057,2013,6,7495,143
0058,2013,6,1034,870
0059,2013,6,13113,1316
0060,2013,6,4422,1939
0061,2013,6,356,21171
0062,2013,6,4247,14582
0063,2013,6,12014,10068
0064,2013,6,4455,876
0101,2013,6,6,0
0102,2013,6,250,929
0103,2013,6,0,97
0104,2013,6,5140,5323
0105,2013,6,1560,2979
0201,2013,6,639,0
0202,2013,6,5960,863
0203,2013,6,690,0
0204,2013,6,9,0
0205,2013,6,452,0
0206,2013,6,2917,191
0301,2013,6,5151,1307
0302,2013,6,53,0
0303,2013,6,0,0
0401,2013,6,6246,965
0402,2013,6,2546,1161
0403,2013,6,8167,4112
0404,2013,6,18287,3431
0601,2013,6,0,0
1101,2013,6,9979,3446
1102,2013,6,1742,550
1103,2013,6,1655,641
1104,2013,6,12709,4957
1105,2013,6,1269,4701
1106,2013,6,40742,3103
1107,2013,6,3797,9406
1108,2013,6,2154,3531
1109,2013,6,156251,119160
1110,2013,6,1797,1296
1111,2013,6,1413,44
1112,2013,6,13953,20947
1113,2013,6,24459,15642
1114,2013,6,14061,18037
1115,2013,6,5394,13606
2401,2013,6,3159,1852
2402,2013,6,8178,11695
2403,2013,6,12751,11127
2404,2013,6,2505,3541
2405,2013,6,15706,11697
2406,2013,6,4242,1697
2407,2013,6,1815,760
2408,2013,6,8397,0
2409,2013,6,2444,2691
2410,2013,6,12173,28920
2411,2013,6,1532,1307
2412,2013,6,2907,28520
2413,2013,6,23660,4391
2414,2013,6,1214,7038
2415,2013,6,885,287
2701,2013,6,1185,259
2702,2013,6,11125,1765
2703,2013,6,7931,849
2704,2013,6,7469,1878
2705,2013,6,5005,1240
2706,2013,6,18481,5952
2707,2013,6,11369,9098
2708,2013,6,8041,9992
2709,2013,6,7146,437
2710,2013,6,0,805
2711,2013,6,20851,19855
2712,2013,6,10969,1164
2713,2013,6,6569,3854
2714,2013,6,6266,6185
2715,2013,6,18448,11538
2716,2013,6,2199,3236
2717,2013,6,6762,3488
2718,2013,6,9186,2487
2801,2013,6,7375,2316
2802,2013,6,18866,8462
2803,2013,6,4664,11406
2804,2013,6,21281,20886
2805,2013,6,9227,10648
2806,2013,6,6270,6372
2807,2013,6,7437,2136
2808,2013,6,9155,2386
2809,2013,6,11359,2207
2810,2013,6,3519,898
2811,2013,6,11651,1818
2812,2013,6,3655,1287
2813,2013,6,23375,4896
2814,2013,6,5346,1230
2815,2013,6,12296,12522
2816,2013,6,9499,1851
2817,2013,6,4385,1887
2818,2013,6,18,490
2819,2013,6,2497,6204
3201,2013,6,1601,4961
3202,2013,6,76960,7656
3203,2013,6,8001,7218
3204,2013,6,5540,5945
3205,2013,6,9829,4062
3206,2013,6,8064,2409
3207,2013,6,2116,8477
3208,2013,6,1732,6323
3209,2013,6,2437,4576
3210,2013,6,10889,9559
3211,2013,6,17389,943
3212,2013,6,9501,5935
3213,2013,6,8992,8466
3214,2013,6,9986,9126
3215,2013,6,7073,14127
3216,2013,6,31499,24477
3217,2013,6,12796,5249
3218,2013,6,15012,5847
3219,2013,6,25453,3009
3220,2013,6,5263,3958
3221,2013,6,10521,927
3222,2013,6,9883,5006
4401,2013,6,5025,3643
4402,2013,6,8697,593
4403,2013,6,6728,5467
4404,2013,6,7523,7235
4405,2013,6,15879,3465
4406,2013,6,4910,22981
4407,2013,6,18513,7704
4408,2013,6,417,2451
4409,2013,6,17367,5394
4410,2013,6,15240,5439
4411,2013,6,17827,9346
4412,2013,6,7189,15027
4413,2013,6,23918,8226
4414,2013,6,6055,3252
4415,2013,6,2801,821
4416,2013,6,7485,6246
4417,2013,6,5768,1957
4418,2013,6,65,1185
4419,2013,6,7066,1856
4420,2013,6,6471,794
4421,2013,6,5169,7353
4422,2013,6,1648,3124
4423,2013,6,40214,18292
4424,2013,6,9634,10698
4425,2013,6,11764,10254
4426,2013,6,4553,161
4427,2013,6,12549,7924
5201,2013,6,6348,3726
5202,2013,6,29383,3091
5203,2013,6,13665,3799
5204,2013,6,4022,140
5205,2013,6,10536,13432
5206,2013,6,16264,2883
5207,2013,6,12845,4357
5208,2013,6,5139,1589
5209,2013,6,2016,31
5210,2013,6,13380,3161
5211,2013,6,17153,5706
5212,2013,6,11157,7681
5213,2013,6,16196,7730
5214,2013,6,27,14903
5215,2013,6,7822,5374
5216,2013,6,44752,41809
5217,2013,6,1371,8642
5218,2013,6,7861,707
5219,2013,6,17219,10953
5220,2013,6,14194,3172
5221,2013,6,4664,2792
5301,2013,6,4892,4737
5302,2013,6,13010,18547
5303,2013,6,19554,7356
5304,2013,6,18998,8517
5305,2013,6,7893,4547
5306,2013,6,6949,8224
5307,2013,6,6402,4028
5308,2013,6,2551,4821
5309,2013,6,16113,5591
5310,2013,6,17106,8046
5311,2013,6,11382,6195
5312,2013,6,11776,28460
5313,2013,6,23125,25642
5314,2013,6,6270,0
5315,2013,6,48026,41015
5316,2013,6,6271,10762
5317,2013,6,13004,4502
5318,2013,6,8992,10433
5319,2013,6,16859,8725
7501,2013,6,10627,12738
7502,2013,6,11120,8858
7503,2013,6,26274,5989
7504,2013,6,4387,3136
7505,2013,6,93830,55101
7506,2013,6,13881,3640
7507,2013,6,11371,1205
7508,2013,6,2881,1623
7509,2013,6,6224,5723
7510,2013,6,20268,5979
7511,2013,6,7406,10401
7512,2013,6,4165,1798
7513,2013,6,35263,26606
7514,2013,6,7432,2265
7515,2013,6,1401,850
7516,2013,6,3277,17791
7517,2013,6,9714,10282
7518,2013,6,28397,10506
7519,2013,6,16234,9126
7520,2013,6,15937,7966
7521,2013,6,7674,3191
7522,2013,6,26662,10099
7523,2013,6,16556,3485
7524,2013,6,12133,23904
7525,2013,6,2570,303
7526,2013,6,10050,2314
7527,2013,6,6564,13727
7528,2013,6,9181,4697
7529,2013,6,1928,1301
7530,2013,6,4840,3685
7531,2013,6,7514,643
7532,2013,6,29031,4554
7601,2013,6,0,0
7602,2013,6,25398,21927
7603,2013,6,4257,2388
7604,2013,6,22610,6330
7605,2013,6,2584,406
7606,2013,6,10531,2920
7607,2013,6,6715,909
7608,2013,6,10031,6366
7609,2013,6,5512,1550
7610,2013,6,12662,4323
7611,2013,6,5487,2766
7612,2013,6,14362,7392
7613,2013,6,10850,6583
7614,2013,6,5622,5483
7615,2013,6,98144,99425
7616,2013,6,9860,44982
7617,2013,6,8224,7379
7618,2013,6,19219,6430
7619,2013,6,11684,333
7620,2013,6,25608,20874
7621,2013,6,16463,2288
7622,2013,6,3813,623
7623,2013,6,6923,343
7624,2013,6,8389,4662
7625,2013,6,83223,56321
8401,2013,6,7727,2982
8402,2013,6,9871,5857
8403,2013,6,4777,4536
8404,2013,6,2883,479
8405,2013,6,10662,10104
8406,2013,6,6240,11230
8407,2013,6,15515,11360
8408,2013,6,26598,78588
8409,2013,6,26705,3620
8410,2013,6,14686,5891
8411,2013,6,968,961
8412,2013,6,6566,1479
8413,2013,6,5786,33300
8414,2013,6,2606,2185
8415,2013,6,6407,1797
8416,2013,6,12558,11311
8417,2013,6,2763,900
8418,2013,6,1412,284
8419,2013,6,10605,6166
8420,2013,6,11859,4620
8421,2013,6,62416,30769
8422,2013,6,5611,2617
8423,2013,6,3308,4093
8424,2013,6,7149,11203
8425,2013,6,4476,4649
8426,2013,6,6784,4007
8427,2013,6,8356,1046
8428,2013,6,49277,8442
8429,2013,6,6963,3265
8430,2013,6,5376,532
8431,2013,6,14806,3639
8432,2013,6,11463,2596
8433,2013,6,37619,22269
8434,2013,6,5447,5997
8435,2013,6,7000,3581
9301,2013,6,22785,16829
9302,2013,6,4592,6625
9303,2013,6,2178,1925
9304,2013,6,7219,1946
9305,2013,6,2231,1400
9306,2013,6,7296,1060
9307,2013,6,4406,3383
9308,2013,6,2565,224
9309,2013,6,1371,1977
9310,2013,6,9409,1349
9311,2013,6,10202,6346
9312,2013,6,67508,46174
9313,2013,6,64941,3900
9314,2013,6,248,0
9315,2013,6,22712,5742
9316,2013,6,1959,1479
9317,2013,6,546,157
9318,2013,6,9151,16488
9401,2013,6,616,1113
9402,2013,6,2101,1083
9403,2013,6,2444,0
9404,2013,6,685,0
9405,2013,6,19669,837
9406,2013,6,2947,51
9407,2013,6,0,0
0051,2013,7,11217,4457
0052,2013,7,5237,2361
0053,2013,7,22057,8882
0054,2013,7,5690,5032
0055,2013,7,2506,1622
0056,2013,7,3179,3339
0057,2013,7,6912,721
0058,2013,7,667,2369
0059,2013,7,9887,9713
0060,2013,7,6308,973
0061,2013,7,3693,820
0062,2013,7,25399,4201
0063,2013,7,13039,2144
0064,2013,7,4644,578
0101,2013,7,489,0
0102,2013,7,1301,103
0103,2013,7,742,0
0104,2013,7,10348,2580
0105,2013,7,480,33
0201,2013,7,720,0
0202,2013,7,8719,3011
0203,2013,7,1048,0
0204,2013,7,32,0
0205,2013,7,33,0
0206,2013,7,0,0
0301,2013,7,934,607
0302,2013,7,88,67
0303,2013,7,421,0
0401,2013,7,3468,152
0402,2013,7,6995,1980
0403,2013,7,4263,1051
0404,2013,7,14091,3812
0601,2013,7,0,0
1101,2013,7,10498,30988
1102,2013,7,3716,491
1103,2013,7,362,4412
1104,2013,7,5027,8170
1105,2013,7,2937,241
1106,2013,7,8910,18646
1107,2013,7,2970,14775
1108,2013,7,3082,1669
1109,2013,7,215509,70858
1110,2013,7,725,2956
1111,2013,7,636,1119
1112,2013,7,56756,16109
1113,2013,7,47620,18489
1114,2013,7,18333,2103
1115,2013,7,2987,8287
2401,2013,7,5273,11596
2402,2013,7,6079,6363
2403,2013,7,13480,5088
2404,2013,7,1814,2571
2405,2013,7,15351,6600
2406,2013,7,2481,1605
2407,2013,7,13586,4184
2408,2013,7,7819,1472
2409,2013,7,5685,15911
2410,2013,7,15036,96999
2411,2013,7,4241,330
2412,2013,7,1906,2600
2413,2013,7,28100,8638
2414,2013,7,2858,256
2415,2013,7,661,400
2701,2013,7,620,1587
2702,2013,7,13524,2413
2703,2013,7,5114,137
2704,2013,7,7359,2671
2705,2013,7,8501,3532
2706,2013,7,26779,7051
2707,2013,7,2994,6917
2708,2013,7,11226,3725
2709,2013,7,10487,3388
2710,2013,7,7367,3396
2711,2013,7,28864,18488
2712,2013,7,2674,1079
2713,2013,7,8644,3955
2714,2013,7,3731,9061
2715,2013,7,11000,8683
2716,2013,7,1085,33426
2717,2013,7,513,1041
2718,2013,7,18395,6322
2801,2013,7,3361,1395
2802,2013,7,10282,14838
2803,2013,7,2113,719
2804,2013,7,73047,21064
2805,2013,7,8434,2042
2806,2013,7,9109,4764
2807,2013,7,4886,2168
2808,2013,7,3236,392
2809,2013,7,10639,5847
2810,2013,7,5951,2942
2811,2013,7,3236,8095
2812,2013,7,14691,1782
2813,2013,7,5431,8168
2814,2013,7,3734,6737
2815,2013,7,28509,17664
2816,2013,7,16850,39240
2817,2013,7,2011,509
2818,2013,7,1709,3674
2819,2013,7,64696,7805
3201,2013,7,5024,8104
3202,2013,7,28227,8219
3203,2013,7,17548,5154
3204,2013,7,6977,2223
3205,2013,7,2854,1216
3206,2013,7,7535,1121
3207,2013,7,2353,2014
3208,2013,7,1855,14022
3209,2013,7,6434,929
3210,2013,7,6705,499
3211,2013,7,3911,931
3212,2013,7,6982,570
3213,2013,7,9414,9824
3214,2013,7,3406,33
3215,2013,7,6654,1487
3216,2013,7,38620,9964
3217,2013,7,18022,4115
3218,2013,7,10720,2529
3219,2013,7,11774,4212
3220,2013,7,5433,9640
3221,2013,7,6477,2887
3222,2013,7,13022,7173
4401,2013,7,7826,7273
4402,2013,7,3129,58546
4403,2013,7,9402,8330
4404,2013,7,12118,7042
4405,2013,7,8529,5125
4406,2013,7,5312,2302
4407,2013,7,11028,4592
4408,2013,7,7431,0
4409,2013,7,9919,6425
4410,2013,7,15293,9014
4411,2013,7,10713,5448
4412,2013,7,24184,5691
4413,2013,7,12501,11735
4414,2013,7,5616,3224
4415,2013,7,6126,4362
4416,2013,7,8363,3607
4417,2013,7,2726,2688
4418,2013,7,7941,546
4419,2013,7,6593,320
4420,2013,7,8911,4814
4421,2013,7,7478,3796
4422,2013,7,6367,1551
4423,2013,7,42630,16697
4424,2013,7,10250,5389
4425,2013,7,21330,30846
4426,2013,7,1137,456
4427,2013,7,17953,5379
5201,2013,7,9045,10950
5202,2013,7,16486,9769
5203,2013,7,16983,4698
5204,2013,7,11931,1019
5205,2013,7,2893,7987
5206,2013,7,4709,17664
5207,2013,7,13959,4525
5208,2013,7,3432,2731
5209,2013,7,3069,2741
5210,2013,7,17780,7165
5211,2013,7,15319,6607
5212,2013,7,10680,19672
5213,2013,7,10186,10716
5214,2013,7,778,3204
5215,2013,7,8220,6903
5216,2013,7,95055,89579
5217,2013,7,4452,2209
5218,2013,7,5942,1914
5219,2013,7,16402,4919
5220,2013,7,10277,11676
5221,2013,7,9565,5628
5301,2013,7,4032,643
5302,2013,7,25725,26824
5303,2013,7,19462,10489
5304,2013,7,8577,6874
5305,2013,7,5690,2495
5306,2013,7,7191,4975
5307,2013,7,11778,7956
5308,2013,7,11485,40736
5309,2013,7,8092,1963
5310,2013,7,10039,5508
5311,2013,7,14103,2573
5312,2013,7,6365,8584
5313,2013,7,17205,6779
5314,2013,7,3122,1515
5315,2013,7,46896,31087
5316,2013,7,31012,11977
5317,2013,7,5240,4657
5318,2013,7,9459,23128
5319,2013,7,9370,4585
7501,2013,7,15929,15229
