codgeo,ze2020,bpe_facilities_2023_total
03193,8423,10.0
03194,8432,9.0
03195,8423,120.0
03196,8432,9.0
03197,8424,76.0
03198,8424,5.0
03200,8424,50.0
03201,8432,10.0
03202,8424,28.0
03203,8424,10.0
03204,8432,18.0
03205,8432,18.0
03206,8423,4.0
03207,8424,21.0
03208,8424,15.0
03209,8432,3.0
03210,8424,15.0
03211,8423,79.0
03212,8423,37.0
03213,8423,12.0
03214,8424,8.0
03215,8432,13.0
03216,8423,5.0
03217,8423,16.0
03218,8424,9.0
03219,8423,3.0
03220,8432,18.0
03221,8424,39.0
03222,8423,2.0
03223,8432,14.0
03224,8432,17.0
03225,8423,21.0
03226,8424,7.0
03227,8432,15.0
03228,8423,2.0
03229,8424,15.0
03230,8432,13.0
03231,8423,3.0
03232,8432,11.0
03233,8423,5.0
03234,8424,14.0
03235,8432,42.0
03236,8432,129.0
03237,8432,14.0
03238,8424,24.0
03239,8424,8.0
03240,8424,18.0
03241,8424,12.0
03242,8432,14.0
03243,8423,2.0
03244,8423,5.0
03245,8424,3.0
03246,8423,15.0
03247,8424,42.0
03248,8432,13.0
03249,8423,9.0
03250,8432,16.0
03251,8424,19.0
03252,8432,19.0
03253,8424,14.0
03254,8432,294.0
03255,8432,4.0
03256,8423,6.0
03257,8432,19.0
03258,8432,63.0
03259,8423,11.0
03260,8424,7.0
03261,8423,7.0
03262,8423,78.0
03263,8424,6.0
03264,8432,132.0
03265,8424,26.0
03266,8432,9.0
03267,8432,23.0
03268,8432,11.0
03269,8423,2.0
03270,8423,2.0
03271,8432,22.0
03272,8432,2.0
03273,8432,23.0
03274,8432,14.0
03275,8424,62.0
03276,8432,6.0
03277,8432,12.0
03278,8432,5.0
03279,8423,13.0
03280,8423,10.0
03281,8432,16.0
03282,8424,12.0
03283,8424,29.0
03284,8424,11.0
03285,8423,7.0
03286,8424,58.0
03287,8424,18.0
03288,8423,27.0
03289,8432,18.0
03290,8424,34.0
03291,8432,13.0
03292,8424,40.0
03293,8423,12.0
03294,8432,7.0
03295,8432,2.0
03296,8424,16.0
03297,8423,82.0
03298,8432,165.0
03299,8432,9.0
03300,8424,17.0
03301,8423,28.0
03302,8432,5.0
03303,8423,11.0
03304,8432,55.0
03305,8423,10.0
03306,8432,65.0
03307,8432,10.0
03308,8423,2.0
03309,8424,32.0
03310,8432,1417.0
03311,8432,11.0
03312,8424,15.0
03313,8424,10.0
03314,8423,33.0
03315,8423,43.0
03316,8424,37.0
03317,8423,10.0
03319,8423,14.0
03320,8424,30.0
03321,8424,376.0
04001,9307,60.0
04004,9311,28.0
04005,9307,6.0
04006,9307,169.0
04007,9307,4.0
04008,9315,90.0
04009,9307,4.0
04012,9311,8.0
04013,9307,33.0
04016,9307,8.0
04017,9307,7.0
04018,9311,88.0
04019,9307,298.0
04020,9307,10.0
04021,9307,6.0
04022,9307,48.0
04023,9307,8.0
04024,9307,1.0
04025,9307,34.0
04026,9307,5.0
04027,9307,10.0
04028,9307,11.0
04030,9307,6.0
04031,9307,24.0
04032,9315,8.0
04033,9307,56.0
04034,9311,67.0
04035,9311,11.0
04036,9307,35.0
04037,9307,7.0
04039,9307,177.0
04040,9307,5.0
04041,9311,11.0
04042,9315,8.0
04043,9315,6.0
04045,9311,92.0
04046,9307,28.0
04047,9307,42.0
04049,9307,306.0
04050,9307,1.0
04051,9307,4.0
04053,9307,15.0
04054,9307,4.0
04055,9307,10.0
04057,9307,14.0
04058,9310,6.0
04059,9307,7.0
04061,9307,58.0
04062,9307,17.0
04063,9311,45.0
04065,9311,18.0
04066,9310,22.0
04067,9307,4.0
04068,9311,31.0
04069,9307,9.0
04070,9307,909.0
04072,9307,4.0
04073,9307,42.0
04074,9307,1.0
04075,9307,13.0
04076,9315,79.0
04077,9311,11.0
04079,9307,39.0
04081,9311,27.0
04084,9307,29.0
04085,9307,3.0
04086,9307,9.0
04087,9311,3.0
04088,9311,344.0
04090,9315,13.0
04091,9307,6.0
04092,9307,6.0
04093,9307,4.0
04094,9311,256.0
04095,9307,9.0
04096,9307,85.0
04097,9307,16.0
04099,9307,5.0
04101,9311,8.0
04102,9307,27.0
04104,9311,16.0
04106,9311,17.0
04107,9307,2.0
04108,9307,73.0
04109,9307,6.0
04110,9307,39.0
04111,9311,87.0
04112,9311,1310.0
04113,9307,11.0
04115,9315,14.0
04116,9307,166.0
04118,9307,9.0
04120,9307,14.0
04121,9307,26.0
04122,9307,20.0
04123,9307,49.0
04124,9311,24.0
04126,9307,49.0
04127,9307,9.0
04128,9311,12.0
04129,9311,3.0
04130,9311,5.0
04132,9306,6.0
04133,9307,9.0
04134,9307,53.0
04135,9311,119.0
04136,9307,12.0
04137,9307,1.0
04138,9311,23.0
04139,9307,23.0
04140,9311,9.0
04141,9311,15.0
04142,9306,7.0
04143,9311,291.0
04144,9311,63.0
04145,9307,101.0
04148,9304,11.0
04149,9307,131.0
04150,9310,6.0
04151,9311,16.0
04152,9311,138.0
04154,9310,9.0
04155,9307,26.0
04156,9311,11.0
04157,9311,43.0
04158,9311,37.0
04159,9311,4.0
04160,9311,80.0
04161,9307,33.0
04162,9311,12.0
04163,9306,24.0
04164,9311,3.0
04166,9311,157.0
04167,9307,16.0
04169,9311,5.0
04170,9315,2.0
04171,9311,14.0
04172,9311,41.0
04173,9307,115.0
04174,9315,8.0
04175,9311,4.0
04176,9311,23.0
04177,9307,4.0
04178,9311,81.0
04179,9307,5.0
04180,9307,6.0
04181,9311,1.0
04182,9311,9.0
04183,9307,10.0
04184,9311,10.0
04186,9311,10.0
04187,9307,1.0
04188,9311,29.0
04189,9311,31.0
04190,9311,8.0
04191,9307,1.0
04192,9311,58.0
04193,9307,28.0
04194,9315,3.0
04195,9307,47.0
04197,9311,191.0
04199,9307,11.0
04200,9307,23.0
04201,9311,7.0
04202,9315,8.0
04203,9307,42.0
04204,9307,15.0
04205,9307,104.0
04206,9311,14.0
04207,9307,6.0
04208,9306,29.0
04209,9307,481.0
04210,9307,11.0
04211,9307,7.0
04214,9307,10.0
04216,9307,11.0
04217,9307,37.0
04218,9307,17.0
04219,9307,27.0
04220,9307,19.0
04222,9307,14.0
04224,9315,3.0
04226,9307,95.0
04227,9311,12.0
04228,9307,4.0
04229,9307,16.0
04230,9311,153.0
04231,9307,7.0
04233,9307,9.0
04234,9310,12.0
04235,9307,5.0
04236,9307,5.0
04237,9307,11.0
04240,9307,30.0
04241,9311,7.0
04242,9311,139.0
04244,9307,74.0
04245,9311,149.0
05001,9302,63.0
05003,9302,79.0
05004,9310,75.0
05006,9302,198.0
05007,9302,63.0
05008,9310,18.0
05009,9310,13.0
05010,9310,64.0
05011,9310,14.0
05012,9310,75.0
05013,9310,6.0
05014,9307,14.0
05016,9310,17.0
05017,9310,108.0
05018,9310,16.0
05019,9310,13.0
05021,9310,4.0
05022,9310,5.0
05023,9302,777.0
05024,9310,16.0
05025,9310,11.0
05026,9302,60.0
05027,9302,35.0
05028,9310,7.0
05029,9310,54.0
05031,9302,21.0
05032,9310,20.0
05033,9310,2.0
05035,9310,3.0
05036,9310,65.0
05037,9310,22.0
05038,9302,41.0
05039,9310,33.0
05040,9310,241.0
05044,9310,21.0
05045,9310,74.0
05046,9310,485.0
05047,9307,20.0
05048,9310,17.0
05049,9310,6.0
05050,9310,37.0
05051,9310,2.0
05052,9302,71.0
05053,9310,60.0
05054,9310,42.0
05055,9310,23.0
05056,9310,20.0
05057,9310,11.0
05058,9302,28.0
05059,9310,35.0
05060,9310,4.0
05061,9310,2170.0
05062,9310,14.0
05063,9302,84.0
05064,9310,41.0
05065,9302,221.0
05066,9310,3.0
05068,9310,26.0
05070,9310,234.0
05071,9310,23.0
05072,9310,13.0
05073,9310,17.0
05074,9310,8.0
05075,9310,13.0
05076,9310,4.0
05077,9302,44.0
05078,9310,14.0
05079,9302,137.0
05080,9310,5.0
05081,9310,8.0
05082,9302,17.0
05084,9310,26.0
05085,9302,115.0
05086,9310,6.0
05087,9310,31.0
05089,9310,4.0
05090,9310,12.0
05091,9310,5.0
05092,9310,35.0
05093,9302,54.0
05094,9310,3.0
05095,9310,16.0
05096,9310,141.0
05097,9310,35.0
05098,9310,116.0
05099,9310,5.0
05100,9310,43.0
05101,9302,149.0
05102,9310,7.0
05103,9307,31.0
05104,9310,10.0
05106,9310,30.0
05107,9302,21.0
05108,9310,8.0
05109,9302,13.0
05110,9302,82.0
05111,9310,25.0
05112,9310,6.0
05113,9310,18.0
05114,9310,48.0
05115,9310,27.0
05116,9302,12.0
05117,9310,6.0
05118,9307,73.0
05119,9302,126.0
05121,9310,16.0
05122,9302,55.0
05123,9310,74.0
05124,9310,21.0
05126,9310,45.0
05127,9310,35.0
05128,9310,27.0
05129,9310,7.0
05130,9310,9.0
05131,9310,4.0
05132,9310,149.0
05133,9302,157.0
05134,9302,34.0
05135,9310,6.0
05136,9302,63.0
05139,9310,180.0
05140,9310,17.0
05142,9310,65.0
05144,9310,5.0
05145,9310,104.0
05146,9310,15.0
05147,9310,21.0
05148,9310,28.0
05149,9310,51.0
05151,9302,63.0
05152,9310,14.0
05153,9310,37.0
05154,9310,16.0
05155,9307,6.0
05156,9310,19.0
05157,9302,38.0
05158,9310,6.0
05159,9310,5.0
05160,9307,2.0
05161,9302,147.0
05162,9310,61.0
05163,9310,21.0
05164,9310,120.0
05165,9310,15.0
05166,9310,110.0
05167,9310,8.0
05168,9310,22.0
05169,9310,2.0
05170,9310,170.0
05171,9310,17.0
05172,9310,18.0
05173,9310,20.0
05174,9302,31.0
05176,9310,19.0
05177,9302,148.0
05178,9310,26.0
05179,9310,219.0
05180,9302,35.0
05181,9302,54.0
05182,9310,10.0
05183,9302,49.0
05184,9310,11.0
06001,9315,12.0
06002,9304,1.0
06003,9304,51.0
06004,9304,5003.0
06005,9315,17.0
06006,9315,91.0
06007,9304,140.0
06008,9315,1.0
06009,9315,7.0
06010,9304,111.0
06011,9315,357.0
06012,9314,626.0
06013,9315,35.0
06014,9315,39.0
06015,9315,46.0
06016,9315,42.0
06017,9315,12.0
06018,9304,522.0
06019,9315,108.0
06020,9315,44.0
06021,9315,42.0
06022,9315,33.0
06023,9314,128.0
06024,9304,9.0
06025,9315,70.0
06026,9304,87.0
06027,9315,3284.0
06028,9304,33.0
06029,9304,6138.0
06030,9304,2323.0
06031,9315,50.0
06032,9314,193.0
06033,9315,650.0
06034,9315,98.0
06035,9314,47.0
06036,9314,18.0
06037,9304,21.0
06038,9304,219.0
06039,9315,30.0
06040,9315,4.0
06041,9304,25.0
06042,9315,51.0
06043,9315,36.0
06044,9315,411.0
06045,9315,4.0
06046,9315,205.0
06047,9315,12.0
06048,9315,399.0
06049,9304,11.0
06050,9315,37.0
06051,9315,9.0
06052,9315,8.0
06053,9315,12.0
06054,9315,232.0
06055,9315,12.0
06056,9315,15.0
06057,9315,131.0
06058,9304,49.0
06059,9314,127.0
06060,9315,86.0
06061,9315,9.0
06062,9314,19.0
06063,9304,4.0
06064,9315,192.0
06065,9315,333.0
06066,9315,69.0
06067,9314,58.0
06068,9304,37.0
06069,9304,2668.0
06070,9304,54.0
06071,9315,70.0
06072,9315,12.0
06073,9315,135.0
06074,9315,68.0
06075,9315,240.0
06076,9315,9.0
06077,9315,62.0
06078,9315,23.0
06079,9304,1578.0
06080,9315,14.0
06081,9315,6.0
06082,9315,14.0
06083,9314,1922.0
06084,9304,702.0
06085,9304,1372.0
06086,9314,20.0
06087,9304,3.0
06088,9315,22268.0
06089,9304,140.0
06090,9304,406.0
06091,9314,80.0
06092,9315,51.0
06093,9315,13.0
06094,9315,90.0
06095,9304,411.0
06096,9315,9.0
06097,9315,20.0
06098,9315,10.0
06099,9315,148.0
06100,9315,14.0
06101,9315,11.0
06102,9315,12.0
06103,9315,127.0
06104,9314,593.0
06105,9304,281.0
06106,9315,39.0
06107,9315,6.0
06108,9304,335.0
06109,9315,48.0
06110,9315,22.0
06111,9315,11.0
06112,9304,204.0
06113,9314,36.0
06114,9315,251.0
06115,9315,7.0
06116,9304,24.0
06117,9315,47.0
06118,9304,219.0
06119,9307,14.0
06120,9315,172.0
06121,9315,137.0
06122,9315,204.0
06123,9315,2059.0
06124,9315,5.0
06125,9315,19.0
06126,9315,169.0
06127,9315,108.0
06128,9315,247.0
06129,9315,34.0
06130,9304,209.0
06131,9315,5.0
06132,9314,23.0
06133,9315,8.0
06134,9304,38.0
06135,9315,12.0
06136,9314,206.0
06137,9304,63.0
06138,9304,163.0
06139,9315,4.0
06140,9304,194.0
06141,9315,16.0
06142,9315,13.0
06143,9315,61.0
06144,9315,30.0
06145,9315,13.0
06146,9315,20.0
06147,9315,212.0
06148,9315,223.0
06149,9315,505.0
06150,9314,141.0
06151,9315,61.0
06152,9304,923.0
06153,9315,92.0
06154,9304,54.0
06155,9304,1598.0
06156,9315,10.0
06157,9315,1076.0
06158,9315,42.0
06159,9315,351.0
06160,9315,3.0
06161,9315,989.0
06162,9314,49.0
06163,9314,132.0
07001,8420,10.0
07002,8402,18.0
07003,8402,6.0
07004,8402,4.0
07005,8422,74.0
07006,8402,9.0
07007,8431,57.0
07008,8402,67.0
07009,8433,69.0
07010,8433,681.0
07011,8402,47.0
07012,8420,14.0
07013,8433,33.0
07014,8431,16.0
07015,8433,18.0
07017,8402,32.0
07018,8402,6.0
07019,8402,865.0
07020,8422,16.0
07022,8402,44.0
07023,8402,28.0
07024,8402,26.0
07025,8402,12.0
07026,8419,18.0
07027,8431,63.0
07028,8402,29.0
07029,8402,9.0
07030,8402,16.0
07031,8402,69.0
07032,8402,14.0
07033,8402,11.0
07034,0055,14.0
07035,8431,23.0
07036,8433,6.0
07037,8419,11.0
07038,8402,12.0
07039,8433,9.0
07040,8431,17.0
07041,8433,76.0
07042,0055,273.0
07044,8433,6.0
07045,8402,42.0
07047,8402,5.0
07048,8431,27.0
07049,8420,1.0
07050,8402,47.0
07051,8433,18.0
07052,8431,16.0
07053,8402,22.0
07054,8420,6.0
07055,8431,117.0
07056,8433,16.0
07058,8402,29.0
07059,8431,14.0
07060,8431,11.0
07061,8402,27.0
07062,8402,6.0
07063,8431,8.0
07064,8420,208.0
07065,8402,14.0
07066,8402,103.0
07067,8433,3.0
07068,8431,31.0
07069,8431,34.0
07070,8431,58.0
07071,8419,69.0
07072,8402,36.0
07073,8420,21.0
07074,8402,7.0
07075,8402,15.0
07076,8422,115.0
07077,8402,12.0
07078,8433,272.0
07079,8420,44.0
07080,8420,23.0
07081,8402,7.0
07082,8420,10.0
07083,8431,18.0
07084,8433,29.0
07085,8420,16.0
07086,8431,48.0
07087,8402,15.0
07088,8402,6.0
07089,8433,45.0
07090,8402,56.0
07091,8402,7.0
07092,8402,4.0
07093,8402,13.0
07094,8431,5.0
07095,8420,18.0
07096,8402,23.0
07097,8431,25.0
07098,8402,3.0
07099,0055,22.0
07100,8402,26.0
07101,8402,47.0
07102,8431,487.0
07103,8420,15.0
07104,8402,2.0
07105,8419,4.0
07106,8419,5.0
07107,8402,67.0
07108,8420,6.0
07109,8402,10.0
07110,8402,154.0
07111,8402,8.0
07112,8402,15.0
07113,8402,16.0
07114,8420,14.0
07115,8402,27.0
07116,8402,73.0
07117,8402,92.0
07118,8402,8.0
07119,8419,30.0
07120,8402,13.0
07121,8419,13.0
07122,8402,94.0
07123,8420,11.0
07124,8420,3.0
07126,8402,53.0
07127,8402,90.0
07128,8433,40.0
07129,8420,170.0
07130,8419,23.0
07131,8402,25.0
07132,8402,114.0
07133,0055,24.0
07134,8402,49.0
07136,8402,2.0
07137,8419,2.0
07138,8402,130.0
07139,8402,6.0
07140,8431,15.0
07141,8402,6.0
07142,8419,7.0
07143,8433,15.0
07144,8402,7.0
07145,8402,50.0
07146,8402,15.0
07147,8402,10.0
07148,8402,11.0
07149,8402,14.0
07150,8420,25.0
07151,8420,6.0
07152,8431,49.0
07153,8402,13.0
07154,8402,5.0
07155,8402,33.0
07156,8402,60.0
07157,8422,49.0
07158,8402,6.0
07159,8402,20.0
07160,8433,1.0
07161,8402,40.0
07162,8402,24.0
07163,8402,11.0
07165,8420,25.0
07166,8420,11.0
07167,8402,73.0
07168,8402,36.0
07169,8433,5.0
07170,8433,18.0
07171,8402,20.0
07172,8433,75.0
07173,8402,4.0
07174,8433,14.0
07175,8402,3.0
07176,8402,10.0
07177,8431,33.0
07178,8402,29.0
07179,8402,2.0
07181,8402,138.0
07182,8402,40.0
07183,8402,24.0
07184,8402,21.0
07185,8433,23.0
07186,8402,492.0
07187,8402,10.0
07188,8433,52.0
07189,8402,21.0
07190,8402,12.0
07191,8422,84.0
07192,8420,12.0
07193,8402,8.0
07194,8402,7.0
07195,8419,3.0
07196,8402,14.0
07197,8433,77.0
07198,8402,31.0
07199,8402,100.0
07200,8402,7.0
07201,8402,222.0
07202,8402,8.0
07203,8419,11.0
07204,8420,134.0
07205,8433,42.0
07206,8402,4.0
07207,8402,56.0
07208,8402,8.0
07209,8420,4.0
07210,8402,16.0
07211,8402,23.0
07212,8420,7.0
07213,8402,6.0
07214,8431,8.0
07215,8420,8.0
07216,8420,15.0
07217,8431,31.0
07218,8420,10.0
07219,8402,10.0
07220,8420,6.0
07221,8402,10.0
07222,8420,8.0
07223,8402,4.0
07224,8402,38.0
07225,8433,40.0
07226,8420,5.0
07227,8433,44.0
07228,8433,29.0
07229,8402,82.0
07230,8402,15.0
07231,8402,131.0
07232,8402,33.0
07233,8402,14.0
07234,8433,4.0
07235,8419,29.0
07236,8433,82.0
07237,8431,35.0
07238,8402,10.0
07239,8402,4.0
07240,8431,63.0
07241,8402,22.0
07242,8402,8.0
07243,8433,6.0
07244,8431,15.0
07245,8431,115.0
07247,8402,39.0
07248,8420,8.0
07249,8420,4.0
07250,8433,18.0
07251,8402,8.0
07253,8402,16.0
07254,8402,29.0
07255,8402,50.0
07257,8431,5.0
07258,8433,7.0
07259,0055,58.0
07260,8402,27.0
07261,8431,59.0
07262,8402,16.0
07263,8402,10.0
07264,0055,86.0
07265,8433,36.0
07266,8402,3.0
07267,8419,22.0
07268,0055,68.0
07269,8420,74.0
07270,8422,12.0
07272,8402,28.0
07273,8402,11.0
07274,8402,8.0
07275,8402,6.0
07276,8420,22.0
07277,8402,11.0
07278,8402,18.0
07279,0055,60.0
07280,8402,62.0
07281,8431,337.0
07282,8402,13.0
07283,8422,1.0
07284,8402,9.0
07285,8433,6.0
07286,8402,26.0
07287,8402,15.0
07288,8402,23.0
07289,8402,61.0
07290,8420,11.0
07291,8402,45.0
07292,8433,36.0
07293,8431,37.0
07294,8402,30.0
07295,8402,75.0
07296,8402,84.0
07297,8431,17.0
07298,8402,23.0
07299,8433,6.0
07300,8422,22.0
07301,8433,33.0
07302,8402,22.0
07303,8402,9.0
07304,8402,57.0
07305,8402,10.0
07306,8402,16.0
07307,8402,16.0
07308,8433,71.0
07309,8433,73.0
07310,8433,14.0
07311,8402,5.0
07312,8431,15.0
07313,8433,68.0
07314,8431,18.0
07315,8402,19.0
07316,8431,94.0
07317,8433,22.0
07318,8402,6.0
07319,8422,350.0
07321,8433,8.0
07322,8402,79.0
07323,8431,51.0
07324,8431,486.0
07325,8402,73.0
07326,8402,6.0
07327,8402,19.0
07328,8402,40.0
07329,8402,38.0
07330,8402,281.0
07331,8402,191.0
07332,8422,26.0
07333,8433,22.0
07334,8402,269.0
07335,8433,7.0
07336,8402,13.0
07337,8433,85.0
07338,8431,126.0
07339,8402,83.0
07340,8402,40.0
07341,8402,161.0
07342,8433,43.0
07343,8402,59.0
07344,8433,10.0
07345,8431,26.0
07346,8422,167.0
07347,8433,17.0
07348,8402,89.0
07349,8431,221.0
08001,4413,19.0
08003,4403,55.0
08004,4413,9.0
08005,4413,4.0
08006,4421,7.0
08008,4413,29.0
08010,4413,3.0
08011,4403,5.0
08013,4421,10.0
08014,4413,5.0
08015,4403,3.0
08016,4403,6.0
08017,4421,6.0
08018,4421,5.0
08019,4421,4.0
08020,4421,2.0
08021,4413,2.0
08022,4403,10.0
08023,4421,3.0
08024,4413,72.0
08025,4421,66.0
08026,4403,16.0
08027,4413,5.0
08028,4403,25.0
08029,4421,4.0
08030,4403,3.0
08031,4421,2.0
08032,4413,6.0
08033,4421,4.0
08034,4421,10.0
08035,4421,3.0
08036,4421,3.0
08037,4403,52.0
08038,4413,12.0
08039,4413,18.0
08040,4403,27.0
08041,4403,5.0
08043,4421,47.0
08044,4413,4.0
08045,4421,7.0
08046,4413,6.0
08047,4403,2.0
08048,4413,9.0
08049,4421,6.0
08052,4421,2.0
08053,4421,104.0
08055,4421,13.0
08056,4421,2.0
08057,4421,15.0
08058,4403,11.0
08059,4421,1.0
08060,4413,10.0
08061,4421,1.0
08062,4413,6.0
08063,4421,4.0
08064,4413,4.0
08065,4421,1.0
08066,4413,4.0
08067,4421,32.0
08069,4403,3.0
08070,4413,9.0
08071,4403,2.0
08073,4403,3.0
08074,4421,3.0
08075,4421,5.0
08076,4403,49.0
08077,4421,1.0
08078,4403,31.0
08080,4403,4.0
08081,4403,179.0
08082,4421,1.0
08083,4421,6.0
08084,4413,9.0
08085,4421,11.0
08086,4421,2.0
08087,4403,4.0
08088,4421,3.0
08089,4421,36.0
08090,4421,132.0
08092,4413,6.0
08094,4403,3.0
08095,4403,6.0
08096,4403,17.0
08097,4421,12.0
08098,4421,3.0
08099,4403,5.0
08100,4403,3.0
08101,4421,6.0
08102,4413,3.0
08103,4421,9.0
08104,4421,1.0
08105,4403,1850.0
08106,4403,2.0
08107,4413,54.0
08109,4421,3.0
08110,4403,11.0
08111,4413,20.0
08113,4413,30.0
08115,4421,23.0
08116,4421,64.0
08117,4403,4.0
08119,4421,10.0
08120,4421,3.0
08121,4403,3.0
08122,4403,40.0
08123,4421,5.0
08124,4403,13.0
08125,4403,15.0
08126,4413,11.0
08128,4421,5.0
08130,4421,4.0
08131,4421,6.0
08132,4413,5.0
08133,4413,16.0
08134,4421,3.0
08135,4421,5.0
08136,4421,9.0
08137,4403,9.0
08138,4421,3.0
08139,4403,26.0
08140,4403,37.0
08141,4403,4.0
08142,4421,71.0
08143,4413,2.0
08144,4413,4.0
08145,4421,97.0
08146,4413,3.0
08147,4421,4.0
08148,4413,7.0
08149,4403,5.0
08150,4413,6.0
08151,4403,10.0
08153,4421,6.0
08154,4403,1.0
08155,4403,2.0
08156,4403,11.0
08158,4403,10.0
08159,4421,1.0
08160,4403,6.0
08161,4421,2.0
08162,4403,13.0
08163,4403,9.0
08164,4421,8.0
08165,4413,2.0
08166,4403,7.0
08167,4403,3.0
08168,4421,5.0
08169,4403,3.0
08170,4421,5.0
08171,4421,3.0
08172,4403,4.0
08173,4403,71.0
08174,4421,55.0
08175,4403,8.0
08176,4421,2.0
08178,4413,5.0
08179,4421,13.0
08180,4403,64.0
08182,4403,4.0
08183,4403,31.0
08184,4421,2.0
08185,4403,124.0
08186,4421,2.0
08187,4403,12.0
08188,4403,30.0
08189,4403,7.0
08190,4403,313.0
08191,4421,29.0
08192,4413,2.0
08193,4421,6.0
08194,4421,43.0
08195,4413,5.0
08196,4403,6.0
08197,4421,2.0
08198,4421,47.0
08199,4403,17.0
08200,4421,5.0
08201,4403,3.0
08202,4403,7.0
08203,4403,16.0
08204,4403,2.0
08205,4403,1.0
08206,4403,9.0
08207,4403,5.0
08208,4403,3.0
08209,4403,13.0
08210,4413,6.0
08211,4421,19.0
08212,4403,10.0
08214,4403,16.0
08215,4421,1.0
08216,4403,10.0
08217,4403,9.0
08218,4403,51.0
08219,4413,4.0
08220,4413,4.0
08222,4403,76.0
08223,4421,2.0
08225,4413,9.0
08226,4403,10.0
08228,4403,2.0
08229,4413,6.0
08230,4403,14.0
08232,4421,13.0
08233,4421,1.0
08234,4413,5.0
08235,4421,10.0
08236,4403,9.0
08237,4403,21.0
08238,4403,3.0
08239,4413,60.0
08240,4413,3.0
08242,4403,14.0
08243,4403,4.0
08244,4403,4.0
08245,4421,1.0
08246,4421,1.0
08247,4403,3.0
08248,4403,24.0
08249,4403,6.0
08250,4421,2.0
08251,4403,6.0
08252,4421,2.0
08254,4403,35.0
08255,4421,4.0
08256,4421,2.0
08257,4403,2.0
08259,4421,2.0
08260,4403,18.0
08262,4413,25.0
08263,4403,25.0
08264,4421,35.0
08268,4421,2.0
08269,4421,2.0
08271,4421,7.0
08272,4403,2.0
08273,4403,3.0
08274,4421,1.0
08275,4421,3.0
08276,4421,21.0
08277,4403,4.0
08278,4403,2.0
08279,4421,4.0
08280,4421,6.0
08281,4421,14.0
08282,4403,54.0
08283,4403,3.0
08284,4403,44.0
08286,4413,2.0
08287,4413,2.0
08288,4413,4.0
08289,4421,20.0
08291,4421,8.0
08293,4421,4.0
08295,4403,6.0
08296,4421,5.0
08297,4403,16.0
08298,4403,29.0
08301,4421,4.0
08302,4403,105.0
08303,4421,26.0
08304,4403,2.0
08305,4403,3.0
08306,4413,3.0
08307,4403,3.0
08308,4421,3.0
08309,4413,2.0
08310,4421,3.0
08311,4421,96.0
08312,4403,3.0
08313,4413,5.0
08314,4413,28.0
08315,4403,3.0
08316,4403,28.0
08317,4421,9.0
08318,4403,7.0
08319,4403,9.0
08320,4413,16.0
08321,4421,6.0
08322,4403,24.0
08323,4413,6.0
08324,4403,5.0
08325,4421,1.0
08326,4421,1.0
08327,4403,62.0
08328,4403,138.0
08329,4413,30.0
08330,4413,19.0
08331,4421,22.0
08332,4421,1.0
08333,4421,5.0
08334,4421,3.0
08335,4403,2.0
08336,4421,5.0
08338,4421,4.0
08339,4413,9.0
08340,4413,8.0
08341,4403,63.0
08342,4421,3.0
08343,4421,34.0
08344,4403,4.0
08346,4403,62.0
08347,4421,5.0
08348,4403,2.0
08349,4421,14.0
08350,4421,7.0
08351,4421,1.0
08352,4403,5.0
08353,4403,19.0
08354,4421,45.0
08355,4403,5.0
08356,4413,3.0
08357,4421,32.0
08358,4403,10.0
08360,4413,6.0
08361,4403,66.0
08362,4413,386.0
08363,4403,209.0
08364,4421,3.0
08365,4403,74.0
08366,4403,23.0
08367,4403,106.0
08368,4413,6.0
08369,4403,6.0
08370,4403,37.0
08372,4403,2.0
08373,4403,15.0
08374,4403,4.0
08375,4421,7.0
08376,4421,3.0
