codgeo,ze2020,active_15_64_2022_total,employed_15_64_2022_total,unemployed_15_64_2022_est,unemployment_rate_est_2022
39111,2713,8.22222,8.22222,0.0,0.0
39112,2713,37.45455,23.40909,14.04546,0.375
39114,2713,70.48276,70.48276,0.0,0.0
39116,2713,91.8,86.7,5.1,0.055556
39117,2712,55.55556,50.0,5.55556,0.1
39118,2716,31.18182,31.18182,0.0,0.0
39119,2713,31.875,21.25,10.625,0.333333
39120,2713,53.68,53.68,0.0,0.0
39121,2712,190.83066,180.86715,9.96351,0.052211
39122,2713,46.85714,46.85714,0.0,0.0
39124,2713,194.86683,189.86099,5.00584,0.025689
39126,2716,205.95518,190.72787,15.22731,0.073935
39127,2713,56.31579,56.31579,0.0,0.0
39128,2712,708.87126,650.82912,58.04214,0.08188
39129,2716,190.6979,181.23066,9.46724,0.049645
39130,2716,390.38312,340.96753,49.41559,0.126582
39131,2716,293.04127,252.55502,40.48625,0.138159
39132,2713,12.0,12.0,0.0,0.0
39133,2713,34.06667,34.06667,0.0,0.0
39134,2713,82.62791,82.62791,0.0,0.0
39136,2713,13.2,13.2,0.0,0.0
39137,2713,182.19512,182.19512,0.0,0.0
39138,2712,131.32857,126.8,4.52857,0.034483
39139,2712,31.11111,26.66667,4.44444,0.142857
39140,2713,16.71429,11.14286,5.57143,0.333333
39141,2712,135.22089,124.78938,10.43151,0.077144
39142,2713,37.43478,37.43478,0.0,0.0
39143,2716,19.8,19.8,0.0,0.0
39145,2713,121.84075,112.33015,9.5106,0.078058
39146,2713,295.26888,280.64436,14.62452,0.04953
39147,2713,38.0,38.0,0.0,0.0
39149,2712,129.83871,114.25806,15.58065,0.12
39150,2712,418.928,374.5162,44.4118,0.106013
39151,2716,47.07692,41.84615,5.23077,0.111111
39153,2713,364.51855,349.14429,15.37426,0.042177
39154,2713,613.54558,539.68624,73.85934,0.120381
39155,2713,32.30769,32.30769,0.0,0.0
39156,2713,123.05799,106.70586,16.35213,0.132881
39157,2716,19.71429,19.71429,0.0,0.0
39159,2713,118.86505,118.86505,0.0,0.0
39160,2713,425.68303,425.68303,0.0,0.0
39162,2713,127.27662,117.99355,9.28307,0.072936
39163,2716,45.78261,40.69565,5.08696,0.111111
39164,2713,359.42559,344.28798,15.13761,0.042116
39165,2713,17.4,17.4,0.0,0.0
39166,2713,89.02444,83.75309,5.27135,0.059212
39167,2713,183.42691,163.4758,19.95111,0.108769
39168,2713,17.25,17.25,0.0,0.0
39169,2713,237.87985,227.06268,10.81717,0.045473
39170,2713,394.65732,365.52347,29.13385,0.073821
39171,2713,580.57442,556.92082,23.6536,0.040742
39172,2706,141.22124,141.22124,0.0,0.0
39173,2713,505.04453,455.53036,49.51417,0.098039
39174,2716,18.85714,18.85714,0.0,0.0
39175,2716,34.5,29.57143,4.92857,0.142857
39176,2712,230.9369,215.15248,15.78442,0.068349
39177,2713,413.43581,377.57706,35.85875,0.086734
39178,2713,36.21053,36.21053,0.0,0.0
39179,2716,110.6875,110.6875,0.0,0.0
39180,2713,130.10448,109.57247,20.53201,0.157812
39182,2712,283.45755,268.22028,15.23727,0.053755
39183,2713,294.53902,272.51036,22.02866,0.07479
39184,2716,82.71429,77.2,5.51429,0.066667
39185,2713,140.72727,135.7013,5.02597,0.035714
39187,2715,99.54253,85.22295,14.31958,0.143854
39188,2712,141.35769,126.32613,15.03156,0.106337
39189,2712,1142.93399,1035.97794,106.95605,0.09358
39190,2706,606.15743,569.93626,36.22117,0.059755
39191,2713,36.45,36.45,0.0,0.0
39192,2713,29.2,29.2,0.0,0.0
39193,2712,452.26371,417.84187,34.42184,0.07611
39194,2713,200.40521,180.67859,19.72662,0.098434
39196,2713,38.72,38.72,0.0,0.0
39197,2713,130.22399,130.22399,0.0,0.0
39198,2712,9878.07198,8651.43711,1226.63487,0.124178
39199,2713,601.89655,566.17241,35.72414,0.059353
39200,2713,90.0,90.0,0.0,0.0
39201,2713,151.24719,127.08727,24.15992,0.159738
39202,2713,61.25,61.25,0.0,0.0
39203,2713,51.15789,51.15789,0.0,0.0
39204,2713,27.0,27.0,0.0,0.0
39205,2712,203.73755,170.66284,33.07471,0.16234
39206,2712,116.43902,105.85366,10.58536,0.090909
39207,2713,42.15789,37.47368,4.68421,0.111111
39208,2716,101.91176,97.05882,4.85294,0.047619
39209,2713,154.92405,144.62604,10.29801,0.066471
39210,2713,233.89732,228.97175,4.92557,0.021059
39211,2712,106.43378,90.4003,16.03348,0.150643
39214,2715,47.14286,47.14286,0.0,0.0
39216,2716,132.85126,118.25212,14.59914,0.109891
39217,2713,248.46903,243.39823,5.0708,0.020408
39218,2706,223.8375,213.1625,10.675,0.047691
39219,2706,317.06131,312.01437,5.04694,0.015918
39220,2712,215.14952,198.47784,16.67168,0.077489
39221,2713,8.0,8.0,0.0,0.0
39222,2713,33.83333,33.83333,0.0,0.0
39223,2713,126.35135,116.24324,10.10811,0.08
39225,2713,85.05,80.325,4.725,0.055556
39227,2716,74.78947,69.44737,5.3421,0.071429
39228,2716,596.52567,562.31168,34.21399,0.057355
39229,2713,100.35897,89.79487,10.5641,0.105263
39230,2713,34.06667,34.06667,0.0,0.0
39232,2716,268.875,253.9375,14.9375,0.055556
39233,2712,1067.89796,992.69388,75.20408,0.070423
39234,2713,19.52941,19.52941,0.0,0.0
39235,2706,583.40363,531.56601,51.83762,0.088854
39236,2713,28.57143,28.57143,0.0,0.0
39237,2715,21.45455,16.09091,5.36364,0.25
39238,2712,72.52632,72.52632,0.0,0.0
39239,2713,11.42857,11.42857,0.0,0.0
39240,2716,107.48571,102.6,4.88571,0.045455
39241,2713,175.44,165.12,10.32,0.058824
39244,2713,69.76667,69.76667,0.0,0.0
39245,2712,169.18381,164.05656,5.12725,0.030306
39246,2706,163.46931,158.20668,5.26263,0.032193
39247,2713,16.22222,16.22222,0.0,0.0
39248,2713,17.2,17.2,0.0,0.0
39249,2712,35.93333,30.8,5.13333,0.142857
39250,2713,82.38462,82.38462,0.0,0.0
39251,2713,218.63029,213.43726,5.19303,0.023753
39252,2712,355.613,350.29834,5.31466,0.014945
39253,2713,128.53954,117.86493,10.67461,0.083045
39254,2713,47.40741,47.40741,0.0,0.0
39255,2713,82.3562,82.3562,0.0,0.0
39258,2716,313.92683,293.34146,20.58537,0.065574
39259,2713,28.63636,28.63636,0.0,0.0
39261,2713,50.37037,50.37037,0.0,0.0
39262,2712,50.70968,42.25806,8.45162,0.166667
39263,2713,187.26072,187.26072,0.0,0.0
39265,2713,77.76316,77.76316,0.0,0.0
39266,2712,140.41094,134.99359,5.41735,0.038582
39267,2713,33.83333,29.0,4.83333,0.142857
39268,2713,24.8,20.66667,4.13333,0.166667
39269,2716,116.35556,105.77778,10.57778,0.090909
39270,2712,304.95385,294.23297,10.72088,0.035156
39271,2716,187.24086,171.49816,15.7427,0.084077
39272,2713,28.58333,28.58333,0.0,0.0
39273,2713,131.2381,121.14286,10.09524,0.076923
39274,2716,175.58802,175.58802,0.0,0.0
39275,2716,318.29273,302.87005,15.42268,0.048454
39277,2713,21.875,21.875,0.0,0.0
39278,2713,57.64,52.4,5.24,0.090909
39279,2713,295.23859,285.06865,10.16994,0.034447
39280,2716,49.5,40.5,9.0,0.181818
39281,2713,27.8125,27.8125,0.0,0.0
39282,2715,45.29412,36.23529,9.05883,0.2
39283,2716,316.19804,268.29132,47.90672,0.151509
39284,2712,78.96,62.04,16.92,0.214286
39285,2712,163.24254,148.29249,14.95005,0.091582
39286,2716,973.81876,864.99743,108.82133,0.111747
39288,2713,180.0,170.27027,9.72973,0.054054
39289,2716,170.38897,149.42951,20.95946,0.123009
39290,2713,204.59308,178.53541,26.05767,0.127363
39291,2713,106.60705,101.7308,4.87625,0.04574
39292,2713,49.32,49.32,0.0,0.0
39293,2716,96.15789,90.81579,5.3421,0.055556
39295,2713,75.35484,75.35484,0.0,0.0
39296,2713,92.63415,92.63415,0.0,0.0
39297,2716,569.29008,538.33732,30.95276,0.054371
39298,2715,12.88889,12.88889,0.0,0.0
39299,2712,264.4298,249.13166,15.29814,0.057853
39300,2713,7066.50356,6147.36585,919.13771,0.13007
39301,2713,98.18919,98.18919,0.0,0.0
39302,2706,57.3913,57.3913,0.0,0.0
39304,2713,110.77131,101.0618,9.70951,0.087654
39305,2712,210.4383,205.27458,5.16372,0.024538
39306,2713,510.97044,460.37931,50.59113,0.09901
39307,2716,167.29454,158.21102,9.08352,0.054297
39308,2712,121.47471,96.16748,25.30723,0.208333
39310,2713,250.72158,246.06887,4.65271,0.018557
39312,2713,51.17391,46.52174,4.65217,0.090909
39313,2713,75.0,70.0,5.0,0.066667
39314,2713,24.28571,24.28571,0.0,0.0
39315,2713,195.05149,195.05149,0.0,0.0
39317,2713,181.36954,171.39793,9.97161,0.05498
39318,2716,100.97561,95.92683,5.04878,0.05
39319,2713,74.83871,74.83871,0.0,0.0
39320,2713,148.84105,143.47491,5.36614,0.036053
39321,2713,82.0,76.875,5.125,0.0625
39322,2713,45.53846,45.53846,0.0,0.0
39323,2712,160.46524,160.46524,0.0,0.0
39324,2713,5.33333,5.33333,0.0,0.0
39325,2713,220.98447,211.18016,9.80431,0.044367
39326,2713,60.66667,51.33333,9.33334,0.153846
39327,2713,368.41178,334.85676,33.55502,0.09108
39328,2716,197.79121,192.96703,4.82418,0.02439
39329,2715,79.65517,79.65517,0.0,0.0
39330,2713,74.46429,69.5,4.96429,0.066667
39331,2715,420.95455,400.90909,20.04546,0.047619
39333,2716,891.31639,778.12336,113.19303,0.126995
39334,2713,79.8,69.16,10.64,0.133333
39335,2712,264.64157,230.48484,34.15673,0.129068
39336,2713,33.0,33.0,0.0,0.0
39337,2713,33.0,33.0,0.0,0.0
39338,2712,214.07692,209.21154,4.86538,0.022727
39339,2716,485.52091,434.12238,51.39853,0.105863
39342,2713,59.52,59.52,0.0,0.0
39344,2713,138.05037,127.19765,10.85272,0.078614
39345,2712,168.70811,159.44422,9.26389,0.054911
39346,2713,56.34959,46.95799,9.3916,0.166667
39348,2713,225.98496,225.98496,0.0,0.0
39349,2713,156.6256,148.83124,7.79436,0.049764
39350,2712,130.83144,125.22089,5.61055,0.042884
39351,2716,77.33333,72.5,4.83333,0.0625
39352,2706,83.25,78.625,4.625,0.055556
39353,2713,87.125,66.625,20.5,0.235294
39354,2713,195.09348,190.17886,4.91462,0.025191
39355,2713,128.76093,123.9984,4.76253,0.036987
39356,2713,101.90476,96.80952,5.09524,0.05
39359,2713,16.5,16.5,0.0,0.0
39360,2712,77.68182,72.50303,5.17879,0.066667
39361,2712,84.42857,79.7381,4.69047,0.055555
39362,2713,1392.65433,1268.9816,123.67273,0.088804
39363,2713,11.85714,7.90476,3.95238,0.333333
39364,2713,231.87245,206.87028,25.00217,0.107827
39365,2712,551.30156,531.3865,19.91506,0.036124
39366,2713,114.28571,114.28571,0.0,0.0
39367,2716,1215.88206,1141.15475,74.72731,0.061459
39368,2716,2370.18142,2087.70964,282.47178,0.119177
39370,2712,461.73305,416.09569,45.63736,0.098839
39372,2713,38.26667,38.26667,0.0,0.0
39373,2716,74.82353,65.47059,9.35294,0.125
39375,2713,54.57692,49.61538,4.96154,0.090909
39376,2713,40.23529,35.76471,4.47058,0.111111
39377,2712,89.86486,85.13514,4.72972,0.052631
39378,2713,337.07046,327.06112,10.00934,0.029695
39379,2713,248.96246,239.18366,9.7788,0.039278
39380,2713,13.66667,13.66667,0.0,0.0
39381,2713,14.7,14.7,0.0,0.0
39385,2712,218.67191,187.77837,30.89354,0.141278
39386,2713,54.0,54.0,0.0,0.0
39387,2712,137.43628,137.43628,0.0,0.0
39388,2713,87.57043,87.57043,0.0,0.0
39389,2713,249.1032,244.10228,5.00092,0.020076
39390,2713,163.71402,158.0293,5.68472,0.034723
39391,2713,152.66391,141.88667,10.77724,0.070595
39392,2712,69.64103,59.69231,9.94872,0.142857
39393,2713,37.33333,32.0,5.33333,0.142857
39394,2716,40.57143,35.5,5.07143,0.125
39396,2712,575.62927,555.78537,19.8439,0.034473
39397,2713,685.8387,629.94871,55.88999,0.081491
39398,2706,182.50256,177.27555,5.22701,0.028641
39399,2712,158.98254,149.13125,9.85129,0.061965
39400,2712,111.0,105.71429,5.28571,0.047619
39401,2713,85.7234,80.68085,5.04255,0.058823
39402,2706,172.23684,162.10526,10.13158,0.058824
39403,2713,80.74419,75.69767,5.04652,0.0625
39404,2713,252.32184,231.72414,20.5977,0.081633
39405,2712,476.3072,436.13362,40.17358,0.084344
39406,2713,134.99827,129.5999,5.39837,0.039988
39407,2713,160.18437,141.81729,18.36708,0.114662
39408,2713,59.6129,59.6129,0.0,0.0
39409,2712,41.23077,36.07692,5.15385,0.125
39411,2713,701.26886,642.90218,58.36668,0.08323
39412,2712,132.75,132.75,0.0,0.0
39413,2716,178.22314,163.60254,14.6206,0.082035
39415,2712,460.95153,431.17785,29.77368,0.064592
39418,2713,61.72222,44.88889,16.83333,0.272727
39419,2713,20.66667,20.66667,0.0,0.0
39420,2713,113.86047,90.13953,23.72094,0.208333
39421,2713,115.85124,111.12652,4.72472,0.040783
39422,2713,194.61765,179.64706,14.97059,0.076923
39423,2713,40.76471,40.76471,0.0,0.0
39424,2716,58.5,58.5,0.0,0.0
39425,2713,33.44444,33.44444,0.0,0.0
39426,2713,81.48649,81.48649,0.0,0.0
39427,2715,18.0,18.0,0.0,0.0
39428,2713,14.0,14.0,0.0,0.0
39429,2712,198.63636,183.73864,14.89772,0.075
39430,2706,45.0,45.0,0.0,0.0
39431,2713,142.99984,142.99984,0.0,0.0
39432,2712,60.26087,54.78261,5.47826,0.090909
39434,2713,1888.62106,1689.75015,198.87091,0.1053
39435,2713,302.2067,271.02873,31.17797,0.103168
39436,2713,90.91429,90.91429,0.0,0.0
39437,2713,140.89509,131.38518,9.50991,0.067496
39439,2712,236.13333,225.86667,10.26666,0.043478
39441,2716,787.23454,728.83193,58.40261,0.074187
39443,2713,64.43478,64.43478,0.0,0.0
39444,2713,14.85714,14.85714,0.0,0.0
39445,2713,126.3535,117.35231,9.00119,0.071238
39446,2713,107.81824,107.81824,0.0,0.0
39447,2713,145.98305,140.94915,5.0339,0.034483
39448,2712,179.55015,170.04395,9.5062,0.052945
39449,2712,127.66108,122.82533,4.83575,0.03788
39451,2706,258.2593,218.21972,40.03958,0.155036
39452,2706,274.2914,258.63495,15.65645,0.05708
39453,2716,169.07518,154.14153,14.93365,0.088326
39454,2713,56.4,47.0,9.4,0.166667
39455,2713,31.8,31.8,0.0,0.0
39456,2713,193.35512,173.73867,19.61645,0.101453
39457,2713,27.5,27.5,0.0,0.0
39458,2713,138.53209,133.08279,5.4493,0.039336
39460,2716,88.57895,83.65789,4.92106,0.055556
39461,2715,38.5,38.5,0.0,0.0
39462,2712,307.09998,281.31932,25.78066,0.083949
39463,2716,110.77551,105.95918,4.81633,0.043478
39464,2706,116.08163,116.08163,0.0,0.0
39465,2712,85.6,85.6,0.0,0.0
39466,2713,51.0,51.0,0.0,0.0
39467,2713,63.32258,48.70968,14.6129,0.230769
39468,2713,79.2,79.2,0.0,0.0
39469,2706,65.0,65.0,0.0,0.0
39470,2716,2167.02041,1976.4,190.62041,0.087964
39471,2713,365.02401,344.02351,21.0005,0.057532
39472,2713,94.06039,94.06039,0.0,0.0
39473,2713,34.8,34.8,0.0,0.0
39475,2713,913.88847,772.94903,140.93944,0.15422
39476,2712,817.56322,783.33446,34.22876,0.041867
39477,2712,134.87023,134.87023,0.0,0.0
39478,2716,3582.10624,3128.27055,453.83569,0.126695
39479,2712,82.0,82.0,0.0,0.0
39480,2713,123.11111,117.98148,5.12963,0.041667
39481,2713,196.53596,176.31017,20.22579,0.102911
39485,2713,296.74216,261.66247,35.07969,0.118216
39486,2713,57.6,57.6,0.0,0.0
39487,2716,827.4053,782.8308,44.5745,0.053873
39489,2713,213.08202,203.17254,9.90948,0.046505
39490,2712,106.12993,106.12993,0.0,0.0
39491,2716,884.70659,767.40526,117.30133,0.132588
39492,2713,104.05,94.15,9.9,0.095147
39493,2713,80.8212,75.77623,5.04497,0.062421
39494,2716,188.56637,178.9319,9.63447,0.051093
39495,2713,36.5,36.5,0.0,0.0
39497,2713,36.47368,36.47368,0.0,0.0
39498,2706,304.53435,289.55725,14.9771,0.04918
39499,2712,74.60526,74.60526,0.0,0.0
39500,2713,917.15662,853.52704,63.62958,0.069377
39501,2712,460.45333,440.64889,19.80444,0.043011
39502,2712,138.98745,118.20108,20.78637,0.149556
39503,2713,175.407,160.27026,15.13674,0.086295
39504,2713,111.19273,101.20597,9.98676,0.089815
39505,2716,20.36364,20.36364,0.0,0.0
39507,2712,22.28571,22.28571,0.0,0.0
39508,2713,281.89202,261.34463,20.54739,0.072891
39510,2716,389.79643,384.66524,5.13119,0.013164
39511,2712,29.53846,29.53846,0.0,0.0
39512,2712,20.72727,20.72727,0.0,0.0
39513,2712,122.73706,114.46413,8.27293,0.067404
39514,2712,118.36364,109.90909,8.45455,0.071429
39517,2713,267.43119,262.38532,5.04587,0.018868
39518,2713,36.0,36.0,0.0,0.0
39519,2713,89.48571,89.48571,0.0,0.0
39520,2712,262.01942,251.94175,10.07767,0.038462
39522,2713,44.18182,44.18182,0.0,0.0
39523,2713,82.31579,77.47368,4.84211,0.058824
39525,2712,185.03531,148.96901,36.0663,0.194916
39526,2712,1747.60599,1599.0583,148.54769,0.085001
39527,2706,54.34783,48.91304,5.43479,0.1
39528,2712,141.62503,131.16319,10.46184,0.07387
39529,2713,26.66667,26.66667,0.0,0.0
39530,2713,427.13947,402.41245,24.72702,0.05789
39531,2716,96.58333,91.5,5.08333,0.052632
39532,2713,20.57143,15.42857,5.14286,0.25
39533,2713,94.02424,89.53433,4.48991,0.047753
39534,2713,133.4717,128.5283,4.9434,0.037037
39535,2713,199.18295,189.5571,9.62585,0.048327
39537,2713,217.38462,212.20879,5.17583,0.02381
39538,2713,29.54545,29.54545,0.0,0.0
39539,2713,157.54435,141.24962,16.29473,0.103429
39540,2713,112.2619,102.5,9.7619,0.086956
39543,2713,89.20466,78.70999,10.49467,0.117647
39545,2713,62.25,62.25,0.0,0.0
39546,2712,169.09691,152.53742,16.55949,0.097929
39547,2716,344.97779,339.98859,4.9892,0.014462
39550,2713,114.53488,87.04651,27.48837,0.24
39551,2713,53.08696,53.08696,0.0,0.0
39552,2713,125.56642,110.75298,14.81344,0.117973
39553,2713,107.65785,107.65785,0.0,0.0
39554,2713,84.8132,84.8132,0.0,0.0
39555,2713,142.97727,127.09091,15.88636,0.111111
39556,2713,46.05882,40.94118,5.11764,0.111111
39557,2716,104.57143,99.34286,5.22857,0.05
39558,2713,149.5777,135.45958,14.11812,0.094387
39559,2712,144.84773,134.88547,9.96226,0.068777
39560,2716,238.76923,223.84615,14.92308,0.0625
39561,2716,172.89541,153.32696,19.56845,0.113181
39565,2712,56.47059,56.47059,0.0,0.0
39567,2713,135.15377,115.2143,19.93947,0.147532
39568,2713,11.33333,11.33333,0.0,0.0
39569,2712,342.51747,337.8734,4.64407,0.013559
39570,2713,138.95234,118.16894,20.7834,0.149572
39571,2712,101.33333,85.33333,16.0,0.157895
39572,2713,178.61694,172.5205,6.09644,0.034131
39573,2712,347.37501,308.71596,38.65905,0.111289
39574,2713,334.61034,314.86512,19.74522,0.05901
39575,2713,30.66667,30.66667,0.0,0.0
39576,2713,669.78981,633.66496,36.12485,0.053935
39577,2713,196.4557,181.72152,14.73418,0.075
39579,2716,426.29188,397.93541,28.35647,0.066519
39581,2706,151.17647,141.76471,9.41176,0.062257
39582,2713,339.07952,313.7829,25.29662,0.074604
39583,2713,79.71429,69.08571,10.62858,0.133333
39584,2712,103.09091,98.18182,4.90909,0.047619
39585,2716,8.8,8.8,0.0,0.0
39586,2713,20.25,13.5,6.75,0.333333
40001,7519,2343.56763,2046.75336,296.81427,0.126651
40002,7510,597.17265,516.84796,80.32469,0.134508
40003,7510,153.46608,138.18449,15.28159,0.099576
40004,7503,1124.89786,981.49085,143.40701,0.127484
40005,7519,77.84611,68.40044,9.44567,0.121338
40006,7519,295.87484,242.51409,53.36075,0.180349
40007,7519,83.45455,78.54545,4.9091,0.058824
40008,7519,55.57895,45.47368,10.10527,0.181818
40011,7510,163.05894,129.43626,33.62268,0.2062
40012,7519,127.29421,111.99362,15.30059,0.120199
40013,7519,53.26316,48.42105,4.84211,0.090909
40014,7519,161.83562,147.12329,14.71233,0.090909
40015,7501,13.90909,13.90909,0.0,0.0
40016,7519,115.36842,110.5614,4.80702,0.041667
40017,7519,205.53247,195.50649,10.02598,0.048781
40018,7510,264.95926,243.29262,21.66664,0.081773
40019,7513,462.03115,405.74328,56.28787,0.121827
40020,7519,285.42525,260.87457,24.55068,0.086014
40021,7510,535.36994,466.18799,69.18195,0.129223
40022,7519,161.51219,156.31952,5.19267,0.03215
40023,7510,130.11513,96.5927,33.52243,0.257637
40024,7519,127.89744,109.0067,18.89074,0.147702
40025,7519,470.0,445.0,25.0,0.053191
40026,7519,162.83544,152.65823,10.17721,0.0625
40027,7522,92.4,82.13333,10.26667,0.111111
40028,7510,117.08732,89.61555,27.47177,0.234626
40029,7519,165.0,150.0,15.0,0.090909
40030,7519,21.2,15.9,5.3,0.25
40031,7510,565.98585,526.3214,39.66445,0.07008
40032,7513,113.5814,87.76744,25.81396,0.227273
40033,7519,63.77778,59.22222,4.55556,0.071429
40034,7510,287.19355,262.43548,24.75807,0.086207
40035,7510,252.27799,232.83648,19.44151,0.077064
40036,7503,2014.6882,1779.64346,235.04474,0.116666
40037,7519,989.95552,901.68033,88.27519,0.089171
40038,7519,38.15,38.15,0.0,0.0
40039,7519,47.5,42.75,4.75,0.1
40040,7510,148.35714,148.35714,0.0,0.0
40041,7519,30.75,30.75,0.0,0.0
40042,7503,155.22508,132.8364,22.38868,0.144234
40043,7513,362.48503,343.67519,18.80984,0.051891
40044,7503,486.43269,456.95192,29.48077,0.060606
40046,7513,6228.69393,5469.11388,759.58005,0.121949
40047,7522,124.89796,119.69388,5.20408,0.041667
40049,7519,165.0497,159.85768,5.19202,0.031457
