codgeo,ze2020,side_stocks_ul_2023_total
76672,2815,65
76699,2815,12
76624,2807,183
76677,2807,12
76543,2819,16
76605,2807,23
76715,2819,35
76598,0058,23
76646,2807,23
76569,2807,11
76702,2819,34
76621,2815,40
76615,2813,17
76644,0058,35
76629,2807,7
76583,2815,22
76571,2815,25
76576,2819,31
76556,2819,49
76688,2813,14
76662,2807,6
76554,2815,20
76592,2819,46
76575,2815,1210
76588,2807,35
76558,2815,48
76686,2813,20
76689,2813,22
76712,2819,17
76565,2807,171
76562,2807,48
76709,2815,200
76658,2813,27
76631,2815,49
76546,2807,4
76595,2813,100
76654,2815,14
76685,2813,26
76559,2819,22
76587,2813,20
76553,2807,7
76653,2819,18
76547,2815,62
77018,1106,700
77065,1105,115
76719,2813,78
77076,1110,35
77041,1105,24
77020,1110,53
76747,2813,7
77111,1106,720
76745,0058,5
77023,1107,22
77021,1105,13
77052,1108,18
77071,1105,53
76716,2813,56
77006,1105,107
77014,1105,988
77095,1107,131
77061,1105,101
76721,2807,14
77003,1105,33
77026,1110,49
77059,1106,172
77057,1107,29
77078,1107,63
77117,1107,47
77042,1102,210
76757,2819,16
77029,1108,17
77013,1102,33
77091,1106,32
77086,1108,88
77045,1105,42
77120,1107,34
76754,2813,58
77049,1107,78
76759,2815,15
77010,1108,74
77119,1108,17
77081,1108,38
77103,1108,8
77063,1102,84
77094,1107,26
77033,1110,9
76738,2815,43
77004,1108,24
76752,2815,183
77089,1108,56
77011,1105,40
77030,1102,49
76743,2815,65
76744,0058,7
77116,1102,104
76740,2815,31
77040,1108,242
76717,2815,23
77100,1108,286
77108,1106,3624
76749,2807,13
76750,2815,53
77019,1110,24
77085,1106,488
77106,1102,51
77051,1110,194
77123,1112,116
77082,1108,44
76732,2813,8
76746,2813,11
76741,2813,22
77096,1105,237
77025,1110,41
77109,1110,98
77113,1102,62
77084,1107,64
77031,1106,79
76731,2807,8
76755,2813,12
77047,1107,111
77114,1106,350
76725,2813,21
76724,2807,4
77088,1105,170
76727,2819,42
76735,2807,75
77056,1105,8
77044,1108,36
76730,2819,11
76756,2815,13
77104,1106,42
76733,2815,11
77087,1106,15
77122,1104,1237
77107,1108,230
77032,1110,62
76726,2813,19
77083,1106,1785
77090,1110,9
77101,1110,63
77034,1108,54
77024,1107,22
76718,2819,135
77118,1112,958
77097,1102,20
77008,1107,49
77015,1110,6
77037,1105,597
77022,1105,271
77099,1105,215
77069,1105,241
76739,0058,29
77098,1108,12
77027,1105,63
77072,1110,27
77070,1102,79
77067,1104,542
77039,1108,75
77012,1110,14
77016,1105,79
77035,1105,38
77079,1105,326
77038,1108,22
77046,1105,29
77036,1110,2
77124,1106,122
76728,2815,81
77048,1105,378
77073,1110,30
77053,1106,1525
76736,2813,28
77125,1107,91
77121,1106,451
77110,1105,18
77058,1106,2333
77068,1110,23
77043,1102,24
76737,2815,30
77054,1105,30
77050,1105,37
76734,2813,24
77005,1107,250
77102,1105,11
77002,1102,78
76723,2807,14
77007,1108,26
77055,1106,277
77066,1110,37
77075,1106,129
77077,1107,57
77112,1105,20
77093,1102,32
76748,2807,32
77060,1105,55
77062,1106,52
76758,2819,782
77080,1110,13
77001,1105,140
76720,2807,96
76753,2815,49
77009,1105,11
77115,1105,39
76751,2819,62
77150,1107,25
77140,1110,13
77241,1112,98
77221,1106,98
77177,1106,73
77206,1102,17
77283,1107,27
77270,1102,82
77208,1110,64
77135,1106,101
77285,1108,873
77258,1106,994
77229,1106,170
77274,1107,25
77255,1108,115
77145,1108,30
77267,1105,18
77226,1105,218
77185,1105,52
77216,1105,133
77202,1105,77
77246,1110,31
77190,1108,30
77257,1107,212
77230,1105,6
77172,1105,72
77242,1110,23
77179,1108,69
77183,1107,678
77127,1108,111
77236,1110,20
77244,1105,83
77168,1105,175
77152,1108,1144
77174,1110,25
77214,1112,53
77266,1108,49
77288,1108,3002
77200,1105,6
77233,1107,31
77136,1108,10
77188,1108,82
77158,1105,6
77203,1107,92
77205,1107,9
77156,1105,61
77260,1110,59
77225,1107,24
77178,1105,36
77141,1107,106
77153,1112,672
77290,1107,35
77245,1105,22
77194,1105,23
77195,1108,39
77167,1110,23
77234,1106,65
77129,1107,41
77146,1106,643
77215,1106,626
77259,1112,122
77139,1106,538
77187,1110,47
77201,1108,53
77173,1107,37
77276,1107,372
77219,1102,211
77207,1105,16
77247,1102,21
77240,1102,119
77165,1108,35
77291,1112,111
77176,1102,227
77218,1110,15
77275,1110,4
77143,1107,200
77163,1107,15
77212,1110,7
77197,1110,13
77191,1108,68
77262,1110,32
77157,1107,21
77138,1106,58
77164,1108,31
77232,1107,81
77251,1104,1085
77237,1106,158
77180,1106,114
77211,1108,52
77289,1110,15
77284,1107,3572
77239,1110,124
77132,1106,246
77151,1102,22
77147,1108,36
77193,1107,21
77130,1107,32
77250,1102,13
77142,1107,521
77154,1102,81
77196,1107,61
77224,1102,16
77222,1108,266
77278,1102,30
77252,1108,92
77137,1110,15
77287,1102,25
77272,1110,52
77279,1105,121
77235,1107,17
77231,1107,39
77199,1107,64
77281,1102,46
77273,1107,32
77264,1106,123
77277,1106,134
77134,1110,9
77204,1107,6
77169,1106,626
77286,1110,20
77248,1106,50
77155,1106,196
77181,1106,380
77133,1105,7
77192,1106,491
77209,1106,112
77126,1107,94
77144,1106,33
77238,1107,243
77171,1107,456
77186,1105,2075
77268,1106,698
77265,1107,47
77249,1106,579
77148,1107,113
77210,1105,135
77254,1106,105
77184,1105,39
77243,1106,1937
77182,1102,307
77128,1107,176
77263,1110,15
77282,1112,43
77223,1110,27
77161,1105,53
77220,1105,20
77159,1110,168
77280,1107,67
77198,1105,16
77175,1108,257
77131,1102,1077
77261,1105,91
77162,1102,65
77256,1110,7
77227,1110,65
77228,1102,15
77217,1108,267
77253,1108,13
77271,1105,7
77269,1108,118
77306,1108,65
77332,1107,18
77344,1107,123
77424,1110,21
77435,1105,102
77340,1105,47
77410,1108,52
77414,1110,29
77406,1102,68
77429,1102,24
77294,1112,1310
77386,1105,75
77436,1102,56
77312,1105,293
77427,1107,59
77333,1105,869
77387,1105,24
77315,1107,253
77392,1112,45
77309,1107,139
77378,1108,270
77319,1110,13
77417,1102,17
77328,1105,32
77449,1106,1164
77446,1110,20
77296,1104,953
77308,1107,45
77451,1107,39
77431,1105,354
77337,1106,904
77407,1108,1035
77409,1105,128
77321,1110,34
77327,1108,466
77381,1108,36
77366,1107,9
77389,1108,276
77305,1105,1022
77423,1102,43
77323,1112,87
77341,1110,23
77367,1107,18
77402,1102,19
77397,1107,152
77404,1110,63
77447,1108,170
77302,1105,132
77356,1110,7
77357,1106,61
77432,1102,61
77359,1105,173
77310,1110,19
77325,1110,20
77347,1110,44
77428,1108,40
77439,1105,63
77457,1108,93
77394,1108,181
77330,1107,476
77415,1107,84
77458,1105,319
77455,1108,154
77444,1110,24
77320,1102,365
77440,1107,71
77336,1106,63
77405,1102,134
77377,1106,142
77304,1102,7
77314,1102,22
77353,1105,33
77453,1108,80
77343,1107,27
77370,1105,64
77311,1110,84
77292,1107,56
77352,1108,145
77441,1105,272
77403,1110,56
77454,1110,25
77456,1110,33
77390,1106,1284
77361,1107,42
77358,1107,69
77383,1108,46
77425,1105,71
77413,1107,289
77338,1105,25
77300,1107,45
77379,1110,891
77430,1107,277
77452,1110,7
77355,1110,8
77369,1107,84
77391,1110,14
77418,1110,36
77317,1108,264
77329,1105,34
77421,1102,21
77354,1108,76
77411,1102,34
77401,1107,32
77408,1107,12
77316,1105,1029
77374,1106,158
77295,1108,89
77293,1105,63
77313,1105,12
77443,1107,17
77400,1102,162
77433,1102,171
77371,1102,208
77459,1110,88
77419,1105,191
77297,1105,19
77322,1112,216
77412,1105,30
77373,1106,2556
77342,1105,6
77335,1107,157
77372,1106,254
77365,1106,51
77398,1102,56
77426,1108,19
77376,1107,42
77331,1107,21
77388,1107,52
77448,1107,71
77395,1105,17
77382,1107,423
77393,1106,213
77380,1107,22
77437,1107,313
77363,1107,136
77348,1105,14
77345,1102,55
77445,1104,1322
77350,1106,1608
77364,1107,13
77450,1106,414
77360,1102,38
77318,1106,107
77420,1112,273
77384,1104,122
77368,1110,40
77460,1107,22
77326,1104,256
77434,1110,37
77303,1102,10
77307,1106,1273
77396,1110,8
77298,1110,23
77438,1106,641
77349,1112,301
77385,1102,152
77416,1108,21
77339,1105,175
77442,1105,179
77301,1110,23
78007,1114,118
78123,1114,972
78236,1115,59
78089,1114,313
78128,1111,124
78190,1114,1135
77523,1110,13
78072,1115,17
77519,1110,58
78031,1114,51
77524,1110,46
78090,1114,216
78071,1111,48
77472,1102,32
78208,1115,1425
77465,1105,47
77476,1107,11
78124,1114,1318
77504,1105,62
78010,1114,171
78048,1115,150
77463,1105,344
77507,1110,21
78009,1111,23
78209,1111,65
78246,1114,61
77531,1105,131
77464,1106,670
77501,1105,63
78163,1115,44
78245,1114,27
78036,1115,53
77534,1108,91
78070,1114,23
78068,1114,57
78172,1114,2570
77474,1107,54
77528,1108,80
78138,1114,591
78202,1114,39
77489,1105,8
77510,1106,89
78013,1114,38
77498,1107,27
77485,1105,67
77515,1107,38
77533,1105,247
77518,1108,34
78006,1115,81
78050,1115,89
77525,1107,21
78043,1115,432
77495,1104,558
77481,1108,11
78096,1115,54
77500,1105,29
77509,1110,35
77517,1107,221
77462,1112,59
78125,1111,87
78165,1115,1005
78030,1111,168
78238,1114,184
78082,1114,33
78062,1115,478
78146,1114,2583
78033,1114,95
78227,1114,90
77530,1110,19
78077,1111,87
77461,1110,17
78053,1115,48
77484,1107,8
78242,1115,734
77478,1107,57
78107,1114,171
77512,1102,58
77470,1106,607
77529,1107,117
77511,1112,55
78217,1114,518
77473,1105,29
78164,1111,100
77467,1110,10
77494,1105,183
78092,1115,828
78140,1114,103
77487,1108,820
77486,1106,62
78084,1115,46
78143,1115,155
78234,1114,8
78224,1114,436
77477,1105,113
77483,1107,131
78117,1115,618
77493,1108,147
78171,1115,115
77513,1107,334
78193,1115,146
78113,1114,58
78185,1115,37
78189,1114,191
78057,1114,102
78076,1115,18
77479,1106,719
78233,1114,330
78152,1114,243
78231,1114,9
77508,1106,171
77482,1105,238
78194,1115,13
78196,1114,47
77480,1108,72
77490,1107,34
77520,1105,73
77468,1106,1491
78020,1114,72
78160,1115,467
77471,1105,34
78104,1114,41
77526,1107,13
78034,1115,93
78073,1115,1038
78005,1114,1139
78049,1114,157
78126,1115,1747
78237,1115,11
78192,1115,88
77469,1102,91
77506,1105,63
78120,1111,117
78015,1114,843
78158,1115,2528
77492,1102,47
78003,1111,242
78168,1115,781
78162,1115,57
77516,1105,75
78147,1114,33
77532,1110,10
78255,1114,283
77527,1106,45
78230,1114,39
77521,1107,158
77522,1110,12
77466,1107,29
78239,1114,122
78118,1114,381
77475,1107,325
78206,1114,334
78220,1111,498
78108,1111,98
77496,1108,14
77514,1112,1561
78029,1114,666
78133,1114,597
78087,1111,170
77505,1107,16
78188,1114,35
78278,1115,65
78283,1115,22
78391,1114,23
78404,1115,24
78608,1114,10
78490,1115,1936
78285,1115,44
78403,1114,159
78464,1111,72
78361,1114,2286
78261,1114,50
78513,1115,241
78290,1114,54
78618,1115,33
78329,1114,74
78402,1114,258
78321,1115,524
78337,1114,130
78366,1115,38
78281,1114,63
78499,1111,39
78344,1114,31
78591,1115,199
78655,1111,71
78624,1114,910
78470,1111,85
78558,1114,23
78431,1114,282
78385,1114,9
78346,1115,137
78358,1114,2357
78502,1114,482
78569,1111,64
78269,1111,211
78310,1115,528
78349,1111,53
78616,1115,181
78650,1114,2107
78597,1114,66
78474,1115,64
78440,1114,1645
78325,1114,55
78601,1111,147
78620,1115,113
78267,1114,474
78322,1115,634
78382,1101,289
78528,1114,39
78531,1114,350
78442,1115,326
78472,1111,32
78265,1115,238
78327,1114,274
78640,1115,1908
78643,1114,679
78623,1115,77
78415,1114,54
78324,1114,22
78451,1114,65
78396,1114,575
78530,1115,45
78423,1115,2622
78506,1111,73
78335,1114,874
78368,1114,140
78305,1114,22
78416,1114,23
78548,1115,48
78668,1114,44
78444,1114,61
78517,1111,2157
78615,1115,96
78289,1115,138
78646,1115,9592
78647,1114,67
78481,1114,1183
78302,1115,14
78350,1114,802
78413,1115,20
78609,1114,71
78317,1114,66
78644,1115,238
78562,1111,175
78410,1114,95
78576,1115,171
78605,1115,57
78565,1115,28
78343,1115,167
78334,1115,115
78307,1111,92
78276,1114,39
78437,1114,38
78401,1114,505
78320,1114,52
78264,1111,15
78417,1115,26
78299,1114,231
78362,1114,1010
78520,1115,97
78314,1114,185
78638,1114,411
78407,1111,50
78263,1115,276
78389,1115,279
78516,1111,56
78559,1114,25
78291,1114,159
78364,1115,74
78383,1115,1168
78475,1115,26
78564,1111,50
78380,1114,583
78381,1115,109
78262,1115,117
78398,1115,116
78397,1115,476
78384,1114,166
78498,1114,2733
78575,1115,576
78367,1114,376
78406,1115,36
78537,1111,511
78420,1115,407
78418,1114,1293
78356,1115,551
78478,1111,23
78621,1115,1908
78296,1114,55
78550,1115,181
78518,1115,14
78590,1115,65
78588,1115,71
78551,1114,4791
78443,1115,73
78372,1114,1239
78586,1114,3598
78497,1111,80
78484,1114,42
78545,1115,1118
78522,1111,88
78439,1115,11
78653,1115,38
78297,1115,1792
78536,1114,21
78486,1111,601
78567,1114,69
78311,1114,2377
78465,1115,223
78460,1114,105
78466,1114,1054
78455,1115,721
78501,1114,192
78300,1114,29
78505,1115,30
78561,1115,44
78354,1114,310
78571,1114,641
78557,1111,68
78642,1114,961
78606,1115,7
79088,7506,121
79058,7520,37
79055,7520,4
79046,7520,24
79022,7530,9
79196,7530,112
79190,7506,26
79177,7524,27
79057,7520,93
78688,1115,969
79010,7520,48
79135,7506,57
79152,7520,35
79080,7506,167
79101,7520,192
79019,7506,5
79066,7520,136
79134,7530,13
79164,7520,20
79189,7520,68
79059,7506,65
79090,7520,37
79020,7520,44
79142,7520,3
79063,7530,93
79034,7520,241
79119,7506,42
78681,1115,67
79104,7520,21
79061,7520,226
79083,7520,173
91482,1113,52
92036,1109,3218
92026,1109,10709
93015,1109,301
91378,1103,31
92077,1109,997
93039,1109,502
91363,1113,673
92024,1109,6857
91471,1113,1420
91685,1113,295
91469,1103,64
92060,1109,1885
93047,1109,1942
91577,1104,324
92049,1109,4904
91617,1104,327
91635,1113,164
93029,1112,4992
91434,1113,1313
93053,1109,2889
91552,1113,584
91479,1109,703
91547,1103,21
92033,1109,1868
92063,1109,7652
92071,1109,1697
92073,1109,4892
92047,1109,195
91631,1106,277
91687,1109,1919
91599,1104,119
91477,1113,2580
91507,1104,26
91457,1113,240
91560,1113,30
91602,1103,12
91533,1103,126
92007,1109,2425
91390,1103,248
93031,1109,3118
93030,1112,386
91495,1103,23
92050,1109,8253
93048,1109,11988
91579,1104,168
93013,1112,1081
92035,1109,2890
91511,1103,128
91645,1113,1402
93027,1109,2774
93014,1109,1244
91553,1104,472
91386,1104,1108
91657,1104,1659
92025,1109,6863
92048,1109,4076
91441,1104,51
92064,1109,3622
91667,1113,501
92012,1109,18962
91546,1103,92
93001,1109,7628
93033,1109,611
91600,1104,514
91458,1113,338
92032,1109,1428
91661,1113,1140
93049,1109,1588
92019,1109,2054
91374,1103,15
93006,1109,3312
93050,1109,2139
91405,1104,581
91345,1113,1396
93005,1112,5257
91544,1103,39
91570,1113,1125
93045,1109,2443
91581,1103,56
91568,1113,118
91556,1103,21
91399,1103,8
91435,1104,82
91411,1113,133
92062,1109,6656
92004,1109,8574
93051,1109,5003
91665,1113,560
91432,1109,1203
91666,1113,355
91521,1104,2036
91359,1104,214
91662,1103,57
91671,1103,51
91691,1104,1862
91692,1113,1461
91593,1103,97
93007,1112,3046
91540,1103,291
92046,1109,2685
93046,1109,2918
91526,1103,7
91340,1104,1029
91613,1103,14
91519,1103,29
91494,1113,274
93057,1109,1997
91393,1103,37
92078,1109,1462
92002,1109,4927
91468,1104,211
91412,1104,43
92022,1109,1489
91549,1113,2400
91376,1113,315
92075,1109,2276
91347,1113,554
91648,1104,152
93079,1109,581
95323,1101,886
94043,1109,1901
95154,1112,37
95331,1112,17
95214,1112,5
95119,1101,11
94001,1109,311
95268,1112,2038
95353,1112,114
95063,1114,2332
95211,1101,367
95218,1101,1071
95040,1101,64
95352,1112,340
94041,1109,5566
95341,1101,26
95309,1101,13
95018,1109,7477
95250,1112,478
95157,1101,14
94034,1109,1556
95149,1112,249
93073,1112,2751
95254,1101,60
95252,1101,2122
94003,1109,1713
94016,1109,2061
94015,1109,1499
95355,1101,484
95181,1101,24
95212,1112,10
94055,1109,832
95074,1101,95
95150,1101,45
94011,1109,1169
95102,1101,24
94048,1109,429
94019,1109,1510
94076,1109,3738
95094,1112,21
95316,1112,11
95271,1101,53
94044,1109,1436
94056,1109,210
95011,1101,31
95120,1101,144
93063,1109,2492
93064,1109,3254
94079,1109,2032
93072,1109,1998
95014,1112,264
95101,1101,49
95298,1101,47
95295,1101,11
95241,1112,149
94075,1109,891
95116,1101,203
94069,1109,1438
95256,1101,280
95054,1101,13
95253,1101,26
95306,1101,2401
94071,1109,1926
95142,1101,124
95177,1101,112
95023,1101,48
95134,1101,382
93074,1109,454
93078,1112,2321
94042,1109,1728
93062,1109,1732
93066,1109,10139
94058,1109,3185
94046,1109,4574
95110,1101,20
95303,1101,14
94073,1109,2131
94054,1109,1463
95348,1101,42
95169,1101,37
95166,1101,29
94047,1109,361
95183,1101,394
94059,1109,1328
95351,1112,630
95056,1112,188
95308,1101,52
95078,1101,277
95008,1101,40
94002,1109,3769
94081,1109,5935
95061,1101,32
95313,1101,1392
95051,1101,757
94028,1109,6000
95219,1101,1780
95012,1101,16
94022,1109,2930
95199,1112,1328
93070,1109,5730
95046,1101,13
94037,1109,1415
95257,1101,363
95258,1101,31
95197,1112,1688
94074,1109,837
93077,1109,2211
94070,1109,408
95270,1101,45
95026,1112,222
94038,1109,1709
95203,1101,1842
95151,1101,18
94018,1109,3360
95287,1101,56
95213,1101,54
95304,1101,33
94004,1109,1248
95210,1112,1711
93061,1109,1484
95139,1101,19
95277,1112,1812
95019,1112,984
93071,1112,2291
94067,1109,3297
95088,1112,122
95042,1112,195
95059,1101,29
95176,1101,1895
95052,1101,608
95170,1101,40
94068,1109,8932
94077,1109,1457
95060,1101,492
95328,1101,54
94053,1109,331
94052,1109,3233
95229,1112,578
94060,1109,712
94017,1109,5457
95058,1101,158
95028,1112,112
94078,1109,1918
95144,1112,8
95280,1112,1926
94080,1109,6190
94065,1109,1031
94021,1109,1598
95288,1112,698
95055,1112,26
95141,1101,1
95127,1101,4474
95002,1101,84
94033,1109,4356
95024,1101,14
95039,1101,579
95301,1101,24
95205,1112,490
95091,1112,331
95527,1112,726
95428,1112,1692
95572,1101,2221
95574,1112,563
97101,0104,4010
97226,0205,330
95610,1101,26
97212,0201,460
95676,1101,37
95658,1101,159
95445,1101,56
97116,0104,877
95541,1101,39
97105,0105,921
97102,0102,235
95394,1101,704
97231,0206,1566
97222,0201,1402
97227,0206,811
97104,0105,284
97109,0105,329
97208,0204,22
97103,0104,7015
97308,0301,77
95483,1101,31
95539,1112,1123
95690,1101,28
95446,1101,166
95633,1112,19
95492,1112,7
95379,1101,12
95582,1101,1997
97215,0203,29
95500,1101,2763
97311,0302,981
95504,1101,274
97204,0204,246
