annee,trimestre,code_zone_d_emploi,effectifs_salaries_brut,effectifs_salaries_cvs,masse_salariale_cvs
2012,2,2406,10599,10398,70252321
2012,1,2407,20404,20539,135685401
2012,2,2407,20668,20418,136430659
2012,4,2704,19935,20147,126727815
2012,4,2707,43262,43319,276026538
2012,2,2708,18830,18718,107799042
2012,4,2708,18764,18720,109231837
2012,2,2709,13053,12976,73830278
2012,4,2709,12758,12871,72895504
2012,3,0056,9666,9583,53629434
2012,1,0059,34014,34499,205903783
2012,1,0060,33546,33868,195004815
2012,2,0060,33849,33579,194006374
2012,4,2705,43726,43735,294553551
2012,2,2706,80247,79545,481806150
2012,4,2706,78480,78537,478925923
2012,2,2711,24,24,167861
2012,4,2711,27,27,225211
2012,3,2712,16742,16702,102977807
2012,3,2713,30957,30623,176779961
2012,1,2714,51989,52386,344050816
2012,3,2714,51155,51070,339960512
2012,1,2807,32292,32754,203964273
2012,1,2808,43921,44252,273761065
2012,4,2808,44125,43912,274025441
2012,2,2811,11150,11030,63844058
2012,4,2812,1047,1045,7407553
2012,1,2813,95769,96388,661127362
2012,2,2813,96739,96042,660724488
2012,3,2813,95941,95844,662517753
2012,3,2817,27057,26909,178901978
2012,4,2817,27008,27004,180606485
2012,3,2819,26933,26796,186620627
2012,2,0054,3617,3601,25050449
2012,3,0054,3572,3580,24462148
2012,2,0058,13218,13038,85555081
2012,4,0058,12782,12806,84723975
2012,2,2801,8009,7904,45071759
2012,4,2804,133784,134775,825836594
2012,1,5305,19163,19377,111219446
2012,4,5305,19216,19203,112124674
2012,2,5306,11780,11736,65277821
2012,3,5306,11677,11641,65017331
2012,1,5308,20204,20816,126289663
2012,2,5308,21360,20827,126217811
2012,2,5309,54412,53749,314599775
2012,4,5309,52707,52966,316668862
2012,1,5311,15612,15810,87303017
2012,3,5311,15786,15852,87894290
2012,4,5312,30041,30104,176470730
2012,4,5313,67928,69088,403216327
2012,3,5315,204723,204975,1360485491
2012,2,5316,46048,45660,261661659
2012,3,5316,45522,45624,262076871
2012,4,5316,45719,45401,263672891
2012,1,5317,33378,34142,199388352
2012,1,5318,49409,50264,283123462
2012,3,5319,27455,27495,167784829
2012,4,5319,27239,27241,167819251
2012,2,0062,16878,16421,97395970
2012,3,0062,16465,16471,96831828
2012,4,0062,16612,16461,97844380
2012,1,7502,56053,56566,337042486
2012,2,7502,56630,56274,335132809
2012,3,7502,56278,56054,334834059
2012,4,7505,3,3,5592
2012,2,7506,26941,26697,149230568
2012,1,7508,21744,21931,140323700
2012,3,7509,30525,30172,182819283
2012,4,7509,29835,30105,184080453
2012,4,7512,62784,64190,381781159
2012,2,7516,357,356,1905368
2012,4,7516,362,364,1874618
2012,2,7516,25534,25192,144616037
2012,3,7516,25608,25290,147018661
2012,4,7517,517,530,2684501
2012,2,7518,19802,19634,105950794
2012,3,7521,15017,14843,87624835
2012,1,7523,45493,46064,255438705
2012,2,7523,46353,46027,256211614
2012,3,7523,46332,46041,256638877
2012,3,7527,10,10,53892
2012,4,7527,10,10,71055
2012,2,7529,11637,11220,57411253
2012,4,7532,15984,16073,86805757
2012,1,7511,20211,20454,109833433
2012,2,7511,20550,20364,109715077
2012,3,7511,20434,20317,110276394
2012,4,7511,20051,20178,110325408
2012,2,7517,74458,73999,451282201
2012,3,7517,73686,73707,450509521
2012,2,7527,10472,10346,62193644
2012,4,7527,10358,10392,62300514
2012,3,7531,16448,16256,87508934
2012,4,7531,16098,16239,87437627
2012,4,7604,27851,27961,152272884
2012,1,7607,16267,16645,89405984
2012,1,7608,3,3,15219
2012,4,7608,4,4,10047
2012,2,7609,12445,12309,74254922
2012,3,7610,34078,33904,209689856
2012,4,7610,33694,33776,209690671
2012,1,7612,24603,24805,138277958
2012,3,7612,24826,24644,139248401
2012,1,7614,13372,13696,76735134
2012,3,7614,13849,13541,75366017
2012,4,7614,13101,13417,75927614
2012,4,7615,35825,35724,204492967
2012,3,7619,12490,12085,73624997
2012,3,7621,36070,35642,204754554
2012,2,8402,26677,25832,139259186
2012,1,8404,10024,10108,61216314
2012,2,8405,67978,67446,424793833
2012,1,8406,59319,59902,383751279
2012,3,8406,59045,58951,385124851
2012,4,8406,58903,58925,386327100
2012,3,8407,71687,71425,450303762
2012,3,8409,192408,194214,1451372021
2012,4,8409,194877,193745,1453455930
2012,4,8413,46016,39242,251123292
2012,2,8415,24645,25350,158639017
2012,2,8416,55372,55061,339904433
2012,2,8417,1410,1407,7580071
2012,1,8418,21532,19530,120316395
2012,4,8418,20904,19620,122962080
2012,2,8420,4413,4375,25295305
2012,1,8421,641753,643891,4756986232
2012,2,8421,651346,645315,4757437143
2012,1,8422,25605,26265,160002901
2012,2,8422,26204,26119,160506797
2012,3,8422,26433,26028,162289691
2012,1,8426,33032,33311,192949887
2012,2,8426,33413,33195,191915707
2012,4,8426,32591,32721,193549097
2012,2,8428,144087,143319,898258356
2012,1,8430,13159,13213,76561355
2012,1,8403,19032,19303,104410513
2012,2,8410,17531,17541,100937655
2012,3,8410,17599,17420,101019532
2012,1,8417,16293,16543,96596850
2012,4,8417,16445,16499,97198558
2012,1,8419,24899,25309,137569746
2012,3,8419,25623,25496,138436721
2012,1,8420,14492,14633,80675208
2012,3,8420,14521,14428,81490843
2012,4,8420,14350,14476,82224860
2012,2,8423,27780,27560,155636215
2012,4,8423,26292,26493,154036978
2012,4,8428,3175,3214,18926060
2012,2,8429,6016,5965,30732677
2012,2,8432,28900,28583,161091908
2012,3,8432,28754,28577,162624670
2012,4,8432,28264,28387,162145423
2012,3,0063,5408,5263,26977091
2012,3,9307,16293,16113,91409229
2012,4,9307,15957,16080,91502758
2012,4,9308,17380,17751,93175687
2012,2,9309,29219,28000,164816605
2012,4,9309,26791,28092,165307886
2012,2,9310,22853,22997,125343788
2012,3,9311,23146,22654,149392164
2012,2,9312,353277,349882,2401047745
2012,1,9313,70517,71119,489105790
2012,2,9313,71759,71133,496128925
2012,4,9313,70755,70854,502571351
2012,2,9315,165417,162781,1042960748
2012,4,9315,160580,161960,1050458147
2012,1,9316,12577,12760,71787956
2012,2,9317,20521,17772,110417506
2012,3,9318,123301,121357,712198932
2012,1,8414,30642,29920,209970980
2012,2,8414,29538,29569,208700251
2012,3,8414,29174,29613,210500545
2012,3,8415,24510,25612,158424115
2012,3,8416,55266,55106,341611947
2012,4,8416,55363,55293,344488090
2012,3,8417,1436,1423,7662597
2012,4,8417,1397,1409,7725783
2012,2,8418,19057,19784,121548978
2012,3,8418,18546,19760,122887027
2012,1,8427,22679,22904,133980162
2012,4,8427,22915,22888,135947158
2012,1,8428,142624,143736,889870912
2012,3,8428,143109,143005,902197577
2012,1,8431,81192,82180,504641793
2012,2,8431,82826,81917,503706824
2012,3,8433,58260,58062,360612286
2012,4,8433,57944,57937,362074538
2012,1,8434,41370,41588,254724123
2012,1,8435,38742,39200,240183031
2012,1,0055,17329,17525,137880503
2012,3,0059,7906,7903,45299478
2012,4,0059,7675,7646,45689511
2012,2,0064,4756,4587,23684583
2012,2,8403,19541,19365,104468430
2012,3,8403,19511,19365,104769404
2012,4,8403,19065,19175,104475374
2012,2,8408,135481,134674,890331810
2012,4,8408,135589,135244,909138844
2012,1,8410,17316,17524,100074456
2012,1,9301,121959,122940,828622087
2012,1,9302,11766,10051,55936051
2012,3,9302,9010,9957,55669488
2012,1,9303,18687,18980,100459128
2012,3,9303,18871,18781,99789446
2012,4,9304,129201,132187,961230543
2012,2,9305,16568,16189,87431868
2012,3,9305,16222,15993,87136806
2012,1,9306,26310,27265,160159603
2012,2,9306,28023,27174,159559068
2012,3,9306,27610,26872,158876639
2012,4,9306,26018,26662,158343796
2012,2,9307,16159,16138,90946329
2012,1,9308,17558,17945,92873779
2012,1,9309,26572,27866,164132479
2012,3,9316,12784,12684,72455757
2012,1,9317,14899,17854,109080938
2012,3,9317,20525,17491,109808425
2012,4,9318,119269,121287,713728902
2012,2,8411,10801,11725,73478999
2012,4,8411,12035,11584,74351511
2012,1,8412,18142,18317,103733474
2012,1,8413,49976,39272,245119558
2012,1,8420,4371,4409,25737107
2012,4,8420,4293,4323,24995693
2012,3,8421,643764,645729,4792161914
2012,4,8421,648849,646756,4818639325
2012,4,8422,26208,26017,161491935
2012,1,8425,20564,20581,135768648
2012,2,8425,20303,20216,135578147
2012,4,8425,20104,20139,135031228
2012,3,8426,33354,33177,193002850
2012,2,8417,16664,16537,96047667
2012,2,8419,25602,25359,138088048
2012,2,8420,14915,14727,82468851
2012,1,8423,27380,27697,155677748
2012,3,8423,27700,27527,156013895
2012,2,8424,21308,20922,116092623
2012,3,8424,21010,21019,116546419
2012,4,8424,20797,20959,115897470
2012,1,8428,3236,3255,18647244
2012,2,8428,3301,3262,18612557
2012,3,8428,3288,3294,19041469
2012,3,8429,6018,5933,30609205
2012,1,0063,5115,5284,26599559
2012,1,9311,22168,22815,145501341
2012,3,9312,351006,350974,2414365882
2012,4,9312,351575,351631,2423489149
2012,1,9314,10520,10980,60280130
2012,3,9314,11650,11161,61613705
2012,1,2414,14402,14491,87407283
2012,1,2415,10033,10094,59975038
2012,4,2415,9857,9885,58499481
2012,2,0056,2801,2787,20656773
2012,3,0057,22603,22672,139948752
2012,4,0057,22486,22447,140327529
2012,3,0061,8912,8932,52023987
2012,1,2701,8276,8456,45486358
2012,4,2701,8345,8307,46258691
2012,3,2702,44449,44159,258012078
2012,1,2703,9781,9975,52326878
2012,2,2703,10043,9925,52266090
2012,2,2704,20505,20211,125034241
2012,1,2707,42676,43208,273098985
2012,2,2707,43277,42923,273350308
2012,3,2707,43225,43001,273304082
2012,1,2708,18452,18746,106586033
2012,3,2708,18920,18674,108462235
2012,2,2710,24643,24536,158065965
2012,3,2711,116628,116569,748111965
2012,1,2712,806,812,4008238
2012,3,2712,822,817,4160586
2012,1,2713,7342,7450,40238243
2012,2,2713,7619,7507,40112106
2012,3,2717,24375,24399,152265252
2012,4,2717,24677,24706,153033930
2012,2,0059,34930,34481,205940695
2012,4,0059,34190,34250,207991116
2012,1,2705,44682,45090,304496140
2012,1,2715,21803,22037,122425089
2012,4,2715,22031,22045,124138495
2012,2,2716,12661,12571,81198051
2012,3,2716,12481,12408,78390140
2012,2,2718,31212,31006,174757452
2012,4,2718,30693,30649,173700184
2012,2,2803,14947,14828,88930439
2012,3,7612,266,261,1474121
2012,4,7612,261,263,1461009
2012,1,7613,16588,17154,86961373
2012,3,7613,17777,17332,88148454
2012,3,7614,299,278,1190186
2012,1,7616,176627,179442,1124407380
2012,3,7616,180364,179160,1124620552
2012,2,7618,80035,79537,471240371
2012,3,7620,95349,92462,518891500
2012,2,7623,18710,18167,100713318
2012,1,7625,12,12,21257
2012,2,7625,12,12,26554
2012,4,0201,5003,5039,30571939
2012,1,0202,46994,47300,335953318
2012,2,0202,46714,47165,334831862
2012,1,0204,2294,2312,14095464
2012,2,0204,2298,2310,14318596
2012,3,0204,2410,2396,14464831
2012,1,0205,4243,4186,22491077
2012,3,0205,4204,4278,23070857
2012,4,0205,4257,4202,22872265
2012,1,0206,8342,8308,50717178
2012,4,0301,21236,21036,145997225
2012,1,0303,5239,5242,51026539
2012,3,0303,5374,5400,52122540
2012,1,1101,139662,140676,985048419
2012,4,1103,18001,17991,130309365
2012,1,1104,140167,140945,999451152
2012,4,1104,142859,141437,1009634068
2012,1,1105,34955,35211,233574975
2012,2,1105,35334,35059,235237303
2012,4,2404,10634,10642,61075131
2012,4,2405,48947,49119,283401647
2012,1,2409,27210,27402,166021392
2012,2,2409,27418,27114,166482553
2012,4,2409,26735,26779,166017488
2012,3,2410,131036,131085,875306243
2012,1,2411,14541,14704,92519349
2012,2,2411,14797,14730,92830391
2012,1,2412,17593,17803,100967954
2012,4,2412,17430,17536,100884348
2012,1,2706,79343,79961,480634698
2012,3,2706,79406,79080,482675557
2012,1,2711,21,21,131194
2012,1,2712,16404,16605,101729728
2012,2,2712,16850,16706,102402400
2012,1,2713,30357,30872,176427195
2012,2,2713,31065,30707,176216944
2012,4,2713,30404,30503,178252261
2012,4,2714,50366,50282,328227895
2012,2,2807,33197,32796,206211018
2012,3,2807,33067,32793,208915373
2012,4,2807,32692,32818,207318182
2012,3,2808,43962,44159,274478148
2012,3,2811,11022,10935,63941309
2012,4,2811,10958,10932,63931142
2012,1,2812,1066,1064,7439586
2012,2,2812,1058,1058,7460650
2012,1,2815,203871,205485,1361459235
2012,3,2815,205243,205068,1361994363
2012,4,2815,204947,204899,1359574274
2012,1,2817,27018,27293,179984536
2012,2,2817,27287,27011,178803048
2012,2,2819,26819,26638,186116655
2012,1,0057,2927,2953,18045984
2012,2,0057,2979,2954,17553773
2012,3,0057,2969,2958,17813351
2012,4,0057,2927,2932,17665460
2012,1,0058,12591,12782,84512928
2012,3,2801,7882,7882,44812220
2012,4,2801,7735,7811,44825602
2012,2,2802,21811,21606,122049392
2012,3,2802,21910,21692,123332620
2012,4,2802,21393,21550,123344136
2012,1,2804,135974,137170,825801407
2012,3,2804,136186,135490,826803567
2012,3,0052,4354,4303,23954678
2012,1,0053,7823,7862,50707050
2012,2,0053,8146,7984,50965607
2012,3,0053,8090,8040,51949888
2012,1,8401,87038,87307,577162623
2012,1,8402,24899,25987,138385995
2012,3,8402,27027,25968,139773763
2012,1,8405,66936,67474,419767393
2012,2,8407,71873,71575,449401977
2012,4,7603,31606,31994,172163491
2012,2,7610,370,372,1981697
2012,4,7610,355,376,2058103
2012,1,0102,5567,5509,31070947
2012,3,0103,1028,1069,5962334
2012,1,0402,37708,38038,246378708
2012,4,0402,38245,38126,249554887
2012,1,0403,48866,49268,333703139
2012,3,0404,37667,37466,209948749
2012,3,1106,144870,144434,1035460031
2012,3,1107,31949,31846,196724278
2012,2,1109,3067786,3044931,29319320930
2012,4,1109,3062665,3052775,29730583516
2012,1,1110,7847,7911,45165423
2012,2,1110,7951,7829,44995645
2012,3,1110,7804,7804,45015539
2012,1,1111,14884,14946,101631181
2012,1,1112,274654,277194,2163872321
2012,3,1112,278619,278932,2181159257
2012,1,1114,170043,170649,1288777505
2012,3,1115,241087,241303,2242609797
2012,4,1115,240414,240182,2263958870
2012,2,2401,50781,50179,312438899
2012,3,2401,50366,50094,311288304
2012,4,2401,49634,49832,311586566
2012,4,2403,52781,52904,349231818
2012,1,2408,10635,10744,56154102
2012,2,2408,10814,10698,55865018
2012,3,5305,19286,19294,111624292
2012,4,5307,13211,13531,77271126
2012,3,5308,21301,20912,126219152
2012,3,5309,53848,53413,316029892
2012,4,5310,29857,30187,179221983
2012,4,5311,15251,15309,87560568
2012,3,5312,30184,30203,175259579
2012,2,5313,70345,69057,400338902
2012,3,5313,70126,69134,400132065
2012,1,5314,10870,11118,66237830
2012,4,5314,10917,10942,66732983
2012,1,5315,204204,204882,1361122025
2012,2,5315,206155,204966,1354772296
2012,1,5316,45169,45621,261524837
2012,2,5317,34634,34049,201269495
2012,2,5318,51074,50234,284225302
2012,4,7502,56261,56370,336872701
2012,1,7505,9,9,19921
2012,3,7505,6,6,8485
2012,1,7506,26537,26785,149071526
2012,4,7506,26545,26460,149174259
2012,2,7527,5038,4983,28348182
2012,4,7527,4913,4928,28405005
2012,1,7528,24423,24718,131706455
2012,3,7528,24738,24647,132055198
2012,4,7528,24322,24463,132433460
2012,2,7530,14566,14414,80593806
2012,3,7501,34921,34721,205314002
2012,1,7516,24824,25107,146303524
2012,4,7516,24989,25349,148500776
2012,3,7517,550,535,2654754
2012,1,7518,19426,19645,105286128
2012,2,7519,25150,24998,143834135
2012,4,7519,24992,24960,145197053
2012,2,7521,14929,14720,86826293
2012,4,7521,14562,14855,87508507
2012,2,7531,16419,16281,87067055
2012,1,0063,9767,9923,56931114
2012,2,0063,9900,9819,56635594
2012,4,0063,9817,9874,57182696
2012,2,7602,49606,49279,277419651
2012,3,7602,49519,49241,279602797
2012,1,7604,27641,28224,150289980
2012,3,7604,28534,28068,151100052
2012,2,7607,16915,16694,88954938
2012,3,7609,12735,12377,73646172
2012,4,7609,12129,12257,73681267
2012,1,7610,33570,33944,206775156
2012,3,7611,20011,19800,114138930
2012,4,7611,19690,19849,114691995
2012,1,7615,34973,35347,198900371
2012,2,7615,35371,35212,200449750
2012,1,7619,11706,12135,72058931
2012,1,7621,35246,35776,204766516
2012,4,7621,35288,35670,206178733
2012,1,7624,53416,54467,305809368
2012,3,7624,55395,54372,309319898
2012,4,7624,53736,54201,310657634
2012,3,2812,8281,8263,48108814
2012,3,2816,26068,25934,144418232
2012,4,2816,26054,25797,142998738
2012,2,2818,10350,10271,58553295
2012,2,0051,22908,22802,126005122
2012,3,0051,22767,22720,126132055
2012,2,0061,5224,5200,31992731
2012,3,0061,5170,5161,31780378
2012,2,3201,17504,17136,91416799
2012,3,3201,17375,17050,91534557
2012,2,3202,92152,91643,561280774
2012,1,3210,52650,53266,350256132
2012,4,3211,63098,63444,418152307
2012,1,3214,18266,18420,104045137
2012,3,3214,18576,18509,103993546
2012,3,3217,7848,7828,45055328
2012,4,3217,7723,7782,45237664
2012,1,3220,54351,55066,329277232
2012,2,3220,55118,54638,328385629
2012,4,3220,54106,54350,330132575
2012,2,3221,32743,32525,199877210
2012,4,3221,32089,32158,197127661
2012,2,0058,11231,11113,66374631
2012,4,3203,47515,47386,279400307
2012,1,3204,28000,28786,162001411
2012,2,3204,28947,28664,163074110
2012,4,3204,27892,28380,162274130
2012,1,3205,50000,50305,307837296
2012,3,3205,49511,49389,305585262
2012,4,3206,38348,38163,218538711
2012,2,3207,32602,32141,191208526
2012,4,3207,32185,32285,193872053
2012,2,3208,34645,34557,192266679
2012,3,3213,72007,71559,478720986
2012,4,3213,70695,71267,479501236
2012,3,4401,15347,15339,91534479
2012,1,4404,3734,3788,19663107
2012,4,4404,3729,3727,19605551
2012,1,4407,44754,45604,277337906
2012,4,4408,19692,19732,108450408
2012,2,4412,146207,145569,916306133
2012,4,4412,144354,144317,919349015
2012,3,4414,23735,22870,130331850
2012,4,4414,22387,22560,131101013
2012,1,4416,30427,30853,196982866
2012,2,4420,23541,23396,143450623
2012,3,4424,57001,56819,351895705
2012,1,4427,883,894,5241437
2012,1,4409,64926,65723,429601523
2012,3,4409,66821,66312,433118449
2012,1,4411,124111,125214,788979568
2012,2,4411,125750,124948,787627137
2012,3,4411,124958,124684,790754716
2012,4,4411,123606,123488,786989525
2012,2,4418,18964,18824,124475699
2012,1,4420,7047,7177,45392071
2012,4,4420,7024,6953,44210682
2012,3,4422,25189,24987,161553580
2012,2,4423,236963,235906,1607994297
2012,4,4423,235938,234443,1612529425
2012,3,5207,24455,23849,131813920
2012,4,5207,22961,23402,130348028
2012,1,5209,11712,11833,69701803
2012,2,5210,48890,48352,287208458
2012,3,5210,48344,48339,288759236
2012,1,5212,98952,99975,620823500
2012,2,5212,101097,100054,625306395
2012,1,5213,49568,51038,302325363
2012,3,5213,50235,50996,306983149
2012,4,5213,51055,51188,308577915
2012,1,5215,19569,19746,116762905
2012,1,5216,298298,299219,2005462350
2012,2,5216,302047,299598,2011198631
2012,2,5217,13973,13702,73254834
2012,4,5217,13607,13916,74392477
2012,1,3217,38122,38371,237543679
2012,2,3217,38403,38280,231639657
2012,3,3217,38200,38045,229663068
2012,4,3217,37953,37977,231416368
2012,1,3218,90839,91822,574790659
2012,4,3219,42495,42816,251976121
2012,1,3222,93394,94443,572140619
2012,4,3222,92301,92234,559012228
2012,1,4402,25342,25610,152461582
2012,1,4404,25437,25760,151277339
2012,3,4404,25466,25382,149915908
2012,4,4404,25021,25195,149618151
2012,1,4406,18334,18471,119527319
2012,4,4406,18046,18220,119975034
2012,1,4421,16339,16499,99276061
2012,2,4421,16544,16439,98638260
2012,1,4425,63390,64228,368644987
2012,3,4425,64516,64229,370822573
2012,4,4425,63816,64108,370277334
2012,2,4427,26210,25918,152984942
2012,3,4427,25691,25642,151664327
2012,3,5201,26152,26165,157376092
2012,1,5203,31197,32561,178404102
2012,3,5203,33904,32515,178745585
2012,3,5204,10197,10211,58667876
2012,4,5204,10428,10301,58478072
2012,4,5205,10970,11099,60637605
2012,3,7508,22060,21995,140340685
2012,1,7509,29397,29806,180988350
2012,1,7512,62639,64026,380815844
2012,1,7516,373,375,1872984
2012,1,7520,57916,58639,393281524
2012,3,7520,59576,59174,399126749
2012,4,7523,630,654,3737266
2012,1,7524,76412,76844,446972159
2012,1,7525,14590,14840,84525908
2012,1,7526,20655,22586,114371559
2012,4,7526,20169,22229,115051169
2012,3,7502,2,2,11986
2012,2,7503,87745,86066,525164513
2012,2,7504,20906,20614,115918017
2012,1,7505,331334,334273,2291888282
2012,3,7505,336516,335261,2308986843
2012,3,7507,4155,4116,25598507
2012,2,7510,36342,35804,208521262
2012,2,7513,27152,26293,148450087
2012,3,7513,27699,26373,149215659
2012,3,7515,10054,9190,49305971
2012,4,7515,8552,9300,49829586
2012,1,7522,83448,83926,543682939
2012,2,7522,83972,83646,540312607
2012,4,7523,45850,45955,257786252
2012,1,7529,10217,11231,56948516
2012,3,7529,12378,11275,57978405
