zone_id,target_year,cae_section,births_cae,a10
1500805,2024,N,681.0,MN
1500805,2024,P,78.0,OPQ
1500805,2024,Q,163.0,OPQ
1500805,2024,R,72.0,RSU
1500805,2024,S,110.0,RSU
1500806,2008,A,11.0,A
1500806,2008,B,0.0,BE
1500806,2008,C,19.0,BE
1500806,2008,D,1.0,BE
1500806,2008,E,0.0,BE
1500806,2008,F,84.0,F
1500806,2008,G,92.0,G
1500806,2008,H,7.0,G
1500806,2008,I,61.0,G
1500806,2008,J,5.0,J
1500806,2008,L,19.0,L
1500806,2008,M,29.0,MN
1500806,2008,N,128.0,MN
1500806,2008,P,19.0,OPQ
1500806,2008,Q,19.0,OPQ
1500806,2008,R,10.0,RSU
1500806,2008,S,20.0,RSU
1500806,2009,A,5.0,A
1500806,2009,B,0.0,BE
1500806,2009,C,9.0,BE
1500806,2009,D,0.0,BE
1500806,2009,E,1.0,BE
1500806,2009,F,51.0,F
1500806,2009,G,64.0,G
1500806,2009,H,4.0,G
1500806,2009,I,45.0,G
1500806,2009,J,5.0,J
1500806,2009,L,9.0,L
1500806,2009,M,33.0,MN
1500806,2009,N,100.0,MN
1500806,2009,P,21.0,OPQ
1500806,2009,Q,21.0,OPQ
1500806,2009,R,15.0,RSU
1500806,2009,S,16.0,RSU
1500806,2010,A,6.0,A
1500806,2010,B,1.0,BE
1500806,2010,C,4.0,BE
1500806,2010,D,0.0,BE
1500806,2010,E,1.0,BE
1500806,2010,F,32.0,F
1500806,2010,G,71.0,G
1500806,2010,H,1.0,G
1500806,2010,I,62.0,G
1500806,2010,J,1.0,J
1500806,2010,L,13.0,L
1500806,2010,M,30.0,MN
1500806,2010,N,102.0,MN
1500806,2010,P,22.0,OPQ
1500806,2010,Q,20.0,OPQ
1500806,2010,R,11.0,RSU
1500806,2010,S,26.0,RSU
1500806,2011,A,9.0,A
1500806,2011,B,0.0,BE
1500806,2011,C,13.0,BE
1500806,2011,D,1.0,BE
1500806,2011,E,1.0,BE
1500806,2011,F,25.0,F
1500806,2011,G,48.0,G
1500806,2011,H,3.0,G
1500806,2011,I,56.0,G
1500806,2011,J,3.0,J
1500806,2011,L,15.0,L
1500806,2011,M,23.0,MN
1500806,2011,N,85.0,MN
1500806,2011,P,13.0,OPQ
1500806,2011,Q,18.0,OPQ
1500806,2011,R,11.0,RSU
1500806,2011,S,16.0,RSU
1500806,2012,A,6.0,A
1500806,2012,B,0.0,BE
1500806,2012,C,12.0,BE
1500806,2012,D,0.0,BE
1500806,2012,E,0.0,BE
1500806,2012,F,21.0,F
1500806,2012,G,65.0,G
1500806,2012,H,3.0,G
1500806,2012,I,48.0,G
1500806,2012,J,3.0,J
1500806,2012,L,13.0,L
1500806,2012,M,16.0,MN
1500806,2012,N,72.0,MN
1500806,2012,P,14.0,OPQ
1500806,2012,Q,15.0,OPQ
1500806,2012,R,14.0,RSU
1500806,2012,S,16.0,RSU
1500806,2013,A,28.0,A
1500806,2013,B,0.0,BE
1500806,2013,C,9.0,BE
1500806,2013,D,1.0,BE
1500806,2013,E,1.0,BE
1500806,2013,F,30.0,F
1500806,2013,G,63.0,G
1500806,2013,H,5.0,G
1500806,2013,I,66.0,G
1500806,2013,J,6.0,J
1500806,2013,L,21.0,L
1500806,2013,M,26.0,MN
1500806,2013,N,85.0,MN
1500806,2013,P,22.0,OPQ
1500806,2013,Q,22.0,OPQ
1500806,2013,R,15.0,RSU
1500806,2013,S,21.0,RSU
1500806,2014,A,31.0,A
1500806,2014,B,0.0,BE
1500806,2014,C,10.0,BE
1500806,2014,D,1.0,BE
1500806,2014,E,0.0,BE
1500806,2014,F,24.0,F
1500806,2014,G,65.0,G
1500806,2014,H,7.0,G
1500806,2014,I,166.0,G
1500806,2014,J,5.0,J
1500806,2014,L,21.0,L
1500806,2014,M,41.0,MN
1500806,2014,N,103.0,MN
1500806,2014,P,20.0,OPQ
1500806,2014,Q,16.0,OPQ
1500806,2014,R,13.0,RSU
1500806,2014,S,28.0,RSU
1500806,2015,A,18.0,A
1500806,2015,B,0.0,BE
1500806,2015,C,15.0,BE
1500806,2015,D,0.0,BE
1500806,2015,E,0.0,BE
1500806,2015,F,32.0,F
1500806,2015,G,76.0,G
1500806,2015,H,6.0,G
1500806,2015,I,597.0,G
1500806,2015,J,6.0,J
1500806,2015,L,34.0,L
1500806,2015,M,33.0,MN
1500806,2015,N,91.0,MN
1500806,2015,P,18.0,OPQ
1500806,2015,Q,29.0,OPQ
1500806,2015,R,18.0,RSU
1500806,2015,S,38.0,RSU
1500806,2016,A,13.0,A
1500806,2016,B,0.0,BE
1500806,2016,C,7.0,BE
1500806,2016,D,5.0,BE
1500806,2016,E,0.0,BE
1500806,2016,F,41.0,F
1500806,2016,G,51.0,G
1500806,2016,H,4.0,G
1500806,2016,I,208.0,G
1500806,2016,J,5.0,J
1500806,2016,L,31.0,L
1500806,2016,M,48.0,MN
1500806,2016,N,120.0,MN
1500806,2016,P,16.0,OPQ
1500806,2016,Q,29.0,OPQ
1500806,2016,R,15.0,RSU
1500806,2016,S,28.0,RSU
1500806,2017,A,14.0,A
1500806,2017,B,0.0,BE
1500806,2017,C,12.0,BE
1500806,2017,D,0.0,BE
1500806,2017,E,0.0,BE
1500806,2017,F,46.0,F
1500806,2017,G,44.0,G
1500806,2017,H,11.0,G
1500806,2017,I,178.0,G
1500806,2017,J,14.0,J
1500806,2017,L,31.0,L
1500806,2017,M,31.0,MN
1500806,2017,N,117.0,MN
1500806,2017,P,20.0,OPQ
1500806,2017,Q,19.0,OPQ
1500806,2017,R,20.0,RSU
1500806,2017,S,29.0,RSU
1500806,2018,A,19.0,A
1500806,2018,B,0.0,BE
1500806,2018,C,11.0,BE
1500806,2018,D,2.0,BE
1500806,2018,E,1.0,BE
1500806,2018,F,56.0,F
1500806,2018,G,66.0,G
1500806,2018,H,8.0,G
1500806,2018,I,175.0,G
1500806,2018,J,11.0,J
1500806,2018,L,41.0,L
1500806,2018,M,47.0,MN
1500806,2018,N,143.0,MN
1500806,2018,P,18.0,OPQ
1500806,2018,Q,19.0,OPQ
1500806,2018,R,21.0,RSU
1500806,2018,S,28.0,RSU
1500806,2019,A,4.0,A
1500806,2019,B,0.0,BE
1500806,2019,C,13.0,BE
1500806,2019,D,0.0,BE
1500806,2019,E,0.0,BE
1500806,2019,F,45.0,F
1500806,2019,G,48.0,G
1500806,2019,H,10.0,G
1500806,2019,I,182.0,G
1500806,2019,J,7.0,J
1500806,2019,L,23.0,L
1500806,2019,M,39.0,MN
1500806,2019,N,134.0,MN
1500806,2019,P,18.0,OPQ
1500806,2019,Q,20.0,OPQ
1500806,2019,R,23.0,RSU
1500806,2019,S,35.0,RSU
1500806,2020,A,10.0,A
1500806,2020,B,0.0,BE
1500806,2020,C,10.0,BE
1500806,2020,D,1.0,BE
1500806,2020,E,0.0,BE
1500806,2020,F,31.0,F
1500806,2020,G,38.0,G
1500806,2020,H,13.0,G
1500806,2020,I,69.0,G
1500806,2020,J,7.0,J
1500806,2020,L,26.0,L
1500806,2020,M,35.0,MN
1500806,2020,N,101.0,MN
1500806,2020,P,18.0,OPQ
1500806,2020,Q,20.0,OPQ
1500806,2020,R,18.0,RSU
1500806,2020,S,19.0,RSU
1500806,2021,A,14.0,A
1500806,2021,B,0.0,BE
1500806,2021,C,11.0,BE
1500806,2021,D,0.0,BE
1500806,2021,E,0.0,BE
1500806,2021,F,49.0,F
1500806,2021,G,61.0,G
1500806,2021,H,19.0,G
1500806,2021,I,97.0,G
1500806,2021,J,8.0,J
1500806,2021,L,27.0,L
1500806,2021,M,41.0,MN
1500806,2021,N,90.0,MN
1500806,2021,P,28.0,OPQ
1500806,2021,Q,25.0,OPQ
1500806,2021,R,12.0,RSU
1500806,2021,S,15.0,RSU
1500806,2022,A,8.0,A
1500806,2022,B,0.0,BE
1500806,2022,C,11.0,BE
1500806,2022,D,7.0,BE
1500806,2022,E,1.0,BE
1500806,2022,F,56.0,F
1500806,2022,G,52.0,G
1500806,2022,H,24.0,G
1500806,2022,I,328.0,G
1500806,2022,J,14.0,J
1500806,2022,L,37.0,L
1500806,2022,M,35.0,MN
1500806,2022,N,162.0,MN
1500806,2022,P,15.0,OPQ
1500806,2022,Q,28.0,OPQ
1500806,2022,R,32.0,RSU
1500806,2022,S,30.0,RSU
1500806,2023,A,22.0,A
1500806,2023,B,1.0,BE
1500806,2023,C,14.0,BE
1500806,2023,D,3.0,BE
1500806,2023,E,2.0,BE
1500806,2023,F,63.0,F
1500806,2023,G,63.0,G
1500806,2023,H,55.0,G
1500806,2023,I,296.0,G
1500806,2023,J,22.0,J
1500806,2023,L,39.0,L
1500806,2023,M,55.0,MN
1500806,2023,N,185.0,MN
1500806,2023,P,16.0,OPQ
1500806,2023,Q,39.0,OPQ
1500806,2023,R,38.0,RSU
1500806,2023,S,44.0,RSU
1500806,2024,A,9.0,A
1500806,2024,B,0.0,BE
1500806,2024,C,14.0,BE
1500806,2024,D,2.0,BE
1500806,2024,E,0.0,BE
1500806,2024,F,65.0,F
1500806,2024,G,58.0,G
1500806,2024,H,52.0,G
1500806,2024,I,147.0,G
1500806,2024,J,36.0,J
1500806,2024,L,33.0,L
1500806,2024,M,50.0,MN
1500806,2024,N,153.0,MN
1500806,2024,P,25.0,OPQ
1500806,2024,Q,33.0,OPQ
1500806,2024,R,23.0,RSU
1500806,2024,S,38.0,RSU
1500807,2008,A,16.0,A
1500807,2008,B,0.0,BE
1500807,2008,C,12.0,BE
1500807,2008,D,0.0,BE
1500807,2008,E,0.0,BE
1500807,2008,F,119.0,F
1500807,2008,G,122.0,G
1500807,2008,H,3.0,G
1500807,2008,I,77.0,G
1500807,2008,J,8.0,J
1500807,2008,L,19.0,L
1500807,2008,M,48.0,MN
1500807,2008,N,239.0,MN
1500807,2008,P,31.0,OPQ
1500807,2008,Q,32.0,OPQ
1500807,2008,R,30.0,RSU
1500807,2008,S,31.0,RSU
1500807,2009,A,11.0,A
1500807,2009,B,0.0,BE
1500807,2009,C,12.0,BE
1500807,2009,D,1.0,BE
1500807,2009,E,0.0,BE
1500807,2009,F,96.0,F
1500807,2009,G,92.0,G
1500807,2009,H,2.0,G
1500807,2009,I,69.0,G
1500807,2009,J,7.0,J
1500807,2009,L,21.0,L
1500807,2009,M,35.0,MN
1500807,2009,N,164.0,MN
1500807,2009,P,32.0,OPQ
1500807,2009,Q,26.0,OPQ
1500807,2009,R,25.0,RSU
1500807,2009,S,28.0,RSU
1500807,2010,A,15.0,A
1500807,2010,B,0.0,BE
1500807,2010,C,11.0,BE
1500807,2010,D,1.0,BE
1500807,2010,E,0.0,BE
1500807,2010,F,50.0,F
1500807,2010,G,87.0,G
1500807,2010,H,6.0,G
1500807,2010,I,83.0,G
1500807,2010,J,10.0,J
1500807,2010,L,13.0,L
1500807,2010,M,33.0,MN
1500807,2010,N,125.0,MN
1500807,2010,P,19.0,OPQ
1500807,2010,Q,28.0,OPQ
1500807,2010,R,22.0,RSU
1500807,2010,S,18.0,RSU
1500807,2011,A,8.0,A
1500807,2011,B,0.0,BE
1500807,2011,C,14.0,BE
1500807,2011,D,0.0,BE
1500807,2011,E,0.0,BE
1500807,2011,F,37.0,F
1500807,2011,G,67.0,G
1500807,2011,H,1.0,G
1500807,2011,I,82.0,G
1500807,2011,J,4.0,J
1500807,2011,L,11.0,L
1500807,2011,M,36.0,MN
1500807,2011,N,111.0,MN
1500807,2011,P,21.0,OPQ
1500807,2011,Q,19.0,OPQ
1500807,2011,R,15.0,RSU
1500807,2011,S,18.0,RSU
1500807,2012,A,14.0,A
1500807,2012,B,0.0,BE
1500807,2012,C,12.0,BE
1500807,2012,D,1.0,BE
1500807,2012,E,0.0,BE
1500807,2012,F,37.0,F
1500807,2012,G,72.0,G
1500807,2012,H,3.0,G
1500807,2012,I,83.0,G
1500807,2012,J,10.0,J
1500807,2012,L,12.0,L
1500807,2012,M,29.0,MN
1500807,2012,N,111.0,MN
1500807,2012,P,25.0,OPQ
1500807,2012,Q,28.0,OPQ
1500807,2012,R,12.0,RSU
1500807,2012,S,20.0,RSU
1500807,2013,A,29.0,A
1500807,2013,B,0.0,BE
1500807,2013,C,19.0,BE
1500807,2013,D,1.0,BE
1500807,2013,E,0.0,BE
1500807,2013,F,41.0,F
1500807,2013,G,93.0,G
1500807,2013,H,7.0,G
1500807,2013,I,105.0,G
1500807,2013,J,6.0,J
1500807,2013,L,16.0,L
1500807,2013,M,26.0,MN
1500807,2013,N,102.0,MN
1500807,2013,P,13.0,OPQ
1500807,2013,Q,29.0,OPQ
1500807,2013,R,16.0,RSU
1500807,2013,S,29.0,RSU
1500807,2014,A,28.0,A
1500807,2014,B,0.0,BE
1500807,2014,C,10.0,BE
1500807,2014,D,1.0,BE
1500807,2014,E,0.0,BE
1500807,2014,F,54.0,F
1500807,2014,G,109.0,G
1500807,2014,H,5.0,G
1500807,2014,I,228.0,G
1500807,2014,J,10.0,J
1500807,2014,L,32.0,L
1500807,2014,M,40.0,MN
1500807,2014,N,111.0,MN
1500807,2014,P,28.0,OPQ
1500807,2014,Q,25.0,OPQ
1500807,2014,R,27.0,RSU
1500807,2014,S,36.0,RSU
1500807,2015,A,20.0,A
1500807,2015,B,0.0,BE
1500807,2015,C,11.0,BE
1500807,2015,D,1.0,BE
1500807,2015,E,0.0,BE
1500807,2015,F,70.0,F
1500807,2015,G,74.0,G
1500807,2015,H,5.0,G
1500807,2015,I,527.0,G
1500807,2015,J,9.0,J
1500807,2015,L,29.0,L
1500807,2015,M,40.0,MN
1500807,2015,N,109.0,MN
1500807,2015,P,15.0,OPQ
1500807,2015,Q,33.0,OPQ
1500807,2015,R,28.0,RSU
1500807,2015,S,41.0,RSU
1500807,2016,A,26.0,A
1500807,2016,B,0.0,BE
1500807,2016,C,15.0,BE
1500807,2016,D,9.0,BE
1500807,2016,E,0.0,BE
1500807,2016,F,61.0,F
1500807,2016,G,73.0,G
1500807,2016,H,2.0,G
1500807,2016,I,282.0,G
1500807,2016,J,12.0,J
1500807,2016,L,24.0,L
1500807,2016,M,49.0,MN
1500807,2016,N,144.0,MN
1500807,2016,P,31.0,OPQ
1500807,2016,Q,25.0,OPQ
1500807,2016,R,28.0,RSU
1500807,2016,S,50.0,RSU
1500807,2017,A,25.0,A
1500807,2017,B,0.0,BE
1500807,2017,C,16.0,BE
1500807,2017,D,3.0,BE
1500807,2017,E,0.0,BE
1500807,2017,F,90.0,F
1500807,2017,G,65.0,G
1500807,2017,H,9.0,G
1500807,2017,I,331.0,G
1500807,2017,J,6.0,J
1500807,2017,L,50.0,L
1500807,2017,M,59.0,MN
1500807,2017,N,174.0,MN
1500807,2017,P,31.0,OPQ
1500807,2017,Q,30.0,OPQ
1500807,2017,R,28.0,RSU
1500807,2017,S,46.0,RSU
1500807,2018,A,30.0,A
1500807,2018,B,0.0,BE
1500807,2018,C,15.0,BE
1500807,2018,D,1.0,BE
1500807,2018,E,2.0,BE
1500807,2018,F,76.0,F
1500807,2018,G,69.0,G
1500807,2018,H,13.0,G
1500807,2018,I,362.0,G
1500807,2018,J,16.0,J
1500807,2018,L,36.0,L
1500807,2018,M,51.0,MN
1500807,2018,N,145.0,MN
1500807,2018,P,25.0,OPQ
1500807,2018,Q,29.0,OPQ
1500807,2018,R,29.0,RSU
1500807,2018,S,41.0,RSU
1500807,2019,A,19.0,A
1500807,2019,B,0.0,BE
1500807,2019,C,18.0,BE
1500807,2019,D,0.0,BE
1500807,2019,E,0.0,BE
1500807,2019,F,100.0,F
1500807,2019,G,74.0,G
1500807,2019,H,19.0,G
1500807,2019,I,312.0,G
1500807,2019,J,9.0,J
1500807,2019,L,47.0,L
1500807,2019,M,51.0,MN
1500807,2019,N,158.0,MN
1500807,2019,P,27.0,OPQ
1500807,2019,Q,34.0,OPQ
1500807,2019,R,41.0,RSU
1500807,2019,S,49.0,RSU
1500807,2020,A,20.0,A
1500807,2020,B,0.0,BE
1500807,2020,C,9.0,BE
1500807,2020,D,0.0,BE
1500807,2020,E,0.0,BE
1500807,2020,F,80.0,F
1500807,2020,G,64.0,G
1500807,2020,H,23.0,G
1500807,2020,I,103.0,G
1500807,2020,J,10.0,J
1500807,2020,L,34.0,L
1500807,2020,M,47.0,MN
1500807,2020,N,111.0,MN
1500807,2020,P,19.0,OPQ
1500807,2020,Q,27.0,OPQ
1500807,2020,R,12.0,RSU
1500807,2020,S,23.0,RSU
1500807,2021,A,21.0,A
1500807,2021,B,0.0,BE
1500807,2021,C,15.0,BE
1500807,2021,D,1.0,BE
1500807,2021,E,0.0,BE
1500807,2021,F,64.0,F
1500807,2021,G,92.0,G
1500807,2021,H,19.0,G
1500807,2021,I,140.0,G
1500807,2021,J,27.0,J
1500807,2021,L,51.0,L
1500807,2021,M,54.0,MN
1500807,2021,N,125.0,MN
1500807,2021,P,39.0,OPQ
1500807,2021,Q,40.0,OPQ
1500807,2021,R,37.0,RSU
1500807,2021,S,53.0,RSU
1500807,2022,A,27.0,A
1500807,2022,B,0.0,BE
1500807,2022,C,29.0,BE
1500807,2022,D,9.0,BE
1500807,2022,E,0.0,BE
1500807,2022,F,106.0,F
1500807,2022,G,64.0,G
1500807,2022,H,39.0,G
1500807,2022,I,480.0,G
1500807,2022,J,25.0,J
1500807,2022,L,67.0,L
1500807,2022,M,97.0,MN
1500807,2022,N,208.0,MN
1500807,2022,P,40.0,OPQ
1500807,2022,Q,46.0,OPQ
1500807,2022,R,45.0,RSU
1500807,2022,S,65.0,RSU
1500807,2023,A,15.0,A
1500807,2023,B,0.0,BE
1500807,2023,C,19.0,BE
1500807,2023,D,2.0,BE
1500807,2023,E,0.0,BE
1500807,2023,F,127.0,F
1500807,2023,G,82.0,G
1500807,2023,H,55.0,G
1500807,2023,I,518.0,G
1500807,2023,J,37.0,J
1500807,2023,L,42.0,L
1500807,2023,M,91.0,MN
1500807,2023,N,191.0,MN
1500807,2023,P,46.0,OPQ
1500807,2023,Q,39.0,OPQ
1500807,2023,R,42.0,RSU
1500807,2023,S,65.0,RSU
1500807,2024,A,22.0,A
1500807,2024,B,0.0,BE
1500807,2024,C,27.0,BE
1500807,2024,D,0.0,BE
1500807,2024,E,0.0,BE
1500807,2024,F,125.0,F
1500807,2024,G,65.0,G
1500807,2024,H,62.0,G
1500807,2024,I,250.0,G
1500807,2024,J,33.0,J
1500807,2024,L,34.0,L
1500807,2024,M,93.0,MN
1500807,2024,N,182.0,MN
1500807,2024,P,36.0,OPQ
1500807,2024,Q,36.0,OPQ
1500807,2024,R,36.0,RSU
1500807,2024,S,80.0,RSU
1500808,2008,A,36.0,A
1500808,2008,B,0.0,BE
1500808,2008,C,38.0,BE
1500808,2008,D,0.0,BE
1500808,2008,E,1.0,BE
1500808,2008,F,495.0,F
1500808,2008,G,319.0,G
1500808,2008,H,19.0,G
1500808,2008,I,172.0,G
1500808,2008,J,19.0,J
1500808,2008,L,96.0,L
1500808,2008,M,126.0,MN
1500808,2008,N,504.0,MN
1500808,2008,P,55.0,OPQ
1500808,2008,Q,52.0,OPQ
1500808,2008,R,53.0,RSU
1500808,2008,S,128.0,RSU
1500808,2009,A,24.0,A
1500808,2009,B,1.0,BE
1500808,2009,C,25.0,BE
1500808,2009,D,1.0,BE
1500808,2009,E,1.0,BE
1500808,2009,F,298.0,F
1500808,2009,G,243.0,G
1500808,2009,H,5.0,G
1500808,2009,I,144.0,G
1500808,2009,J,17.0,J
1500808,2009,L,53.0,L
1500808,2009,M,94.0,MN
1500808,2009,N,349.0,MN
1500808,2009,P,47.0,OPQ
1500808,2009,Q,61.0,OPQ
1500808,2009,R,46.0,RSU
1500808,2009,S,86.0,RSU
1500808,2010,A,38.0,A
1500808,2010,B,0.0,BE
1500808,2010,C,18.0,BE
1500808,2010,D,1.0,BE
1500808,2010,E,0.0,BE
1500808,2010,F,143.0,F
1500808,2010,G,215.0,G
1500808,2010,H,8.0,G
1500808,2010,I,118.0,G
1500808,2010,J,8.0,J
1500808,2010,L,45.0,L
1500808,2010,M,85.0,MN
1500808,2010,N,349.0,MN
1500808,2010,P,50.0,OPQ
1500808,2010,Q,48.0,OPQ
1500808,2010,R,30.0,RSU
1500808,2010,S,76.0,RSU
1500808,2011,A,59.0,A
1500808,2011,B,0.0,BE
1500808,2011,C,35.0,BE
1500808,2011,D,2.0,BE
1500808,2011,E,2.0,BE
1500808,2011,F,115.0,F
1500808,2011,G,226.0,G
1500808,2011,H,7.0,G
1500808,2011,I,180.0,G
1500808,2011,J,11.0,J
1500808,2011,L,39.0,L
1500808,2011,M,100.0,MN
1500808,2011,N,323.0,MN
1500808,2011,P,45.0,OPQ
1500808,2011,Q,45.0,OPQ
1500808,2011,R,35.0,RSU
1500808,2011,S,62.0,RSU
1500808,2012,A,40.0,A
1500808,2012,B,1.0,BE
1500808,2012,C,24.0,BE
1500808,2012,D,2.0,BE
1500808,2012,E,2.0,BE
1500808,2012,F,148.0,F
1500808,2012,G,232.0,G
1500808,2012,H,10.0,G
1500808,2012,I,151.0,G
1500808,2012,J,25.0,J
1500808,2012,L,45.0,L
1500808,2012,M,78.0,MN
1500808,2012,N,344.0,MN
1500808,2012,P,36.0,OPQ
1500808,2012,Q,48.0,OPQ
1500808,2012,R,34.0,RSU
1500808,2012,S,54.0,RSU
1500808,2013,A,273.0,A
1500808,2013,B,0.0,BE
1500808,2013,C,28.0,BE
1500808,2013,D,1.0,BE
1500808,2013,E,2.0,BE
1500808,2013,F,127.0,F
1500808,2013,G,245.0,G
1500808,2013,H,10.0,G
1500808,2013,I,160.0,G
1500808,2013,J,19.0,J
1500808,2013,L,52.0,L
1500808,2013,M,78.0,MN
1500808,2013,N,336.0,MN
1500808,2013,P,55.0,OPQ
1500808,2013,Q,44.0,OPQ
1500808,2013,R,31.0,RSU
1500808,2013,S,80.0,RSU
1500808,2014,A,478.0,A
1500808,2014,B,0.0,BE
1500808,2014,C,31.0,BE
1500808,2014,D,1.0,BE
1500808,2014,E,2.0,BE
1500808,2014,F,160.0,F
1500808,2014,G,226.0,G
1500808,2014,H,12.0,G
1500808,2014,I,227.0,G
1500808,2014,J,20.0,J
1500808,2014,L,75.0,L
1500808,2014,M,96.0,MN
1500808,2014,N,383.0,MN
1500808,2014,P,42.0,OPQ
1500808,2014,Q,52.0,OPQ
1500808,2014,R,50.0,RSU
1500808,2014,S,85.0,RSU
1500808,2015,A,493.0,A
1500808,2015,B,0.0,BE
1500808,2015,C,35.0,BE
1500808,2015,D,3.0,BE
1500808,2015,E,0.0,BE
1500808,2015,F,180.0,F
1500808,2015,G,254.0,G
1500808,2015,H,14.0,G
1500808,2015,I,775.0,G
1500808,2015,J,10.0,J
1500808,2015,L,76.0,L
1500808,2015,M,108.0,MN
1500808,2015,N,454.0,MN
1500808,2015,P,56.0,OPQ
1500808,2015,Q,58.0,OPQ
1500808,2015,R,50.0,RSU
1500808,2015,S,90.0,RSU
1500808,2016,A,172.0,A
1500808,2016,B,2.0,BE
1500808,2016,C,33.0,BE
1500808,2016,D,22.0,BE
1500808,2016,E,0.0,BE
1500808,2016,F,172.0,F
1500808,2016,G,227.0,G
1500808,2016,H,13.0,G
1500808,2016,I,525.0,G
1500808,2016,J,11.0,J
1500808,2016,L,98.0,L
1500808,2016,M,109.0,MN
1500808,2016,N,501.0,MN
1500808,2016,P,57.0,OPQ
1500808,2016,Q,42.0,OPQ
1500808,2016,R,61.0,RSU
1500808,2016,S,94.0,RSU
1500808,2017,A,151.0,A
1500808,2017,B,0.0,BE
1500808,2017,C,31.0,BE
1500808,2017,D,1.0,BE
1500808,2017,E,1.0,BE
1500808,2017,F,215.0,F
1500808,2017,G,217.0,G
1500808,2017,H,16.0,G
1500808,2017,I,428.0,G
1500808,2017,J,16.0,J
1500808,2017,L,130.0,L
1500808,2017,M,148.0,MN
1500808,2017,N,587.0,MN
1500808,2017,P,49.0,OPQ
1500808,2017,Q,54.0,OPQ
1500808,2017,R,68.0,RSU
1500808,2017,S,108.0,RSU
1500808,2018,A,175.0,A
1500808,2018,B,1.0,BE
1500808,2018,C,64.0,BE
1500808,2018,D,8.0,BE
1500808,2018,E,1.0,BE
1500808,2018,F,257.0,F
1500808,2018,G,225.0,G
1500808,2018,H,25.0,G
1500808,2018,I,433.0,G
1500808,2018,J,20.0,J
1500808,2018,L,134.0,L
1500808,2018,M,141.0,MN
1500808,2018,N,544.0,MN
1500808,2018,P,55.0,OPQ
1500808,2018,Q,58.0,OPQ
1500808,2018,R,44.0,RSU
1500808,2018,S,95.0,RSU
1500808,2019,A,81.0,A
1500808,2019,B,1.0,BE
1500808,2019,C,41.0,BE
1500808,2019,D,0.0,BE
1500808,2019,E,1.0,BE
1500808,2019,F,282.0,F
1500808,2019,G,194.0,G
1500808,2019,H,118.0,G
1500808,2019,I,354.0,G
1500808,2019,J,24.0,J
1500808,2019,L,132.0,L
1500808,2019,M,122.0,MN
1500808,2019,N,628.0,MN
1500808,2019,P,64.0,OPQ
1500808,2019,Q,84.0,OPQ
1500808,2019,R,60.0,RSU
1500808,2019,S,109.0,RSU
1500808,2020,A,109.0,A
1500808,2020,B,0.0,BE
1500808,2020,C,25.0,BE
1500808,2020,D,1.0,BE
1500808,2020,E,2.0,BE
1500808,2020,F,225.0,F
1500808,2020,G,161.0,G
1500808,2020,H,63.0,G
1500808,2020,I,136.0,G
1500808,2020,J,20.0,J
1500808,2020,L,85.0,L
1500808,2020,M,104.0,MN
1500808,2020,N,419.0,MN
1500808,2020,P,44.0,OPQ
1500808,2020,Q,60.0,OPQ
1500808,2020,R,45.0,RSU
1500808,2020,S,80.0,RSU
1500808,2021,A,164.0,A
1500808,2021,B,0.0,BE
1500808,2021,C,38.0,BE
1500808,2021,D,1.0,BE
1500808,2021,E,1.0,BE
1500808,2021,F,285.0,F
1500808,2021,G,173.0,G
1500808,2021,H,64.0,G
1500808,2021,I,171.0,G
1500808,2021,J,29.0,J
1500808,2021,L,138.0,L
1500808,2021,M,135.0,MN
1500808,2021,N,509.0,MN
1500808,2021,P,69.0,OPQ
1500808,2021,Q,70.0,OPQ
1500808,2021,R,45.0,RSU
1500808,2021,S,97.0,RSU
1500808,2022,A,211.0,A
1500808,2022,B,0.0,BE
1500808,2022,C,44.0,BE
1500808,2022,D,19.0,BE
1500808,2022,E,0.0,BE
1500808,2022,F,358.0,F
1500808,2022,G,221.0,G
1500808,2022,H,135.0,G
1500808,2022,I,439.0,G
1500808,2022,J,50.0,J
1500808,2022,L,145.0,L
1500808,2022,M,176.0,MN
1500808,2022,N,634.0,MN
1500808,2022,P,115.0,OPQ
1500808,2022,Q,74.0,OPQ
1500808,2022,R,74.0,RSU
1500808,2022,S,151.0,RSU
1500808,2023,A,124.0,A
1500808,2023,B,0.0,BE
1500808,2023,C,59.0,BE
1500808,2023,D,5.0,BE
1500808,2023,E,2.0,BE
1500808,2023,F,349.0,F
1500808,2023,G,183.0,G
1500808,2023,H,224.0,G
1500808,2023,I,497.0,G
1500808,2023,J,45.0,J
1500808,2023,L,138.0,L
1500808,2023,M,177.0,MN
1500808,2023,N,709.0,MN
1500808,2023,P,119.0,OPQ
1500808,2023,Q,76.0,OPQ
1500808,2023,R,90.0,RSU
1500808,2023,S,169.0,RSU
1500808,2024,A,135.0,A
1500808,2024,B,0.0,BE
1500808,2024,C,55.0,BE
1500808,2024,D,5.0,BE
1500808,2024,E,1.0,BE
1500808,2024,F,371.0,F
1500808,2024,G,195.0,G
1500808,2024,H,223.0,G
1500808,2024,I,323.0,G
1500808,2024,J,64.0,J
1500808,2024,L,141.0,L
1500808,2024,M,176.0,MN
1500808,2024,N,720.0,MN
1500808,2024,P,119.0,OPQ
1500808,2024,Q,96.0,OPQ
1500808,2024,R,53.0,RSU
1500808,2024,S,144.0,RSU
1500809,2008,A,16.0,A
