decision_year,family,src_ZE2020,src_sector,dst_ZE2020,dst_sector,weight
2025,analogy,4424,LZ,7606,LZ,0.021980127150310436
2025,analogy,4424,LZ,4419,LZ,0.021850077107100633
2025,analogy,4424,LZ,7610,LZ,0.021818347197800576
2025,analogy,4424,LZ,2414,LZ,0.02166809335407251
2025,analogy,4424,LZ,4416,LZ,0.02164007014242203
2025,analogy,4424,LZ,5213,LZ,0.021511458770414205
2025,analogy,4424,LZ,5204,LZ,0.02129998191935036
2025,analogy,4424,LZ,9314,LZ,0.021292091828446935
2025,analogy,5204,LZ,5213,LZ,0.02111977188291434
2025,analogy,5204,LZ,4412,LZ,0.02106274422767155
2025,analogy,5204,LZ,7610,LZ,0.021056346396207223
2025,analogy,5204,LZ,4413,LZ,0.020979701698108397
2025,analogy,5204,LZ,4416,LZ,0.02097349092359298
2025,analogy,5204,LZ,3217,LZ,0.02085556085811652
2025,analogy,5204,LZ,5218,LZ,0.020830780124092427
2025,analogy,5204,LZ,4410,LZ,0.02066189810574981
2025,analogy,5204,LZ,7516,LZ,0.020642217446852008
2025,analogy,5204,LZ,2704,LZ,0.02063050502130126
2025,analogy,5211,LZ,2704,LZ,0.020857195435487367
2025,analogy,5211,LZ,5218,LZ,0.020788693547682313
2025,analogy,5211,LZ,3217,LZ,0.02078123083313106
2025,analogy,5211,LZ,7516,LZ,0.020756125265920137
2025,analogy,5211,LZ,1101,LZ,0.020753812450207954
2025,analogy,5211,LZ,2715,LZ,0.020725618902701286
2025,analogy,5211,LZ,8410,LZ,0.020703751389341298
2025,analogy,5211,LZ,4412,LZ,0.020636171206103622
2025,analogy,5211,LZ,8418,LZ,0.02061218480023237
2025,analogy,5211,LZ,9317,LZ,0.020576997233149492
2025,analogy,5218,LZ,5211,LZ,0.02097999781119168
2025,analogy,5218,LZ,4412,LZ,0.020833663872353015
2025,analogy,5218,LZ,3217,LZ,0.02082344203911187
2025,analogy,5218,LZ,2704,LZ,0.020816368522359404
2025,analogy,5218,LZ,4416,LZ,0.020810402241706306
2025,analogy,5218,LZ,5204,LZ,0.020787309718959854
2025,analogy,5218,LZ,5308,LZ,0.02075307378858755
2025,analogy,5218,LZ,7516,LZ,0.020674490878830484
2025,analogy,5218,LZ,8415,LZ,0.020621988602102757
2025,analogy,5218,LZ,5213,LZ,0.020554906794646208
2025,analogy,5304,LZ,2806,LZ,0.021160607344718824
2025,analogy,5304,LZ,9301,LZ,0.021145335893217126
2025,analogy,5304,LZ,7615,LZ,0.021060095081517793
2025,analogy,5304,LZ,8427,LZ,0.021009926639100493
2025,analogy,5304,LZ,8431,LZ,0.020942222969815138
2025,analogy,5304,LZ,5209,LZ,0.0209316797739163
2025,analogy,5304,LZ,7528,LZ,0.0209214313146366
2025,analogy,5304,LZ,5221,LZ,0.020917465019914556
2025,analogy,5304,LZ,2402,LZ,0.020883202841277145
2025,analogy,5304,LZ,53,LZ,0.020845308719565712
2025,analogy,5311,LZ,8424,LZ,0.03278198909832213
2025,analogy,5311,LZ,7508,LZ,0.032761622602834356
2025,analogy,5311,LZ,7514,LZ,0.03180651965349532
2025,analogy,5311,LZ,2818,LZ,0.029103100253628927
2025,analogy,5311,LZ,4426,LZ,0.02827927182284208
2025,analogy,5311,LZ,8414,LZ,0.028181596557208855
2025,analogy,5311,LZ,7511,LZ,0.027889742343183553
2025,analogy,5311,LZ,5305,LZ,0.027464024945440455
2025,analogy,5311,LZ,5317,LZ,0.026904830400037893
2025,analogy,5311,LZ,4407,LZ,0.026758757127328687
2025,analogy,5318,LZ,8411,LZ,0.023170424514808382
2025,analogy,5318,LZ,3204,LZ,0.022936415295597017
2025,analogy,5318,LZ,5301,LZ,0.022920968480860632
2025,analogy,5318,LZ,7619,LZ,0.022487932753147123
2025,analogy,5318,LZ,8403,LZ,0.022355257592902533
2025,analogy,5318,LZ,2816,LZ,0.022286528076495872
2025,analogy,5318,LZ,2703,LZ,0.02221976705325803
2025,analogy,5318,LZ,62,LZ,0.022184033824086055
2025,analogy,5318,LZ,8429,LZ,0.022021854505627315
2025,analogy,5318,LZ,2403,LZ,0.021715123926180295
2025,analogy,7506,LZ,8401,LZ,0.02051289249668197
2025,analogy,7506,LZ,9317,LZ,0.020453057653389596
2025,analogy,7506,LZ,5210,LZ,0.020448512847442143
2025,analogy,7506,LZ,5314,LZ,0.020425599537028754
2025,analogy,7506,LZ,8418,LZ,0.02039533983784638
2025,analogy,7506,LZ,1101,LZ,0.020342398830096725
2025,analogy,7506,LZ,5206,LZ,0.020308816495286038
2025,analogy,7506,LZ,8410,LZ,0.020300762840271425
2025,analogy,7506,LZ,61,LZ,0.020285333887918377
2025,analogy,7506,LZ,8425,LZ,0.020274805546028455
2025,analogy,7513,LZ,4425,LZ,0.021321090675861368
2025,analogy,7513,LZ,2817,LZ,0.02131927361951125
2025,analogy,7513,LZ,2713,LZ,0.021282004749656035
2025,analogy,7513,LZ,2811,LZ,0.02120194593281241
2025,analogy,7513,LZ,7512,LZ,0.021182904864162532
2025,analogy,7513,LZ,1103,LZ,0.021161888585374926
2025,analogy,7513,LZ,5208,LZ,0.020908065407361308
2025,analogy,7513,LZ,5212,LZ,0.02081342845047528
2025,analogy,7513,LZ,2711,LZ,0.02077740646779923
2025,analogy,7513,LZ,9316,LZ,0.02076595933148236
2025,analogy,7520,LZ,7522,LZ,0.020395509657327917
2025,analogy,7520,LZ,5314,LZ,0.02038639378379961
2025,analogy,7520,LZ,8412,LZ,0.020375059378097006
2025,analogy,7520,LZ,8435,LZ,0.020372059587499602
2025,analogy,7520,LZ,61,LZ,0.020332237605436617
2025,analogy,7520,LZ,8434,LZ,0.02031917827900631
2025,analogy,7520,LZ,9318,LZ,0.02031607049751085
2025,analogy,7520,LZ,8413,LZ,0.020291361639748
2025,analogy,7520,LZ,2412,LZ,0.020279871016947493
2025,analogy,7520,LZ,9304,LZ,0.02026036293996325
2025,analogy,7527,LZ,2701,LZ,0.025602272715153338
2025,analogy,7527,LZ,2712,LZ,0.02532792744927727
2025,analogy,7527,LZ,4406,LZ,0.025223649365911746
2025,analogy,7527,LZ,3210,LZ,0.0250350346609314
2025,analogy,7527,LZ,8432,LZ,0.025006979645320563
2025,analogy,7527,LZ,7502,LZ,0.02500000043883013
2025,analogy,7527,LZ,4427,LZ,0.024797392793542736
2025,analogy,7527,LZ,7504,LZ,0.024081406951122836
2025,analogy,7527,LZ,7604,LZ,0.02374970130830026
2025,analogy,7527,LZ,8420,LZ,0.023731525490803193
2025,analogy,7602,LZ,3214,LZ,0.0684657677836184
2025,analogy,7602,LZ,1107,LZ,0.0672405568385648
2025,analogy,7602,LZ,7521,LZ,0.05849836212484593
2025,analogy,7602,LZ,1102,LZ,0.05509238338691326
2025,analogy,7602,LZ,2819,LZ,0.054883324539647435
2025,analogy,7602,LZ,2411,LZ,0.05360932796330935
2025,analogy,7602,LZ,2409,LZ,0.0525517841750773
2025,analogy,7602,LZ,3209,LZ,0.04868401854044763
2025,analogy,7602,LZ,4408,LZ,0.04497302674156713
2025,analogy,7602,LZ,2813,LZ,0.04397643770100495
2025,analogy,7609,LZ,4407,LZ,0.02441985620368327
2025,analogy,7609,LZ,5305,LZ,0.0244019003498714
2025,analogy,7609,LZ,8414,LZ,0.0243627886215748
2025,analogy,7609,LZ,7518,LZ,0.024297394846464048
2025,analogy,7609,LZ,2818,LZ,0.024151096405428004
2025,analogy,7609,LZ,7523,LZ,0.023944108771521082
2025,analogy,7609,LZ,5312,LZ,0.02390169908539253
2025,analogy,7609,LZ,1110,LZ,0.023121765011253848
2025,analogy,7609,LZ,7514,LZ,0.023007953927368978
2025,analogy,7609,LZ,5214,LZ,0.022959251901844502
2025,analogy,7616,LZ,5216,LZ,0.020553957794875156
2025,analogy,7616,LZ,1114,LZ,0.020550041043251054
2025,analogy,7616,LZ,7505,LZ,0.020512326473817028
2025,analogy,7616,LZ,5303,LZ,0.020504779820464912
2025,analogy,7616,LZ,4404,LZ,0.02049676384155551
2025,analogy,7616,LZ,7611,LZ,0.020493726198621044
2025,analogy,7616,LZ,5309,LZ,0.02045217064690348
2025,analogy,7616,LZ,3222,LZ,0.020432632095669267
2025,analogy,7616,LZ,2413,LZ,0.020420158537863817
2025,analogy,7616,LZ,5202,LZ,0.020404441256108557
2025,analogy,7623,LZ,3215,LZ,0.020751060477268848
2025,analogy,7623,LZ,1105,LZ,0.020733586576873155
2025,analogy,7623,LZ,1112,LZ,0.02072175868043436
2025,analogy,7623,LZ,7624,LZ,0.020718140893551524
2025,analogy,7623,LZ,9309,LZ,0.02069274440020696
2025,analogy,7623,LZ,5217,LZ,0.020580903087307974
2025,analogy,7623,LZ,9312,LZ,0.020561673749040072
2025,analogy,7623,LZ,5201,LZ,0.020519519120097963
2025,analogy,7623,LZ,7625,LZ,0.0205116073515408
2025,analogy,7623,LZ,52,LZ,0.020510118254418043
2025,analogy,8405,LZ,2710,LZ,0.021424740901148924
2025,analogy,8405,LZ,7507,LZ,0.02137425988646568
2025,analogy,8405,LZ,4421,LZ,0.021326749266879195
2025,analogy,8405,LZ,58,LZ,0.02125695592842067
2025,analogy,8405,LZ,3202,LZ,0.0211657344132723
2025,analogy,8405,LZ,2801,LZ,0.0210936034879094
2025,analogy,8405,LZ,2718,LZ,0.020880289951477286
2025,analogy,8405,LZ,9307,LZ,0.020871782477468022
2025,analogy,8405,LZ,1104,LZ,0.020822906322314393
2025,analogy,8405,LZ,9306,LZ,0.020808541140176173
2025,analogy,8412,LZ,8435,LZ,0.020457349287711032
2025,analogy,8412,LZ,8434,LZ,0.02042389051160357
2025,analogy,8412,LZ,2412,LZ,0.020410338025353445
2025,analogy,8412,LZ,7520,LZ,0.02040132567881549
2025,analogy,8412,LZ,9318,LZ,0.020380620606885367
2025,analogy,8412,LZ,7522,LZ,0.020374518561814672
2025,analogy,8412,LZ,9304,LZ,0.020331517467178005
2025,analogy,8412,LZ,8416,LZ,0.020308926415319013
2025,analogy,8412,LZ,5315,LZ,0.020302768392642452
2025,analogy,8412,LZ,8413,LZ,0.02029263601873405
2025,analogy,8419,LZ,8409,LZ,0.020640821698060134
2025,analogy,8419,LZ,5205,LZ,0.020622556626056558
2025,analogy,8419,LZ,1109,LZ,0.020611306778960593
2025,analogy,8419,LZ,9306,LZ,0.020609541688730082
2025,analogy,8419,LZ,2802,LZ,0.0205751216328394
2025,analogy,8419,LZ,3203,LZ,0.02057001772619952
2025,analogy,8419,LZ,5203,LZ,0.020547834452512802
2025,analogy,8419,LZ,4423,LZ,0.020490157535208085
2025,analogy,8419,LZ,8416,LZ,0.020449821232140643
2025,analogy,8419,LZ,2809,LZ,0.020435263311812897
2025,analogy,8426,LZ,63,LZ,0.021463700303635192
2025,analogy,8426,LZ,8408,LZ,0.02145360914890997
2025,analogy,8426,LZ,5214,LZ,0.02143505452517451
2025,analogy,8426,LZ,8433,LZ,0.02141690786833404
2025,analogy,8426,LZ,3208,LZ,0.021329665883688353
2025,analogy,8426,LZ,7622,LZ,0.021327542125109
2025,analogy,8426,LZ,2707,LZ,0.02109661920010708
2025,analogy,8426,LZ,7509,LZ,0.021095033304732076
2025,analogy,8426,LZ,8417,LZ,0.021033531076552512
2025,analogy,8426,LZ,9315,LZ,0.020939420094669366
2025,analogy,8433,LZ,63,LZ,0.021153882357445735
2025,analogy,8433,LZ,8408,LZ,0.020918089505010156
2025,analogy,8433,LZ,3208,LZ,0.02091226946159178
2025,analogy,8433,LZ,8426,LZ,0.02090549756114207
2025,analogy,8433,LZ,7622,LZ,0.020781891918743585
2025,analogy,8433,LZ,5219,LZ,0.020754087956539716
2025,analogy,8433,LZ,9313,LZ,0.02074903761863492
2025,analogy,8433,LZ,3211,LZ,0.020703784601808616
2025,analogy,8433,LZ,2705,LZ,0.02070079127222966
2025,analogy,8433,LZ,8417,LZ,0.02068397052702193
2025,analogy,9305,LZ,2810,LZ,0.022275962787417874
2025,analogy,9305,LZ,7526,LZ,0.02220352573592335
2025,analogy,9305,LZ,3205,LZ,0.021889235889348255
2025,analogy,9305,LZ,8422,LZ,0.021807429800995072
2025,analogy,9305,LZ,7613,LZ,0.021611848888267813
2025,analogy,9305,LZ,9316,LZ,0.021579083535195047
2025,analogy,9305,LZ,55,LZ,0.021491387013204865
2025,analogy,9305,LZ,1113,LZ,0.021213062246797136
2025,analogy,9305,LZ,2406,LZ,0.021175283868269057
2025,analogy,9305,LZ,7503,LZ,0.021085550570415737
2025,analogy,9312,LZ,7501,LZ,0.020734288721392217
2025,analogy,9312,LZ,5217,LZ,0.020713370104843594
2025,analogy,9312,LZ,1112,LZ,0.02068068240109192
2025,analogy,9312,LZ,7625,LZ,0.020663391011789187
2025,analogy,9312,LZ,7617,LZ,0.020654078543774202
2025,analogy,9312,LZ,7510,LZ,0.02062296320343044
2025,analogy,9312,LZ,8406,LZ,0.020601141919369004
2025,analogy,9312,LZ,5302,LZ,0.02059691521785274
2025,analogy,9312,LZ,7623,LZ,0.020569535300044628
2025,analogy,9312,LZ,2711,LZ,0.02055995488388071
2025,analogy,51,MN,63,MN,0.027000464919834447
2025,analogy,51,MN,4409,MN,0.025862924502511136
2025,analogy,51,MN,2710,MN,0.02452131892206512
2025,analogy,51,MN,7502,MN,0.02437678499757614
2025,analogy,51,MN,5221,MN,0.024312530453599043
2025,analogy,51,MN,7608,MN,0.024111141625912505
2025,analogy,51,MN,2802,MN,0.0241091412415675
2025,analogy,51,MN,4402,MN,0.02324170318613139
2025,analogy,51,MN,5220,MN,0.02314606304387712
2025,analogy,51,MN,2805,MN,0.022742761801175494
2025,analogy,58,MN,2717,MN,0.021201410829018035
2025,analogy,58,MN,7607,MN,0.021104588198054254
2025,analogy,58,MN,8434,MN,0.0210974936341655
2025,analogy,58,MN,53,MN,0.021068916057545302
2025,analogy,58,MN,7522,MN,0.021050327024008355
2025,analogy,58,MN,3201,MN,0.020996039508941463
2025,analogy,58,MN,8409,MN,0.020971844176055215
2025,analogy,58,MN,57,MN,0.02095424933831228
2025,analogy,58,MN,7532,MN,0.020873610402437747
2025,analogy,58,MN,5213,MN,0.020683861214399753
2025,analogy,1101,MN,2701,MN,0.02156159766010758
2025,analogy,1101,MN,7508,MN,0.021470569502688927
2025,analogy,1101,MN,5210,MN,0.021450553491811436
2025,analogy,1101,MN,1107,MN,0.02144769295522829
2025,analogy,1101,MN,2403,MN,0.021366774876894822
2025,analogy,1101,MN,1113,MN,0.021354400157113193
2025,analogy,1101,MN,4425,MN,0.02131462382082109
2025,analogy,1101,MN,4415,MN,0.021281982842976336
2025,analogy,1101,MN,1110,MN,0.02127545082753589
2025,analogy,1101,MN,1114,MN,0.02125610212810156
2025,analogy,1108,MN,2403,MN,0.02239108109141092
2025,analogy,1108,MN,1110,MN,0.022329317115743864
2025,analogy,1108,MN,3215,MN,0.022259973285241437
2025,analogy,1108,MN,1105,MN,0.02218005457354407
2025,analogy,1108,MN,1101,MN,0.02180450254478795
2025,analogy,1108,MN,4419,MN,0.021741276675033228
2025,analogy,1108,MN,2701,MN,0.021728220708759922
2025,analogy,1108,MN,7508,MN,0.021704095197062328
2025,analogy,1108,MN,1113,MN,0.021669267321107417
2025,analogy,1108,MN,4425,MN,0.02158908595148872
2025,analogy,1115,MN,1104,MN,0.020926897215432984
2025,analogy,1115,MN,2814,MN,0.02091702008936325
2025,analogy,1115,MN,1112,MN,0.020912294405621323
2025,analogy,1115,MN,7618,MN,0.02079700798290142
2025,analogy,1115,MN,8427,MN,0.020748019524357023
2025,analogy,1115,MN,3222,MN,0.02067563726143675
2025,analogy,1115,MN,3202,MN,0.020631651418178198
2025,analogy,1115,MN,8426,MN,0.02062936971746769
2025,analogy,1115,MN,1109,MN,0.020579600360824696
2025,analogy,1115,MN,2716,MN,0.020513171156737287
2025,analogy,2407,MN,3209,MN,0.021585807119668687
2025,analogy,2407,MN,5201,MN,0.021580727173523318
2025,analogy,2407,MN,3205,MN,0.02150855697128252
2025,analogy,2407,MN,3208,MN,0.02147014840550578
2025,analogy,2407,MN,2706,MN,0.021453738783171306
2025,analogy,2407,MN,7510,MN,0.021438024751889412
2025,analogy,2407,MN,4414,MN,0.021363236080751975
2025,analogy,2407,MN,8417,MN,0.02126407230543534
2025,analogy,2407,MN,4420,MN,0.02117612183234784
2025,analogy,2407,MN,4422,MN,0.02087843109680243
2025,analogy,2414,MN,7619,MN,0.025393552439592966
2025,analogy,2414,MN,9306,MN,0.024894742999902388
2025,analogy,2414,MN,2816,MN,0.024655275747597676
2025,analogy,2414,MN,5314,MN,0.02442218232218691
2025,analogy,2414,MN,7604,MN,0.024200896525753468
2025,analogy,2414,MN,8435,MN,0.024199145671181452
2025,analogy,2414,MN,4417,MN,0.02349960007114924
2025,analogy,2414,MN,9305,MN,0.023200805717875174
2025,analogy,2414,MN,8416,MN,0.02310818781251534
2025,analogy,2414,MN,4407,MN,0.023027225775816573
2025,analogy,2706,MN,4420,MN,0.021370541502462845
2025,analogy,2706,MN,2407,MN,0.02132548048456166
2025,analogy,2706,MN,3208,MN,0.02131749830539822
2025,analogy,2706,MN,3209,MN,0.021305046873250005
2025,analogy,2706,MN,5201,MN,0.021240730597406113
2025,analogy,2706,MN,7510,MN,0.021214643127636126
2025,analogy,2706,MN,3205,MN,0.021124204418548908
2025,analogy,2706,MN,3207,MN,0.02086179979708862
2025,analogy,2706,MN,5219,MN,0.020841425041121596
2025,analogy,2706,MN,7620,MN,0.020841111101266154
2025,analogy,2713,MN,8404,MN,0.022394626167467836
2025,analogy,2713,MN,7624,MN,0.022351136796101265
2025,analogy,2713,MN,3204,MN,0.022331983975220154
2025,analogy,2713,MN,7604,MN,0.02226345644565119
2025,analogy,2713,MN,8419,MN,0.022164690785442427
2025,analogy,2713,MN,5317,MN,0.022151040893542643
2025,analogy,2713,MN,9306,MN,0.021712967943433407
2025,analogy,2713,MN,8435,MN,0.02162373633129855
2025,analogy,2713,MN,8428,MN,0.021401289787149474
2025,analogy,2713,MN,7616,MN,0.021207667717776338
2025,analogy,2802,MN,2406,MN,0.026604521163519756
2025,analogy,2802,MN,2718,MN,0.026236492705733423
2025,analogy,2802,MN,8432,MN,0.026209312752620992
2025,analogy,2802,MN,7525,MN,0.025935041970184376
2025,analogy,2802,MN,2715,MN,0.025907884901249515
2025,analogy,2802,MN,2709,MN,0.025841455833381124
2025,analogy,2802,MN,8414,MN,0.025626761782435767
2025,analogy,2802,MN,7611,MN,0.02506031285376772
2025,analogy,2802,MN,5209,MN,0.024738591344488695
2025,analogy,2802,MN,8429,MN,0.024577392886736174
2025,analogy,2809,MN,55,MN,0.02162512055139594
2025,analogy,2809,MN,5214,MN,0.021615060575801898
2025,analogy,2809,MN,5304,MN,0.02152455881755653
2025,analogy,2809,MN,8406,MN,0.02146894598147267
2025,analogy,2809,MN,5306,MN,0.02140455631734414
2025,analogy,2809,MN,2402,MN,0.021294754499402394
2025,analogy,2809,MN,9308,MN,0.021272350023533133
2025,analogy,2809,MN,56,MN,0.021260723953562828
2025,analogy,2809,MN,8424,MN,0.021198209471959682
2025,analogy,2809,MN,7621,MN,0.021141741435689997
2025,analogy,2816,MN,8435,MN,0.022748695697497778
2025,analogy,2816,MN,9306,MN,0.022659642061114683
2025,analogy,2816,MN,5314,MN,0.02265500320744208
2025,analogy,2816,MN,8416,MN,0.022530109695622563
2025,analogy,2816,MN,9305,MN,0.022482093030032475
2025,analogy,2816,MN,7604,MN,0.022207594890378973
2025,analogy,2816,MN,4417,MN,0.0221516943717436
2025,analogy,2816,MN,2414,MN,0.02180681735104733
2025,analogy,2816,MN,2811,MN,0.021560186585540573
2025,analogy,2816,MN,8403,MN,0.02151409828138312
2025,analogy,3204,MN,8404,MN,0.0221632701507131
2025,analogy,3204,MN,8419,MN,0.02209217084308561
2025,analogy,3204,MN,2713,MN,0.02205232836971639
2025,analogy,3204,MN,7624,MN,0.02203358033364268
2025,analogy,3204,MN,5317,MN,0.021887520313311443
2025,analogy,3204,MN,8428,MN,0.021602483044577958
2025,analogy,3204,MN,7604,MN,0.021435604803808465
2025,analogy,3204,MN,2702,MN,0.021261640903397216
2025,analogy,3204,MN,7507,MN,0.021140259488606757
2025,analogy,3204,MN,5316,MN,0.021107379479617237
2025,analogy,3211,MN,8405,MN,0.020745290568027985
2025,analogy,3211,MN,8407,MN,0.020743904246852993
2025,analogy,3211,MN,64,MN,0.020676933255750124
2025,analogy,3211,MN,7622,MN,0.020672342491816688
2025,analogy,3211,MN,5205,MN,0.020597811132667038
2025,analogy,3211,MN,8421,MN,0.020587712332543667
2025,analogy,3211,MN,9315,MN,0.020555515298157856
2025,analogy,3211,MN,3222,MN,0.020544261778277024
2025,analogy,3211,MN,8426,MN,0.020460600611867108
2025,analogy,3211,MN,5202,MN,0.02045320946673504
2025,analogy,3218,MN,4427,MN,0.02055477246400411
2025,analogy,3218,MN,9313,MN,0.02055383066132797
2025,analogy,3218,MN,7501,MN,0.020545002259361116
2025,analogy,3218,MN,9303,MN,0.020540779151642718
2025,analogy,3218,MN,9309,MN,0.020537665073542533
2025,analogy,3218,MN,9304,MN,0.020512296275790133
2025,analogy,3218,MN,3213,MN,0.02050262607428329
2025,analogy,3218,MN,5216,MN,0.020501986480324676
2025,analogy,3218,MN,3221,MN,0.020495356736541907
2025,analogy,3218,MN,9301,MN,0.020460678596801115
2025,analogy,4403,MN,3210,MN,0.02170027790499836
2025,analogy,4403,MN,3214,MN,0.02128768276138323
2025,analogy,4403,MN,4416,MN,0.021188790422576216
2025,analogy,4403,MN,8422,MN,0.021160190496256358
2025,analogy,4403,MN,8412,MN,0.02114213005584492
2025,analogy,4403,MN,7606,MN,0.02113813286914721
2025,analogy,4403,MN,4406,MN,0.02101932397426144
2025,analogy,4403,MN,2807,MN,0.021000435037279934
2025,analogy,4403,MN,5214,MN,0.020988844938133074
2025,analogy,4403,MN,55,MN,0.02098492695448659
2025,analogy,4410,MN,7603,MN,0.022461704539649494
2025,analogy,4410,MN,59,MN,0.022449628698428963
2025,analogy,4410,MN,60,MN,0.022448894503579602
2025,analogy,4410,MN,8412,MN,0.02227861752894666
2025,analogy,4410,MN,2818,MN,0.02227481910656787
2025,analogy,4410,MN,7606,MN,0.022254162551559823
2025,analogy,4410,MN,7518,MN,0.022223326676241224
2025,analogy,4410,MN,7623,MN,0.022067582347336887
2025,analogy,4410,MN,7615,MN,0.02192860806464118
2025,analogy,4410,MN,8430,MN,0.021857121950846707
2025,analogy,4417,MN,9305,MN,0.0224441388479005
2025,analogy,4417,MN,9306,MN,0.021244579525831704
2025,analogy,4417,MN,8416,MN,0.02186191318210818
2025,analogy,4417,MN,2816,MN,0.022059551433696273
2025,analogy,4417,MN,2811,MN,0.020944420334000687
2025,analogy,4417,MN,4407,MN,0.022506601963324022
2025,analogy,4417,MN,4422,MN,0.02235816703231814
2025,analogy,4417,MN,5307,MN,0.021612510047114727
2025,analogy,4417,MN,5215,MN,0.0221100207854758
2025,analogy,4417,MN,5314,MN,0.02255830749737654
2025,analogy,4424,MN,2808,MN,0.022279189852966154
2025,analogy,4424,MN,5303,MN,0.022139869649630828
2025,analogy,4424,MN,2817,MN,0.02186289844057748
2025,analogy,4424,MN,2804,MN,0.021749989197426017
2025,analogy,4424,MN,5206,MN,0.02166241788175992
2025,analogy,4424,MN,1103,MN,0.021629235607060007
2025,analogy,4424,MN,8420,MN,0.02162376802803468
2025,analogy,4424,MN,2707,MN,0.021554386268258754
2025,analogy,4424,MN,5208,MN,0.021469290380419545
2025,analogy,4424,MN,2813,MN,0.021384247303126196
2025,analogy,5204,MN,8411,MN,0.059594801047982995
2025,analogy,5204,MN,4421,MN,0.058175510640866956
2025,analogy,5204,MN,7609,MN,0.05777993663085581
2025,analogy,5204,MN,7511,MN,0.055011403659204546
2025,analogy,5204,MN,7521,MN,0.054364578535730304
2025,analogy,5204,MN,8433,MN,0.05433258329693272
2025,analogy,5204,MN,5312,MN,0.05302982069926111
2025,analogy,5204,MN,8429,MN,0.040394210845452534
2025,analogy,5204,MN,8418,MN,0.040143958393084926
2025,analogy,5204,MN,5319,MN,0.039441892862033937
2025,analogy,5211,MN,7506,MN,0.022253152590569782
2025,analogy,5211,MN,2812,MN,0.02217017508733169
2025,analogy,5211,MN,7611,MN,0.02215728481865266
2025,analogy,5211,MN,8425,MN,0.02196866376006899
2025,analogy,5211,MN,8432,MN,0.02190531441498611
2025,analogy,5211,MN,4402,MN,0.021663576158688167
2025,analogy,5211,MN,3215,MN,0.021580283364277364
2025,analogy,5211,MN,7508,MN,0.021559121634972075
2025,analogy,5211,MN,5209,MN,0.02146984616395521
2025,analogy,5211,MN,1110,MN,0.021320361075504425
2025,analogy,5218,MN,7529,MN,0.023911789746779398
2025,analogy,5218,MN,7530,MN,0.023649947479745075
2025,analogy,5218,MN,1108,MN,0.023471353711447183
2025,analogy,5218,MN,8415,MN,0.023364495148139274
2025,analogy,5218,MN,8418,MN,0.023324477438883617
2025,analogy,5218,MN,3215,MN,0.02309556477786831
2025,analogy,5218,MN,1110,MN,0.02265841897691939
2025,analogy,5218,MN,2403,MN,0.02247748270235946
2025,analogy,5218,MN,5209,MN,0.022465246829219153
2025,analogy,5218,MN,2705,MN,0.022098158479968513
2025,analogy,5304,MN,9308,MN,0.02127119343917544
2025,analogy,5304,MN,8424,MN,0.021238582588881515
2025,analogy,5304,MN,5306,MN,0.021232449231982645
2025,analogy,5304,MN,2809,MN,0.021225779749630934
2025,analogy,5304,MN,8406,MN,0.021220615909014542
2025,analogy,5304,MN,7621,MN,0.02120795593259549
2025,analogy,5304,MN,56,MN,0.021204716410344736
2025,analogy,5304,MN,5214,MN,0.021177081249985456
2025,analogy,5304,MN,55,MN,0.021155629313120827
2025,analogy,5304,MN,9318,MN,0.02109608660516288
2025,analogy,5311,MN,2711,MN,0.020748372612420435
2025,analogy,5311,MN,7614,MN,0.020739054359740956
2025,analogy,5311,MN,5313,MN,0.020705364529544554
2025,analogy,5311,MN,7517,MN,0.020704117648594592
2025,analogy,5311,MN,3203,MN,0.020702204976179608
2025,analogy,5311,MN,5309,MN,0.02069139379049644
2025,analogy,5311,MN,2806,MN,0.020684019214713724
2025,analogy,5311,MN,4413,MN,0.020681865134267296
2025,analogy,5311,MN,7625,MN,0.020668237847647628
2025,analogy,5311,MN,8401,MN,0.020648515894065307
2025,analogy,5318,MN,7616,MN,0.021106582925473627
2025,analogy,5318,MN,7517,MN,0.020911101103359614
2025,analogy,5318,MN,1111,MN,0.020863488290268663
2025,analogy,5318,MN,2811,MN,0.020804280015822275
2025,analogy,5318,MN,2702,MN,0.02079010874138085
2025,analogy,5318,MN,5311,MN,0.0207804016166445
2025,analogy,5318,MN,5316,MN,0.02077529812356958
2025,analogy,5318,MN,5313,MN,0.020765058641586842
2025,analogy,5318,MN,7503,MN,0.020689403299790503
2025,analogy,5318,MN,8428,MN,0.02066812072249389
2025,analogy,7506,MN,2812,MN,0.02245880978726753
2025,analogy,7506,MN,4402,MN,0.022310307405200576
2025,analogy,7506,MN,8425,MN,0.022254728645475234
2025,analogy,7506,MN,5211,MN,0.022156105046169106
2025,analogy,7506,MN,2805,MN,0.02192557851775338
2025,analogy,7506,MN,7502,MN,0.02164894392021516
2025,analogy,7506,MN,8432,MN,0.021629132072132556
2025,analogy,7506,MN,7612,MN,0.02162856995283046
2025,analogy,7506,MN,7611,MN,0.02140457801789109
2025,analogy,7506,MN,2410,MN,0.0212709334724338
2025,analogy,7513,MN,2803,MN,0.020780845603083863
2025,analogy,7513,MN,4427,MN,0.020732911069132984
2025,analogy,7513,MN,9314,MN,0.020709590423169943
2025,analogy,7513,MN,3218,MN,0.020656643636135726
2025,analogy,7513,MN,9313,MN,0.020564709829156178
2025,analogy,7513,MN,3213,MN,0.020563505145699747
