year,ze2020,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count
2023,2411,Pithiviers,710.0,781.0,78
2023,2412,Romorantin-Lanthenay,927.0,1046.0,70
2023,2413,Tours,6858.0,7531.0,166
2023,2414,Vendôme,632.0,719.0,89
2023,2415,Vierzon,450.0,506.0,28
2023,2701,Autun,408.0,479.0,66
2023,2702,Auxerre,1927.0,2186.0,211
2023,2703,Avallon,541.0,630.0,172
2023,2704,Beaune,1062.0,1182.0,143
2023,2705,Belfort,1993.0,2157.0,164
2023,2706,Besançon,3715.0,4034.0,408
2023,2707,Chalon-sur-Saône,1826.0,2044.0,133
2023,2708,Charolais,779.0,964.0,132
2023,2709,Châtillon-Montbard,572.0,678.0,233
2023,2710,Creusot-Montceau,919.0,1009.0,57
2023,2711,Dijon,5228.0,5846.0,322
2023,2712,Dole,900.0,1012.0,123
2023,2713,Lons-le-Saunier,1683.0,1912.0,333
2023,2714,Montbéliard,1756.0,1911.0,146
2023,2715,Pontarlier,1370.0,1495.0,174
2023,2716,Saint-Claude,607.0,658.0,71
2023,2717,Sens,1353.0,1492.0,102
2023,2718,Vesoul,1221.0,1367.0,336
2023,2801,Argentan,369.0,403.0,73
2023,2802,Avranches,778.0,877.0,101
2023,2803,Bernay,713.0,766.0,106
2023,2804,Caen,6809.0,7513.0,378
2023,2805,Cherbourg-en-Cotentin,1473.0,1617.0,135
2023,2806,Coutances,575.0,649.0,67
2023,2807,Dieppe-Caux maritime,1246.0,1396.0,196
2023,2808,Évreux,2186.0,2372.0,167
2023,2809,Flers,675.0,761.0,91
2023,2810,Granville,537.0,607.0,45
2023,2811,Honfleur Pont-Audemer,1373.0,1562.0,119
2023,2812,L'Aigle,416.0,463.0,79
2023,2813,Le Havre,3356.0,3677.0,115
2023,2814,Lisieux,843.0,946.0,93
2023,2815,Rouen,8849.0,9642.0,299
2023,2816,Saint-Lô,839.0,957.0,104
2023,2817,Vernon-Gisors,1567.0,1764.0,110
2023,2818,Vire Normandie,314.0,372.0,21
2023,2819,Yvetot-Vallée du Commerce,993.0,1090.0,99
2023,3201,Abbeville,803.0,906.0,165
2023,3202,Amiens,4127.0,4622.0,455
2023,3203,Arras,1746.0,1909.0,232
2023,3204,Berck,1094.0,1275.0,201
2023,3205,Béthune,2308.0,2512.0,109
2023,3206,Boulogne-sur-Mer,1482.0,1648.0,92
2023,3207,Calais,1223.0,1354.0,51
2023,3208,Cambrai,1380.0,1520.0,111
2023,3209,Château-Thierry,765.0,815.0,119
2023,3210,Compiègne,2203.0,2393.0,181
2023,3211,Creil,3776.0,4070.0,134
2023,3212,Douai,2186.0,2349.0,71
2023,3213,Dunkerque,2316.0,2528.0,75
2023,3214,Laon,864.0,945.0,225
2023,3215,Lens,3562.0,3809.0,58
2023,3216,Lille,14940.0,16913.0,133
2023,3217,Maubeuge,1960.0,2133.0,199
2023,3218,Roubaix-Tourcoing,5678.0,6060.0,22
2023,3219,Saint-Omer,1511.0,1660.0,126
2023,3220,Saint-Quentin,2152.0,2370.0,326
2023,3221,Soissons,1611.0,1758.0,232
2023,3222,Valenciennes,3791.0,4076.0,125
2023,4401,Bar-le-Duc,574.0,647.0,154
2023,4402,Châlons-en-Champagne,1021.0,1137.0,151
2023,4403,Charleville-Mézières,1536.0,1669.0,180
2023,4404,Chaumont,1025.0,1167.0,369
2023,4405,Colmar,2296.0,2526.0,100
2023,4406,Épernay,813.0,930.0,113
2023,4407,Épinal,1775.0,2015.0,328
2023,4408,Forbach,1068.0,1156.0,30
2023,4409,Haguenau,2464.0,2669.0,164
2023,4410,Metz,5536.0,5979.0,246
2023,4411,Mulhouse,5220.0,5634.0,170
2023,4412,Nancy,6980.0,7660.0,445
2023,4413,Reims,4893.0,5365.0,225
2023,4414,Remiremont,931.0,1025.0,49
2023,4415,Romilly-sur-Seine,932.0,1032.0,170
2023,4416,Saint-Avold,1280.0,1378.0,131
2023,4417,Saint-Dié-des-Vosges,956.0,1046.0,110
2023,4418,Saint-Louis,1016.0,1062.0,91
2023,4419,Sarrebourg,1119.0,1228.0,215
2023,4420,Sarreguemines,1126.0,1237.0,141
2023,4421,Sedan,810.0,933.0,245
2023,4422,Sélestat,1094.0,1187.0,72
2023,4423,Strasbourg,10470.0,11435.0,213
2023,4424,Thionville,3303.0,3553.0,190
2023,4425,Troyes,3006.0,3319.0,358
2023,4426,Verdun,704.0,779.0,231
2023,4427,Vitry-le-François Saint-Dizier,974.0,1092.0,224
2023,5201,Ancenis,1078.0,1218.0,23
2023,5202,Angers,5268.0,5915.0,67
2023,5203,Challans,1839.0,2185.0,42
2023,5204,Château-Gontier-sur-Mayenne,408.0,479.0,32
2023,5205,Châteaubriant,534.0,645.0,32
2023,5206,Cholet,1922.0,2170.0,35
2023,5207,Fontenay-le-Comte,1157.0,1355.0,98
2023,5208,La Ferté-Bernard,565.0,628.0,80
2023,5209,La Flèche,518.0,620.0,28
2023,5210,La Roche-sur-Yon,1998.0,2252.0,45
2023,5211,Laval,1795.0,2083.0,85
2023,5212,Le Mans,3941.0,4399.0,148
2023,5213,Les Herbiers-Montaigu,1386.0,1600.0,49
2023,5214,Les Sables-d'Olonne,1229.0,1417.0,18
2023,5215,Mayenne,633.0,728.0,92
2023,5216,Nantes,14334.0,15978.0,95
2023,5217,Pornic,965.0,1091.0,16
2023,5218,Sablé-sur-Sarthe,478.0,559.0,52
2023,5219,Saint-Nazaire,2981.0,3404.0,37
2023,5220,Saumur,883.0,1019.0,45
2023,5221,Segré-en-Anjou Bleu,483.0,538.0,30
2023,5301,Auray,1250.0,1452.0,28
2023,5302,Brest,4141.0,4575.0,92
2023,5303,Carhaix-Plouguer,778.0,888.0,81
2023,5304,Dinan,1192.0,1319.0,66
2023,5305,Fougères,748.0,840.0,45
2023,5306,Guingamp,546.0,632.0,49
2023,5307,Lamballe-Armor,717.0,808.0,40
2023,5308,Lannion,1217.0,1348.0,65
2023,5309,Lorient,2610.0,2896.0,35
2023,5310,Morlaix,1207.0,1332.0,59
2023,5311,Ploërmel,761.0,858.0,53
2023,5312,Pontivy-Loudéac,1076.0,1210.0,64
2023,5313,Quimper,3111.0,3501.0,83
2023,5314,Quimperlé,625.0,685.0,18
2023,5315,Rennes,9969.0,11067.0,160
2023,5316,Saint-Brieuc,2238.0,2451.0,58
2023,5317,Saint-Malo,1973.0,2231.0,54
2023,5318,Vannes,2820.0,3185.0,60
2023,5319,Vitré,930.0,1044.0,56
2023,7501,Agen,1807.0,2072.0,99
2023,7502,Angoulême,2874.0,3240.0,229
2023,7503,Bayonne,6774.0,7701.0,111
2023,7504,Bergerac,1622.0,1808.0,153
2023,7505,Bordeaux,24459.0,26580.0,164
2023,7506,Bressuire,1027.0,1157.0,80
2023,7507,Brive-la-Gaillarde,1564.0,1796.0,98
2023,7508,Châtellerault,923.0,1017.0,50
2023,7509,Cognac,1517.0,1791.0,191
2023,7510,Dax,2626.0,2958.0,119
2023,7511,Guéret,1127.0,1419.0,255
2023,7512,La Rochelle,3972.0,4469.0,83
2023,7513,La Teste-de-Buch,3050.0,3437.0,33
2023,7514,Langon,1680.0,1858.0,175
2023,7515,Lesparre-Médoc,1136.0,1293.0,40
2023,7516,Libourne,2297.0,2533.0,140
2023,7517,Limoges,3595.0,3994.0,130
2023,7518,Marmande,1158.0,1349.0,131
2023,7519,Mont-de-Marsan,1480.0,1740.0,166
2023,7520,Niort,2182.0,2485.0,158
2023,7521,Oloron-Sainte-Marie,690.0,806.0,163
2023,7522,Pau,4163.0,4702.0,286
2023,7523,Périgueux,2678.0,3062.0,231
2023,7524,Poitiers,3733.0,4193.0,163
2023,7525,Rochefort,955.0,1061.0,41
2023,7526,Royan,1763.0,2039.0,51
2023,7527,Saint-Junien,903.0,1078.0,104
2023,7528,Saintes,1504.0,1739.0,147
2023,7529,Sarlat-la-Canéda,914.0,1078.0,107
2023,7530,Thouars,574.0,659.0,76
2023,7531,Tulle,859.0,1016.0,130
2023,7532,Villeneuve-sur-Lot,1116.0,1302.0,98
2023,7601,Agde-Pézenas,1545.0,1762.0,18
2023,7602,Albi,3455.0,3865.0,190
2023,7603,Alès-Le Vigan,2836.0,3096.0,172
2023,7604,Auch,1998.0,2420.0,392
2023,7605,Bagnols-sur-Cèze,975.0,1070.0,52
2023,7606,Béziers,4054.0,4433.0,110
2023,7607,Cahors,1042.0,1210.0,134
2023,7608,Carcassonne-Limoux,2547.0,2873.0,309
2023,7609,Castelsarrasin-Moissac,885.0,1057.0,104
2023,7610,Castres-Mazamet,2026.0,2292.0,134
2023,7611,Figeac-Villefranche,1150.0,1332.0,136
2023,7612,Foix-Pamiers,1799.0,2018.0,268
2023,7613,Mende,692.0,811.0,135
2023,7614,Millau,794.0,932.0,91
2023,7615,Montauban,2780.0,3093.0,101
2023,7616,Montpellier,16721.0,18193.0,172
2023,7617,Narbonne,2524.0,2812.0,102
2023,7618,Nîmes,6661.0,7138.0,118
2023,7619,Nord-du-Lot,584.0,677.0,110
2023,7620,Perpignan,7859.0,8679.0,235
2023,7621,Rodez,1788.0,2093.0,133
2023,7622,Saint-Gaudens,1659.0,1880.0,387
2023,7623,Sète,1868.0,2024.0,11
2023,7624,Tarbes-Lourdes,2975.0,3417.0,477
2023,7625,Toulouse,23775.0,25940.0,335
2023,8401,Annecy,5503.0,6072.0,98
2023,8402,Aubenas,1820.0,2059.0,175
2023,8403,Aurillac,678.0,841.0,102
2023,8404,Belley,641.0,725.0,72
2023,8405,Bourg-en-Bresse,3244.0,3563.0,166
2023,8406,Bourgoin-Jallieu,3700.0,4056.0,106
2023,8407,Chambéry,4054.0,4470.0,110
2023,8408,Clermont-Ferrand,5978.0,6602.0,191
2023,8409,Grenoble,8991.0,9796.0,189
2023,8410,Issoire,887.0,980.0,138
2023,8411,La Maurienne,498.0,597.0,48
2023,8412,La Plaine du Forez,1025.0,1144.0,88
2023,8413,La Tarentaise,2116.0,2579.0,68
2023,8414,La Vallée de l'Arve,1241.0,1364.0,28
2023,8415,Le Chablais,1828.0,2078.0,48
2023,8416,Le Genevois Français,4836.0,5173.0,146
2023,8417,Le Livradois,882.0,987.0,109
2023,8418,Le Mont Blanc,1466.0,1685.0,20
2023,8419,Le Puy-en-Velay,1235.0,1395.0,184
2023,8420,Les Sources de la Loire,934.0,1031.0,77
2023,8421,Lyon,37565.0,40654.0,235
2023,8422,Montélimar,1537.0,1710.0,65
2023,8423,Montluçon,1114.0,1296.0,114
2023,8424,Moulins,870.0,1085.0,101
2023,8425,Oyonnax,686.0,731.0,35
2023,8426,Roanne,1543.0,1733.0,76
2023,8427,Romans-sur-Isère,1345.0,1481.0,57
2023,8428,Saint-Étienne,7300.0,7874.0,134
2023,8429,Saint-Flour,300.0,376.0,88
2023,8430,Tarare,671.0,731.0,42
2023,8431,Valence,4164.0,4587.0,157
2023,8432,Vichy,1622.0,1886.0,144
2023,8433,Vienne-Annonay,3333.0,3667.0,146
2023,8434,Villefranche-sur-Saône,2655.0,2927.0,92
2023,8435,Voiron,2576.0,2859.0,130
2023,9301,Aix-en-Provence,8565.0,9420.0,61
2023,9302,Briançon,682.0,765.0,36
2023,9303,Brignoles,2459.0,2654.0,41
2023,9304,Cannes,11035.0,12063.0,50
2023,9305,Carpentras,1600.0,1749.0,29
2023,9306,Cavaillon,2179.0,2415.0,54
2023,9307,Digne-les-Bains,1199.0,1377.0,123
2023,9308,Draguignan,2293.0,2486.0,39
2023,9309,Fréjus,2794.0,3112.0,5
2023,9310,Gap,1536.0,1746.0,125
2023,9311,Manosque,1452.0,1655.0,67
2023,9312,Marseille,25858.0,27883.0,32
2023,9313,Martigues-Salon,4853.0,5239.0,26
2023,9314,Menton,1546.0,1754.0,18
2023,9315,Nice,14922.0,16201.0,116
2023,9316,Orange,1026.0,1138.0,16
2023,9317,Sainte-Maxime,1722.0,1983.0,12
2023,9318,Toulon,10412.0,11317.0,33
2023,9401,Ajaccio,2014.0,2185.0,81
2023,9402,Bastia,1984.0,2201.0,112
2023,9403,Calvi,445.0,520.0,36
2023,9404,Corte,229.0,254.0,58
2023,9405,Ghisonaccia,328.0,375.0,30
2023,9406,Porto-Vecchio,936.0,1026.0,12
2023,9407,Propriano,253.0,270.0,31
2024,0051,Alençon,1192.0,1397.0,184
2024,0052,Arles,2425.0,2888.0,20
2024,0053,Avignon,5706.0,6542.0,36
2024,0054,Beauvais,3395.0,3822.0,327
2024,0055,Bollène-Pierrelatte,1152.0,1326.0,29
2024,0056,Cosne-Cours-sur-Loire,669.0,825.0,119
2024,0057,Dreux,1969.0,2182.0,115
2024,0058,La Vallée de la Bresle-Vimeu,634.0,764.0,93
2024,0059,Mâcon,2271.0,2674.0,159
2024,0060,Nevers,1485.0,1784.0,180
2024,0061,Nogent-le-Rotrou,672.0,798.0,82
2024,0062,Redon,978.0,1144.0,43
2024,0063,Ussel,760.0,966.0,186
2024,0064,Valréas,912.0,1096.0,114
2024,0101,Côte sous le vent,265.0,305.0,3
2024,0102,Est Grande Terre,1167.0,1328.0,6
2024,0103,Marie-Galante,133.0,150.0,3
2024,0104,Région Pointoise,5681.0,6305.0,10
2024,0105,Sud Basse-Terre,932.0,1025.0,10
2024,0201,Le Centre-Atlantique,673.0,763.0,4
2024,0202,Le Centre agglomération,4529.0,4843.0,4
2024,0203,Le Nord-Atlantique,114.0,125.0,6
2024,0204,Le Nord-Caraibe,242.0,279.0,8
2024,0205,Le Sud,672.0,746.0,5
2024,0206,Le Sud-Caraibe,1087.0,1239.0,7
2024,0301,Est-littoral,2685.0,2984.0,10
2024,0302,Ouest-Guyanais,499.0,549.0,8
2024,0303,Savanes,356.0,396.0,4
2024,0401,L'Est,1380.0,1525.0,6
2024,0402,L'Ouest,4234.0,4767.0,5
2024,0403,Le Nord,3328.0,3721.0,3
2024,0404,Le Sud,4155.0,4843.0,10
2024,0601,Mayotte,1519.0,1720.0,17
2024,1101,Cergy-Vexin,12031.0,13035.0,120
2024,1102,Coulommiers,1098.0,1232.0,54
2024,1103,Étampes,1586.0,1720.0,64
2024,1104,Évry-Courcouronnes,11269.0,12180.0,68
2024,1105,Fontainebleau-Nemours,2967.0,3300.0,106
2024,1106,Marne-la-Vallée,9342.0,10244.0,69
2024,1107,Meaux,3402.0,3795.0,102
2024,1108,Melun,3658.0,3977.0,71
2024,1109,Paris,209633.0,227043.0,122
2024,1110,Provins,734.0,827.0,81
2024,1111,Rambouillet,1170.0,1299.0,36
2024,1112,Roissy,19976.0,21338.0,87
2024,1113,Saclay,9579.0,10529.0,62
2024,1114,Seine-Yvelinoise,15524.0,16780.0,121
2024,1115,Versailles-Saint-Quentin,10574.0,11621.0,103
2024,2401,Blois,1984.0,2356.0,104
2024,2402,Bourges,2012.0,2401.0,170
2024,2403,Chartres,2566.0,2922.0,150
2024,2404,Châteaudun,548.0,641.0,63
2024,2405,Châteauroux,1845.0,2262.0,213
2024,2406,Chinon,436.0,527.0,42
2024,2407,Gien,821.0,974.0,67
2024,2408,Loches,549.0,708.0,78
2024,2409,Montargis,1660.0,1899.0,96
2024,2410,Orléans,6300.0,7156.0,133
2024,2411,Pithiviers,723.0,836.0,78
2024,2412,Romorantin-Lanthenay,955.0,1179.0,70
2024,2413,Tours,7282.0,8402.0,166
2024,2414,Vendôme,713.0,829.0,89
2024,2415,Vierzon,473.0,562.0,28
2024,2701,Autun,423.0,506.0,66
2024,2702,Auxerre,2102.0,2468.0,211
2024,2703,Avallon,582.0,723.0,172
2024,2704,Beaune,1036.0,1223.0,143
2024,2705,Belfort,2068.0,2335.0,164
2024,2706,Besançon,3996.0,4585.0,408
2024,2707,Chalon-sur-Saône,1981.0,2305.0,133
2024,2708,Charolais,808.0,1061.0,132
2024,2709,Châtillon-Montbard,601.0,744.0,233
2024,2710,Creusot-Montceau,879.0,1065.0,57
2024,2711,Dijon,5665.0,6464.0,322
2024,2712,Dole,948.0,1100.0,123
2024,2713,Lons-le-Saunier,1808.0,2151.0,333
2024,2714,Montbéliard,1912.0,2129.0,146
2024,2715,Pontarlier,1445.0,1673.0,174
2024,2716,Saint-Claude,650.0,752.0,71
2024,2717,Sens,1573.0,1803.0,102
2024,2718,Vesoul,1269.0,1399.0,336
2024,2801,Argentan,401.0,461.0,73
2024,2802,Avranches,806.0,995.0,101
2024,2803,Bernay,755.0,887.0,106
2024,2804,Caen,6993.0,8124.0,378
2024,2805,Cherbourg-en-Cotentin,1650.0,1959.0,135
2024,2806,Coutances,675.0,825.0,67
2024,2807,Dieppe-Caux maritime,1287.0,1553.0,196
2024,2808,Évreux,2155.0,2418.0,167
2024,2809,Flers,769.0,937.0,91
2024,2810,Granville,593.0,731.0,45
2024,2811,Honfleur Pont-Audemer,1391.0,1710.0,119
2024,2812,L'Aigle,432.0,506.0,79
2024,2813,Le Havre,3511.0,4082.0,115
2024,2814,Lisieux,867.0,1043.0,93
2024,2815,Rouen,9195.0,10406.0,299
2024,2816,Saint-Lô,1004.0,1252.0,104
2024,2817,Vernon-Gisors,1635.0,1845.0,110
2024,2818,Vire Normandie,347.0,414.0,21
2024,2819,Yvetot-Vallée du Commerce,992.0,1152.0,99
2024,3201,Abbeville,858.0,1035.0,165
2024,3202,Amiens,4239.0,4894.0,455
2024,3203,Arras,1942.0,2207.0,232
2024,3204,Berck,1222.0,1473.0,201
2024,3205,Béthune,2537.0,2815.0,109
2024,3206,Boulogne-sur-Mer,1538.0,1828.0,92
2024,3207,Calais,1255.0,1450.0,51
2024,3208,Cambrai,1390.0,1615.0,111
2024,3209,Château-Thierry,824.0,933.0,119
2024,3210,Compiègne,2192.0,2442.0,181
2024,3211,Creil,4216.0,4647.0,134
2024,3212,Douai,2354.0,2610.0,71
2024,3213,Dunkerque,2332.0,2697.0,75
2024,3214,Laon,1001.0,1168.0,225
2024,3215,Lens,4003.0,4464.0,58
2024,3216,Lille,16816.0,18718.0,133
2024,3217,Maubeuge,2080.0,2340.0,199
2024,3218,Roubaix-Tourcoing,6047.0,6625.0,22
2024,3219,Saint-Omer,1593.0,1811.0,126
2024,3220,Saint-Quentin,2196.0,2584.0,326
2024,3221,Soissons,1798.0,2041.0,232
2024,3222,Valenciennes,3928.0,4441.0,125
2024,4401,Bar-le-Duc,618.0,679.0,154
2024,4402,Châlons-en-Champagne,1090.0,1250.0,151
2024,4403,Charleville-Mézières,1552.0,1779.0,180
2024,4404,Chaumont,1101.0,1314.0,369
2024,4405,Colmar,2451.0,2799.0,100
2024,4406,Épernay,839.0,979.0,113
2024,4407,Épinal,1995.0,2291.0,328
2024,4408,Forbach,1137.0,1248.0,30
2024,4409,Haguenau,2752.0,3099.0,164
2024,4410,Metz,5965.0,6680.0,246
2024,4411,Mulhouse,5458.0,6092.0,170
2024,4412,Nancy,7220.0,8282.0,445
2024,4413,Reims,5431.0,6077.0,225
2024,4414,Remiremont,925.0,1108.0,49
2024,4415,Romilly-sur-Seine,835.0,982.0,170
2024,4416,Saint-Avold,1381.0,1531.0,131
2024,4417,Saint-Dié-des-Vosges,1036.0,1171.0,110
2024,4418,Saint-Louis,1017.0,1127.0,91
2024,4419,Sarrebourg,1059.0,1236.0,215
2024,4420,Sarreguemines,1136.0,1310.0,141
2024,4421,Sedan,918.0,1070.0,245
2024,4422,Sélestat,1194.0,1328.0,72
2024,4423,Strasbourg,11615.0,12869.0,213
2024,4424,Thionville,3505.0,3859.0,190
2024,4425,Troyes,2986.0,3523.0,358
2024,4426,Verdun,725.0,863.0,231
2024,4427,Vitry-le-François Saint-Dizier,1076.0,1256.0,224
2024,5201,Ancenis,1119.0,1328.0,23
2024,5202,Angers,5723.0,6529.0,67
2024,5203,Challans,1994.0,2601.0,42
2024,5204,Château-Gontier-sur-Mayenne,391.0,486.0,32
2024,5205,Châteaubriant,626.0,730.0,32
2024,5206,Cholet,1850.0,2139.0,35
2024,5207,Fontenay-le-Comte,1223.0,1541.0,98
2024,5208,La Ferté-Bernard,559.0,681.0,80
2024,5209,La Flèche,576.0,696.0,28
2024,5210,La Roche-sur-Yon,2010.0,2434.0,45
2024,5211,Laval,1892.0,2209.0,85
2024,5212,Le Mans,4381.0,5025.0,148
2024,5213,Les Herbiers-Montaigu,1443.0,1705.0,49
2024,5214,Les Sables-d'Olonne,1214.0,1538.0,18
2024,5215,Mayenne,655.0,834.0,92
2024,5216,Nantes,14783.0,17090.0,95
2024,5217,Pornic,1009.0,1256.0,16
2024,5218,Sablé-sur-Sarthe,478.0,561.0,52
2024,5219,Saint-Nazaire,3115.0,3855.0,37
2024,5220,Saumur,1040.0,1229.0,45
2024,5221,Segré-en-Anjou Bleu,550.0,653.0,30
2024,5301,Auray,1293.0,1599.0,28
2024,5302,Brest,4482.0,5210.0,92
2024,5303,Carhaix-Plouguer,803.0,973.0,81
2024,5304,Dinan,1224.0,1459.0,66
2024,5305,Fougères,768.0,894.0,45
2024,5306,Guingamp,633.0,733.0,49
2024,5307,Lamballe-Armor,833.0,999.0,40
2024,5308,Lannion,1250.0,1523.0,65
2024,5309,Lorient,2793.0,3272.0,35
2024,5310,Morlaix,1235.0,1475.0,59
2024,5311,Ploërmel,839.0,986.0,53
2024,5312,Pontivy-Loudéac,1162.0,1395.0,64
2024,5313,Quimper,3401.0,4132.0,83
2024,5314,Quimperlé,645.0,776.0,18
2024,5315,Rennes,10687.0,12418.0,160
2024,5316,Saint-Brieuc,2483.0,2874.0,58
2024,5317,Saint-Malo,2129.0,2565.0,54
2024,5318,Vannes,3132.0,3750.0,60
2024,5319,Vitré,1057.0,1196.0,56
2024,7501,Agen,1920.0,2331.0,99
2024,7502,Angoulême,2985.0,3560.0,229
2024,7503,Bayonne,6562.0,8018.0,111
2024,7504,Bergerac,1502.0,1871.0,153
2024,7505,Bordeaux,27790.0,30990.0,164
2024,7506,Bressuire,1066.0,1269.0,80
2024,7507,Brive-la-Gaillarde,1707.0,2066.0,98
2024,7508,Châtellerault,948.0,1136.0,50
2024,7509,Cognac,1531.0,1866.0,191
2024,7510,Dax,2583.0,3230.0,119
2024,7511,Guéret,1152.0,1583.0,255
2024,7512,La Rochelle,4255.0,5076.0,83
2024,7513,La Teste-de-Buch,3083.0,3778.0,33
2024,7514,Langon,1812.0,2080.0,175
2024,7515,Lesparre-Médoc,1103.0,1322.0,40
2024,7516,Libourne,2392.0,2747.0,140
2024,7517,Limoges,3762.0,4428.0,130
2024,7518,Marmande,1092.0,1381.0,131
2024,7519,Mont-de-Marsan,1737.0,2117.0,166
2024,7520,Niort,2263.0,2743.0,158
2024,7521,Oloron-Sainte-Marie,721.0,907.0,163
2024,7522,Pau,4467.0,5268.0,286
2024,7523,Périgueux,2670.0,3336.0,231
2024,7524,Poitiers,3724.0,4660.0,163
2024,7525,Rochefort,1024.0,1230.0,41
2024,7526,Royan,1853.0,2371.0,51
2024,7527,Saint-Junien,915.0,1204.0,104
2024,7528,Saintes,1597.0,1919.0,147
2024,7529,Sarlat-la-Canéda,901.0,1162.0,107
2024,7530,Thouars,566.0,713.0,76
2024,7531,Tulle,897.0,1105.0,130
2024,7532,Villeneuve-sur-Lot,1154.0,1410.0,98
2024,7601,Agde-Pézenas,1651.0,2082.0,18
2024,7602,Albi,3539.0,4164.0,190
2024,7603,Alès-Le Vigan,2788.0,3300.0,172
2024,7604,Auch,2040.0,2581.0,392
2024,7605,Bagnols-sur-Cèze,1058.0,1240.0,52
2024,7606,Béziers,4200.0,4983.0,110
2024,7607,Cahors,1129.0,1398.0,134
2024,7608,Carcassonne-Limoux,2808.0,3346.0,309
2024,7609,Castelsarrasin-Moissac,850.0,1044.0,104
2024,7610,Castres-Mazamet,2165.0,2560.0,134
2024,7611,Figeac-Villefranche,1063.0,1294.0,136
2024,7612,Foix-Pamiers,1806.0,2172.0,268
2024,7613,Mende,707.0,889.0,135
2024,7614,Millau,803.0,962.0,91
2024,7615,Montauban,2769.0,3327.0,101
2024,7616,Montpellier,17601.0,20050.0,172
2024,7617,Narbonne,2729.0,3272.0,102
2024,7618,Nîmes,6857.0,7880.0,118
2024,7619,Nord-du-Lot,661.0,836.0,110
2024,7620,Perpignan,8537.0,10265.0,235
2024,7621,Rodez,1779.0,2250.0,133
2024,7622,Saint-Gaudens,1735.0,2117.0,387
2024,7623,Sète,1812.0,2150.0,11
2024,7624,Tarbes-Lourdes,3112.0,3847.0,477
2024,7625,Toulouse,26864.0,30108.0,335
2024,8401,Annecy,5866.0,6889.0,98
2024,8402,Aubenas,1885.0,2288.0,175
2024,8403,Aurillac,797.0,1030.0,102
2024,8404,Belley,681.0,812.0,72
2024,8405,Bourg-en-Bresse,3574.0,4175.0,166
2024,8406,Bourgoin-Jallieu,3849.0,4413.0,106
2024,8407,Chambéry,4357.0,5081.0,110
2024,8408,Clermont-Ferrand,6378.0,7399.0,191
2024,8409,Grenoble,9584.0,11123.0,189
2024,8410,Issoire,994.0,1162.0,138
2024,8411,La Maurienne,527.0,732.0,48
2024,8412,La Plaine du Forez,1019.0,1210.0,88
2024,8413,La Tarentaise,2353.0,3052.0,68
2024,8414,La Vallée de l'Arve,1422.0,1678.0,28
2024,8415,Le Chablais,2022.0,2397.0,48
2024,8416,Le Genevois Français,5593.0,6451.0,146
2024,8417,Le Livradois,949.0,1142.0,109
2024,8418,Le Mont Blanc,1382.0,1716.0,20
2024,8419,Le Puy-en-Velay,1329.0,1604.0,184
2024,8420,Les Sources de la Loire,991.0,1154.0,77
2024,8421,Lyon,40644.0,45036.0,235
2024,8422,Montélimar,1570.0,1848.0,65
2024,8423,Montluçon,1139.0,1393.0,114
2024,8424,Moulins,908.0,1194.0,101
2024,8425,Oyonnax,743.0,860.0,35
2024,8426,Roanne,1608.0,1898.0,76
2024,8427,Romans-sur-Isère,1464.0,1706.0,57
2024,8428,Saint-Étienne,8044.0,8978.0,134
2024,8429,Saint-Flour,353.0,451.0,88
2024,8430,Tarare,660.0,769.0,42
2024,8431,Valence,4343.0,4999.0,157
2024,8432,Vichy,1654.0,2052.0,144
2024,8433,Vienne-Annonay,3537.0,4084.0,146
2024,8434,Villefranche-sur-Saône,2863.0,3326.0,92
2024,8435,Voiron,2855.0,3330.0,130
2024,9301,Aix-en-Provence,8736.0,10198.0,61
2024,9302,Briançon,610.0,819.0,36
2024,9303,Brignoles,2531.0,2924.0,41
2024,9304,Cannes,11345.0,13120.0,50
2024,9305,Carpentras,1760.0,2038.0,29
2024,9306,Cavaillon,2372.0,2801.0,54
2024,9307,Digne-les-Bains,1124.0,1410.0,123
2024,9308,Draguignan,2286.0,2670.0,39
2024,9309,Fréjus,2831.0,3424.0,5
2024,9310,Gap,1599.0,1979.0,125
2024,9311,Manosque,1468.0,1768.0,67
2024,9312,Marseille,26420.0,29863.0,32
2024,9313,Martigues-Salon,5100.0,5796.0,26
2024,9314,Menton,1534.0,1769.0,18
2024,9315,Nice,15066.0,17143.0,116
2024,9316,Orange,1141.0,1319.0,16
2024,9317,Sainte-Maxime,1786.0,2219.0,12
2024,9318,Toulon,10930.0,12846.0,33
2024,9401,Ajaccio,2088.0,2456.0,81
2024,9402,Bastia,2108.0,2492.0,112
2024,9403,Calvi,451.0,579.0,36
2024,9404,Corte,220.0,282.0,58
2024,9405,Ghisonaccia,363.0,453.0,30
2024,9406,Porto-Vecchio,1022.0,1210.0,12
2024,9407,Propriano,270.0,337.0,31
