ZE2020,source_year,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,target_year
7505,2022,139243,6664,15375,30312,5878,7684,7391,30157,22464,13318,0.0452736990661502,2023
7505,2023,142567,6795,15689,30093,6250,8184,7347,31562,22896,13751,0.023871936111689696,2024
7506,2014,6090,682,831,1677,89,349,619,708,634,501,,2015
7506,2015,6116,705,821,1676,83,377,581,708,665,500,0.0042692939244664,2016
7506,2016,6098,705,819,1627,88,379,573,721,687,499,-0.0029431000654022155,2017
7506,2017,6197,705,811,1689,90,392,580,744,700,486,0.016234831092161395,2018
7506,2018,6438,712,819,1714,103,422,600,797,741,530,0.038889785380022523,2019
7506,2019,6669,721,835,1756,105,465,623,853,754,557,0.03588070829450141,2020
7506,2020,6854,760,827,1801,116,474,632,902,790,552,0.027740290898185638,2021
7506,2021,7318,780,846,1888,131,519,665,985,857,647,0.06769769477677268,2022
7506,2022,7610,817,879,1881,148,575,667,1076,879,688,0.03990161246242141,2023
7506,2023,7635,856,924,1876,150,602,480,1130,877,740,0.003285151116951379,2024
7507,2014,9456,820,1399,2814,135,387,717,1191,1210,783,,2015
7507,2015,9680,858,1373,2827,126,390,715,1245,1329,817,0.02368866328257191,2016
7507,2016,9796,849,1349,2863,138,405,739,1252,1378,823,0.011983471074380248,2017
7507,2017,9772,864,1318,2810,131,437,730,1267,1400,815,-0.002449979583503459,2018
7507,2018,10138,878,1350,2850,147,446,770,1339,1461,897,0.037453950061399954,2019
7507,2019,10557,893,1386,2922,155,462,789,1436,1573,941,0.04132965081870199,2020
7507,2020,10907,917,1442,2984,168,484,794,1531,1599,988,0.033153357961542174,2021
7507,2021,11700,986,1530,3182,197,527,804,1731,1665,1078,0.07270560190703224,2022
7507,2022,12237,1065,1559,3174,221,584,829,1893,1754,1158,0.045897435897436,2023
7507,2023,12276,1097,1572,3148,240,615,651,1981,1779,1193,0.0031870556508948322,2024
7508,2014,4547,412,625,1336,69,200,310,584,549,462,,2015
7508,2015,4604,414,602,1362,76,227,289,612,564,458,0.012535737849131312,2016
7508,2016,4562,433,596,1351,67,220,288,593,576,438,-0.009122502172024372,2017
7508,2017,4592,431,592,1321,66,240,297,621,572,452,0.006576063130206089,2018
7508,2018,4706,444,584,1312,73,243,308,658,603,481,0.024825783972125537,2019
7508,2019,4833,455,594,1330,82,282,319,672,610,489,0.026986825329366804,2020
7508,2020,4986,460,614,1367,90,284,308,723,642,498,0.03165735567970196,2021
7508,2021,5299,489,631,1453,104,294,337,776,675,540,0.06277577216205366,2022
7508,2022,5513,516,644,1489,112,304,315,845,681,607,0.040384978297792085,2023
7508,2023,5507,529,629,1462,101,318,256,885,694,633,-0.001088336658806477,2024
7509,2014,9162,1000,1192,2623,107,394,1151,957,955,783,,2015
7509,2015,9280,1005,1204,2678,120,428,1081,958,983,823,0.012879283999126745,2016
7509,2016,9344,1001,1191,2656,105,447,1106,987,1019,832,0.006896551724137945,2017
7509,2017,9395,995,1161,2651,100,487,1110,1013,1038,840,0.005458047945205546,2018
7509,2018,9748,1053,1162,2736,106,498,1101,1079,1116,897,0.037573177221926546,2019
7509,2019,10056,1061,1167,2753,106,585,1084,1187,1198,915,0.031596224866639266,2020
7509,2020,10326,1066,1185,2818,123,623,1080,1266,1206,959,0.026849642004773244,2021
7509,2021,11021,1169,1280,2947,144,675,1083,1416,1250,1057,0.06730582994383116,2022
7509,2022,11523,1206,1294,3011,168,750,1095,1549,1298,1152,0.04554940568006538,2023
7509,2023,11165,1200,1290,2972,175,803,567,1667,1329,1162,-0.031068298186236243,2024
7510,2014,11805,905,1793,3354,148,410,961,1514,1624,1096,,2015
7510,2015,12131,906,1790,3430,160,420,951,1606,1742,1126,0.027615417196103387,2016
7510,2016,12426,944,1814,3433,161,417,980,1676,1873,1128,0.024317863325364675,2017
7510,2017,12727,1003,1824,3495,160,445,980,1740,1921,1159,0.024223402543054995,2018
7510,2018,13428,1027,1847,3640,176,481,1038,1858,2087,1274,0.055079751708965174,2019
7510,2019,14333,1062,1972,3759,213,531,1068,2040,2249,1439,0.06739648495680672,2020
7510,2020,14851,1107,2019,3862,248,551,1057,2149,2358,1500,0.03614037535756642,2021
7510,2021,16183,1199,2193,4098,286,600,1079,2462,2596,1670,0.08969092990371008,2022
7510,2022,17121,1306,2255,4172,314,664,1130,2705,2722,1853,0.057962058950750794,2023
7510,2023,17631,1342,2364,4171,324,749,965,2930,2784,2002,0.02978797967408453,2024
7511,2014,7297,772,1106,2073,107,231,655,806,876,671,,2015
7511,2015,7360,780,1081,2062,115,236,653,821,916,696,0.008633685076058661,2016
7511,2016,7370,765,1039,2029,113,242,674,871,947,690,0.0013586956521738358,2017
7511,2017,7433,769,1028,2029,108,264,691,859,980,705,0.00854816824966087,2018
7511,2018,7646,798,1053,2047,121,271,676,892,1043,745,0.02865599354231141,2019
7511,2019,7765,820,1028,2072,133,281,689,916,1059,767,0.015563693434475612,2020
7511,2020,7939,878,1017,2071,143,292,699,990,1077,772,0.022408242112041288,2021
7511,2021,8485,944,1100,2108,157,310,745,1122,1140,859,0.06877440483688124,2022
7511,2022,8727,974,1097,2134,168,327,751,1205,1144,927,0.028520919269298783,2023
7511,2023,8461,1031,1093,2115,174,336,346,1285,1147,934,-0.03048011917039073,2024
7512,2014,20126,1262,2583,5526,454,937,1738,3202,2668,1756,,2015
7512,2015,20763,1308,2604,5700,485,997,1678,3296,2895,1800,0.03165060121236207,2016
7512,2016,21057,1327,2543,5724,481,1063,1747,3362,2971,1839,0.014159803496604617,2017
7512,2017,21756,1365,2597,5848,533,1153,1736,3487,3140,1897,0.033195611910528555,2018
7512,2018,23257,1462,2725,6106,583,1258,1789,3891,3441,2002,0.06899246184960472,2019
7512,2019,24789,1547,2877,6386,627,1322,1879,4165,3765,2221,0.0658726404953347,2020
7512,2020,26014,1631,3071,6532,716,1425,1952,4422,3913,2352,0.04941708015652102,2021
7512,2021,28297,1785,3298,6948,857,1527,2058,5035,4142,2647,0.0877604366879372,2022
7512,2022,29642,1854,3425,6947,899,1636,2090,5567,4303,2921,0.04753154044598373,2023
7512,2023,30091,1885,3457,6825,928,1750,1934,5886,4420,3006,0.015147425949666005,2024
7513,2014,12518,764,1704,3736,180,436,915,1738,1835,1210,,2015
7513,2015,12987,794,1752,3794,198,487,937,1805,1946,1274,0.037466048889599035,2016
7513,2016,13535,823,1769,3898,209,520,1002,1882,2080,1352,0.042196042196042116,2017
7513,2017,14215,834,1820,3999,213,560,1072,2062,2251,1404,0.050240118212042884,2018
7513,2018,15278,916,1914,4178,233,616,1109,2292,2467,1553,0.07478016180091451,2019
7513,2019,16402,958,2080,4361,262,693,1173,2607,2590,1678,0.07356983898416014,2020
7513,2020,17132,1030,2186,4402,301,764,1235,2790,2652,1772,0.044506767467382025,2021
7513,2021,18876,1110,2322,4791,332,847,1343,3182,2915,2034,0.10179780527667526,2022
7513,2022,19973,1155,2419,4907,381,931,1428,3490,3044,2218,0.05811612629794438,2023
7513,2023,20618,1212,2492,4897,400,999,1396,3744,3152,2326,0.032293596355079446,2024
7514,2014,8256,675,1269,2125,117,260,703,1019,1258,830,,2015
7514,2015,8587,708,1292,2202,118,304,674,1069,1327,893,0.04009205426356588,2016
7514,2016,8705,705,1301,2236,122,297,675,1107,1342,920,0.013741702573657921,2017
7514,2017,8852,712,1311,2259,121,317,647,1151,1406,928,0.016886846639862174,2018
7514,2018,9347,757,1373,2343,135,344,669,1251,1472,1003,0.05591956619972893,2019
7514,2019,9740,788,1453,2385,130,372,669,1329,1555,1059,0.042045576120680384,2020
7514,2020,10087,817,1482,2409,150,392,647,1451,1620,1119,0.035626283367556466,2021
7514,2021,10937,887,1621,2630,183,440,638,1575,1722,1241,0.084266878160008,2022
7514,2022,11541,961,1720,2634,192,476,636,1740,1825,1357,0.0552253817317363,2023
7514,2023,11624,1016,1793,2616,208,480,410,1861,1837,1403,0.007191751148080794,2024
7515,2014,4999,310,726,1625,59,154,508,550,593,474,,2015
7515,2015,5182,322,742,1683,65,162,521,572,637,478,0.0366073214642928,2016
7515,2016,5307,321,750,1722,69,169,525,589,679,483,0.02412196063296035,2017
7515,2017,5368,327,756,1726,77,190,505,617,684,486,0.011494252873563315,2018
7515,2018,5718,346,816,1838,81,196,466,663,756,556,0.06520119225037257,2019
7515,2019,5830,364,814,1815,82,215,485,694,766,595,0.01958726827562085,2020
7515,2020,6106,391,852,1858,82,221,484,782,821,615,0.04734133790737571,2021
7515,2021,6622,463,934,1967,93,246,480,887,872,680,0.08450704225352124,2022
7515,2022,6978,494,980,2018,105,276,463,977,917,748,0.053760193295077086,2023
7515,2023,7086,520,986,1981,134,288,335,1091,947,804,0.015477214101461634,2024
7516,2014,10302,756,1508,3133,133,400,802,1390,1287,893,,2015
7516,2015,10547,792,1545,3170,136,425,784,1431,1355,909,0.023781789943700282,2016
7516,2016,10790,806,1586,3151,145,441,785,1498,1434,944,0.023039726936569638,2017
7516,2017,11147,837,1588,3176,136,493,822,1610,1510,975,0.03308619091751619,2018
7516,2018,11707,864,1692,3245,173,488,853,1671,1667,1054,0.05023773212523541,2019
7516,2019,12259,876,1737,3374,188,524,876,1810,1711,1163,0.047151277013752546,2020
7516,2020,12625,883,1835,3384,201,556,893,1911,1748,1214,0.029855616281915243,2021
7516,2021,13811,973,2019,3613,264,611,960,2170,1832,1369,0.09394059405940602,2022
7516,2022,14527,1064,2103,3687,273,642,1005,2345,1921,1487,0.0518427340525669,2023
7516,2023,14760,1078,2185,3717,297,653,768,2502,2007,1553,0.016039099607627172,2024
7517,2014,18043,1461,2195,5028,330,853,1192,2421,2783,1780,,2015
7517,2015,18236,1473,2172,5057,332,889,1186,2456,2896,1775,0.010696669068336773,2016
7517,2016,18499,1504,2152,5051,342,917,1201,2526,3049,1757,0.01442202237332757,2017
7517,2017,18747,1513,2108,4981,355,921,1258,2615,3179,1817,0.013406130061084376,2018
7517,2018,19546,1554,2192,5155,393,983,1248,2734,3371,1916,0.04262015255774254,2019
7517,2019,20326,1583,2217,5323,418,1011,1244,2916,3573,2041,0.039905863092192684,2020
7517,2020,21165,1652,2312,5526,447,1049,1292,3105,3686,2096,0.041277181934468166,2021
7517,2021,22926,1804,2481,5945,527,1135,1340,3508,3873,2313,0.08320340184266484,2022
7517,2022,23634,1876,2519,5975,535,1188,1400,3700,3930,2511,0.030881968071185595,2023
7517,2023,23976,1917,2604,5985,549,1218,1202,3876,4040,2585,0.0144706778370145,2024
7518,2014,6557,579,1040,1914,71,308,544,779,774,548,,2015
7518,2015,6602,569,1027,1943,78,327,511,790,791,566,0.006862894616440407,2016
7518,2016,6779,572,1049,1991,83,316,524,820,844,580,0.02681005755831567,2017
7518,2017,6850,585,1029,1979,92,354,528,842,846,595,0.010473521168314015,2018
7518,2018,7148,612,1072,2052,103,370,519,914,885,621,0.0435036496350365,2019
7518,2019,7411,629,1100,2075,110,391,512,1015,902,677,0.03679350867375497,2020
7518,2020,7597,644,1126,2025,123,416,531,1102,929,701,0.02509782755363643,2021
7518,2021,8209,714,1140,2183,146,446,558,1260,992,770,0.08055811504541266,2022
7518,2022,8517,727,1190,2226,162,472,555,1334,998,853,0.037519795346570906,2023
7518,2023,8441,733,1195,2173,162,468,374,1442,1015,879,-0.00892332981096633,2024
7519,2014,7998,690,1011,2290,128,359,659,957,1138,766,,2015
7519,2015,8044,703,981,2283,133,367,637,989,1207,744,0.0057514378594649695,2016
7519,2016,8273,750,995,2306,138,364,647,1046,1284,743,0.028468423669816056,2017
7519,2017,8301,785,972,2261,126,381,642,1048,1323,763,0.00338450380756683,2018
7519,2018,8753,801,990,2346,130,424,646,1174,1429,813,0.05445127093121305,2019
7519,2019,9120,815,1031,2411,150,445,641,1263,1473,891,0.04192848166342977,2020
7519,2020,9446,868,1032,2464,158,455,654,1352,1559,904,0.0357456140350878,2021
7519,2021,10062,939,1112,2624,188,468,681,1475,1592,983,0.06521278848189715,2022
7519,2022,10570,987,1160,2639,202,509,712,1609,1678,1074,0.05048698071953894,2023
7519,2023,10653,996,1182,2632,206,537,604,1668,1685,1143,0.007852412488174032,2024
7520,2014,11641,916,1628,3183,278,659,873,1420,1555,1129,,2015
7520,2015,11823,944,1625,3253,277,683,855,1473,1583,1130,0.015634395670474976,2016
7520,2016,11886,953,1595,3238,271,711,853,1482,1665,1118,0.005328596802841812,2017
7520,2017,12102,972,1592,3238,290,719,869,1584,1716,1122,0.018172640080767355,2018
7520,2018,12608,1010,1644,3229,340,759,898,1680,1854,1194,0.041811270864319905,2019
7520,2019,13024,1011,1656,3335,347,802,919,1745,1939,1270,0.03299492385786795,2020
7520,2020,13309,1055,1665,3317,367,846,938,1892,1931,1298,0.02188267813267819,2021
7520,2021,14206,1151,1750,3493,428,882,986,2091,2013,1412,0.0673980013524682,2022
7520,2022,14964,1196,1793,3634,473,948,1020,2220,2115,1565,0.05335773616781636,2023
7520,2023,15245,1239,1801,3628,508,977,852,2361,2206,1673,0.01877840149692589,2024
7521,2014,5420,579,742,1444,71,157,606,569,790,462,,2015
7521,2015,5467,583,723,1432,73,172,607,560,835,482,0.008671586715867097,2016
7521,2016,5538,603,733,1430,72,166,611,592,860,471,0.01298701298701288,2017
7521,2017,5584,613,734,1392,71,169,594,623,920,468,0.008306247742867479,2018
7521,2018,5757,633,731,1444,78,183,587,648,950,503,0.030981375358166252,2019
7521,2019,5941,662,728,1457,81,187,612,677,1001,536,0.03196109084592669,2020
7521,2020,6009,667,736,1443,92,186,600,702,1037,546,0.011445884531223749,2021
7521,2021,6343,692,775,1511,105,207,601,757,1097,598,0.05558329172907306,2022
7521,2022,6588,743,769,1538,112,225,609,798,1144,650,0.03862525618792367,2023
7521,2023,6461,740,769,1560,114,237,331,893,1168,649,-0.01927747419550696,2024
7522,2014,21536,1685,2780,5403,444,897,1848,3187,3443,1849,,2015
7522,2015,22166,1730,2767,5463,478,978,1805,3345,3676,1924,0.029253343239227236,2016
7522,2016,22538,1809,2739,5451,461,1028,1825,3405,3880,1940,0.016782459622845858,2017
7522,2017,22887,1837,2755,5500,469,1082,1808,3472,3980,1984,0.015484958736356358,2018
