target_year,ZE2020,node_idx,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,is_covid_year,is_post_covid_rebound,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,urssaf_employer_establishments_t_minus_1,urssaf_salaried_employees_t_minus_1,urssaf_payroll_t_minus_1,urssaf_employer_growth_1y_t_minus_1,urssaf_wage_per_employee_t_minus_1,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe
2020,7611,212,Figeac-Villefranche,938.0,1101.0,136,1032.0,856.0,777.0,0.06686046511627897,0.2862149532710281,1,0,3258.0,218.0,50.0,130.0,0.0,13.0,12.0,137.0,350.0,651.0,74.0,266.0,33.0,125.0,43.0,296.0,579.0,281.0,27347.0,0.11577677613512906,0.1998158379373849,0.0114871158025458,7578.0,790.0,1124.0,2022.0,100.0,236.0,655.0,881.0,1055.0,715.0,0.03200326841890244,2301.0,20464.0,533634654.0,-0.015404364569961526,26076.752052384676,1,1,1,1
2021,7611,212,Figeac-Villefranche,1067.0,1251.0,136,1101.0,1032.0,856.0,0.1362397820163488,0.21220930232558133,0,1,3218.0,231.0,48.0,128.0,0.0,12.0,12.0,133.0,347.0,662.0,70.0,250.0,34.0,114.0,38.0,293.0,577.0,269.0,26915.0,0.11808325682022465,0.20571783716594158,-0.012277470841006721,7733.0,830.0,1110.0,2038.0,114.0,230.0,645.0,958.0,1078.0,730.0,0.020453945632092907,2280.0,19951.0,485026020.0,-0.009126466753585416,24310.862613402838,1,1,1,1
2022,7611,212,Figeac-Villefranche,1124.0,1368.0,136,1251.0,1101.0,1032.0,0.09352517985611519,0.24250681198910073,0,0,3301.0,261.0,47.0,140.0,0.0,13.0,10.0,135.0,364.0,662.0,67.0,259.0,35.0,120.0,45.0,288.0,578.0,277.0,26991.0,0.11582887177386782,0.20054528930627083,0.025792417650714716,8185.0,927.0,1147.0,2116.0,128.0,234.0,649.0,1069.0,1122.0,793.0,0.05845079529290054,2320.0,20127.0,515370878.0,0.01754385964912286,25605.94614199831,1,1,1,1
2023,7611,212,Figeac-Villefranche,1150.0,1332.0,136,1368.0,1251.0,1101.0,-0.02631578947368418,0.06474820143884896,0,0,3338.0,267.0,44.0,139.0,0.0,14.0,10.0,135.0,359.0,656.0,74.0,275.0,36.0,119.0,53.0,291.0,580.0,286.0,26853.0,0.1142075151109597,0.19652486518873577,0.011208724628900324,8616.0,1001.0,1163.0,2195.0,128.0,247.0,657.0,1176.0,1165.0,884.0,0.05265729993891255,2349.0,20049.0,546531446.0,0.012499999999999956,27259.785824729413,1,1,1,1
2024,7611,212,Figeac-Villefranche,1063.0,1294.0,136,1332.0,1368.0,1251.0,-0.028528528528528496,-0.05409356725146197,0,0,3348.0,280.0,43.0,134.0,0.0,14.0,11.0,126.0,361.0,654.0,73.0,278.0,36.0,122.0,50.0,303.0,584.0,279.0,27354.0,0.11458846309214367,0.1953405017921147,0.002995805871779611,8494.0,1026.0,1163.0,2225.0,139.0,267.0,345.0,1228.0,1169.0,932.0,-0.014159702878365876,2342.0,20329.0,580605416.0,-0.0029799914857385756,28560.45137488317,1,1,1,1
2012,7612,213,Foix-Pamiers,1288.0,1450.0,268,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3483.0,25381.0,553821239.0,-0.016657255787690617,21820.30806508806,0,0,1,1
2013,7612,213,Foix-Pamiers,1232.0,1366.0,268,1450.0,,,-0.0579310344827586,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420.0,24958.0,559822550.0,-0.018087855297157618,22430.585383444188,0,0,1,1
2014,7612,213,Foix-Pamiers,1289.0,1379.0,268,1366.0,1450.0,,0.009516837481698293,-0.04896551724137932,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3382.0,24623.0,566184682.0,-0.011111111111111072,22994.138894529504,0,0,1,1
2015,7612,213,Foix-Pamiers,1099.0,1195.0,268,1379.0,1366.0,1450.0,-0.13343002175489482,-0.12518301610541727,0,0,,,,,,,,,,,,,,,,,,,,,,,9451.0,967.0,1442.0,2549.0,136.0,278.0,723.0,1037.0,1442.0,877.0,,3400.0,24805.0,578120863.0,0.0053222945002957545,23306.626204394277,0,1,1,1
2016,7612,213,Foix-Pamiers,1113.0,1257.0,268,1195.0,1379.0,1366.0,0.051882845188284454,-0.08846990572878899,0,0,,,,,,,,,,,,,,,,,,,,,,,9624.0,1026.0,1436.0,2562.0,150.0,277.0,696.0,1076.0,1526.0,875.0,0.01830494127605542,3381.0,24661.0,579935176.0,-0.005588235294117672,23516.28790397794,0,1,1,1
2017,7612,213,Foix-Pamiers,1203.0,1325.0,268,1257.0,1195.0,1379.0,0.05409705648369134,0.10878661087866104,0,0,,,,,,,,,,,,,,,,,,,,,,,9783.0,1044.0,1418.0,2561.0,146.0,290.0,702.0,1138.0,1561.0,923.0,0.016521197007481225,3313.0,24359.0,593674484.0,-0.020112392783200206,24371.874214869247,0,1,1,1
2018,7612,213,Foix-Pamiers,1318.0,1449.0,268,1325.0,1257.0,1195.0,0.09358490566037725,0.1527446300715991,0,0,4502.0,225.0,76.0,110.0,0.0,10.0,7.0,161.0,465.0,786.0,118.0,373.0,36.0,178.0,84.0,468.0,907.0,498.0,37100.0,0.11897362956904883,0.20146601510439804,,9913.0,1098.0,1390.0,2590.0,140.0,309.0,702.0,1159.0,1585.0,940.0,0.01328835735459477,3303.0,24595.0,609684934.0,-0.003018412315122232,24788.97881683269,1,1,1,1
2019,7612,213,Foix-Pamiers,1496.0,1711.0,268,1449.0,1325.0,1257.0,0.18081435472739815,0.29132075471698116,0,0,4469.0,236.0,72.0,114.0,0.0,11.0,8.0,151.0,461.0,780.0,114.0,387.0,34.0,181.0,87.0,476.0,875.0,482.0,37116.0,0.11749266884709018,0.19579324233609308,-0.007330075521990276,10466.0,1144.0,1435.0,2681.0,158.0,327.0,706.0,1276.0,1729.0,1010.0,0.05578533239180872,3305.0,24904.0,623923556.0,0.0006055101422948184,25053.146321876004,1,1,1,1
2020,7612,213,Foix-Pamiers,1505.0,1684.0,268,1711.0,1449.0,1325.0,-0.015780245470485066,0.16218081435472742,1,0,4566.0,254.0,75.0,121.0,0.0,13.0,7.0,153.0,465.0,798.0,112.0,404.0,34.0,192.0,88.0,474.0,883.0,493.0,38038.0,0.11657398789621588,0.19338589575120455,0.02170507943611555,10946.0,1193.0,1445.0,2775.0,180.0,342.0,725.0,1400.0,1785.0,1101.0,0.04586279380852276,3311.0,25292.0,641432335.0,0.0018154311649016819,25361.07603194686,1,1,1,1
2021,7612,213,Foix-Pamiers,1814.0,2047.0,268,1684.0,1711.0,1449.0,0.2155581947743468,0.19637638807714786,0,1,4558.0,265.0,72.0,119.0,0.0,13.0,5.0,157.0,488.0,800.0,112.0,409.0,43.0,183.0,94.0,453.0,866.0,479.0,38127.0,0.11557737327731055,0.1899956121105748,-0.001752080595707417,11178.0,1225.0,1500.0,2767.0,190.0,351.0,739.0,1504.0,1807.0,1095.0,0.021194957061940523,3299.0,24967.0,594871318.0,-0.0036242826940501294,23826.303440541516,1,1,1,1
2022,7612,213,Foix-Pamiers,1838.0,2072.0,268,2047.0,1684.0,1711.0,0.012212994626282336,0.23040380047505948,0,0,4765.0,289.0,76.0,126.0,0.0,15.0,5.0,164.0,530.0,837.0,115.0,441.0,39.0,190.0,96.0,484.0,871.0,487.0,39049.0,0.11444048671616336,0.18279118572927597,0.04541465555068003,12049.0,1311.0,1594.0,2923.0,232.0,368.0,780.0,1706.0,1908.0,1227.0,0.07792091608516727,3445.0,25846.0,648542156.0,0.04425583510154585,25092.554205679797,1,1,1,1
2023,7612,213,Foix-Pamiers,1799.0,2018.0,268,2072.0,2047.0,1684.0,-0.026061776061776065,-0.014167073766487515,0,0,4822.0,296.0,76.0,128.0,0.0,15.0,5.0,162.0,526.0,834.0,112.0,440.0,42.0,195.0,96.0,507.0,885.0,503.0,39384.0,0.11426845470633437,0.1835338034010784,0.011962224554039835,12634.0,1384.0,1628.0,2982.0,245.0,394.0,778.0,1856.0,1996.0,1371.0,0.048551747032948844,3512.0,26546.0,703817619.0,0.01944847605224953,26513.13263768553,1,1,1,1
2024,7612,213,Foix-Pamiers,1806.0,2172.0,268,2018.0,2072.0,2047.0,0.07631318136769072,0.04826254826254828,0,0,4832.0,293.0,74.0,126.0,0.0,15.0,5.0,162.0,513.0,832.0,111.0,453.0,44.0,199.0,95.0,495.0,888.0,527.0,39731.0,0.11429040598548308,0.1837748344370861,0.0020738282870178537,12672.0,1398.0,1641.0,2925.0,259.0,413.0,574.0,1971.0,2076.0,1415.0,0.0030077568466044813,3489.0,26503.0,741680654.0,-0.006548974943052399,27984.78111911859,1,1,1,1
2012,7613,214,Mende,448.0,549.0,135,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.0,17173.0,344356848.0,-0.00622148486105345,20052.224305595995,0,0,1,1
2013,7613,214,Mende,390.0,489.0,135,549.0,,,-0.10928961748633881,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.0,17205.0,351343445.0,-0.0016694490818029983,20421.00813716943,0,0,1,1
2014,7613,214,Mende,461.0,554.0,135,489.0,549.0,,0.13292433537832316,0.00910746812386165,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.0,17139.0,357413052.0,-0.007525083612040184,20853.786802030456,0,0,1,1
2015,7613,214,Mende,418.0,509.0,135,554.0,489.0,549.0,-0.08122743682310474,0.04089979550102241,0,0,,,,,,,,,,,,,,,,,,,,,,,5157.0,502.0,731.0,1660.0,86.0,153.0,490.0,522.0,610.0,403.0,,2347.0,16992.0,360485939.0,-0.011373209772535753,21215.038782956686,0,1,1,1
2016,7613,214,Mende,376.0,446.0,135,509.0,554.0,489.0,-0.12377210216110024,-0.19494584837545126,0,0,,,,,,,,,,,,,,,,,,,,,,,5226.0,508.0,718.0,1684.0,81.0,166.0,494.0,522.0,660.0,393.0,0.013379872018615568,2322.0,16652.0,361917483.0,-0.010651896037494724,21734.175054047562,0,1,1,1
2017,7613,214,Mende,438.0,509.0,135,446.0,509.0,554.0,0.141255605381166,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,5245.0,509.0,705.0,1665.0,82.0,169.0,504.0,537.0,671.0,403.0,0.0036356678147722032,2302.0,16636.0,368644536.0,-0.008613264427217882,22159.445539793218,0,1,1,1
2018,7613,214,Mende,449.0,536.0,135,509.0,446.0,509.0,0.05304518664047153,0.2017937219730941,0,0,3226.0,244.0,47.0,114.0,0.0,5.0,1.0,95.0,317.0,547.0,85.0,379.0,35.0,108.0,27.0,236.0,633.0,353.0,24578.0,0.11808965361644327,0.19621822690638563,,5328.0,532.0,672.0,1678.0,86.0,187.0,517.0,542.0,722.0,392.0,0.015824594852240192,2270.0,16509.0,375249577.0,-0.013900955690703709,22730.000424011145,1,1,1,1
2019,7613,214,Mende,475.0,576.0,135,536.0,509.0,446.0,0.07462686567164178,0.13163064833005889,0,0,3262.0,280.0,46.0,112.0,0.0,4.0,1.0,96.0,319.0,526.0,81.0,394.0,32.0,111.0,23.0,242.0,652.0,343.0,24868.0,0.11819942477165854,0.19987737584304108,0.011159330440173587,5450.0,553.0,668.0,1691.0,87.0,181.0,537.0,570.0,760.0,403.0,0.02289789789789798,2237.0,16554.0,382351759.0,-0.014537444933920729,23097.24290201764,1,1,1,1
2020,7613,214,Mende,528.0,616.0,135,576.0,536.0,509.0,0.06944444444444442,0.14925373134328357,1,0,3255.0,276.0,48.0,111.0,0.0,4.0,1.0,98.0,312.0,533.0,84.0,400.0,28.0,107.0,24.0,242.0,649.0,338.0,25298.0,0.11852062642608205,0.19938556067588326,-0.0021459227467811592,5531.0,585.0,668.0,1684.0,86.0,170.0,534.0,612.0,783.0,409.0,0.014862385321100957,2225.0,16684.0,390188416.0,-0.00536432722396063,23386.98249820187,1,1,1,1
2021,7613,214,Mende,709.0,862.0,135,616.0,576.0,536.0,0.39935064935064934,0.4965277777777777,0,1,3252.0,296.0,46.0,104.0,0.0,4.0,1.0,97.0,324.0,530.0,84.0,391.0,31.0,94.0,23.0,251.0,648.0,328.0,25366.0,0.11882194928960359,0.1992619926199262,-0.0009216589861751334,5649.0,602.0,683.0,1686.0,92.0,161.0,561.0,623.0,816.0,425.0,0.021334297595371643,2202.0,16518.0,374069949.0,-0.010337078651685427,22646.201053396297,1,1,1,1
2022,7613,214,Mende,665.0,774.0,135,862.0,616.0,576.0,-0.10208816705336432,0.25649350649350655,0,0,3369.0,331.0,47.0,107.0,0.0,5.0,1.0,97.0,334.0,552.0,88.0,415.0,34.0,94.0,29.0,259.0,649.0,327.0,25741.0,0.11761304531274928,0.19263876521222914,0.0359778597785978,5979.0,678.0,696.0,1716.0,111.0,174.0,561.0,694.0,873.0,476.0,0.058417419012214644,2268.0,17093.0,406450639.0,0.02997275204359684,23778.777218744515,1,1,1,1
2023,7613,214,Mende,692.0,811.0,135,774.0,862.0,616.0,0.04780361757105944,-0.05916473317865434,0,0,3406.0,342.0,49.0,103.0,0.0,4.0,1.0,105.0,345.0,555.0,89.0,418.0,33.0,92.0,27.0,255.0,657.0,331.0,25764.0,0.11785598899941348,0.1928948913681738,0.010982487384980644,6275.0,750.0,718.0,1791.0,112.0,186.0,555.0,745.0,877.0,541.0,0.04950660645592908,2317.0,17479.0,439467197.0,0.021604938271605034,25142.582355970022,1,1,1,1
2024,7613,214,Mende,707.0,889.0,135,811.0,774.0,862.0,0.09617755856966714,0.148578811369509,0,0,3370.0,345.0,47.0,102.0,0.0,4.0,1.0,106.0,336.0,549.0,88.0,406.0,31.0,93.0,28.0,253.0,657.0,324.0,25922.0,0.11806003398814816,0.19495548961424333,-0.010569583088667067,6177.0,791.0,743.0,1760.0,115.0,188.0,282.0,820.0,900.0,578.0,-0.015617529880478043,2289.0,17383.0,459702224.0,-0.012084592145015116,26445.505608928263,1,1,1,1
2012,7614,215,Millau,496.0,608.0,91,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.0,14021.0,305470797.0,-0.02133712660028453,21786.662648883816,0,0,1,1
2013,7614,215,Millau,475.0,506.0,91,608.0,,,-0.16776315789473684,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047.0,13878.0,308964366.0,-0.008236434108527146,22262.888456549936,0,0,1,1
2014,7614,215,Millau,478.0,573.0,91,506.0,608.0,,0.1324110671936758,-0.05756578947368418,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.0,13511.0,303967098.0,-0.002442598925256445,22497.749833469024,0,0,1,1
2015,7614,215,Millau,460.0,547.0,91,573.0,506.0,608.0,-0.04537521815008727,0.0810276679841897,0,0,,,,,,,,,,,,,,,,,,,,,,,5296.0,498.0,728.0,1560.0,69.0,195.0,521.0,540.0,717.0,468.0,,2021.0,13467.0,308230999.0,-0.010284035259549462,22887.873988267616,0,1,1,1
2016,7614,215,Millau,484.0,596.0,91,547.0,573.0,506.0,0.08957952468007302,0.04013961605584648,0,0,,,,,,,,,,,,,,,,,,,,,,,5383.0,512.0,717.0,1558.0,71.0,203.0,523.0,536.0,781.0,482.0,0.016427492447129932,2016.0,13556.0,316175577.0,-0.002474022761009387,23323.663101209797,0,1,1,1
2017,7614,215,Millau,468.0,568.0,91,596.0,547.0,573.0,-0.046979865771812124,0.03839122486288837,0,0,,,,,,,,,,,,,,,,,,,,,,,5513.0,521.0,758.0,1586.0,79.0,207.0,523.0,559.0,781.0,499.0,0.024150102173509103,1978.0,13516.0,318428111.0,-0.018849206349206393,23559.345294465817,0,1,1,1
2018,7614,215,Millau,531.0,607.0,91,568.0,596.0,547.0,0.06866197183098599,0.01845637583892623,0,0,2742.0,266.0,27.0,87.0,0.0,9.0,3.0,102.0,293.0,535.0,66.0,288.0,25.0,89.0,30.0,244.0,442.0,236.0,18553.0,0.1155757934626878,0.1951130561633844,,5504.0,534.0,716.0,1574.0,79.0,230.0,510.0,562.0,799.0,500.0,-0.0016325049882096598,1948.0,13561.0,325822965.0,-0.015166835187057637,24026.47039303886,1,1,1,1
2019,7614,215,Millau,611.0,741.0,91,607.0,568.0,596.0,0.22075782537067545,0.3045774647887325,0,0,2732.0,274.0,32.0,86.0,0.0,9.0,4.0,102.0,294.0,537.0,64.0,282.0,28.0,92.0,31.0,232.0,438.0,227.0,18477.0,0.11519939376919926,0.1965592972181552,-0.00364697301239969,5699.0,551.0,719.0,1584.0,95.0,240.0,510.0,602.0,869.0,529.0,0.03542877906976738,1938.0,13575.0,331006416.0,-0.005133470225872738,24383.529723756907,1,1,1,1
2020,7614,215,Millau,613.0,753.0,91,741.0,607.0,568.0,0.0161943319838056,0.24052718286655694,1,0,2834.0,303.0,32.0,89.0,0.0,9.0,3.0,105.0,302.0,536.0,70.0,302.0,27.0,99.0,32.0,252.0,443.0,230.0,18887.0,0.11338774205147797,0.18913196894848272,0.03733528550512455,5837.0,580.0,738.0,1604.0,98.0,249.0,496.0,644.0,874.0,554.0,0.02421477452184595,1962.0,13631.0,338847166.0,0.01238390092879249,24858.569877485144,1,1,1,1
2021,7614,215,Millau,698.0,837.0,91,753.0,741.0,607.0,0.11155378486055767,0.12955465587044523,0,1,2822.0,333.0,30.0,88.0,0.0,9.0,4.0,105.0,302.0,526.0,70.0,289.0,32.0,97.0,32.0,248.0,441.0,216.0,18750.0,0.11314537342265214,0.18639262934089298,-0.004234297812279464,5941.0,576.0,747.0,1600.0,102.0,254.0,496.0,686.0,920.0,560.0,0.017817371937639104,1927.0,13515.0,323372814.0,-0.01783893985728846,23926.95627081021,1,1,1,1
2022,7614,215,Millau,781.0,908.0,91,837.0,753.0,741.0,0.08482676224611718,0.20584329349269592,0,0,2928.0,356.0,32.0,89.0,0.0,8.0,3.0,110.0,310.0,530.0,71.0,314.0,36.0,104.0,31.0,255.0,457.0,222.0,19182.0,0.1125278542954403,0.18101092896174864,0.03756201275691007,6286.0,639.0,776.0,1671.0,108.0,266.0,492.0,763.0,970.0,601.0,0.058071031812826135,2001.0,14044.0,355179691.0,0.03840166061235073,25290.49352036457,1,1,1,1
2023,7614,215,Millau,794.0,932.0,91,908.0,837.0,753.0,0.026431718061673992,0.11350059737156504,0,0,2953.0,387.0,32.0,90.0,0.0,10.0,3.0,107.0,317.0,535.0,70.0,319.0,32.0,104.0,37.0,254.0,445.0,211.0,19234.0,0.11285245571522426,0.18117168980697596,0.008538251366120297,6484.0,684.0,779.0,1671.0,113.0,282.0,495.0,815.0,995.0,650.0,0.031498568246897785,2019.0,14431.0,381541282.0,0.008995502248875464,26439.0050585545,1,1,1,1
2024,7614,215,Millau,803.0,962.0,91,932.0,908.0,837.0,0.032188841201716833,0.05947136563876643,0,0,2982.0,396.0,33.0,95.0,0.0,12.0,5.0,109.0,314.0,525.0,69.0,324.0,34.0,100.0,34.0,263.0,447.0,222.0,19486.0,0.1117269231305562,0.176056338028169,0.009820521503555613,6468.0,729.0,799.0,1674.0,123.0,295.0,294.0,843.0,1046.0,665.0,-0.002467612584824197,2023.0,14469.0,402278018.0,0.001981178801386818,27802.751952450064,1,1,1,1
2012,7615,216,Montauban,1809.0,1991.0,101,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4645.0,35240.0,783610567.0,0.011982570806100323,22236.39520431328,0,0,1,1
2013,7615,216,Montauban,1714.0,1862.0,101,1991.0,,,-0.06479156202913106,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4657.0,35445.0,808329214.0,0.00258342303552217,22805.168966003668,0,0,1,1
2014,7615,216,Montauban,1659.0,1822.0,101,1862.0,1991.0,,-0.02148227712137485,-0.08488196885986943,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4640.0,35621.0,824557538.0,-0.0036504187245007813,23148.07383285141,0,0,1,1
2015,7615,216,Montauban,1608.0,1818.0,101,1822.0,1862.0,1991.0,-0.002195389681668547,-0.023630504833512367,0,0,,,,,,,,,,,,,,,,,,,,,,,12361.0,882.0,1960.0,3521.0,185.0,419.0,870.0,1605.0,1811.0,1108.0,,4637.0,35650.0,838661582.0,-0.000646551724137967,23524.869060308556,0,1,1,1
2016,7615,216,Montauban,1677.0,1831.0,101,1818.0,1822.0,1862.0,0.007150715071507108,0.004939626783754036,0,0,,,,,,,,,,,,,,,,,,,,,,,12806.0,924.0,1982.0,3617.0,192.0,447.0,867.0,1665.0,1935.0,1177.0,0.03600032359841432,4639.0,36066.0,858453829.0,0.0004313133491482546,23802.302140520158,0,1,1,1
2017,7615,216,Montauban,1689.0,1862.0,101,1831.0,1818.0,1822.0,0.016930638995084735,0.024202420242024125,0,0,,,,,,,,,,,,,,,,,,,,,,,13006.0,921.0,2007.0,3604.0,202.0,465.0,865.0,1741.0,2040.0,1161.0,0.015617679212869051,4643.0,36911.0,888572068.0,0.0008622547962922056,24073.36750562163,0,1,1,1
2018,7615,216,Montauban,1866.0,2049.0,101,1862.0,1831.0,1818.0,0.10042964554242739,0.11906062261059525,0,0,5965.0,431.0,73.0,157.0,0.0,37.0,8.0,179.0,693.0,1297.0,173.0,410.0,57.0,247.0,115.0,660.0,854.0,574.0,53569.0,0.11752195153483333,0.21743503772003353,,13181.0,948.0,1990.0,3591.0,201.0,504.0,865.0,1815.0,2068.0,1199.0,0.013455328310010728,4644.0,37748.0,925775879.0,0.00021537798836956945,24525.163690791564,1,1,1,1
2019,7615,216,Montauban,2185.0,2473.0,101,2049.0,1862.0,1831.0,0.20693020985846755,0.328141783029001,0,0,5942.0,413.0,70.0,153.0,0.0,36.0,10.0,162.0,701.0,1284.0,174.0,409.0,61.0,260.0,109.0,675.0,859.0,566.0,53932.0,0.11785632028491279,0.21608885897004376,-0.003855825649622835,13860.0,1001.0,2079.0,3697.0,234.0,537.0,867.0,1941.0,2223.0,1281.0,0.05151354221986182,4664.0,38473.0,959183988.0,0.004306632213608941,24931.35414446495,1,1,1,1
2020,7615,216,Montauban,2277.0,2523.0,101,2473.0,2049.0,1862.0,0.020218358269308512,0.23133235724743773,1,0,6097.0,427.0,67.0,158.0,0.0,36.0,12.0,175.0,727.0,1300.0,171.0,420.0,70.0,271.0,113.0,713.0,861.0,576.0,56720.0,0.11676607329717863,0.21321961620469082,0.026085493099966328,14640.0,1070.0,2116.0,3844.0,271.0,538.0,893.0,2121.0,2383.0,1404.0,0.05627705627705626,4712.0,39638.0,1006025699.0,0.010291595197255532,25380.33450224532,1,1,1,1
2021,7615,216,Montauban,2755.0,3090.0,101,2523.0,2473.0,2049.0,0.22473246135552905,0.24949454104326718,0,1,6113.0,416.0,68.0,156.0,0.0,35.0,12.0,177.0,758.0,1286.0,177.0,425.0,71.0,254.0,118.0,723.0,852.0,585.0,57297.0,0.1163904275251882,0.21037133976770817,0.00262424143021156,15025.0,1108.0,2159.0,3937.0,299.0,549.0,885.0,2267.0,2405.0,1416.0,0.026297814207650205,4732.0,39879.0,962976268.0,0.004244482173174857,24147.45274455227,1,1,1,1
2022,7615,216,Montauban,2723.0,3053.0,101,3090.0,2523.0,2473.0,-0.011974110032362484,0.21006738010305193,0,0,6410.0,409.0,71.0,163.0,0.0,37.0,12.0,177.0,825.0,1352.0,194.0,452.0,82.0,264.0,123.0,760.0,876.0,613.0,59031.0,0.11668818952446085,0.2109204368174727,0.048584982823490996,16275.0,1182.0,2318.0,4189.0,357.0,602.0,947.0,2534.0,2549.0,1597.0,0.08319467554076532,4958.0,41698.0,1068303959.0,0.04775993237531706,25620.028754376708,1,1,1,1
2023,7615,216,Montauban,2780.0,3093.0,101,3053.0,3090.0,2523.0,0.013101867016049873,0.000970873786407811,0,0,6572.0,412.0,74.0,167.0,0.0,37.0,13.0,183.0,821.0,1353.0,190.0,479.0,89.0,268.0,131.0,818.0,899.0,638.0,59999.0,0.1155236216724228,0.20587340231284237,0.025273010920436878,17094.0,1277.0,2405.0,4225.0,393.0,670.0,994.0,2742.0,2637.0,1751.0,0.05032258064516126,5104.0,43069.0,1154550676.0,0.029447357805566732,26806.999837470106,1,1,1,1
2024,7615,216,Montauban,2769.0,3327.0,101,3093.0,3053.0,3090.0,0.07565470417070808,0.08974778905994096,0,0,6561.0,425.0,75.0,164.0,0.0,36.0,16.0,191.0,796.0,1343.0,185.0,474.0,83.0,273.0,134.0,805.0,922.0,639.0,61143.0,0.11506449004559491,0.20469440634049688,-0.0016737674984783624,17401.0,1321.0,2482.0,4198.0,413.0,683.0,839.0,2966.0,2682.0,1817.0,0.017959517959518,5074.0,43526.0,1224926852.0,-0.0058777429467085085,28142.417221890366,1,1,1,1
2012,7616,217,Montpellier,9518.0,10724.0,172,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21150.0,178677.0,4383439784.0,0.016094162863319772,24532.759023265444,0,0,1,1
2013,7616,217,Montpellier,9185.0,10051.0,172,10724.0,,,-0.06275643416635579,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21294.0,179288.0,4512177361.0,0.006808510638297793,25167.20227232163,0,0,1,1
2014,7616,217,Montpellier,9523.0,10429.0,172,10051.0,10724.0,,0.03760819818923489,-0.027508392390898972,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21409.0,179306.0,4571295594.0,0.005400582323659142,25494.38163809354,0,0,1,1
2015,7616,217,Montpellier,9356.0,10359.0,172,10429.0,10051.0,10724.0,-0.0067120529293316356,0.03064371704308022,0,0,,,,,,,,,,,,,,,,,,,,,,,61438.0,3221.0,8483.0,15128.0,2168.0,2058.0,3298.0,11267.0,10813.0,5002.0,,21606.0,181120.0,4714037684.0,0.009201737586996162,26027.15152385159,0,1,1,1
2016,7616,217,Montpellier,9945.0,10934.0,172,10359.0,10429.0,10051.0,0.0555072883482961,0.04842266756160707,0,0,,,,,,,,,,,,,,,,,,,,,,,64328.0,3383.0,8572.0,15620.0,2316.0,2295.0,3322.0,12008.0,11654.0,5158.0,0.047039291643608205,21954.0,184376.0,4852047739.0,0.01610663704526516,26316.048395669717,0,1,1,1
2017,7616,217,Montpellier,10984.0,12124.0,172,10934.0,10359.0,10429.0,0.1088348271446864,0.17038324162563945,0,0,,,,,,,,,,,,,,,,,,,,,,,66869.0,3629.0,8729.0,16007.0,2444.0,2484.0,3377.0,12587.0,12287.0,5325.0,0.039500683994527996,22101.0,188397.0,5018030253.0,0.006695818529652842,26635.404242105767,0,1,1,1
