year_month,ze2020,target_proxy_establishment_creations_count
2008-03,3215,168
2008-03,3216,806
2008-03,3217,146
2008-03,3218,350
2008-03,3219,114
2008-03,3220,141
2008-03,3221,127
2008-03,3222,228
2008-03,4401,41
2008-03,4402,79
2008-03,4403,119
2008-03,4404,85
2008-03,4405,183
2008-03,4406,93
2008-03,4407,135
2008-03,4408,75
2008-03,4409,188
2008-03,4410,371
2008-03,4411,360
2008-03,4412,410
2008-03,4413,288
2008-03,4414,63
2008-03,4415,84
2008-03,4416,75
2008-03,4417,74
2008-03,4418,61
2008-03,4419,65
2008-03,4420,88
2008-03,4421,80
2008-03,4422,84
2008-03,4423,691
2008-03,4424,151
2008-03,4425,237
2008-03,4426,46
2008-03,4427,79
2008-03,5201,61
2008-03,5202,369
2008-03,5203,163
2008-03,5204,37
2008-03,5205,46
2008-03,5206,138
2008-03,5207,118
2008-03,5208,48
2008-03,5209,53
2008-03,5210,134
2008-03,5211,127
2008-03,5212,300
2008-03,5213,99
2008-03,5214,95
2008-03,5215,52
2008-03,5216,855
2008-03,5217,72
2008-03,5218,33
2008-03,5219,246
2008-03,5220,69
2008-03,5221,39
2008-03,5301,127
2008-03,5302,308
2008-03,5303,60
2008-03,5304,85
2008-03,5305,66
2008-03,5306,49
2008-03,5307,82
2008-03,5308,138
2008-03,5309,209
2008-03,5310,120
2008-03,5311,65
2008-03,5312,100
2008-03,5313,273
2008-03,5314,43
2008-03,5315,638
2008-03,5316,180
2008-03,5317,182
2008-03,5318,257
2008-03,5319,65
2008-03,7501,142
2008-03,7502,202
2008-03,7503,436
2008-03,7504,126
2008-03,7505,1218
2008-03,7506,87
2008-03,7507,133
2008-03,7508,59
2008-03,7509,120
2008-03,7510,236
2008-03,7511,85
2008-03,7512,320
2008-03,7513,202
2008-03,7514,98
2008-03,7515,56
2008-03,7516,148
2008-03,7517,274
2008-03,7518,82
2008-03,7519,154
2008-03,7520,160
2008-03,7521,67
2008-03,7522,292
2008-03,7523,234
2008-03,7524,280
2008-03,7525,74
2008-03,7526,164
2008-03,7527,71
2008-03,7528,115
2008-03,7529,81
2008-03,7530,56
2008-03,7531,93
2008-03,7532,92
2008-03,7601,158
2008-03,7602,208
2008-03,7603,223
2008-03,7604,172
2008-03,7605,68
2008-03,7606,302
2008-03,7607,110
2008-03,7608,220
2008-03,7609,76
2008-03,7610,132
2008-03,7611,96
2008-03,7612,127
2008-03,7613,60
2008-03,7614,52
2008-03,7615,142
2008-03,7616,1015
2008-03,7617,232
2008-03,7618,511
2008-03,7619,61
2008-03,7620,622
2008-03,7621,138
2008-03,7622,134
2008-03,7623,119
2008-03,7624,329
2008-03,7625,1275
2008-03,8401,331
2008-03,8402,123
2008-03,8403,66
2008-03,8404,38
2008-03,8405,181
2008-03,8406,201
2008-03,8407,221
2008-03,8408,355
2008-03,8409,606
2008-03,8410,80
2008-03,8411,58
2008-03,8412,94
2008-03,8413,138
2008-03,8414,86
2008-03,8415,89
2008-03,8416,241
2008-03,8417,74
2008-03,8418,87
2008-03,8419,101
2008-03,8420,70
2008-03,8421,1189
2008-03,8422,101
2008-03,8423,77
2008-03,8424,80
2008-03,8425,55
2008-03,8426,105
2008-03,8427,91
2008-03,8428,451
2008-03,8429,32
2008-03,8430,45
2008-03,8431,285
2008-03,8432,114
2008-03,8433,208
2008-03,8434,178
2008-03,8435,161
2008-03,9301,578
2008-03,9302,45
2008-03,9303,168
2008-03,9304,815
2008-03,9305,120
2008-03,9306,214
2008-03,9307,84
2008-03,9308,167
2008-03,9309,211
2008-03,9310,129
2008-03,9311,121
2008-03,9312,466
2008-03,9313,307
2008-03,9314,99
2008-03,9315,938
2008-03,9316,78
2008-03,9317,205
2008-03,9318,741
2008-04,0051,146
2008-04,0052,283
2008-04,0053,474
2008-04,0054,243
2008-04,0055,78
2008-04,0056,77
2008-04,0057,107
2008-04,0058,55
2008-04,0059,168
2008-04,0060,153
2008-04,0061,69
2008-04,0062,90
2008-04,0063,94
2008-04,0064,136
2008-04,1101,548
2008-04,1102,74
2008-04,1103,87
2008-04,1104,465
2008-04,1105,215
2008-04,1106,510
2008-04,1107,160
2008-04,1108,149
2008-04,1109,5046
2008-04,1110,52
2008-04,1111,79
2008-04,1112,827
2008-04,1113,452
2008-04,1114,761
2008-04,1115,597
2008-04,2401,159
2008-04,2402,217
2008-04,2403,183
2008-04,2404,71
2008-04,2405,180
2008-04,2406,55
2008-04,2407,63
2008-04,2408,52
2008-04,2409,118
2008-04,2410,394
2008-04,2411,61
2008-04,2412,96
2008-04,2413,574
2008-04,2414,81
2008-04,2415,55
2008-04,2701,39
2008-04,2702,172
2008-04,2703,69
2008-04,2704,105
2008-04,2705,152
2008-04,2706,368
2008-04,2707,162
2008-04,2708,88
2008-04,2709,65
2008-04,2710,84
2008-04,2711,419
2008-04,2712,60
2008-04,2713,183
2008-04,2714,127
2008-04,2715,126
2008-04,2716,32
2008-04,2717,107
2008-04,2718,138
2008-04,2801,39
2008-04,2802,98
2008-04,2803,74
2008-04,2804,565
2008-04,2805,155
2008-04,2806,69
2008-04,2807,134
2008-04,2808,194
2008-04,2809,86
2008-04,2810,56
2008-04,2811,148
2008-04,2812,36
2008-04,2813,285
2008-04,2814,84
2008-04,2815,660
2008-04,2816,103
2008-04,2817,135
2008-04,2818,47
2008-04,2819,86
2008-04,3201,81
2008-04,3202,318
2008-04,3203,152
2008-04,3204,106
2008-04,3205,160
2008-04,3206,171
2008-04,3207,104
2008-04,3208,103
2008-04,3209,63
2008-04,3210,174
2008-04,3211,259
2008-04,3212,149
2008-04,3213,190
2008-04,3214,94
2008-04,3215,229
2008-04,3216,951
2008-04,3217,172
2008-04,3218,402
2008-04,3219,104
2008-04,3220,202
2008-04,3221,140
2008-04,3222,272
2008-04,4401,59
2008-04,4402,95
2008-04,4403,115
2008-04,4404,99
2008-04,4405,197
2008-04,4406,118
2008-04,4407,169
2008-04,4408,71
2008-04,4409,224
2008-04,4410,472
2008-04,4411,401
2008-04,4412,523
2008-04,4413,338
2008-04,4414,82
2008-04,4415,72
2008-04,4416,90
2008-04,4417,97
2008-04,4418,78
2008-04,4419,107
2008-04,4420,103
2008-04,4421,99
2008-04,4422,112
2008-04,4423,801
2008-04,4424,243
2008-04,4425,282
2008-04,4426,69
2008-04,4427,85
2008-04,5201,81
2008-04,5202,395
2008-04,5203,247
2008-04,5204,38
2008-04,5205,59
2008-04,5206,179
2008-04,5207,153
2008-04,5208,37
2008-04,5209,58
2008-04,5210,184
2008-04,5211,141
2008-04,5212,347
2008-04,5213,107
2008-04,5214,132
2008-04,5215,83
2008-04,5216,1052
2008-04,5217,114
2008-04,5218,59
2008-04,5219,327
2008-04,5220,115
2008-04,5221,52
2008-04,5301,177
2008-04,5302,414
2008-04,5303,100
2008-04,5304,117
2008-04,5305,95
2008-04,5306,50
2008-04,5307,99
2008-04,5308,140
2008-04,5309,252
2008-04,5310,145
2008-04,5311,80
2008-04,5312,131
2008-04,5313,387
2008-04,5314,52
2008-04,5315,803
2008-04,5316,215
2008-04,5317,205
2008-04,5318,324
2008-04,5319,122
2008-04,7501,173
2008-04,7502,265
2008-04,7503,592
2008-04,7504,165
2008-04,7505,1542
2008-04,7506,95
2008-04,7507,159
2008-04,7508,82
2008-04,7509,170
2008-04,7510,250
2008-04,7511,132
2008-04,7512,400
2008-04,7513,284
2008-04,7514,134
2008-04,7515,100
2008-04,7516,164
2008-04,7517,316
2008-04,7518,130
2008-04,7519,188
2008-04,7520,238
2008-04,7521,87
2008-04,7522,357
2008-04,7523,267
2008-04,7524,306
2008-04,7525,85
2008-04,7526,233
2008-04,7527,121
2008-04,7528,132
2008-04,7529,194
2008-04,7530,61
2008-04,7531,98
2008-04,7532,126
2008-04,7601,277
2008-04,7602,285
2008-04,7603,309
2008-04,7604,231
2008-04,7605,94
2008-04,7606,416
2008-04,7607,129
2008-04,7608,299
2008-04,7609,93
2008-04,7610,199
2008-04,7611,127
2008-04,7612,162
2008-04,7613,118
2008-04,7614,107
2008-04,7615,236
2008-04,7616,1257
2008-04,7617,334
2008-04,7618,606
2008-04,7619,93
2008-04,7620,887
2008-04,7621,217
2008-04,7622,150
2008-04,7623,191
2008-04,7624,327
2008-04,7625,1669
2008-04,8401,428
2008-04,8402,200
2008-04,8403,80
2008-04,8404,49
2008-04,8405,251
2008-04,8406,247
2008-04,8407,293
2008-04,8408,456
2008-04,8409,727
2008-04,8410,120
2008-04,8411,78
2008-04,8412,126
2008-04,8413,211
2008-04,8414,97
2008-04,8415,135
2008-04,8416,301
2008-04,8417,111
2008-04,8418,112
2008-04,8419,156
2008-04,8420,107
2008-04,8421,1507
2008-04,8422,141
2008-04,8423,106
2008-04,8424,102
2008-04,8425,62
2008-04,8426,151
2008-04,8427,133
2008-04,8428,613
2008-04,8429,38
2008-04,8430,44
2008-04,8431,391
2008-04,8432,157
2008-04,8433,256
2008-04,8434,210
2008-04,8435,248
2008-04,9301,755
2008-04,9302,60
2008-04,9303,206
2008-04,9304,1023
2008-04,9305,164
2008-04,9306,244
2008-04,9307,138
2008-04,9308,203
2008-04,9309,304
2008-04,9310,170
2008-04,9311,187
2008-04,9312,579
2008-04,9313,363
2008-04,9314,132
2008-04,9315,1156
2008-04,9316,104
2008-04,9317,252
2008-04,9318,945
2008-05,0051,93
2008-05,0052,185
2008-05,0053,329
2008-05,0054,177
2008-05,0055,72
2008-05,0056,54
2008-05,0057,99
2008-05,0058,56
2008-05,0059,118
2008-05,0060,116
2008-05,0061,53
2008-05,0062,53
2008-05,0063,57
2008-05,0064,87
2008-05,1101,368
2008-05,1102,50
2008-05,1103,58
2008-05,1104,370
2008-05,1105,154
2008-05,1106,318
2008-05,1107,141
2008-05,1108,134
2008-05,1109,3849
2008-05,1110,41
2008-05,1111,63
2008-05,1112,597
2008-05,1113,327
2008-05,1114,593
2008-05,1115,463
2008-05,2401,127
2008-05,2402,135
2008-05,2403,129
2008-05,2404,37
2008-05,2405,132
2008-05,2406,34
2008-05,2407,57
2008-05,2408,49
2008-05,2409,86
2008-05,2410,299
2008-05,2411,29
2008-05,2412,53
2008-05,2413,406
2008-05,2414,42
2008-05,2415,33
2008-05,2701,26
2008-05,2702,137
2008-05,2703,46
2008-05,2704,85
2008-05,2705,119
2008-05,2706,255
2008-05,2707,109
2008-05,2708,72
2008-05,2709,58
2008-05,2710,68
2008-05,2711,294
2008-05,2712,51
2008-05,2713,115
2008-05,2714,92
2008-05,2715,71
2008-05,2716,35
2008-05,2717,77
2008-05,2718,94
2008-05,2801,23
2008-05,2802,48
2008-05,2803,53
2008-05,2804,390
2008-05,2805,137
2008-05,2806,59
2008-05,2807,90
2008-05,2808,130
2008-05,2809,71
2008-05,2810,42
2008-05,2811,93
2008-05,2812,22
2008-05,2813,214
2008-05,2814,54
2008-05,2815,455
2008-05,2816,63
2008-05,2817,82
2008-05,2818,21
2008-05,2819,62
2008-05,3201,68
2008-05,3202,210
2008-05,3203,119
2008-05,3204,88
2008-05,3205,115
2008-05,3206,116
2008-05,3207,82
2008-05,3208,88
2008-05,3209,49
2008-05,3210,129
2008-05,3211,215
2008-05,3212,100
2008-05,3213,146
2008-05,3214,74
2008-05,3215,150
2008-05,3216,685
2008-05,3217,108
2008-05,3218,282
2008-05,3219,92
2008-05,3220,129
2008-05,3221,85
2008-05,3222,172
2008-05,4401,40
2008-05,4402,65
2008-05,4403,89
2008-05,4404,74
2008-05,4405,155
2008-05,4406,92
2008-05,4407,139
2008-05,4408,59
2008-05,4409,153
2008-05,4410,317
2008-05,4411,318
2008-05,4412,372
2008-05,4413,242
2008-05,4414,69
2008-05,4415,46
2008-05,4416,94
2008-05,4417,66
2008-05,4418,48
2008-05,4419,105
2008-05,4420,78
2008-05,4421,68
2008-05,4422,69
2008-05,4423,629
2008-05,4424,150
2008-05,4425,186
2008-05,4426,47
2008-05,4427,54
2008-05,5201,73
2008-05,5202,299
2008-05,5203,145
2008-05,5204,25
2008-05,5205,32
2008-05,5206,121
2008-05,5207,101
2008-05,5208,47
2008-05,5209,46
2008-05,5210,101
2008-05,5211,116
2008-05,5212,212
2008-05,5213,62
2008-05,5214,79
2008-05,5215,57
2008-05,5216,783
2008-05,5217,45
2008-05,5218,45
2008-05,5219,263
2008-05,5220,104
2008-05,5221,31
2008-05,5301,143
2008-05,5302,301
2008-05,5303,78
2008-05,5304,73
2008-05,5305,34
2008-05,5306,34
2008-05,5307,73
2008-05,5308,141
2008-05,5309,204
2008-05,5310,88
2008-05,5311,51
2008-05,5312,86
2008-05,5313,255
2008-05,5314,42
2008-05,5315,549
2008-05,5316,127
2008-05,5317,164
2008-05,5318,186
2008-05,5319,53
2008-05,7501,133
2008-05,7502,155
2008-05,7503,400
2008-05,7504,152
2008-05,7505,1046
2008-05,7506,66
2008-05,7507,117
2008-05,7508,56
2008-05,7509,91
2008-05,7510,157
2008-05,7511,99
2008-05,7512,241
2008-05,7513,208
2008-05,7514,119
2008-05,7515,66
2008-05,7516,136
2008-05,7517,244
2008-05,7518,79
2008-05,7519,91
2008-05,7520,164
2008-05,7521,76
2008-05,7522,220
2008-05,7523,219
2008-05,7524,226
2008-05,7525,58
2008-05,7526,152
2008-05,7527,62
2008-05,7528,118
2008-05,7529,111
2008-05,7530,49
2008-05,7531,82
2008-05,7532,94
2008-05,7601,157
2008-05,7602,195
2008-05,7603,227
2008-05,7604,145
2008-05,7605,69
2008-05,7606,286
2008-05,7607,72
2008-05,7608,208
2008-05,7609,66
2008-05,7610,139
2008-05,7611,92
2008-05,7612,140
2008-05,7613,80
2008-05,7614,64
2008-05,7615,173
2008-05,7616,835
2008-05,7617,248
2008-05,7618,427
2008-05,7619,62
2008-05,7620,630
2008-05,7621,142
2008-05,7622,125
2008-05,7623,111
2008-05,7624,235
2008-05,7625,1172
2008-05,8401,300
2008-05,8402,140
2008-05,8403,44
2008-05,8404,45
2008-05,8405,171
2008-05,8406,206
2008-05,8407,243
2008-05,8408,324
2008-05,8409,641
2008-05,8410,67
2008-05,8411,59
2008-05,8412,77
2008-05,8413,211
2008-05,8414,100
2008-05,8415,102
2008-05,8416,233
2008-05,8417,68
2008-05,8418,99
2008-05,8419,117
2008-05,8420,73
2008-05,8421,1112
2008-05,8422,103
2008-05,8423,96
2008-05,8424,76
2008-05,8425,43
2008-05,8426,118
2008-05,8427,83
2008-05,8428,425
2008-05,8429,40
2008-05,8430,36
2008-05,8431,265
2008-05,8432,136
2008-05,8433,217
2008-05,8434,145
2008-05,8435,150
2008-05,9301,545
2008-05,9302,67
2008-05,9303,146
2008-05,9304,742
2008-05,9305,122
2008-05,9306,177
2008-05,9307,110
2008-05,9308,156
2008-05,9309,179
2008-05,9310,151
2008-05,9311,114
2008-05,9312,438
2008-05,9313,281
2008-05,9314,112
2008-05,9315,867
2008-05,9316,79
2008-05,9317,170
2008-05,9318,681
2008-06,0051,96
2008-06,0052,193
2008-06,0053,367
2008-06,0054,191
2008-06,0055,90
2008-06,0056,61
2008-06,0057,100
2008-06,0058,59
2008-06,0059,144
2008-06,0060,114
2008-06,0061,41
2008-06,0062,56
2008-06,0063,66
2008-06,0064,87
2008-06,1101,433
2008-06,1102,46
2008-06,1103,77
2008-06,1104,447
2008-06,1105,176
2008-06,1106,401
2008-06,1107,153
2008-06,1108,131
2008-06,1109,5036
2008-06,1110,47
2008-06,1111,75
2008-06,1112,702
2008-06,1113,390
2008-06,1114,649
2008-06,1115,477
2008-06,2401,127
2008-06,2402,150
2008-06,2403,158
2008-06,2404,39
2008-06,2405,156
2008-06,2406,40
2008-06,2407,71
2008-06,2408,43
2008-06,2409,83
2008-06,2410,351
2008-06,2411,35
2008-06,2412,80
2008-06,2413,478
2008-06,2414,48
2008-06,2415,22
2008-06,2701,35
2008-06,2702,154
2008-06,2703,42
2008-06,2704,104
2008-06,2705,120
2008-06,2706,232
2008-06,2707,130
2008-06,2708,70
2008-06,2709,47
2008-06,2710,54
2008-06,2711,344
2008-06,2712,61
2008-06,2713,148
2008-06,2714,111
2008-06,2715,84
2008-06,2716,48
2008-06,2717,77
2008-06,2718,97
2008-06,2801,25
2008-06,2802,71
2008-06,2803,51
2008-06,2804,505
2008-06,2805,105
2008-06,2806,55
2008-06,2807,109
2008-06,2808,146
2008-06,2809,76
2008-06,2810,49
2008-06,2811,108
2008-06,2812,36
2008-06,2813,253
2008-06,2814,80
2008-06,2815,598
2008-06,2816,90
2008-06,2817,113
2008-06,2818,27
2008-06,2819,65
2008-06,3201,60
2008-06,3202,249
2008-06,3203,120
2008-06,3204,106
2008-06,3205,135
2008-06,3206,137
2008-06,3207,81
2008-06,3208,100
2008-06,3209,48
2008-06,3210,149
2008-06,3211,212
2008-06,3212,121
2008-06,3213,167
2008-06,3214,69
2008-06,3215,201
2008-06,3216,925
2008-06,3217,139
2008-06,3218,344
2008-06,3219,96
2008-06,3220,164
2008-06,3221,113
2008-06,3222,219
2008-06,4401,50
2008-06,4402,67
2008-06,4403,117
2008-06,4404,72
2008-06,4405,186
2008-06,4406,93
2008-06,4407,157
2008-06,4408,75
2008-06,4409,183
2008-06,4410,336
2008-06,4411,357
2008-06,4412,466
2008-06,4413,281
2008-06,4414,67
2008-06,4415,53
2008-06,4416,95
2008-06,4417,71
2008-06,4418,62
2008-06,4419,178
2008-06,4420,78
2008-06,4421,73
2008-06,4422,75
2008-06,4423,682
2008-06,4424,173
2008-06,4425,232
2008-06,4426,48
2008-06,4427,69
2008-06,5201,55
2008-06,5202,334
2008-06,5203,161
2008-06,5204,14
2008-06,5205,48
2008-06,5206,177
2008-06,5207,126
2008-06,5208,61
2008-06,5209,52
2008-06,5210,118
2008-06,5211,112
2008-06,5212,295
2008-06,5213,102
2008-06,5214,103
2008-06,5215,43
2008-06,5216,951
2008-06,5217,86
2008-06,5218,35
2008-06,5219,239
2008-06,5220,84
2008-06,5221,32
2008-06,5301,127
2008-06,5302,331
2008-06,5303,75
2008-06,5304,112
2008-06,5305,71
2008-06,5306,64
2008-06,5307,66
2008-06,5308,128
2008-06,5309,235
2008-06,5310,120
2008-06,5311,66
2008-06,5312,118
2008-06,5313,333
2008-06,5314,50
2008-06,5315,650
2008-06,5316,179
2008-06,5317,194
2008-06,5318,258
2008-06,5319,54
2008-06,7501,145
2008-06,7502,174
2008-06,7503,495
2008-06,7504,144
2008-06,7505,1363
2008-06,7506,80
2008-06,7507,106
2008-06,7508,52
2008-06,7509,120
2008-06,7510,180
2008-06,7511,103
2008-06,7512,284
2008-06,7513,261
2008-06,7514,112
2008-06,7515,95
2008-06,7516,144
2008-06,7517,274
2008-06,7518,79
2008-06,7519,94
2008-06,7520,165
2008-06,7521,67
2008-06,7522,289
2008-06,7523,201
2008-06,7524,292
2008-06,7525,72
2008-06,7526,186
2008-06,7527,69
2008-06,7528,121
2008-06,7529,126
2008-06,7530,46
2008-06,7531,84
2008-06,7532,91
2008-06,7601,155
2008-06,7602,198
2008-06,7603,201
2008-06,7604,164
2008-06,7605,71
2008-06,7606,302
2008-06,7607,94
2008-06,7608,278
2008-06,7609,61
2008-06,7610,120
2008-06,7611,83
2008-06,7612,186
2008-06,7613,76
2008-06,7614,72
2008-06,7615,164
2008-06,7616,1046
2008-06,7617,320
2008-06,7618,513
2008-06,7619,51
2008-06,7620,728
2008-06,7621,123
2008-06,7622,132
2008-06,7623,146
2008-06,7624,266
2008-06,7625,1399
2008-06,8401,351
2008-06,8402,148
2008-06,8403,59
2008-06,8404,40
2008-06,8405,224
2008-06,8406,172
2008-06,8407,295
2008-06,8408,384
2008-06,8409,714
2008-06,8410,92
2008-06,8411,103
2008-06,8412,60
2008-06,8413,208
2008-06,8414,92
2008-06,8415,126
2008-06,8416,265
2008-06,8417,82
2008-06,8418,109
2008-06,8419,108
2008-06,8420,86
2008-06,8421,1271
2008-06,8422,135
2008-06,8423,80
2008-06,8424,74
2008-06,8425,55
2008-06,8426,91
2008-06,8427,74
2008-06,8428,538
2008-06,8429,38
2008-06,8430,38
2008-06,8431,334
2008-06,8432,127
2008-06,8433,184
2008-06,8434,177
2008-06,8435,170
2008-06,9301,643
2008-06,9302,113
2008-06,9303,163
2008-06,9304,827
2008-06,9305,122
2008-06,9306,183
2008-06,9307,120
2008-06,9308,176
2008-06,9309,220
2008-06,9310,158
2008-06,9311,124
2008-06,9312,464
2008-06,9313,313
2008-06,9314,122
2008-06,9315,950
2008-06,9316,80
2008-06,9317,163
2008-06,9318,745
2008-07,0051,100
2008-07,0052,214
2008-07,0053,406
2008-07,0054,214
2008-07,0055,90
2008-07,0056,75
2008-07,0057,100
2008-07,0058,63
2008-07,0059,151
2008-07,0060,138
2008-07,0061,66
2008-07,0062,79
2008-07,0063,73
2008-07,0064,98
2008-07,1101,519
2008-07,1102,68
2008-07,1103,104
2008-07,1104,440
2008-07,1105,188
2008-07,1106,441
2008-07,1107,193
2008-07,1108,166
2008-07,1109,5022
2008-07,1110,59
2008-07,1111,70
2008-07,1112,795
2008-07,1113,449
2008-07,1114,702
2008-07,1115,571
2008-07,2401,176
2008-07,2402,212
2008-07,2403,156
2008-07,2404,38
2008-07,2405,191
2008-07,2406,38
2008-07,2407,86
2008-07,2408,49
2008-07,2409,108
2008-07,2410,416
2008-07,2411,44
2008-07,2412,94
2008-07,2413,540
2008-07,2414,57
2008-07,2415,43
2008-07,2701,34
2008-07,2702,190
2008-07,2703,65
2008-07,2704,113
2008-07,2705,168
2008-07,2706,314
2008-07,2707,133
2008-07,2708,71
2008-07,2709,45
2008-07,2710,65
2008-07,2711,415
2008-07,2712,67
2008-07,2713,162
2008-07,2714,125
2008-07,2715,94
2008-07,2716,41
2008-07,2717,83
2008-07,2718,120
2008-07,2801,27
2008-07,2802,85
2008-07,2803,46
2008-07,2804,581
2008-07,2805,140
2008-07,2806,62
2008-07,2807,126
2008-07,2808,182
2008-07,2809,59
2008-07,2810,66
2008-07,2811,125
2008-07,2812,39
2008-07,2813,266
2008-07,2814,82
2008-07,2815,599
2008-07,2816,78
2008-07,2817,119
2008-07,2818,42
2008-07,2819,90
2008-07,3201,107
2008-07,3202,303
2008-07,3203,118
2008-07,3204,167
2008-07,3205,156
2008-07,3206,159
2008-07,3207,100
2008-07,3208,130
2008-07,3209,46
2008-07,3210,172
2008-07,3211,218
2008-07,3212,132
2008-07,3213,191
2008-07,3214,65
2008-07,3215,202
2008-07,3216,1008
2008-07,3217,145
2008-07,3218,369
2008-07,3219,136
2008-07,3220,200
2008-07,3221,120
2008-07,3222,265
2008-07,4401,40
2008-07,4402,81
2008-07,4403,126
2008-07,4404,103
2008-07,4405,219
2008-07,4406,111
2008-07,4407,171
2008-07,4408,87
2008-07,4409,220
2008-07,4410,363
2008-07,4411,404
2008-07,4412,523
2008-07,4413,294
2008-07,4414,112
2008-07,4415,69
2008-07,4416,97
2008-07,4417,76
2008-07,4418,61
2008-07,4419,209
2008-07,4420,94
2008-07,4421,86
2008-07,4422,76
2008-07,4423,881
2008-07,4424,168
2008-07,4425,242
2008-07,4426,52
2008-07,4427,101
2008-07,5201,77
2008-07,5202,371
2008-07,5203,230
2008-07,5204,32
2008-07,5205,53
2008-07,5206,161
2008-07,5207,130
2008-07,5208,49
2008-07,5209,43
2008-07,5210,155
2008-07,5211,139
2008-07,5212,329
2008-07,5213,125
2008-07,5214,119
2008-07,5215,69
2008-07,5216,1111
2008-07,5217,100
2008-07,5218,68
2008-07,5219,307
2008-07,5220,121
2008-07,5221,38
2008-07,5301,141
2008-07,5302,371
2008-07,5303,88
2008-07,5304,99
2008-07,5305,71
2008-07,5306,47
2008-07,5307,106
2008-07,5308,152
2008-07,5309,252
2008-07,5310,146
2008-07,5311,75
2008-07,5312,102
2008-07,5313,384
2008-07,5314,44
2008-07,5315,703
2008-07,5316,180
2008-07,5317,233
2008-07,5318,306
2008-07,5319,85
2008-07,7501,170
2008-07,7502,222
2008-07,7503,550
2008-07,7504,160
2008-07,7505,1396
2008-07,7506,88
2008-07,7507,124
2008-07,7508,103
2008-07,7509,138
2008-07,7510,218
2008-07,7511,126
2008-07,7512,378
2008-07,7513,319
2008-07,7514,146
2008-07,7515,120
2008-07,7516,180
2008-07,7517,328
2008-07,7518,119
2008-07,7519,153
2008-07,7520,225
2008-07,7521,104
2008-07,7522,327
2008-07,7523,267
2008-07,7524,323
2008-07,7525,87
2008-07,7526,228
2008-07,7527,75
2008-07,7528,164
2008-07,7529,126
2008-07,7530,63
2008-07,7531,82
2008-07,7532,117
2008-07,7601,180
2008-07,7602,257
2008-07,7603,275
2008-07,7604,209
2008-07,7605,85
2008-07,7606,381
2008-07,7607,120
2008-07,7608,277
2008-07,7609,77
2008-07,7610,175
2008-07,7611,141
2008-07,7612,172
2008-07,7613,71
2008-07,7614,85
2008-07,7615,239
2008-07,7616,1138
2008-07,7617,287
2008-07,7618,565
2008-07,7619,71
2008-07,7620,808
2008-07,7621,248
2008-07,7622,134
2008-07,7623,157
2008-07,7624,318
2008-07,7625,1593
2008-07,8401,422
2008-07,8402,129
2008-07,8403,91
2008-07,8404,47
2008-07,8405,204
2008-07,8406,205
2008-07,8407,298
2008-07,8408,458
2008-07,8409,769
2008-07,8410,103
2008-07,8411,69
2008-07,8412,88
2008-07,8413,197
2008-07,8414,117
2008-07,8415,167
2008-07,8416,289
2008-07,8417,106
2008-07,8418,153
2008-07,8419,128
2008-07,8420,85
2008-07,8421,1469
2008-07,8422,138
2008-07,8423,122
2008-07,8424,87
2008-07,8425,61
2008-07,8426,129
2008-07,8427,89
2008-07,8428,581
2008-07,8429,76
2008-07,8430,55
2008-07,8431,355
2008-07,8432,153
2008-07,8433,264
2008-07,8434,231
2008-07,8435,198
2008-07,9301,672
2008-07,9302,94
2008-07,9303,190
2008-07,9304,878
2008-07,9305,151
2008-07,9306,234
2008-07,9307,125
2008-07,9308,147
2008-07,9309,247
2008-07,9310,181
2008-07,9311,145
2008-07,9312,508
2008-07,9313,325
2008-07,9314,125
2008-07,9315,1115
2008-07,9316,79
2008-07,9317,142
2008-07,9318,852
2008-08,0051,52
2008-08,0052,121
2008-08,0053,224
2008-08,0054,131
2008-08,0055,43
