country,gm_code,gm_name,cr_code,cr_name,region_level,year,evidence_type,source_table,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_KZ,sector_LZ,sector_MN,sector_OQ,sector_RU,total_stock_all_sectors
NL,GM0018,,,,gemeente,2017,observed_stock,81575NED,150.0,175.0,600.0,95.0,145.0,40.0,400.0,500.0,270.0,2375.0
NL,GM0018,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0018,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0018,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0018,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0018,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0018,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0018,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0018,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0022,,,,gemeente,2007,observed_stock,81575NED,110.0,135.0,330.0,30.0,90.0,20.0,195.0,90.0,105.0,1105.0
NL,GM0022,,,,gemeente,2008,observed_stock,81575NED,105.0,150.0,350.0,35.0,105.0,20.0,210.0,95.0,115.0,1185.0
NL,GM0022,,,,gemeente,2009,observed_stock,81575NED,100.0,170.0,360.0,40.0,120.0,15.0,230.0,95.0,125.0,1255.0
NL,GM0022,,,,gemeente,2010,observed_stock,81575NED,115.0,160.0,370.0,40.0,130.0,25.0,255.0,105.0,135.0,1335.0
NL,GM0022,,,,gemeente,2011,observed_stock,81575NED,120.0,160.0,395.0,55.0,135.0,25.0,275.0,105.0,150.0,1420.0
NL,GM0022,,,,gemeente,2012,observed_stock,81575NED,120.0,165.0,405.0,65.0,135.0,20.0,295.0,110.0,155.0,1470.0
NL,GM0022,,,,gemeente,2013,observed_stock,81575NED,115.0,170.0,425.0,65.0,140.0,20.0,315.0,110.0,160.0,1520.0
NL,GM0022,,,,gemeente,2014,observed_stock,81575NED,120.0,170.0,420.0,75.0,140.0,20.0,335.0,110.0,160.0,1550.0
NL,GM0022,,,,gemeente,2015,observed_stock,81575NED,130.0,175.0,430.0,80.0,135.0,20.0,330.0,335.0,165.0,1800.0
NL,GM0022,,,,gemeente,2016,observed_stock,81575NED,120.0,190.0,440.0,85.0,135.0,20.0,360.0,360.0,175.0,1885.0
NL,GM0022,,,,gemeente,2017,observed_stock,81575NED,120.0,180.0,440.0,100.0,140.0,25.0,385.0,395.0,180.0,1965.0
NL,GM0022,,,,gemeente,2018,observed_stock,81575NED,120.0,195.0,450.0,100.0,145.0,30.0,400.0,410.0,185.0,2035.0
NL,GM0022,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0022,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0022,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0022,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0022,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0022,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0022,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2007,observed_stock,81575NED,30.0,55.0,170.0,20.0,20.0,10.0,85.0,145.0,65.0,600.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2008,observed_stock,81575NED,35.0,75.0,185.0,25.0,30.0,15.0,105.0,160.0,85.0,715.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2009,observed_stock,81575NED,40.0,75.0,180.0,25.0,25.0,15.0,110.0,165.0,80.0,715.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2010,observed_stock,81575NED,35.0,80.0,185.0,25.0,35.0,15.0,120.0,180.0,85.0,760.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2011,observed_stock,81575NED,45.0,80.0,190.0,25.0,30.0,15.0,120.0,185.0,95.0,785.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2012,observed_stock,81575NED,40.0,90.0,180.0,30.0,30.0,15.0,140.0,195.0,100.0,820.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2013,observed_stock,81575NED,45.0,90.0,180.0,35.0,30.0,15.0,150.0,200.0,105.0,850.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2014,observed_stock,81575NED,40.0,85.0,165.0,35.0,30.0,15.0,160.0,195.0,110.0,835.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2015,observed_stock,81575NED,40.0,90.0,165.0,35.0,30.0,15.0,160.0,345.0,100.0,980.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2016,observed_stock,81575NED,45.0,100.0,155.0,35.0,35.0,15.0,165.0,355.0,110.0,1015.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2017,observed_stock,81575NED,45.0,100.0,160.0,30.0,35.0,15.0,160.0,360.0,115.0,1020.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2018,observed_stock,81575NED,45.0,100.0,160.0,30.0,30.0,15.0,155.0,365.0,115.0,1015.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2019,observed_stock,81575NED,50.0,105.0,165.0,30.0,30.0,15.0,155.0,370.0,120.0,1040.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2020,observed_stock,81575NED,55.0,105.0,160.0,30.0,30.0,15.0,150.0,365.0,130.0,1040.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0024,Loppersum,CR02,Delfzijl en omgeving,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0025,,,,gemeente,2007,observed_stock,81575NED,35.0,100.0,175.0,25.0,35.0,15.0,75.0,115.0,65.0,640.0
NL,GM0025,,,,gemeente,2008,observed_stock,81575NED,40.0,110.0,180.0,25.0,40.0,15.0,85.0,120.0,65.0,680.0
NL,GM0025,,,,gemeente,2009,observed_stock,81575NED,35.0,120.0,190.0,25.0,40.0,10.0,95.0,115.0,60.0,690.0
NL,GM0025,,,,gemeente,2010,observed_stock,81575NED,40.0,120.0,190.0,30.0,50.0,15.0,105.0,120.0,70.0,740.0
NL,GM0025,,,,gemeente,2011,observed_stock,81575NED,40.0,120.0,195.0,30.0,45.0,15.0,115.0,125.0,65.0,750.0
NL,GM0025,,,,gemeente,2012,observed_stock,81575NED,40.0,115.0,205.0,30.0,50.0,10.0,130.0,120.0,75.0,775.0
NL,GM0025,,,,gemeente,2013,observed_stock,81575NED,40.0,120.0,205.0,30.0,45.0,10.0,130.0,120.0,80.0,780.0
NL,GM0025,,,,gemeente,2014,observed_stock,81575NED,35.0,115.0,220.0,25.0,50.0,10.0,150.0,120.0,80.0,805.0
NL,GM0025,,,,gemeente,2015,observed_stock,81575NED,40.0,115.0,230.0,30.0,50.0,10.0,165.0,245.0,80.0,965.0
NL,GM0025,,,,gemeente,2016,observed_stock,81575NED,40.0,125.0,235.0,35.0,50.0,10.0,175.0,265.0,80.0,1015.0
NL,GM0025,,,,gemeente,2017,observed_stock,81575NED,40.0,130.0,230.0,35.0,60.0,10.0,180.0,280.0,85.0,1050.0
NL,GM0025,,,,gemeente,2018,observed_stock,81575NED,40.0,140.0,235.0,35.0,55.0,10.0,200.0,290.0,90.0,1095.0
NL,GM0025,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0025,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0025,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0025,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0025,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0025,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0025,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2007,observed_stock,81575NED,380.0,910.0,2710.0,720.0,490.0,205.0,2280.0,85.0,905.0,8685.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2008,observed_stock,81575NED,400.0,1115.0,3015.0,855.0,615.0,250.0,2750.0,90.0,1070.0,10160.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2009,observed_stock,81575NED,410.0,1280.0,3165.0,960.0,645.0,245.0,3075.0,90.0,1180.0,11050.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2010,observed_stock,81575NED,430.0,1260.0,3225.0,1040.0,765.0,205.0,3250.0,80.0,1360.0,11615.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2011,observed_stock,81575NED,445.0,1280.0,3350.0,1145.0,765.0,200.0,3485.0,80.0,1475.0,12225.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2012,observed_stock,81575NED,455.0,1335.0,3450.0,1210.0,765.0,205.0,3695.0,80.0,1610.0,12805.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2013,observed_stock,81575NED,490.0,1335.0,3510.0,1230.0,770.0,190.0,3695.0,80.0,1685.0,12985.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2014,observed_stock,81575NED,505.0,1315.0,3545.0,1265.0,790.0,190.0,3860.0,80.0,1760.0,13310.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2015,observed_stock,81575NED,535.0,1410.0,3735.0,1370.0,855.0,185.0,4145.0,2915.0,1865.0,17015.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2016,observed_stock,81575NED,545.0,1455.0,3885.0,1445.0,885.0,205.0,4385.0,3105.0,1945.0,17855.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2017,observed_stock,81575NED,550.0,1520.0,4030.0,1465.0,910.0,215.0,4445.0,3295.0,2060.0,18490.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2018,observed_stock,81575NED,575.0,1640.0,4270.0,1525.0,975.0,225.0,4710.0,3515.0,2225.0,19660.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2019,observed_stock,81575NED,630.0,1840.0,4470.0,1660.0,1010.0,235.0,5115.0,3825.0,2395.0,21180.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2020,observed_stock,81575NED,700.0,2140.0,4795.0,1775.0,1030.0,260.0,5555.0,4210.0,2565.0,23030.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2021,observed_stock,81575NED,725.0,2315.0,5150.0,1820.0,1085.0,275.0,5800.0,4495.0,2690.0,24355.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2022,observed_stock,81575NED,810.0,2625.0,5825.0,2035.0,1220.0,320.0,6350.0,5090.0,2845.0,27120.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2023,observed_stock,81575NED,830.0,2940.0,6035.0,2095.0,1185.0,310.0,6895.0,5795.0,2960.0,29045.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2024,observed_stock,81575NED,895.0,3305.0,6585.0,2295.0,695.0,350.0,7905.0,6465.0,3170.0,31665.0
NL,GM0034,Almere,CR40,Flevoland,gemeente,2025,observed_stock,81575NED,910.0,3320.0,6845.0,2385.0,660.0,370.0,8270.0,6785.0,3215.0,32760.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2007,observed_stock,81575NED,95.0,205.0,600.0,45.0,105.0,50.0,210.0,165.0,200.0,1675.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2008,observed_stock,81575NED,105.0,240.0,635.0,55.0,120.0,50.0,240.0,170.0,220.0,1835.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2009,observed_stock,81575NED,115.0,260.0,665.0,60.0,125.0,50.0,275.0,170.0,230.0,1950.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2010,observed_stock,81575NED,110.0,280.0,675.0,55.0,145.0,50.0,290.0,165.0,255.0,2025.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2011,observed_stock,81575NED,120.0,270.0,685.0,55.0,150.0,50.0,300.0,160.0,260.0,2050.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2012,observed_stock,81575NED,110.0,280.0,660.0,60.0,155.0,55.0,315.0,155.0,255.0,2045.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2013,observed_stock,81575NED,105.0,275.0,660.0,70.0,160.0,50.0,315.0,155.0,265.0,2055.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2014,observed_stock,81575NED,110.0,270.0,670.0,80.0,160.0,55.0,330.0,155.0,275.0,2105.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2015,observed_stock,81575NED,110.0,285.0,670.0,90.0,175.0,45.0,340.0,460.0,290.0,2465.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2016,observed_stock,81575NED,110.0,280.0,655.0,85.0,170.0,45.0,350.0,485.0,305.0,2485.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2017,observed_stock,81575NED,125.0,285.0,670.0,90.0,165.0,45.0,380.0,510.0,300.0,2570.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2018,observed_stock,81575NED,130.0,285.0,705.0,85.0,180.0,40.0,410.0,520.0,305.0,2660.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2019,observed_stock,81575NED,130.0,315.0,705.0,80.0,180.0,40.0,425.0,540.0,325.0,2740.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2020,observed_stock,81575NED,135.0,335.0,710.0,80.0,180.0,45.0,445.0,565.0,330.0,2825.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2021,observed_stock,81575NED,135.0,350.0,740.0,75.0,195.0,50.0,455.0,580.0,340.0,2920.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2022,observed_stock,81575NED,150.0,375.0,770.0,75.0,200.0,55.0,470.0,605.0,345.0,3045.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2023,observed_stock,81575NED,155.0,400.0,750.0,75.0,200.0,45.0,475.0,615.0,350.0,3065.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2024,observed_stock,81575NED,175.0,445.0,790.0,85.0,120.0,60.0,575.0,650.0,360.0,3260.0
NL,GM0037,Stadskanaal,CR01,Oost-Groningen,gemeente,2025,observed_stock,81575NED,165.0,450.0,755.0,95.0,110.0,60.0,610.0,645.0,370.0,3260.0
NL,GM0039,,,,gemeente,2007,observed_stock,81575NED,25.0,65.0,245.0,15.0,40.0,10.0,90.0,110.0,80.0,680.0
NL,GM0039,,,,gemeente,2008,observed_stock,81575NED,35.0,80.0,210.0,20.0,40.0,15.0,100.0,120.0,95.0,715.0
NL,GM0039,,,,gemeente,2009,observed_stock,81575NED,40.0,95.0,245.0,20.0,35.0,15.0,115.0,120.0,90.0,775.0
NL,GM0039,,,,gemeente,2010,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2011,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2012,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2013,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2014,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2015,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2016,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2017,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0039,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0040,,,,gemeente,2007,observed_stock,81575NED,55.0,130.0,220.0,20.0,40.0,20.0,130.0,185.0,115.0,915.0
NL,GM0040,,,,gemeente,2008,observed_stock,81575NED,60.0,150.0,250.0,20.0,50.0,20.0,155.0,195.0,120.0,1020.0
NL,GM0040,,,,gemeente,2009,observed_stock,81575NED,60.0,155.0,285.0,35.0,60.0,20.0,170.0,190.0,115.0,1090.0
NL,GM0040,,,,gemeente,2010,observed_stock,81575NED,65.0,165.0,290.0,35.0,80.0,20.0,185.0,195.0,130.0,1165.0
NL,GM0040,,,,gemeente,2011,observed_stock,81575NED,70.0,170.0,275.0,35.0,80.0,20.0,190.0,195.0,150.0,1185.0
NL,GM0040,,,,gemeente,2012,observed_stock,81575NED,65.0,175.0,295.0,40.0,75.0,20.0,210.0,200.0,160.0,1240.0
NL,GM0040,,,,gemeente,2013,observed_stock,81575NED,60.0,175.0,290.0,40.0,70.0,25.0,225.0,200.0,160.0,1245.0
NL,GM0040,,,,gemeente,2014,observed_stock,81575NED,65.0,175.0,300.0,45.0,70.0,25.0,240.0,200.0,155.0,1275.0
NL,GM0040,,,,gemeente,2015,observed_stock,81575NED,65.0,175.0,315.0,50.0,70.0,20.0,245.0,425.0,150.0,1515.0
NL,GM0040,,,,gemeente,2016,observed_stock,81575NED,65.0,190.0,320.0,55.0,75.0,20.0,245.0,445.0,150.0,1565.0
NL,GM0040,,,,gemeente,2017,observed_stock,81575NED,65.0,190.0,305.0,50.0,80.0,15.0,240.0,435.0,140.0,1520.0
NL,GM0040,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0040,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0040,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0040,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0040,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0040,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0040,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0040,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2007,observed_stock,81575NED,90.0,130.0,555.0,50.0,95.0,35.0,215.0,70.0,155.0,1395.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2008,observed_stock,81575NED,85.0,145.0,550.0,55.0,105.0,35.0,240.0,75.0,160.0,1450.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2009,observed_stock,81575NED,90.0,165.0,565.0,65.0,105.0,30.0,270.0,90.0,165.0,1545.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2010,observed_stock,81575NED,95.0,170.0,545.0,65.0,125.0,30.0,270.0,85.0,160.0,1545.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2011,observed_stock,81575NED,95.0,170.0,545.0,65.0,120.0,35.0,300.0,85.0,170.0,1585.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2012,observed_stock,81575NED,90.0,175.0,540.0,70.0,115.0,35.0,320.0,85.0,175.0,1605.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2013,observed_stock,81575NED,90.0,180.0,525.0,65.0,120.0,30.0,340.0,85.0,190.0,1625.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2014,observed_stock,81575NED,100.0,190.0,525.0,70.0,120.0,25.0,330.0,75.0,195.0,1630.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2015,observed_stock,81575NED,105.0,185.0,525.0,65.0,125.0,20.0,345.0,335.0,185.0,1890.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2016,observed_stock,81575NED,110.0,185.0,535.0,55.0,125.0,25.0,355.0,360.0,200.0,1950.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2017,observed_stock,81575NED,110.0,195.0,530.0,55.0,120.0,25.0,350.0,390.0,220.0,1995.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2018,observed_stock,81575NED,110.0,215.0,550.0,60.0,115.0,20.0,355.0,400.0,215.0,2040.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2019,observed_stock,81575NED,110.0,220.0,525.0,60.0,125.0,20.0,385.0,425.0,240.0,2110.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2020,observed_stock,81575NED,110.0,235.0,540.0,70.0,125.0,25.0,395.0,435.0,250.0,2185.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2021,observed_stock,81575NED,120.0,250.0,550.0,75.0,125.0,30.0,395.0,465.0,270.0,2280.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2022,observed_stock,81575NED,125.0,270.0,595.0,85.0,145.0,35.0,445.0,475.0,270.0,2445.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2023,observed_stock,81575NED,130.0,280.0,595.0,80.0,140.0,35.0,450.0,490.0,290.0,2490.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2024,observed_stock,81575NED,140.0,320.0,615.0,80.0,85.0,45.0,505.0,510.0,305.0,2605.0
NL,GM0047,Veendam,CR01,Oost-Groningen,gemeente,2025,observed_stock,81575NED,145.0,340.0,605.0,85.0,80.0,35.0,530.0,540.0,305.0,2665.0
NL,GM0048,,,,gemeente,2007,observed_stock,81575NED,75.0,110.0,285.0,20.0,50.0,20.0,125.0,220.0,110.0,1015.0
NL,GM0048,,,,gemeente,2008,observed_stock,81575NED,75.0,120.0,300.0,35.0,55.0,20.0,130.0,230.0,115.0,1080.0
NL,GM0048,,,,gemeente,2009,observed_stock,81575NED,75.0,145.0,305.0,30.0,50.0,20.0,140.0,230.0,110.0,1105.0
NL,GM0048,,,,gemeente,2010,observed_stock,81575NED,75.0,160.0,315.0,25.0,60.0,20.0,150.0,245.0,120.0,1170.0
NL,GM0048,,,,gemeente,2011,observed_stock,81575NED,75.0,165.0,305.0,25.0,65.0,20.0,150.0,235.0,130.0,1170.0
NL,GM0048,,,,gemeente,2012,observed_stock,81575NED,70.0,165.0,305.0,30.0,65.0,15.0,150.0,230.0,135.0,1165.0
NL,GM0048,,,,gemeente,2013,observed_stock,81575NED,75.0,165.0,305.0,30.0,60.0,10.0,175.0,225.0,125.0,1170.0
NL,GM0048,,,,gemeente,2014,observed_stock,81575NED,80.0,155.0,330.0,25.0,65.0,10.0,190.0,230.0,135.0,1220.0
NL,GM0048,,,,gemeente,2015,observed_stock,81575NED,85.0,155.0,315.0,30.0,70.0,10.0,200.0,390.0,135.0,1390.0
NL,GM0048,,,,gemeente,2016,observed_stock,81575NED,90.0,155.0,320.0,25.0,80.0,10.0,205.0,415.0,145.0,1445.0
NL,GM0048,,,,gemeente,2017,observed_stock,81575NED,90.0,160.0,315.0,30.0,75.0,10.0,220.0,425.0,150.0,1475.0
NL,GM0048,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0048,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0048,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0048,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0048,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0048,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
