country,region_id,region_name,region_level,year,node_idx,target_births,lag1_births,lag2_births,lag3_births,growth_1y,growth_2y,business_sector_total,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_LZ,sector_MN,sector_OQ,sector_RU,sector_KZ,mask_sector_a10,mask_target,mask_employment,mask_tensor,flag_target_concept,flag_has_national_employment,flag_has_eurostat_bd,flag_is_covid_year,flag_is_rebound_year,flag_forecast_safe,meta_nuts3_code,meta_region_system,meta_source_label,source_indicator,source_geocod,nuts_version,is_continental,available_for_forecast_year
PT,1C11505,Grândola,MUNICIPALITY,2011,199,283,266.0,242.0,311.0,0.06390977443609022,0.16942148760330578,283,12,20,53,2,2,42,90,62,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2012,199,257,283.0,266.0,242.0,-0.09187279151943463,-0.03383458646616541,257,7,16,59,1,1,30,63,80,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2013,199,275,257.0,283.0,266.0,0.07003891050583658,-0.028268551236749116,275,7,16,55,3,3,30,91,70,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2014,199,318,275.0,257.0,283.0,0.15636363636363637,0.23735408560311283,318,12,19,78,3,7,42,85,72,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2015,199,360,318.0,275.0,257.0,0.1320754716981132,0.3090909090909091,360,10,14,80,4,3,41,138,70,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2016,199,370,360.0,318.0,275.0,0.027777777777777776,0.16352201257861634,370,16,12,57,3,8,46,159,69,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2017,199,332,370.0,360.0,318.0,-0.10270270270270271,-0.07777777777777778,332,8,11,78,2,10,43,114,66,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2018,199,337,332.0,370.0,360.0,0.015060240963855422,-0.0891891891891892,337,13,10,80,3,8,40,115,68,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2019,199,273,337.0,332.0,370.0,-0.18991097922848665,-0.17771084337349397,273,3,19,71,2,9,51,71,47,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2020,199,270,273.0,337.0,332.0,-0.01098901098901099,-0.19881305637982197,270,8,20,45,2,17,58,71,49,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2021,199,296,270.0,273.0,337.0,0.0962962962962963,0.08424908424908426,296,11,30,64,0,10,65,87,29,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2022,199,375,296.0,270.0,273.0,0.2668918918918919,0.3888888888888889,375,10,41,69,1,15,92,82,65,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11505,NUTS2013,True,1
PT,1C11505,Grândola,MUNICIPALITY,2023,199,418,375.0,296.0,270.0,0.11466666666666667,0.41216216216216217,418,4,37,96,5,9,86,99,82,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1C11505,NUTS2024,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2008,200,452,,,,,,452,16,18,111,7,5,161,112,22,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2009,200,383,452.0,,,-0.15265486725663716,,383,11,20,104,2,4,122,100,20,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2010,200,374,383.0,452.0,,-0.02349869451697128,-0.17256637168141592,374,14,16,77,2,3,123,114,25,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2011,200,404,374.0,383.0,452.0,0.08021390374331551,0.05483028720626632,404,9,23,95,4,3,121,131,18,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2012,200,373,404.0,374.0,383.0,-0.07673267326732673,-0.00267379679144385,373,12,16,88,2,2,112,113,28,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2013,200,504,373.0,404.0,374.0,0.3512064343163539,0.24752475247524752,504,15,25,116,2,5,119,193,29,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2014,200,492,504.0,373.0,404.0,-0.023809523809523808,0.3190348525469169,492,16,12,98,3,4,102,235,22,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2015,200,486,492.0,504.0,373.0,-0.012195121951219513,-0.03571428571428571,486,14,22,121,1,8,115,182,23,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2016,200,466,486.0,492.0,504.0,-0.0411522633744856,-0.052845528455284556,466,13,23,99,3,6,101,189,32,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2017,200,529,466.0,486.0,492.0,0.1351931330472103,0.08847736625514403,529,10,29,125,4,7,127,195,32,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2018,200,484,529.0,466.0,486.0,-0.08506616257088846,0.03862660944206009,484,15,30,125,3,7,114,171,19,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2019,200,401,484.0,529.0,466.0,-0.17148760330578514,-0.24196597353497165,401,10,17,102,6,14,90,128,34,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2020,200,357,401.0,484.0,529.0,-0.10972568578553615,-0.26239669421487605,357,9,15,77,1,14,106,119,16,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2021,200,410,357.0,401.0,484.0,0.1484593837535014,0.022443890274314215,410,15,26,79,5,10,118,138,19,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2022,200,514,410.0,357.0,401.0,0.25365853658536586,0.43977591036414565,514,15,35,93,6,11,159,163,32,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11509,NUTS2013,True,1
PT,1C11509,Santiago do Cacém,MUNICIPALITY,2023,200,584,514.0,410.0,357.0,0.13618677042801555,0.424390243902439,584,19,36,121,5,10,181,168,44,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1C11509,NUTS2024,True,1
PT,1C11513,Sines,MUNICIPALITY,2008,201,245,,,,,,245,3,17,61,2,1,90,53,18,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2009,201,192,245.0,,,-0.2163265306122449,,192,6,11,51,2,2,68,45,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2010,201,173,192.0,245.0,,-0.09895833333333333,-0.2938775510204082,173,4,11,38,1,3,61,41,14,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2011,201,190,173.0,192.0,245.0,0.09826589595375723,-0.010416666666666666,190,10,2,54,5,3,70,34,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2012,201,165,190.0,173.0,192.0,-0.13157894736842105,-0.046242774566473986,165,2,9,53,0,1,66,25,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2013,201,186,165.0,190.0,173.0,0.12727272727272726,-0.021052631578947368,186,5,5,46,4,4,61,51,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2014,201,201,186.0,165.0,190.0,0.08064516129032258,0.21818181818181817,201,7,7,54,1,2,67,46,17,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2015,201,225,201.0,186.0,165.0,0.11940298507462686,0.20967741935483872,225,8,7,74,1,5,71,50,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2016,201,235,225.0,201.0,186.0,0.044444444444444446,0.1691542288557214,235,5,9,60,4,9,75,47,26,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2017,201,220,235.0,225.0,201.0,-0.06382978723404255,-0.022222222222222223,220,6,8,57,2,5,77,52,13,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2018,201,232,220.0,235.0,225.0,0.05454545454545454,-0.01276595744680851,232,11,11,70,1,4,62,55,18,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2019,201,223,232.0,220.0,235.0,-0.03879310344827586,0.013636363636363636,223,4,13,56,2,8,78,50,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2020,201,197,223.0,232.0,220.0,-0.11659192825112108,-0.15086206896551724,197,6,7,45,1,8,81,33,16,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2021,201,229,197.0,223.0,232.0,0.16243654822335024,0.026905829596412557,229,7,8,64,4,3,81,45,17,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2022,201,260,229.0,197.0,223.0,0.13537117903930132,0.3197969543147208,260,14,14,75,3,8,95,35,16,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C11513,NUTS2013,True,1
PT,1C11513,Sines,MUNICIPALITY,2023,201,279,260.0,229.0,197.0,0.07307692307692308,0.2183406113537118,279,12,21,59,2,4,116,46,19,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1C11513,NUTS2024,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2008,202,132,,,,,,132,4,8,31,3,2,43,35,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2009,202,84,132.0,,,-0.36363636363636365,,84,5,10,22,0,1,23,19,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2010,202,63,84.0,132.0,,-0.25,-0.5227272727272727,63,2,0,16,1,0,23,18,3,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2011,202,82,63.0,84.0,132.0,0.30158730158730157,-0.023809523809523808,82,3,4,25,0,2,20,15,13,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2012,202,115,82.0,63.0,84.0,0.4024390243902439,0.8253968253968254,115,5,3,27,0,3,16,52,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2013,202,95,115.0,82.0,63.0,-0.17391304347826086,0.15853658536585366,95,5,3,24,0,1,17,40,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2014,202,99,95.0,115.0,82.0,0.042105263157894736,-0.1391304347826087,99,5,3,22,0,2,21,41,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2015,202,113,99.0,95.0,115.0,0.1414141414141414,0.18947368421052632,113,3,3,35,1,0,29,37,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2016,202,101,113.0,99.0,95.0,-0.10619469026548672,0.020202020202020204,101,2,2,36,1,2,26,25,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2017,202,98,101.0,113.0,99.0,-0.0297029702970297,-0.13274336283185842,98,2,2,42,2,0,21,24,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2018,202,110,98.0,101.0,113.0,0.12244897959183673,0.0891089108910891,110,9,8,36,2,0,23,26,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2019,202,80,110.0,98.0,101.0,-0.2727272727272727,-0.1836734693877551,80,5,7,19,3,1,24,17,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2020,202,74,80.0,110.0,98.0,-0.075,-0.32727272727272727,74,3,2,13,0,0,26,25,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2021,202,86,74.0,80.0,110.0,0.16216216216216217,0.075,86,1,2,17,1,1,31,29,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2022,202,99,86.0,74.0,80.0,0.1511627906976744,0.33783783783783783,99,5,9,23,2,1,24,30,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20201,NUTS2013,True,1
PT,1C20201,Aljustrel,MUNICIPALITY,2023,202,95,99.0,86.0,74.0,-0.04040404040404041,0.10465116279069768,95,6,1,23,2,0,24,28,11,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1C20201,NUTS2024,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2008,203,74,,,,,,74,2,15,18,0,0,12,21,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2009,203,92,74.0,,,0.24324324324324326,,92,2,8,26,0,2,15,30,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2010,203,72,92.0,74.0,,-0.21739130434782608,-0.02702702702702703,72,2,4,23,0,0,16,25,2,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2011,203,79,72.0,92.0,74.0,0.09722222222222222,-0.14130434782608695,79,2,5,24,1,0,18,25,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2012,203,71,79.0,72.0,92.0,-0.10126582278481013,-0.013888888888888888,71,4,6,22,0,0,7,29,3,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2013,203,161,71.0,79.0,72.0,1.267605633802817,1.0379746835443038,161,0,7,27,0,0,10,115,2,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2014,203,157,161.0,71.0,79.0,-0.024844720496894408,1.2112676056338028,157,2,10,10,0,1,10,120,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2015,203,101,157.0,161.0,71.0,-0.35668789808917195,-0.37267080745341613,101,3,4,26,0,1,15,47,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2016,203,104,101.0,157.0,161.0,0.0297029702970297,-0.3375796178343949,104,2,8,22,0,1,9,54,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2017,203,121,104.0,101.0,157.0,0.16346153846153846,0.19801980198019803,121,2,10,19,1,0,22,62,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2018,203,130,121.0,104.0,101.0,0.0743801652892562,0.25,130,4,10,28,2,1,15,60,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2019,203,76,130.0,121.0,104.0,-0.4153846153846154,-0.371900826446281,76,2,4,21,0,1,19,26,3,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2020,203,68,76.0,130.0,121.0,-0.10526315789473684,-0.47692307692307695,68,1,6,17,2,1,10,24,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2021,203,106,68.0,76.0,130.0,0.5588235294117647,0.39473684210526316,106,3,8,12,0,5,28,45,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2022,203,100,106.0,68.0,76.0,-0.05660377358490566,0.47058823529411764,100,4,5,26,2,1,11,36,15,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20202,NUTS2013,True,1
PT,1C20202,Almodôvar,MUNICIPALITY,2023,203,118,100.0,106.0,68.0,0.18,0.11320754716981132,118,5,13,22,1,1,29,39,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1C20202,NUTS2024,True,1
PT,1C20203,Alvito,MUNICIPALITY,2008,204,43,,,,,,43,3,3,8,0,1,15,11,2,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20203,NUTS2013,True,1
PT,1C20203,Alvito,MUNICIPALITY,2009,204,29,43.0,,,-0.32558139534883723,,29,2,1,10,1,0,4,7,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20203,NUTS2013,True,1
PT,1C20203,Alvito,MUNICIPALITY,2010,204,37,29.0,43.0,,0.27586206896551724,-0.13953488372093023,37,0,2,13,0,0,13,9,0,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20203,NUTS2013,True,1
PT,1C20203,Alvito,MUNICIPALITY,2011,204,20,37.0,29.0,43.0,-0.4594594594594595,-0.3103448275862069,20,0,1,6,0,0,4,6,3,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20203,NUTS2013,True,1
PT,1C20203,Alvito,MUNICIPALITY,2012,204,22,20.0,37.0,29.0,0.1,-0.40540540540540543,22,1,2,8,0,0,3,8,0,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20203,NUTS2013,True,1
PT,1C20203,Alvito,MUNICIPALITY,2013,204,39,22.0,20.0,37.0,0.7727272727272727,0.95,39,0,1,10,0,0,5,23,0,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20203,NUTS2013,True,1
PT,1C20203,Alvito,MUNICIPALITY,2014,204,38,39.0,22.0,20.0,-0.02564102564102564,0.7272727272727273,38,1,3,14,0,0,7,11,2,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1C20203,NUTS2013,True,1
