idcom,idcomtxt,idreg,idregtxt,iddep,iddeptxt,epci24,epci24txt,scot,aav2020,aav2020txt,aav2020_typo,naf09art10,art09act10,art09hab10,art09mix10,art09rou10,art09fer10,art09inc10,naf10art11,art10act11,art10hab11,art10mix11,art10rou11,art10fer11,art10inc11,naf11art12,art11act12,art11hab12,art11mix12,art11rou12,art11fer12,art11inc12,naf12art13,art12act13,art12hab13,art12mix13,art12rou13,art12fer13,art12inc13,naf13art14,art13act14,art13hab14,art13mix14,art13rou14,art13fer14,art13inc14,naf14art15,art14act15,art14hab15,art14mix15,art14rou15,art14fer15,art14inc15,naf15art16,art15act16,art15hab16,art15mix16,art15rou16,art15fer16,art15inc16,naf16art17,art16act17,art16hab17,art16mix17,art16rou17,art16fer17,art16inc17,naf17art18,art17act18,art17hab18,art17mix18,art17rou18,art17fer18,art17inc18,naf18art19,art18act19,art18hab19,art18mix19,art18rou19,art18fer19,art18inc19,naf19art20,art19act20,art19hab20,art19mix20,art19rou20,art19fer20,art19inc20,naf20art21,art20act21,art20hab21,art20mix21,art20rou21,art20fer21,art20inc21,naf21art22,art21act22,art21hab22,art21mix22,art21rou22,art21fer22,art21inc22,naf22art23,art22act23,art22hab23,art22mix23,art22rou23,art22fer23,art22inc23,naf23art24,art23act24,art23hab24,art23mix24,art23rou24,art23fer24,art23inc24,naf09art24,art09act24,art09hab24,art09mix24,art09inc24,art09rou24,art09fer24,artcom0924,pop15,pop21,pop1521,men15,men21,men1521,emp15,emp21,emp1521,mepart1521,menhab1521,artpop1521,surfcom2024
01025,Bâgé-Dommartin,84,Auvergne-Rhône-Alpes,01,Ain,200071371,Communauté de communes Bresse et Saône,SCoT Bresse - Val-de-Saône,20,Mâcon,20,33272,7997,20799,1002,3473,0,1,33272,7997,20799,1002,3474,0,0,42527,21590,16673,2004,2258,0,2,37025,1268,35610,0,147,0,0,35096,14068,20846,0,182,0,0,37319,0,36289,0,1030,0,0,8989,4000,4096,0,893,0,0,33221,10918,19668,0,1746,0,889,168671,151195,16439,0,1037,0,0,59881,10316,44312,0,1679,0,3574,38565,6548,28177,0,0,0,3840,28815,3750,21760,1802,1502,0,1,12911,1978,10862,0,70,0,1,49785,12427,37202,0,155,0,1,30014,2263,27175,0,466,0,110,649363,256315,360707,5810,8419,18112,0,1.14,4063,4065,2,1549,1615,65,542,739,197,7.75,4.83,169071.0,56920254
01026,Bâgé-le-Châtel,84,Auvergne-Rhône-Alpes,01,Ain,200071371,Communauté de communes Bresse et Saône,SCoT Bresse - Val-de-Saône,20,Mâcon,20,7637,0,7637,0,0,0,0,7638,0,7638,0,0,0,0,3661,0,0,706,2955,0,0,34404,16884,9662,4234,3624,0,0,7300,0,3066,4234,0,0,0,12080,0,7225,4234,621,0,0,0,0,0,0,0,0,0,2631,0,2612,0,19,0,0,2387,0,2387,0,0,0,0,0,0,0,0,0,0,0,7209,789,6420,0,0,0,0,162,0,162,0,0,0,0,49,0,49,0,0,0,0,839,0,839,0,0,0,0,7662,0,7662,0,0,0,0,93659,17673,55359,13408,0,7219,0,10.70,902,979,77,382,441,59,267,289,23,66.19,50.95,160.9,875128
01027,Balan,84,Auvergne-Rhône-Alpes,01,Ain,240100610,Communauté de communes de la Côtière à Montluel,SCoT BUCOPA,20,Lyon,20,1604,0,1604,0,0,0,0,1605,0,1605,0,0,0,0,12242,0,11900,0,342,0,0,35808,34498,570,0,740,0,0,568,0,23,45,500,0,0,10054,8460,1594,0,0,0,0,1131,0,1131,0,0,0,0,10194,0,8113,0,2081,0,0,9817,2906,4920,0,1991,0,0,1759,0,1759,0,0,0,0,2402,0,652,1750,0,0,0,1891,1760,17,0,114,0,0,0,0,0,0,0,0,0,16454,3066,12725,0,663,0,0,0,0,0,0,0,0,0,105529,50690,46613,1795,0,6431,0,0.59,2997,2692,-305,660,755,95,2029,1859,-171,-27.95,57.26,-89.16,17966695
01028,Baneins,84,Auvergne-Rhône-Alpes,01,Ain,200069193,Communauté de communes de la Dombes,SCoT de la Dombes,30,Commune hors attraction des villes,30,2925,0,2925,0,0,0,0,2925,0,2925,0,0,0,0,3693,0,3566,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,2200,0,0,0,0,9571,0,7531,0,2040,0,0,665,0,665,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,2000,0,2000,0,0,0,0,3220,0,3220,0,0,0,0,191,0,191,0,0,0,0,0,0,0,0,0,0,0,1492,0,1492,0,0,0,0,28922,0,26755,0,0,2167,0,0.32,597,621,24,235,250,15,67,75,9,15.49,11.15,645.67,9055631
01029,Beaupont,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,20,Bourg-en-Bresse,20,8807,143,8522,0,142,0,0,8808,144,8522,0,142,0,0,332,0,0,0,332,0,0,8040,0,8040,0,0,0,0,7557,2000,5557,0,0,0,0,431,0,431,0,0,0,0,0,0,0,0,0,0,0,4218,0,4131,0,87,0,0,0,0,0,0,0,0,0,7116,0,4963,0,2153,0,0,5836,0,5836,0,0,0,0,5858,0,5793,0,65,0,0,4265,0,4265,0,0,0,0,6009,0,6009,0,0,0,0,7162,0,7161,0,1,0,0,74439,2287,69230,0,0,2922,0,0.53,682,700,18,257,265,7,176,227,51,25.19,3.38,1279.33,14132911
01030,Beauregard,84,Auvergne-Rhône-Alpes,01,Ain,200042497,Communauté de communes Dombes Saône Vallée,SCoT du Val de Saône-Dombes,20,Lyon,20,8361,7574,627,0,159,0,1,8361,7575,627,0,160,0,-1,3292,3233,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,112,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,0,5194,0,0,0,0,0,0,0,0,0,0,0,28253,18494,9381,0,0,378,0,2.88,889,830,-59,371,377,6,70,66,-3,9.85,20.46,-51.61,980072
01031,Bellignat,84,Auvergne-Rhône-Alpes,01,Ain,200042935,Communauté d'agglomération Haut - Bugey Agglomération,SCoT du Haut-Bugey,12,Oyonnax,12,4019,795,2259,0,964,0,1,4019,795,2260,0,965,0,-1,4394,4218,176,0,0,0,0,0,0,0,0,0,0,0,335,0,335,0,0,0,0,5229,5229,0,0,0,0,0,0,0,0,0,0,0,0,4789,4612,177,0,0,0,0,640,0,640,0,0,0,0,7304,4367,2311,0,626,0,0,10094,9304,266,0,524,0,0,719,0,719,0,0,0,0,1088,0,1088,0,0,0,0,917,917,0,0,0,0,0,45,45,0,0,0,0,0,43592,30282,10231,0,0,3079,0,0.56,3612,3636,24,1665,1683,18,2143,2151,8,11.04,43.76,981.08,7806984
01032,Béligneux,84,Auvergne-Rhône-Alpes,01,Ain,240100610,Communauté de communes de la Côtière à Montluel,SCoT BUCOPA,20,Lyon,20,11449,1795,4893,3500,1261,0,0,11450,1795,4894,3500,1262,0,-1,13322,2381,10486,76,378,0,1,157,0,157,0,0,0,0,5183,928,3158,495,601,0,1,5990,548,5353,0,89,0,0,0,0,0,0,0,0,0,2256,0,2125,0,131,0,0,3649,0,2882,25,742,0,0,1015,0,1015,0,0,0,0,3709,0,2530,0,1179,0,0,2706,0,2604,0,102,0,0,16777,5737,10968,72,0,0,0,0,0,0,0,0,0,0,4374,0,4374,0,0,0,0,82037,13184,55439,7668,1,5745,0,0.62,3300,3434,134,1193,1246,53,1442,1461,19,54.74,47.51,99.51,13335612
01033,Valserhône,84,Auvergne-Rhône-Alpes,01,Ain,240100891,Communauté de communes du Pays Bellegardien (CCPB),SCoT du Pays Bellegardien,20,Genève - Annemasse (partie française),20,56550,9584,32811,9221,4903,0,31,56551,9585,32812,9221,4904,0,29,79330,8438,65888,2680,2324,0,0,69326,19068,35020,4027,11210,0,1,101749,28311,61668,1428,10342,0,0,30984,1412,23927,0,5645,0,0,32314,171,21408,6086,4648,0,1,164648,84704,53097,12935,13695,0,217,39254,7340,30374,0,1540,0,0,157268,134236,22158,200,674,0,0,4400,2047,2353,0,0,0,0,11957,155,10679,1122,0,0,1,12790,3872,8918,0,0,0,0,22417,19878,2539,0,0,0,0,47385,1826,44124,0,1435,0,0,886923,330627,447776,46920,280,61320,0,1.41,16303,16295,-8,6948,7419,471,5585,5618,33,12.3,33.63,-51230.13,62760168
01034,Belley,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,11,Belley,11,107531,50889,40904,10062,4793,0,883,107532,50889,40904,10062,4794,0,883,23372,9640,10693,0,3039,0,0,50268,1867,47457,0,944,0,0,26204,13953,12161,0,90,0,0,48366,2614,22589,0,23163,0,0,22994,1859,17774,0,3361,0,0,3937,646,3156,0,135,0,0,31928,4092,23982,0,2682,0,1172,50125,19173,29317,0,1635,0,0,39410,437,37497,0,1476,0,0,76147,46074,30009,0,64,0,0,27811,0,27053,0,758,0,0,24773,0,24773,0,0,0,0,22106,0,19843,0,2263,0,0,662504,202133,388112,20124,2938,49197,0,2.94,9058,9239,181,4127,4344,218,5715,6223,508,32.33,15.38,1240.56,22511036
01035,Belleydoux,84,Auvergne-Rhône-Alpes,01,Ain,200042935,Communauté d'agglomération Haut - Bugey Agglomération,SCoT du Haut-Bugey,20,Oyonnax,20,4620,0,3856,0,763,0,1,4621,0,3857,0,764,0,0,3292,0,3098,0,194,0,0,0,0,0,0,0,0,0,1183,0,1183,0,0,0,0,2193,0,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544,0,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739,0,1739,0,0,0,0,21647,0,19925,0,1,1721,0,0.12,315,306,-9,145,150,5,33,26,-7,-5.0,12.5,-444.33,17791020
01036,Valromey-sur-Séran,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,20,Belley,20,8083,0,7618,0,465,0,0,8083,0,7618,0,465,0,0,2548,0,2548,0,0,0,0,3242,500,2485,0,257,0,0,720,0,720,0,0,0,0,9993,2019,7968,0,6,0,0,3151,0,2214,0,937,0,0,9298,0,8212,0,85,0,1001,15265,0,15265,0,0,0,0,6918,1590,5328,0,0,0,0,6016,0,6016,0,0,0,0,0,0,0,0,0,0,0,4060,0,4060,0,0,0,0,500,0,500,0,0,0,0,7771,0,7771,0,0,0,0,85648,4109,78323,0,1001,2215,0,0.15,1275,1342,67,585,633,48,117,118,1,12.05,12.96,606.69,56514608
01037,Bénonces,84,Auvergne-Rhône-Alpes,01,Ain,240100883,Communauté de communes de la Plaine de l'Ain,SCoT BUCOPA,30,Commune hors attraction des villes,30,1910,0,1910,0,0,0,0,1911,0,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,354,1979,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10733,0,10733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,1335,95,48,0,0,198,0,20,0,0,0,178,18668,354,17888,95,178,153,0,0.12,288,310,22,118,129,11,135,52,-83,-54.67,8.65,598.68,15335937
01038,Bény,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,20,Bourg-en-Bresse,20,12721,139,5988,0,5752,0,842,12721,140,5988,0,5753,0,840,989,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11328,0,9963,0,1365,0,0,0,0,0,0,0,0,0,6924,0,0,0,2377,0,4547,2604,0,2604,0,0,0,0,5358,0,5016,0,342,0,0,14151,0,14065,0,86,0,0,0,0,0,0,0,0,0,27585,0,27460,0,125,0,0,676,0,676,0,0,0,0,231,0,231,0,0,0,0,95288,279,72980,0,6229,15800,0,0.52,747,764,17,309,331,22,109,88,-21,0.34,10.15,1708.06,18251845
01040,Béréziat,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,20,Bourg-en-Bresse,20,3117,0,3104,0,13,0,0,3117,0,3104,0,13,0,0,3107,0,2887,0,220,0,0,497,0,497,0,0,0,0,12865,1742,10912,0,211,0,0,0,0,0,0,0,0,0,3607,0,3534,0,73,0,0,2171,0,2171,0,0,0,0,6247,5730,517,0,0,0,0,2300,0,2300,0,0,0,0,0,0,0,0,0,0,0,5134,0,5134,0,0,0,0,643,0,643,0,0,0,0,7026,0,6943,0,83,0,0,18871,0,18871,0,0,0,0,68702,7472,60617,0,0,613,0,0.61,484,480,-4,185,187,2,62,42,-20,-9.76,1.46,-4864.75,11252487
01041,Bettant,84,Auvergne-Rhône-Alpes,01,Ain,240100883,Communauté de communes de la Plaine de l'Ain,SCoT BUCOPA,20,Ambérieu-en-Bugey,20,768,0,768,0,0,0,0,768,0,768,0,0,0,0,0,0,0,0,0,0,0,1669,0,1669,0,0,0,0,2094,0,2094,0,0,0,0,1345,0,1345,0,0,0,0,1229,0,1229,0,0,0,0,820,0,687,0,133,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,492,0,492,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,449,0,333,0,116,0,0,1528,0,1528,0,0,0,0,11182,0,10913,0,19,250,0,0.33,753,749,-4,321,345,24,54,59,4,110.15,99.67,-635.5,3427427
01042,Bey,84,Auvergne-Rhône-Alpes,01,Ain,200070555,Communauté de communes de la Veyle,SCoT Bresse - Val-de-Saône,20,Mâcon,20,7443,0,7443,0,0,0,0,7444,0,7444,0,0,0,0,0,0,0,0,0,0,0,4052,0,4052,0,0,0,0,8735,0,7768,0,967,0,0,2481,0,2420,0,61,0,0,388,0,388,0,0,0,0,13303,0,10061,0,2787,0,455,3492,1119,620,0,1753,0,0,0,0,0,0,0,0,0,3135,0,3135,0,0,0,0,1810,0,1651,0,159,0,0,5600,0,5480,0,120,0,0,10631,0,10631,0,0,0,0,552,0,552,0,0,0,0,69066,1119,61645,0,455,5847,0,2.49,271,290,19,118,127,9,25,16,-9,0.0,5.68,1164.63,2773222
01043,Beynost,84,Auvergne-Rhône-Alpes,01,Ain,240100800,Communauté de communes de Miribel et du Plateau,SCoT BUCOPA,20,Lyon,20,13475,4407,5405,2145,1516,0,2,13475,4408,5405,2146,1517,0,-1,11459,1946,7797,0,1132,0,584,34873,12413,20817,0,1643,0,0,0,0,0,0,0,0,0,7773,0,7755,0,18,0,0,30463,12443,13829,0,4145,0,46,104862,62781,18703,0,4948,0,18430,42872,35495,2814,0,4563,0,0,13028,7219,5315,0,494,0,0,4050,0,3376,0,674,0,0,24260,3410,13738,422,6690,0,0,18798,28,15362,0,3407,0,1,29742,16562,12318,0,862,0,0,35932,29356,6538,0,38,0,0,385062,190468,139172,4713,19062,31647,0,3.61,4529,4877,348,1755,1980,224,3275,3857,582,36.76,38.77,630.85,10672942
01044,Billiat,84,Auvergne-Rhône-Alpes,01,Ain,240100891,Communauté de communes du Pays Bellegardien (CCPB),SCoT du Pays Bellegardien,20,Genève - Annemasse (partie française),20,2064,0,2055,0,9,0,0,2065,0,2056,0,9,0,0,6152,0,6152,0,0,0,0,4304,0,1449,0,0,0,2855,4596,0,4076,0,520,0,0,7450,0,7450,0,0,0,0,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,240,0,0,0,0,0,0,0,0,0,2245,0,2245,0,0,0,0,0,0,0,0,0,0,0,7658,0,7658,0,0,0,0,3888,0,3888,0,0,0,0,40959,0,37326,0,2855,778,0,0.29,601,626,25,239,274,35,74,66,-8,97.05,137.69,111.28,14018680
01045,Birieux,84,Auvergne-Rhône-Alpes,01,Ain,200069193,Communauté de communes de la Dombes,SCoT de la Dombes,20,Lyon,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11301,0,5456,5845,0,0,0,0,0,0,0,0,0,0,1039,0,1039,0,0,0,0,1359,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,0,4488,0,0,0,0,2406,0,2406,0,0,0,0,0,0,0,0,0,0,0,155,0,155,0,0,0,0,252,0,252,0,0,0,0,2306,0,2306,0,0,0,0,23306,0,17461,5845,0,0,0,0.15,287,284,-3,107,107,0,67,55,-12,-17.41,0.0,-2298.0,15748177
01046,Biziat,84,Auvergne-Rhône-Alpes,01,Ain,200070555,Communauté de communes de la Veyle,SCoT Bresse - Val-de-Saône,30,Commune hors attraction des villes,30,23452,3454,14817,0,1984,0,3197,23452,3455,14818,0,1985,0,3194,0,0,0,0,0,0,0,28753,567,26765,0,240,0,1181,1218,0,965,253,0,0,0,15906,0,15906,0,0,0,0,9232,0,9232,0,0,0,0,257,0,257,0,0,0,0,29,0,29,0,0,0,0,9699,0,9699,0,0,0,0,2059,0,2059,0,0,0,0,9701,0,9561,0,140,0,0,1926,0,1926,0,0,0,0,8791,0,4519,4272,0,0,0,3192,0,3192,0,0,0,0,137667,7476,113745,4525,7572,4349,0,1.19,838,904,66,320,363,43,105,108,3,14.85,13.94,469.35,11561868
01047,Blyes,84,Auvergne-Rhône-Alpes,01,Ain,240100883,Communauté de communes de la Plaine de l'Ain,SCoT BUCOPA,20,Lyon,20,10817,6000,2392,0,2425,0,0,10818,6000,2393,0,2425,0,0,67669,41558,22663,0,2814,0,634,8530,8530,0,0,0,0,0,119786,48330,2047,0,659,68750,0,8021,0,6994,0,1027,0,0,15256,19,13802,0,1434,0,1,91808,11442,65047,0,10731,0,4588,9681,6715,2966,0,0,0,0,4184,0,0,0,4184,0,0,712869,712869,0,0,0,0,0,2794,2794,0,0,0,0,0,0,0,0,0,0,0,0,39519,34264,4131,0,1124,0,0,2491,2491,0,0,0,0,0,1104243,881012,122435,0,5223,26823,68750,11.74,1000,1292,292,370,490,120,961,921,-40,0.94,14.67,2865.04,9409535
01049,La Boisse,84,Auvergne-Rhône-Alpes,01,Ain,240100610,Communauté de communes de la Côtière à Montluel,SCoT BUCOPA,20,Lyon,20,2363,361,1951,0,50,0,1,2363,361,1952,0,51,0,-1,5767,0,5767,0,0,0,0,10483,5460,3644,0,4,0,1375,2758,0,2757,0,1,0,0,9069,2390,5475,0,1204,0,0,357,0,217,0,140,0,0,34404,30647,3757,0,0,0,0,8957,1766,7191,0,0,0,0,94045,91453,500,0,2092,0,0,618,0,618,0,0,0,0,10934,4264,5451,0,1218,0,1,2355,500,1555,300,0,0,0,91543,0,86562,0,4981,0,0,86857,2180,78080,0,6597,0,0,362873,139382,205477,300,1376,16338,0,3.86,2937,3361,424,1080,1287,207,932,1095,163,24.78,116.72,352.16,9409627
01050,Boissey,84,Auvergne-Rhône-Alpes,01,Ain,200071371,Communauté de communes Bresse et Saône,SCoT Bresse - Val-de-Saône,20,Mâcon,20,5927,0,5133,0,418,0,376,5927,0,5134,0,419,0,374,2645,0,2645,0,0,0,0,16587,0,16573,0,14,0,0,1662,0,1662,0,0,0,0,1755,0,1755,0,0,0,0,1304,0,1270,0,34,0,0,2797,2374,173,0,250,0,0,709,0,709,0,0,0,0,2245,0,2245,0,0,0,0,2187,0,2187,0,0,0,0,1502,0,1502,0,0,0,0,21251,0,20955,0,296,0,0,0,0,0,0,0,0,0,2437,0,2437,0,0,0,0,68935,2374,64380,0,750,1431,0,0.73,331,386,55,130,146,16,27,36,9,23.27,19.79,195.35,9439025
01051,Bolozon,84,Auvergne-Rhône-Alpes,01,Ain,200042935,Communauté d'agglomération Haut - Bugey Agglomération,SCoT du Haut-Bugey,30,Commune hors attraction des villes,30,266,0,0,0,266,0,0,266,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16260,0,16260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16825,0,16293,0,0,532,0,0.34,89,95,6,45,42,-3,9,8,-1,-3.07,-1.84,2715.5,4964705
01052,Bouligneux,84,Auvergne-Rhône-Alpes,01,Ain,200069193,Communauté de communes de la Dombes,SCoT de la Dombes,20,Lyon,20,142,0,142,0,0,0,0,142,0,142,0,0,0,0,0,0,0,0,0,0,0,337,0,337,0,0,0,0,173,0,173,0,0,0,0,4322,0,4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,786,1014,0,0,0,0,0,0,0,0,0,0,623,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7539,0,6525,1014,0,0,0,0.03,309,327,18,127,137,10,48,45,-2,33.02,70.97,134.61,26196483
01053,Bourg-en-Bresse,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,11,Bourg-en-Bresse,11,7275,4057,2056,395,16,0,751,7275,4058,2056,395,17,0,749,45768,5000,36562,0,4206,0,0,39068,10616,27285,0,1167,0,0,56006,49010,6922,0,74,0,0,29764,12881,14524,769,579,0,1011,8716,0,8556,0,160,0,0,7178,2009,3136,0,2033,0,0,6881,2101,2316,0,2464,0,0,12520,6000,6520,0,0,0,0,104863,9784,91328,1658,2092,0,1,12145,1857,10230,0,58,0,0,65524,13175,46793,0,5555,0,1,10496,5075,5361,0,60,0,0,31277,21218,7734,2229,95,0,1,444756,146841,271379,5446,2514,18576,0,1.85,40819,41525,706,20150,20921,771,31299,33054,1755,165.85,63.15,215.73,23993998
01054,Bourg-Saint-Christophe,84,Auvergne-Rhône-Alpes,01,Ain,240100883,Communauté de communes de la Plaine de l'Ain,SCoT BUCOPA,20,Lyon,20,10142,0,9849,0,293,0,0,10143,0,9850,0,293,0,0,29434,0,26209,0,3225,0,0,4032,3000,1032,0,0,0,0,6640,0,1646,4351,643,0,0,12421,0,10357,0,0,0,2064,7054,0,6367,0,0,0,687,21725,0,19147,0,2578,0,0,1016,0,1016,0,0,0,0,5615,0,4745,0,870,0,0,4398,0,4398,0,0,0,0,7091,0,6926,0,165,0,0,1577,0,1577,0,0,0,0,8346,0,8343,0,3,0,0,1844,0,1830,0,14,0,0,131478,3000,113292,4351,2751,8084,0,1.46,1284,1517,233,486,587,101,100,89,-10,19.4,23.71,201.28,8983891
01056,Boyeux-Saint-Jérôme,84,Auvergne-Rhône-Alpes,01,Ain,200029999,Communauté de communes Rives de l'Ain - Pays du Cerdon,SCoT BUCOPA,30,Commune hors attraction des villes,30,1435,0,1416,0,19,0,0,1435,0,1416,0,19,0,0,452,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4399,0,4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7721,0,7683,0,0,38,0,0.05,362,356,-6,157,153,-4,50,47,-3,-15.91,-9.09,-733.17,16688132
01057,Boz,84,Auvergne-Rhône-Alpes,01,Ain,200071371,Communauté de communes Bresse et Saône,SCoT Bresse - Val-de-Saône,20,Mâcon,20,11375,8770,2605,0,0,0,0,11376,8770,2606,0,0,0,0,5738,0,5019,0,719,0,0,8758,6910,1848,0,0,0,0,0,0,0,0,0,0,0,2291,0,2291,0,0,0,0,1447,0,701,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,0,0,0,18032,12957,2827,0,2248,0,0,2135,0,2135,0,0,0,0,5195,0,5195,0,0,0,0,13388,3497,9731,0,160,0,0,4329,0,4287,0,42,0,0,84128,40904,39309,0,746,3169,0,1.10,516,510,-6,210,206,-4,81,134,52,22.14,-6.98,-3613.0,7678996
01058,Brégnier-Cordon,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,30,Commune hors attraction des villes,30,8641,2949,5665,0,27,0,0,8642,2949,5665,0,28,0,0,8811,868,7590,0,353,0,0,7647,0,6032,1203,412,0,0,10637,0,10111,0,526,0,0,4257,0,4257,0,0,0,0,378998,77675,261847,0,16866,0,22610,548,0,548,0,0,0,0,14571,0,12361,0,2210,0,0,8935,1768,7039,0,128,0,0,4669,0,4669,0,0,0,0,3555,0,3500,0,55,0,0,0,0,0,0,0,0,0,2623,0,2623,0,0,0,0,5218,0,5184,0,34,0,0,467752,86209,337091,1203,22610,20639,0,4.16,856,818,-38,335,343,8,263,322,59,1.63,0.28,-10823.05,11240161
01060,Brénod,84,Auvergne-Rhône-Alpes,01,Ain,200042935,Communauté d'agglomération Haut - Bugey Agglomération,SCoT du Haut-Bugey,20,"Plateau d""Hauteville",20,1240,0,915,0,325,0,0,1241,0,915,0,326,0,0,6275,0,5379,0,896,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,1500,0,1500,0,0,0,0,4482,0,3848,390,243,0,1,861,0,456,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839,0,3839,0,0,0,0,690,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20168,0,17582,390,1,2195,0,0.08,536,518,-18,253,252,-1,109,87,-22,-23.3,-1.13,-548.44,23984381
01061,Brens,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,20,Belley,20,5997,609,4968,0,420,0,0,5997,609,4968,0,420,0,0,7029,0,6543,0,486,0,0,915,0,915,0,0,0,0,0,0,0,0,0,0,0,5447,0,5420,0,27,0,0,4397,0,4397,0,0,0,0,3644,2572,314,0,758,0,0,10507,0,10371,0,136,0,0,7833,1998,5462,0,373,0,0,14455,0,13607,0,848,0,0,737,0,737,0,0,0,0,581,0,0,0,581,0,0,3482,0,3482,0,0,0,0,2871,0,2826,0,45,0,0,73892,5788,64010,0,0,4094,0,1.07,1171,1129,-42,435,466,31,86,89,3,8.18,8.89,-989.83,6874203
01062,Bressolles,84,Auvergne-Rhône-Alpes,01,Ain,240100610,Communauté de communes de la Côtière à Montluel,SCoT BUCOPA,20,Lyon,20,1032,0,973,0,59,0,0,1033,0,973,0,60,0,0,19108,0,16927,0,2181,0,0,12967,0,10025,0,2942,0,0,2947,0,2793,0,154,0,0,1942,0,1942,0,0,0,0,1800,0,1800,0,0,0,0,3080,0,3080,0,0,0,0,5900,0,5847,0,53,0,0,5527,0,5484,0,43,0,0,3127,0,3127,0,0,0,0,5185,1092,4093,0,0,0,0,475,0,475,0,0,0,0,4134,0,4095,0,39,0,0,1443,0,1443,0,0,0,0,69700,1092,63077,0,0,5531,0,0.91,871,978,107,329,378,49,235,202,-33,6.5,20.91,230.08,7643704
