ID,BedrijfstakkenBranchesSBI2008,RegioS,Perioden,OprichtingenVanVestigingen_1
11057,306300 ,CR30  ,2025JJ00,0.0
11058,306300 ,CR31  ,2007JJ00,0.0
11059,306300 ,CR31  ,2008JJ00,0.0
11060,306300 ,CR31  ,2009JJ00,0.0
11061,306300 ,CR31  ,2010JJ00,0.0
11062,306300 ,CR31  ,2011JJ00,0.0
11063,306300 ,CR31  ,2012JJ00,0.0
11064,306300 ,CR31  ,2013JJ00,0.0
11065,306300 ,CR31  ,2014JJ00,0.0
11066,306300 ,CR31  ,2015JJ00,0.0
11067,306300 ,CR31  ,2016JJ00,0.0
11068,306300 ,CR31  ,2017JJ00,0.0
11069,306300 ,CR31  ,2018JJ00,0.0
11070,306300 ,CR31  ,2019JJ00,0.0
11071,306300 ,CR31  ,2020JJ00,0.0
11072,306300 ,CR31  ,2021JJ00,0.0
11073,306300 ,CR31  ,2022JJ00,0.0
11074,306300 ,CR31  ,2023JJ00,0.0
11075,306300 ,CR31  ,2024JJ00,0.0
11076,306300 ,CR31  ,2025JJ00,0.0
11077,306300 ,CR32  ,2007JJ00,0.0
11078,306300 ,CR32  ,2008JJ00,0.0
11079,306300 ,CR32  ,2009JJ00,0.0
11080,306300 ,CR32  ,2010JJ00,0.0
11081,306300 ,CR32  ,2011JJ00,0.0
11082,306300 ,CR32  ,2012JJ00,0.0
11083,306300 ,CR32  ,2013JJ00,0.0
11084,306300 ,CR32  ,2014JJ00,0.0
11085,306300 ,CR32  ,2015JJ00,0.0
11086,306300 ,CR32  ,2016JJ00,0.0
11087,306300 ,CR32  ,2017JJ00,0.0
11088,306300 ,CR32  ,2018JJ00,0.0
11089,306300 ,CR32  ,2019JJ00,0.0
11090,306300 ,CR32  ,2020JJ00,0.0
11091,306300 ,CR32  ,2021JJ00,0.0
11092,306300 ,CR32  ,2022JJ00,0.0
11093,306300 ,CR32  ,2023JJ00,0.0
11094,306300 ,CR32  ,2024JJ00,0.0
11095,306300 ,CR32  ,2025JJ00,0.0
11096,306300 ,CR33  ,2007JJ00,0.0
11097,306300 ,CR33  ,2008JJ00,0.0
11098,306300 ,CR33  ,2009JJ00,0.0
11099,306300 ,CR33  ,2010JJ00,0.0
11100,306300 ,CR33  ,2011JJ00,0.0
11101,306300 ,CR33  ,2012JJ00,0.0
11102,306300 ,CR33  ,2013JJ00,0.0
11103,306300 ,CR33  ,2014JJ00,0.0
11104,306300 ,CR33  ,2015JJ00,0.0
11105,306300 ,CR33  ,2016JJ00,0.0
11106,306300 ,CR33  ,2017JJ00,0.0
11107,306300 ,CR33  ,2018JJ00,0.0
11108,306300 ,CR33  ,2019JJ00,0.0
11109,306300 ,CR33  ,2020JJ00,0.0
11110,306300 ,CR33  ,2021JJ00,0.0
11111,306300 ,CR33  ,2022JJ00,0.0
11112,306300 ,CR33  ,2023JJ00,0.0
11113,306300 ,CR33  ,2024JJ00,0.0
11114,306300 ,CR33  ,2025JJ00,0.0
11115,306300 ,CR34  ,2007JJ00,0.0
11116,306300 ,CR34  ,2008JJ00,0.0
11117,306300 ,CR34  ,2009JJ00,0.0
11118,306300 ,CR34  ,2010JJ00,0.0
11119,306300 ,CR34  ,2011JJ00,0.0
11120,306300 ,CR34  ,2012JJ00,0.0
11121,306300 ,CR34  ,2013JJ00,0.0
11122,306300 ,CR34  ,2014JJ00,0.0
11123,306300 ,CR34  ,2015JJ00,0.0
11124,306300 ,CR34  ,2016JJ00,0.0
11125,306300 ,CR34  ,2017JJ00,0.0
11126,306300 ,CR34  ,2018JJ00,0.0
11127,306300 ,CR34  ,2019JJ00,0.0
11128,306300 ,CR34  ,2020JJ00,0.0
11129,306300 ,CR34  ,2021JJ00,0.0
11130,306300 ,CR34  ,2022JJ00,0.0
11131,306300 ,CR34  ,2023JJ00,0.0
11132,306300 ,CR34  ,2024JJ00,0.0
11133,306300 ,CR34  ,2025JJ00,0.0
11134,306300 ,CR35  ,2007JJ00,0.0
11135,306300 ,CR35  ,2008JJ00,0.0
11136,306300 ,CR35  ,2009JJ00,0.0
11137,306300 ,CR35  ,2010JJ00,0.0
11138,306300 ,CR35  ,2011JJ00,0.0
11139,306300 ,CR35  ,2012JJ00,0.0
11140,306300 ,CR35  ,2013JJ00,0.0
11141,306300 ,CR35  ,2014JJ00,0.0
11142,306300 ,CR35  ,2015JJ00,0.0
11143,306300 ,CR35  ,2016JJ00,0.0
11144,306300 ,CR35  ,2017JJ00,0.0
11145,306300 ,CR35  ,2018JJ00,0.0
11146,306300 ,CR35  ,2019JJ00,0.0
11147,306300 ,CR35  ,2020JJ00,0.0
11148,306300 ,CR35  ,2021JJ00,0.0
11149,306300 ,CR35  ,2022JJ00,0.0
11150,306300 ,CR35  ,2023JJ00,0.0
11151,306300 ,CR35  ,2024JJ00,0.0
11152,306300 ,CR35  ,2025JJ00,0.0
11153,306300 ,CR36  ,2007JJ00,0.0
11154,306300 ,CR36  ,2008JJ00,0.0
11155,306300 ,CR36  ,2009JJ00,0.0
11156,306300 ,CR36  ,2010JJ00,0.0
11157,306300 ,CR36  ,2011JJ00,0.0
11158,306300 ,CR36  ,2012JJ00,0.0
11159,306300 ,CR36  ,2013JJ00,0.0
11160,306300 ,CR36  ,2014JJ00,0.0
11161,306300 ,CR36  ,2015JJ00,0.0
11162,306300 ,CR36  ,2016JJ00,0.0
11163,306300 ,CR36  ,2017JJ00,0.0
11164,306300 ,CR36  ,2018JJ00,0.0
11165,306300 ,CR36  ,2019JJ00,0.0
11166,306300 ,CR36  ,2020JJ00,0.0
11167,306300 ,CR36  ,2021JJ00,0.0
11168,306300 ,CR36  ,2022JJ00,0.0
11169,306300 ,CR36  ,2023JJ00,0.0
11170,306300 ,CR36  ,2024JJ00,0.0
11171,306300 ,CR36  ,2025JJ00,0.0
11172,306300 ,CR37  ,2007JJ00,0.0
11173,306300 ,CR37  ,2008JJ00,0.0
11174,306300 ,CR37  ,2009JJ00,0.0
11175,306300 ,CR37  ,2010JJ00,0.0
11176,306300 ,CR37  ,2011JJ00,0.0
11177,306300 ,CR37  ,2012JJ00,0.0
11178,306300 ,CR37  ,2013JJ00,0.0
11179,306300 ,CR37  ,2014JJ00,0.0
11180,306300 ,CR37  ,2015JJ00,0.0
11181,306300 ,CR37  ,2016JJ00,0.0
11182,306300 ,CR37  ,2017JJ00,0.0
11183,306300 ,CR37  ,2018JJ00,0.0
11184,306300 ,CR37  ,2019JJ00,0.0
11185,306300 ,CR37  ,2020JJ00,0.0
11186,306300 ,CR37  ,2021JJ00,0.0
11187,306300 ,CR37  ,2022JJ00,0.0
11188,306300 ,CR37  ,2023JJ00,0.0
11189,306300 ,CR37  ,2024JJ00,0.0
11190,306300 ,CR37  ,2025JJ00,0.0
11191,306300 ,CR38  ,2007JJ00,0.0
11192,306300 ,CR38  ,2008JJ00,0.0
11193,306300 ,CR38  ,2009JJ00,0.0
11194,306300 ,CR38  ,2010JJ00,0.0
11195,306300 ,CR38  ,2011JJ00,0.0
11196,306300 ,CR38  ,2012JJ00,0.0
11197,306300 ,CR38  ,2013JJ00,0.0
11198,306300 ,CR38  ,2014JJ00,0.0
11199,306300 ,CR38  ,2015JJ00,0.0
11200,306300 ,CR38  ,2016JJ00,0.0
11201,306300 ,CR38  ,2017JJ00,0.0
11202,306300 ,CR38  ,2018JJ00,0.0
11203,306300 ,CR38  ,2019JJ00,0.0
11204,306300 ,CR38  ,2020JJ00,0.0
11205,306300 ,CR38  ,2021JJ00,0.0
11206,306300 ,CR38  ,2022JJ00,0.0
11207,306300 ,CR38  ,2023JJ00,0.0
11208,306300 ,CR38  ,2024JJ00,0.0
11209,306300 ,CR38  ,2025JJ00,0.0
11210,306300 ,CR39  ,2007JJ00,0.0
11211,306300 ,CR39  ,2008JJ00,0.0
11212,306300 ,CR39  ,2009JJ00,0.0
11213,306300 ,CR39  ,2010JJ00,0.0
11214,306300 ,CR39  ,2011JJ00,0.0
11215,306300 ,CR39  ,2012JJ00,0.0
11216,306300 ,CR39  ,2013JJ00,5.0
11217,306300 ,CR39  ,2014JJ00,0.0
11218,306300 ,CR39  ,2015JJ00,0.0
11219,306300 ,CR39  ,2016JJ00,0.0
11220,306300 ,CR39  ,2017JJ00,0.0
11221,306300 ,CR39  ,2018JJ00,0.0
11222,306300 ,CR39  ,2019JJ00,0.0
11223,306300 ,CR39  ,2020JJ00,0.0
11224,306300 ,CR39  ,2021JJ00,0.0
11225,306300 ,CR39  ,2022JJ00,0.0
11226,306300 ,CR39  ,2023JJ00,0.0
11227,306300 ,CR39  ,2024JJ00,0.0
11228,306300 ,CR39  ,2025JJ00,0.0
11229,306300 ,CR40  ,2007JJ00,0.0
11230,306300 ,CR40  ,2008JJ00,0.0
11231,306300 ,CR40  ,2009JJ00,0.0
11232,306300 ,CR40  ,2010JJ00,0.0
11233,306300 ,CR40  ,2011JJ00,0.0
11234,306300 ,CR40  ,2012JJ00,0.0
11235,306300 ,CR40  ,2013JJ00,0.0
11236,306300 ,CR40  ,2014JJ00,0.0
11237,306300 ,CR40  ,2015JJ00,0.0
11238,306300 ,CR40  ,2016JJ00,0.0
11239,306300 ,CR40  ,2017JJ00,0.0
11240,306300 ,CR40  ,2018JJ00,0.0
11241,306300 ,CR40  ,2019JJ00,0.0
11242,306300 ,CR40  ,2020JJ00,0.0
11243,306300 ,CR40  ,2021JJ00,0.0
11244,306300 ,CR40  ,2022JJ00,0.0
11245,306300 ,CR40  ,2023JJ00,0.0
11246,306300 ,CR40  ,2024JJ00,0.0
11247,306300 ,CR40  ,2025JJ00,0.0
11248,306300 ,CR98  ,2007JJ00,
11249,306300 ,CR98  ,2008JJ00,
11250,306300 ,CR98  ,2009JJ00,
11251,306300 ,CR98  ,2010JJ00,
11252,306300 ,CR98  ,2011JJ00,
11253,306300 ,CR98  ,2012JJ00,
11254,306300 ,CR98  ,2013JJ00,
11255,306300 ,CR98  ,2014JJ00,
11256,306300 ,CR98  ,2015JJ00,
11257,306300 ,CR98  ,2016JJ00,
11258,306300 ,CR98  ,2017JJ00,
11259,306300 ,CR98  ,2018JJ00,
11260,306300 ,CR98  ,2019JJ00,
11261,306300 ,CR98  ,2020JJ00,
11262,306300 ,CR98  ,2021JJ00,
11263,306300 ,CR98  ,2022JJ00,
11264,306300 ,CR98  ,2023JJ00,
11265,306300 ,CR98  ,2024JJ00,
11266,306300 ,CR98  ,2025JJ00,
11267,306300 ,CR99  ,2007JJ00,0.0
11268,306300 ,CR99  ,2008JJ00,0.0
11269,306300 ,CR99  ,2009JJ00,0.0
11270,306300 ,CR99  ,2010JJ00,0.0
11271,306300 ,CR99  ,2011JJ00,0.0
11272,306300 ,CR99  ,2012JJ00,0.0
11273,306300 ,CR99  ,2013JJ00,0.0
11274,306300 ,CR99  ,2014JJ00,0.0
11275,306300 ,CR99  ,2015JJ00,0.0
11276,306300 ,CR99  ,2016JJ00,0.0
11277,306300 ,CR99  ,2017JJ00,0.0
11278,306300 ,CR99  ,2018JJ00,0.0
11279,306300 ,CR99  ,2019JJ00,0.0
11280,306300 ,CR99  ,2020JJ00,0.0
11281,306300 ,CR99  ,2021JJ00,0.0
11282,306300 ,CR99  ,2022JJ00,0.0
11283,306300 ,CR99  ,2023JJ00,0.0
11284,306300 ,CR99  ,2024JJ00,0.0
11285,306300 ,CR99  ,2025JJ00,0.0
11742,307000 ,CR01  ,2007JJ00,0.0
11743,307000 ,CR01  ,2008JJ00,0.0
11744,307000 ,CR01  ,2009JJ00,0.0
11745,307000 ,CR01  ,2010JJ00,0.0
11746,307000 ,CR01  ,2011JJ00,0.0
11747,307000 ,CR01  ,2012JJ00,0.0
11748,307000 ,CR01  ,2013JJ00,0.0
11749,307000 ,CR01  ,2014JJ00,0.0
11750,307000 ,CR01  ,2015JJ00,0.0
11751,307000 ,CR01  ,2016JJ00,0.0
11752,307000 ,CR01  ,2017JJ00,0.0
11753,307000 ,CR01  ,2018JJ00,0.0
11754,307000 ,CR01  ,2019JJ00,0.0
11755,307000 ,CR01  ,2020JJ00,0.0
11756,307000 ,CR01  ,2021JJ00,0.0
11757,307000 ,CR01  ,2022JJ00,0.0
11758,307000 ,CR01  ,2023JJ00,0.0
11759,307000 ,CR01  ,2024JJ00,0.0
11760,307000 ,CR01  ,2025JJ00,0.0
11761,307000 ,CR02  ,2007JJ00,0.0
11762,307000 ,CR02  ,2008JJ00,0.0
11763,307000 ,CR02  ,2009JJ00,0.0
11764,307000 ,CR02  ,2010JJ00,0.0
11765,307000 ,CR02  ,2011JJ00,0.0
11766,307000 ,CR02  ,2012JJ00,0.0
11767,307000 ,CR02  ,2013JJ00,0.0
11768,307000 ,CR02  ,2014JJ00,0.0
11769,307000 ,CR02  ,2015JJ00,0.0
11770,307000 ,CR02  ,2016JJ00,0.0
11771,307000 ,CR02  ,2017JJ00,0.0
11772,307000 ,CR02  ,2018JJ00,0.0
11773,307000 ,CR02  ,2019JJ00,0.0
11774,307000 ,CR02  ,2020JJ00,0.0
11775,307000 ,CR02  ,2021JJ00,0.0
11776,307000 ,CR02  ,2022JJ00,0.0
11777,307000 ,CR02  ,2023JJ00,0.0
11778,307000 ,CR02  ,2024JJ00,0.0
11779,307000 ,CR02  ,2025JJ00,0.0
11780,307000 ,CR03  ,2007JJ00,0.0
11781,307000 ,CR03  ,2008JJ00,0.0
11782,307000 ,CR03  ,2009JJ00,0.0
11783,307000 ,CR03  ,2010JJ00,5.0
11784,307000 ,CR03  ,2011JJ00,0.0
11785,307000 ,CR03  ,2012JJ00,0.0
11786,307000 ,CR03  ,2013JJ00,0.0
11787,307000 ,CR03  ,2014JJ00,0.0
11788,307000 ,CR03  ,2015JJ00,0.0
11789,307000 ,CR03  ,2016JJ00,0.0
11790,307000 ,CR03  ,2017JJ00,0.0
11791,307000 ,CR03  ,2018JJ00,0.0
11792,307000 ,CR03  ,2019JJ00,0.0
11793,307000 ,CR03  ,2020JJ00,5.0
11794,307000 ,CR03  ,2021JJ00,0.0
11795,307000 ,CR03  ,2022JJ00,5.0
11796,307000 ,CR03  ,2023JJ00,0.0
11797,307000 ,CR03  ,2024JJ00,0.0
11798,307000 ,CR03  ,2025JJ00,5.0
11799,307000 ,CR04  ,2007JJ00,0.0
11800,307000 ,CR04  ,2008JJ00,0.0
11801,307000 ,CR04  ,2009JJ00,0.0
11802,307000 ,CR04  ,2010JJ00,0.0
11803,307000 ,CR04  ,2011JJ00,0.0
11804,307000 ,CR04  ,2012JJ00,0.0
11805,307000 ,CR04  ,2013JJ00,0.0
11806,307000 ,CR04  ,2014JJ00,0.0
11807,307000 ,CR04  ,2015JJ00,5.0
11808,307000 ,CR04  ,2016JJ00,0.0
11809,307000 ,CR04  ,2017JJ00,0.0
11810,307000 ,CR04  ,2018JJ00,0.0
11811,307000 ,CR04  ,2019JJ00,0.0
11812,307000 ,CR04  ,2020JJ00,0.0
11813,307000 ,CR04  ,2021JJ00,0.0
11814,307000 ,CR04  ,2022JJ00,0.0
11815,307000 ,CR04  ,2023JJ00,0.0
11816,307000 ,CR04  ,2024JJ00,0.0
11817,307000 ,CR04  ,2025JJ00,0.0
11818,307000 ,CR05  ,2007JJ00,0.0
11819,307000 ,CR05  ,2008JJ00,0.0
11820,307000 ,CR05  ,2009JJ00,0.0
11821,307000 ,CR05  ,2010JJ00,0.0
11822,307000 ,CR05  ,2011JJ00,0.0
11823,307000 ,CR05  ,2012JJ00,0.0
11824,307000 ,CR05  ,2013JJ00,0.0
11825,307000 ,CR05  ,2014JJ00,0.0
11826,307000 ,CR05  ,2015JJ00,0.0
11827,307000 ,CR05  ,2016JJ00,0.0
11828,307000 ,CR05  ,2017JJ00,0.0
11829,307000 ,CR05  ,2018JJ00,0.0
11830,307000 ,CR05  ,2019JJ00,0.0
11831,307000 ,CR05  ,2020JJ00,0.0
11832,307000 ,CR05  ,2021JJ00,0.0
11833,307000 ,CR05  ,2022JJ00,0.0
11834,307000 ,CR05  ,2023JJ00,0.0
11835,307000 ,CR05  ,2024JJ00,0.0
11836,307000 ,CR05  ,2025JJ00,0.0
11837,307000 ,CR06  ,2007JJ00,0.0
11838,307000 ,CR06  ,2008JJ00,0.0
11839,307000 ,CR06  ,2009JJ00,0.0
11840,307000 ,CR06  ,2010JJ00,0.0
11841,307000 ,CR06  ,2011JJ00,0.0
11842,307000 ,CR06  ,2012JJ00,0.0
11843,307000 ,CR06  ,2013JJ00,0.0
11844,307000 ,CR06  ,2014JJ00,0.0
11845,307000 ,CR06  ,2015JJ00,0.0
11846,307000 ,CR06  ,2016JJ00,0.0
11847,307000 ,CR06  ,2017JJ00,0.0
11848,307000 ,CR06  ,2018JJ00,0.0
11849,307000 ,CR06  ,2019JJ00,0.0
11850,307000 ,CR06  ,2020JJ00,0.0
11851,307000 ,CR06  ,2021JJ00,0.0
11852,307000 ,CR06  ,2022JJ00,0.0
11853,307000 ,CR06  ,2023JJ00,0.0
11854,307000 ,CR06  ,2024JJ00,0.0
11855,307000 ,CR06  ,2025JJ00,0.0
11856,307000 ,CR07  ,2007JJ00,0.0
11857,307000 ,CR07  ,2008JJ00,0.0
11858,307000 ,CR07  ,2009JJ00,0.0
11859,307000 ,CR07  ,2010JJ00,5.0
11860,307000 ,CR07  ,2011JJ00,0.0
11861,307000 ,CR07  ,2012JJ00,0.0
11862,307000 ,CR07  ,2013JJ00,0.0
11863,307000 ,CR07  ,2014JJ00,0.0
11864,307000 ,CR07  ,2015JJ00,0.0
11865,307000 ,CR07  ,2016JJ00,0.0
11866,307000 ,CR07  ,2017JJ00,5.0
11867,307000 ,CR07  ,2018JJ00,0.0
11868,307000 ,CR07  ,2019JJ00,0.0
11869,307000 ,CR07  ,2020JJ00,0.0
11870,307000 ,CR07  ,2021JJ00,0.0
11871,307000 ,CR07  ,2022JJ00,5.0
11872,307000 ,CR07  ,2023JJ00,0.0
11873,307000 ,CR07  ,2024JJ00,0.0
11874,307000 ,CR07  ,2025JJ00,0.0
11875,307000 ,CR08  ,2007JJ00,0.0
11876,307000 ,CR08  ,2008JJ00,0.0
11877,307000 ,CR08  ,2009JJ00,0.0
11878,307000 ,CR08  ,2010JJ00,0.0
11879,307000 ,CR08  ,2011JJ00,5.0
11880,307000 ,CR08  ,2012JJ00,5.0
11881,307000 ,CR08  ,2013JJ00,5.0
11882,307000 ,CR08  ,2014JJ00,0.0
11883,307000 ,CR08  ,2015JJ00,0.0
11884,307000 ,CR08  ,2016JJ00,5.0
11885,307000 ,CR08  ,2017JJ00,0.0
11886,307000 ,CR08  ,2018JJ00,0.0
11887,307000 ,CR08  ,2019JJ00,5.0
11888,307000 ,CR08  ,2020JJ00,5.0
11889,307000 ,CR08  ,2021JJ00,0.0
11890,307000 ,CR08  ,2022JJ00,0.0
11891,307000 ,CR08  ,2023JJ00,5.0
11892,307000 ,CR08  ,2024JJ00,5.0
11893,307000 ,CR08  ,2025JJ00,0.0
11894,307000 ,CR09  ,2007JJ00,0.0
11895,307000 ,CR09  ,2008JJ00,0.0
11896,307000 ,CR09  ,2009JJ00,0.0
11897,307000 ,CR09  ,2010JJ00,0.0
11898,307000 ,CR09  ,2011JJ00,0.0
11899,307000 ,CR09  ,2012JJ00,0.0
11900,307000 ,CR09  ,2013JJ00,0.0
11901,307000 ,CR09  ,2014JJ00,0.0
11902,307000 ,CR09  ,2015JJ00,0.0
11903,307000 ,CR09  ,2016JJ00,0.0
11904,307000 ,CR09  ,2017JJ00,0.0
11905,307000 ,CR09  ,2018JJ00,0.0
11906,307000 ,CR09  ,2019JJ00,0.0
11907,307000 ,CR09  ,2020JJ00,0.0
11908,307000 ,CR09  ,2021JJ00,0.0
11909,307000 ,CR09  ,2022JJ00,0.0
11910,307000 ,CR09  ,2023JJ00,0.0
11911,307000 ,CR09  ,2024JJ00,0.0
11912,307000 ,CR09  ,2025JJ00,0.0
11913,307000 ,CR10  ,2007JJ00,0.0
11914,307000 ,CR10  ,2008JJ00,0.0
11915,307000 ,CR10  ,2009JJ00,0.0
11916,307000 ,CR10  ,2010JJ00,0.0
11917,307000 ,CR10  ,2011JJ00,0.0
11918,307000 ,CR10  ,2012JJ00,0.0
11919,307000 ,CR10  ,2013JJ00,0.0
11920,307000 ,CR10  ,2014JJ00,0.0
11921,307000 ,CR10  ,2015JJ00,0.0
11922,307000 ,CR10  ,2016JJ00,0.0
11923,307000 ,CR10  ,2017JJ00,0.0
11924,307000 ,CR10  ,2018JJ00,0.0
11925,307000 ,CR10  ,2019JJ00,0.0
11926,307000 ,CR10  ,2020JJ00,0.0
11927,307000 ,CR10  ,2021JJ00,0.0
11928,307000 ,CR10  ,2022JJ00,0.0
11929,307000 ,CR10  ,2023JJ00,0.0
11930,307000 ,CR10  ,2024JJ00,0.0
11931,307000 ,CR10  ,2025JJ00,0.0
11932,307000 ,CR11  ,2007JJ00,0.0
11933,307000 ,CR11  ,2008JJ00,0.0
11934,307000 ,CR11  ,2009JJ00,0.0
11935,307000 ,CR11  ,2010JJ00,0.0
11936,307000 ,CR11  ,2011JJ00,0.0
11937,307000 ,CR11  ,2012JJ00,0.0
11938,307000 ,CR11  ,2013JJ00,0.0
11939,307000 ,CR11  ,2014JJ00,0.0
11940,307000 ,CR11  ,2015JJ00,0.0
11941,307000 ,CR11  ,2016JJ00,0.0
11942,307000 ,CR11  ,2017JJ00,0.0
11943,307000 ,CR11  ,2018JJ00,0.0
11944,307000 ,CR11  ,2019JJ00,5.0
11945,307000 ,CR11  ,2020JJ00,0.0
11946,307000 ,CR11  ,2021JJ00,0.0
11947,307000 ,CR11  ,2022JJ00,0.0
11948,307000 ,CR11  ,2023JJ00,0.0
11949,307000 ,CR11  ,2024JJ00,0.0
11950,307000 ,CR11  ,2025JJ00,0.0
11951,307000 ,CR12  ,2007JJ00,0.0
11952,307000 ,CR12  ,2008JJ00,0.0
11953,307000 ,CR12  ,2009JJ00,0.0
11954,307000 ,CR12  ,2010JJ00,0.0
11955,307000 ,CR12  ,2011JJ00,0.0
11956,307000 ,CR12  ,2012JJ00,0.0
11957,307000 ,CR12  ,2013JJ00,0.0
11958,307000 ,CR12  ,2014JJ00,0.0
11959,307000 ,CR12  ,2015JJ00,0.0
11960,307000 ,CR12  ,2016JJ00,0.0
11961,307000 ,CR12  ,2017JJ00,0.0
11962,307000 ,CR12  ,2018JJ00,0.0
11963,307000 ,CR12  ,2019JJ00,0.0
11964,307000 ,CR12  ,2020JJ00,0.0
11965,307000 ,CR12  ,2021JJ00,0.0
11966,307000 ,CR12  ,2022JJ00,0.0
11967,307000 ,CR12  ,2023JJ00,0.0
11968,307000 ,CR12  ,2024JJ00,0.0
11969,307000 ,CR12  ,2025JJ00,0.0
11970,307000 ,CR13  ,2007JJ00,0.0
11971,307000 ,CR13  ,2008JJ00,0.0
11972,307000 ,CR13  ,2009JJ00,0.0
11973,307000 ,CR13  ,2010JJ00,0.0
11974,307000 ,CR13  ,2011JJ00,0.0
11975,307000 ,CR13  ,2012JJ00,0.0
11976,307000 ,CR13  ,2013JJ00,0.0
11977,307000 ,CR13  ,2014JJ00,0.0
11978,307000 ,CR13  ,2015JJ00,0.0
11979,307000 ,CR13  ,2016JJ00,0.0
11980,307000 ,CR13  ,2017JJ00,0.0
11981,307000 ,CR13  ,2018JJ00,0.0
11982,307000 ,CR13  ,2019JJ00,0.0
11983,307000 ,CR13  ,2020JJ00,0.0
11984,307000 ,CR13  ,2021JJ00,0.0
11985,307000 ,CR13  ,2022JJ00,0.0
11986,307000 ,CR13  ,2023JJ00,0.0
11987,307000 ,CR13  ,2024JJ00,0.0
11988,307000 ,CR13  ,2025JJ00,0.0
11989,307000 ,CR14  ,2007JJ00,0.0
11990,307000 ,CR14  ,2008JJ00,0.0
11991,307000 ,CR14  ,2009JJ00,0.0
11992,307000 ,CR14  ,2010JJ00,0.0
11993,307000 ,CR14  ,2011JJ00,0.0
11994,307000 ,CR14  ,2012JJ00,0.0
11995,307000 ,CR14  ,2013JJ00,0.0
11996,307000 ,CR14  ,2014JJ00,0.0
11997,307000 ,CR14  ,2015JJ00,0.0
11998,307000 ,CR14  ,2016JJ00,0.0
11999,307000 ,CR14  ,2017JJ00,0.0
12000,307000 ,CR14  ,2018JJ00,0.0
12001,307000 ,CR14  ,2019JJ00,0.0
12002,307000 ,CR14  ,2020JJ00,0.0
12003,307000 ,CR14  ,2021JJ00,0.0
12004,307000 ,CR14  ,2022JJ00,0.0
12005,307000 ,CR14  ,2023JJ00,0.0
12006,307000 ,CR14  ,2024JJ00,0.0
12007,307000 ,CR14  ,2025JJ00,0.0
12008,307000 ,CR15  ,2007JJ00,0.0
12009,307000 ,CR15  ,2008JJ00,0.0
12010,307000 ,CR15  ,2009JJ00,0.0
12011,307000 ,CR15  ,2010JJ00,0.0
12012,307000 ,CR15  ,2011JJ00,0.0
12013,307000 ,CR15  ,2012JJ00,0.0
12014,307000 ,CR15  ,2013JJ00,0.0
12015,307000 ,CR15  ,2014JJ00,0.0
12016,307000 ,CR15  ,2015JJ00,0.0
12017,307000 ,CR15  ,2016JJ00,0.0
12018,307000 ,CR15  ,2017JJ00,0.0
12019,307000 ,CR15  ,2018JJ00,0.0
12020,307000 ,CR15  ,2019JJ00,0.0
12021,307000 ,CR15  ,2020JJ00,0.0
12022,307000 ,CR15  ,2021JJ00,0.0
12023,307000 ,CR15  ,2022JJ00,0.0
12024,307000 ,CR15  ,2023JJ00,0.0
12025,307000 ,CR15  ,2024JJ00,0.0
12026,307000 ,CR15  ,2025JJ00,0.0
12027,307000 ,CR16  ,2007JJ00,0.0
12028,307000 ,CR16  ,2008JJ00,0.0
12029,307000 ,CR16  ,2009JJ00,0.0
12030,307000 ,CR16  ,2010JJ00,0.0
12031,307000 ,CR16  ,2011JJ00,0.0
12032,307000 ,CR16  ,2012JJ00,0.0
12033,307000 ,CR16  ,2013JJ00,0.0
12034,307000 ,CR16  ,2014JJ00,0.0
12035,307000 ,CR16  ,2015JJ00,0.0
12036,307000 ,CR16  ,2016JJ00,0.0
12037,307000 ,CR16  ,2017JJ00,0.0
12038,307000 ,CR16  ,2018JJ00,0.0
12039,307000 ,CR16  ,2019JJ00,0.0
12040,307000 ,CR16  ,2020JJ00,0.0
12041,307000 ,CR16  ,2021JJ00,0.0
12042,307000 ,CR16  ,2022JJ00,0.0
12043,307000 ,CR16  ,2023JJ00,0.0
12044,307000 ,CR16  ,2024JJ00,0.0
12045,307000 ,CR16  ,2025JJ00,0.0
12046,307000 ,CR17  ,2007JJ00,0.0
12047,307000 ,CR17  ,2008JJ00,0.0
12048,307000 ,CR17  ,2009JJ00,0.0
12049,307000 ,CR17  ,2010JJ00,0.0
12050,307000 ,CR17  ,2011JJ00,0.0
12051,307000 ,CR17  ,2012JJ00,0.0
12052,307000 ,CR17  ,2013JJ00,5.0
12053,307000 ,CR17  ,2014JJ00,0.0
12054,307000 ,CR17  ,2015JJ00,0.0
12055,307000 ,CR17  ,2016JJ00,0.0
12056,307000 ,CR17  ,2017JJ00,0.0
12057,307000 ,CR17  ,2018JJ00,0.0
12058,307000 ,CR17  ,2019JJ00,0.0
12059,307000 ,CR17  ,2020JJ00,0.0
12060,307000 ,CR17  ,2021JJ00,0.0
12061,307000 ,CR17  ,2022JJ00,0.0
12062,307000 ,CR17  ,2023JJ00,0.0
12063,307000 ,CR17  ,2024JJ00,0.0
12064,307000 ,CR17  ,2025JJ00,0.0
12065,307000 ,CR18  ,2007JJ00,0.0
12066,307000 ,CR18  ,2008JJ00,0.0
12067,307000 ,CR18  ,2009JJ00,0.0
12068,307000 ,CR18  ,2010JJ00,0.0
12069,307000 ,CR18  ,2011JJ00,5.0
12070,307000 ,CR18  ,2012JJ00,5.0
12071,307000 ,CR18  ,2013JJ00,5.0
12072,307000 ,CR18  ,2014JJ00,0.0
