ID,BedrijfstakkenBranchesSBI2008,RegioS,Perioden,BanenVanWerknemersInDecember_1
212226,300014 ,CR03  ,2016JJ00,5.0
212227,300014 ,CR03  ,2017JJ00,5.1
212228,300014 ,CR03  ,2018JJ00,5.7
212229,300014 ,CR03  ,2019JJ00,5.2
212230,300014 ,CR03  ,2020JJ00,4.8
212231,300014 ,CR03  ,2021JJ00,5.0
212232,300014 ,CR03  ,2022JJ00,5.3
212233,300014 ,CR03  ,2023JJ00,5.2
212234,300014 ,CR03  ,2024JJ00,5.4
212235,300014 ,CR04  ,2010JJ00,3.6
212236,300014 ,CR04  ,2011JJ00,3.6
212237,300014 ,CR04  ,2012JJ00,3.4
212238,300014 ,CR04  ,2013JJ00,3.4
212239,300014 ,CR04  ,2014JJ00,3.2
212240,300014 ,CR04  ,2015JJ00,3.2
212241,300014 ,CR04  ,2016JJ00,3.4
212242,300014 ,CR04  ,2017JJ00,3.4
212243,300014 ,CR04  ,2018JJ00,3.3
212244,300014 ,CR04  ,2019JJ00,3.3
212245,300014 ,CR04  ,2020JJ00,3.2
212246,300014 ,CR04  ,2021JJ00,3.3
212247,300014 ,CR04  ,2022JJ00,3.5
212248,300014 ,CR04  ,2023JJ00,3.6
212249,300014 ,CR04  ,2024JJ00,3.7
212250,300014 ,CR05  ,2010JJ00,1.7
212251,300014 ,CR05  ,2011JJ00,1.7
212252,300014 ,CR05  ,2012JJ00,1.6
212253,300014 ,CR05  ,2013JJ00,1.7
212254,300014 ,CR05  ,2014JJ00,1.9
212255,300014 ,CR05  ,2015JJ00,1.8
212256,300014 ,CR05  ,2016JJ00,1.9
212257,300014 ,CR05  ,2017JJ00,1.9
212258,300014 ,CR05  ,2018JJ00,1.9
212259,300014 ,CR05  ,2019JJ00,2.5
212260,300014 ,CR05  ,2020JJ00,2.4
212261,300014 ,CR05  ,2021JJ00,2.4
212262,300014 ,CR05  ,2022JJ00,1.9
212263,300014 ,CR05  ,2023JJ00,1.9
212264,300014 ,CR05  ,2024JJ00,2.1
212265,300014 ,CR06  ,2010JJ00,3.7
212266,300014 ,CR06  ,2011JJ00,3.7
212267,300014 ,CR06  ,2012JJ00,3.6
212268,300014 ,CR06  ,2013JJ00,3.3
212269,300014 ,CR06  ,2014JJ00,3.1
212270,300014 ,CR06  ,2015JJ00,3.0
212271,300014 ,CR06  ,2016JJ00,3.0
212272,300014 ,CR06  ,2017JJ00,2.9
212273,300014 ,CR06  ,2018JJ00,2.9
212274,300014 ,CR06  ,2019JJ00,2.9
212275,300014 ,CR06  ,2020JJ00,2.8
212276,300014 ,CR06  ,2021JJ00,2.7
212277,300014 ,CR06  ,2022JJ00,2.8
212278,300014 ,CR06  ,2023JJ00,2.8
212279,300014 ,CR06  ,2024JJ00,2.9
212280,300014 ,CR07  ,2010JJ00,3.3
212281,300014 ,CR07  ,2011JJ00,3.3
212282,300014 ,CR07  ,2012JJ00,3.0
212283,300014 ,CR07  ,2013JJ00,3.1
212284,300014 ,CR07  ,2014JJ00,2.8
212285,300014 ,CR07  ,2015JJ00,2.6
212286,300014 ,CR07  ,2016JJ00,2.6
212287,300014 ,CR07  ,2017JJ00,2.8
212288,300014 ,CR07  ,2018JJ00,2.7
212289,300014 ,CR07  ,2019JJ00,2.7
212290,300014 ,CR07  ,2020JJ00,2.5
212291,300014 ,CR07  ,2021JJ00,2.5
212292,300014 ,CR07  ,2022JJ00,2.7
212293,300014 ,CR07  ,2023JJ00,2.9
212294,300014 ,CR07  ,2024JJ00,3.1
212295,300014 ,CR08  ,2010JJ00,1.6
212296,300014 ,CR08  ,2011JJ00,
212297,300014 ,CR08  ,2012JJ00,1.6
212298,300014 ,CR08  ,2013JJ00,1.5
212299,300014 ,CR08  ,2014JJ00,1.5
212300,300014 ,CR08  ,2015JJ00,1.6
212301,300014 ,CR08  ,2016JJ00,1.8
212302,300014 ,CR08  ,2017JJ00,2.0
212303,300014 ,CR08  ,2018JJ00,1.9
212304,300014 ,CR08  ,2019JJ00,2.0
212305,300014 ,CR08  ,2020JJ00,1.8
212306,300014 ,CR08  ,2021JJ00,1.9
212307,300014 ,CR08  ,2022JJ00,2.0
212308,300014 ,CR08  ,2023JJ00,1.9
212309,300014 ,CR08  ,2024JJ00,2.1
212310,300014 ,CR09  ,2010JJ00,1.6
212311,300014 ,CR09  ,2011JJ00,1.6
212312,300014 ,CR09  ,2012JJ00,1.6
212313,300014 ,CR09  ,2013JJ00,1.5
212314,300014 ,CR09  ,2014JJ00,1.4
212315,300014 ,CR09  ,2015JJ00,1.4
212316,300014 ,CR09  ,2016JJ00,1.5
212317,300014 ,CR09  ,2017JJ00,1.5
212318,300014 ,CR09  ,2018JJ00,1.4
212319,300014 ,CR09  ,2019JJ00,1.3
212320,300014 ,CR09  ,2020JJ00,1.2
212321,300014 ,CR09  ,2021JJ00,1.2
212322,300014 ,CR09  ,2022JJ00,1.3
212323,300014 ,CR09  ,2023JJ00,1.3
212324,300014 ,CR09  ,2024JJ00,1.3
212325,300014 ,CR10  ,2010JJ00,5.0
212326,300014 ,CR10  ,2011JJ00,4.6
212327,300014 ,CR10  ,2012JJ00,4.9
212328,300014 ,CR10  ,2013JJ00,4.3
212329,300014 ,CR10  ,2014JJ00,4.9
212330,300014 ,CR10  ,2015JJ00,4.8
212331,300014 ,CR10  ,2016JJ00,4.9
212332,300014 ,CR10  ,2017JJ00,5.2
212333,300014 ,CR10  ,2018JJ00,5.4
212334,300014 ,CR10  ,2019JJ00,5.7
212335,300014 ,CR10  ,2020JJ00,5.1
212336,300014 ,CR10  ,2021JJ00,5.2
212337,300014 ,CR10  ,2022JJ00,5.7
212338,300014 ,CR10  ,2023JJ00,6.1
212339,300014 ,CR10  ,2024JJ00,5.7
212340,300014 ,CR11  ,2010JJ00,2.7
212341,300014 ,CR11  ,2011JJ00,2.7
212342,300014 ,CR11  ,2012JJ00,2.2
212343,300014 ,CR11  ,2013JJ00,2.0
212344,300014 ,CR11  ,2014JJ00,2.1
212345,300014 ,CR11  ,2015JJ00,2.2
212346,300014 ,CR11  ,2016JJ00,2.1
212347,300014 ,CR11  ,2017JJ00,2.3
212348,300014 ,CR11  ,2018JJ00,2.3
212349,300014 ,CR11  ,2019JJ00,2.5
212350,300014 ,CR11  ,2020JJ00,2.3
212351,300014 ,CR11  ,2021JJ00,2.5
212352,300014 ,CR11  ,2022JJ00,2.6
212353,300014 ,CR11  ,2023JJ00,2.7
212354,300014 ,CR11  ,2024JJ00,2.7
212355,300014 ,CR12  ,2010JJ00,8.2
212356,300014 ,CR12  ,2011JJ00,8.4
212357,300014 ,CR12  ,2012JJ00,7.8
212358,300014 ,CR12  ,2013JJ00,7.2
212359,300014 ,CR12  ,2014JJ00,7.2
212360,300014 ,CR12  ,2015JJ00,7.0
212361,300014 ,CR12  ,2016JJ00,7.2
212362,300014 ,CR12  ,2017JJ00,7.5
212363,300014 ,CR12  ,2018JJ00,7.7
212364,300014 ,CR12  ,2019JJ00,7.3
212365,300014 ,CR12  ,2020JJ00,6.5
212366,300014 ,CR12  ,2021JJ00,7.2
212367,300014 ,CR12  ,2022JJ00,7.3
212368,300014 ,CR12  ,2023JJ00,7.6
212369,300014 ,CR12  ,2024JJ00,7.6
212370,300014 ,CR13  ,2010JJ00,11.5
212371,300014 ,CR13  ,2011JJ00,11.6
212372,300014 ,CR13  ,2012JJ00,11.1
212373,300014 ,CR13  ,2013JJ00,11.1
212374,300014 ,CR13  ,2014JJ00,11.2
212375,300014 ,CR13  ,2015JJ00,11.1
212376,300014 ,CR13  ,2016JJ00,11.1
212377,300014 ,CR13  ,2017JJ00,11.3
212378,300014 ,CR13  ,2018JJ00,11.6
212379,300014 ,CR13  ,2019JJ00,11.9
212380,300014 ,CR13  ,2020JJ00,10.3
212381,300014 ,CR13  ,2021JJ00,10.9
212382,300014 ,CR13  ,2022JJ00,11.5
212383,300014 ,CR13  ,2023JJ00,11.7
212384,300014 ,CR13  ,2024JJ00,12.2
212385,300014 ,CR14  ,2010JJ00,4.6
212386,300014 ,CR14  ,2011JJ00,4.8
212387,300014 ,CR14  ,2012JJ00,4.4
212388,300014 ,CR14  ,2013JJ00,4.3
212389,300014 ,CR14  ,2014JJ00,4.4
212390,300014 ,CR14  ,2015JJ00,4.2
212391,300014 ,CR14  ,2016JJ00,4.2
212392,300014 ,CR14  ,2017JJ00,4.4
212393,300014 ,CR14  ,2018JJ00,4.3
212394,300014 ,CR14  ,2019JJ00,4.3
212395,300014 ,CR14  ,2020JJ00,3.8
212396,300014 ,CR14  ,2021JJ00,3.8
212397,300014 ,CR14  ,2022JJ00,4.1
212398,300014 ,CR14  ,2023JJ00,4.3
212399,300014 ,CR14  ,2024JJ00,4.2
212400,300014 ,CR15  ,2010JJ00,13.6
212401,300014 ,CR15  ,2011JJ00,13.3
212402,300014 ,CR15  ,2012JJ00,13.1
212403,300014 ,CR15  ,2013JJ00,12.3
212404,300014 ,CR15  ,2014JJ00,12.7
212405,300014 ,CR15  ,2015JJ00,12.5
212406,300014 ,CR15  ,2016JJ00,12.3
212407,300014 ,CR15  ,2017JJ00,12.2
212408,300014 ,CR15  ,2018JJ00,12.5
212409,300014 ,CR15  ,2019JJ00,12.5
212410,300014 ,CR15  ,2020JJ00,11.5
212411,300014 ,CR15  ,2021JJ00,12.0
212412,300014 ,CR15  ,2022JJ00,12.7
212413,300014 ,CR15  ,2023JJ00,12.7
212414,300014 ,CR15  ,2024JJ00,13.3
212415,300014 ,CR16  ,2010JJ00,2.9
212416,300014 ,CR16  ,2011JJ00,3.0
212417,300014 ,CR16  ,2012JJ00,2.9
212418,300014 ,CR16  ,2013JJ00,2.7
212419,300014 ,CR16  ,2014JJ00,2.7
212420,300014 ,CR16  ,2015JJ00,2.8
212421,300014 ,CR16  ,2016JJ00,3.1
212422,300014 ,CR16  ,2017JJ00,3.1
212423,300014 ,CR16  ,2018JJ00,3.1
212424,300014 ,CR16  ,2019JJ00,2.9
212425,300014 ,CR16  ,2020JJ00,2.5
212426,300014 ,CR16  ,2021JJ00,2.5
212427,300014 ,CR16  ,2022JJ00,2.5
212428,300014 ,CR16  ,2023JJ00,2.5
212429,300014 ,CR16  ,2024JJ00,2.5
212430,300014 ,CR17  ,2010JJ00,32.6
212431,300014 ,CR17  ,2011JJ00,31.4
212432,300014 ,CR17  ,2012JJ00,30.4
212433,300014 ,CR17  ,2013JJ00,28.5
212434,300014 ,CR17  ,2014JJ00,29.5
212435,300014 ,CR17  ,2015JJ00,29.7
212436,300014 ,CR17  ,2016JJ00,29.9
212437,300014 ,CR17  ,2017JJ00,31.1
212438,300014 ,CR17  ,2018JJ00,31.6
212439,300014 ,CR17  ,2019JJ00,32.6
212440,300014 ,CR17  ,2020JJ00,31.8
212441,300014 ,CR17  ,2021JJ00,33.3
212442,300014 ,CR17  ,2022JJ00,34.6
212443,300014 ,CR17  ,2023JJ00,37.1
212444,300014 ,CR17  ,2024JJ00,38.9
212445,300014 ,CR18  ,2010JJ00,3.8
212446,300014 ,CR18  ,2011JJ00,3.8
212447,300014 ,CR18  ,2012JJ00,3.7
212448,300014 ,CR18  ,2013JJ00,3.6
212449,300014 ,CR18  ,2014JJ00,3.8
212450,300014 ,CR18  ,2015JJ00,3.9
212451,300014 ,CR18  ,2016JJ00,4.1
212452,300014 ,CR18  ,2017JJ00,3.8
212453,300014 ,CR18  ,2018JJ00,3.7
212454,300014 ,CR18  ,2019JJ00,3.7
212455,300014 ,CR18  ,2020JJ00,3.2
212456,300014 ,CR18  ,2021JJ00,3.4
212457,300014 ,CR18  ,2022JJ00,3.7
212458,300014 ,CR18  ,2023JJ00,3.7
212459,300014 ,CR18  ,2024JJ00,3.7
212460,300014 ,CR19  ,2010JJ00,3.8
212461,300014 ,CR19  ,2011JJ00,3.9
212462,300014 ,CR19  ,2012JJ00,3.7
212463,300014 ,CR19  ,2013JJ00,3.7
212464,300014 ,CR19  ,2014JJ00,3.7
212465,300014 ,CR19  ,2015JJ00,3.7
212466,300014 ,CR19  ,2016JJ00,3.6
212467,300014 ,CR19  ,2017JJ00,3.7
212468,300014 ,CR19  ,2018JJ00,3.7
212469,300014 ,CR19  ,2019JJ00,3.7
212470,300014 ,CR19  ,2020JJ00,3.3
212471,300014 ,CR19  ,2021JJ00,3.3
212472,300014 ,CR19  ,2022JJ00,3.5
212473,300014 ,CR19  ,2023JJ00,3.9
212474,300014 ,CR19  ,2024JJ00,3.9
212475,300014 ,CR20  ,2010JJ00,2.5
212476,300014 ,CR20  ,2011JJ00,2.5
212477,300014 ,CR20  ,2012JJ00,2.4
212478,300014 ,CR20  ,2013JJ00,2.2
212479,300014 ,CR20  ,2014JJ00,2.2
212480,300014 ,CR20  ,2015JJ00,2.3
212481,300014 ,CR20  ,2016JJ00,2.3
212482,300014 ,CR20  ,2017JJ00,2.4
212483,300014 ,CR20  ,2018JJ00,2.6
212484,300014 ,CR20  ,2019JJ00,2.6
212485,300014 ,CR20  ,2020JJ00,2.3
212486,300014 ,CR20  ,2021JJ00,2.3
212487,300014 ,CR20  ,2022JJ00,2.5
212488,300014 ,CR20  ,2023JJ00,2.4
212489,300014 ,CR20  ,2024JJ00,2.5
212490,300014 ,CR21  ,2010JJ00,5.6
212491,300014 ,CR21  ,2011JJ00,5.3
212492,300014 ,CR21  ,2012JJ00,5.1
212493,300014 ,CR21  ,2013JJ00,4.6
212494,300014 ,CR21  ,2014JJ00,4.7
212495,300014 ,CR21  ,2015JJ00,4.6
212496,300014 ,CR21  ,2016JJ00,4.7
212497,300014 ,CR21  ,2017JJ00,4.9
212498,300014 ,CR21  ,2018JJ00,5.1
212499,300014 ,CR21  ,2019JJ00,4.8
212500,300014 ,CR21  ,2020JJ00,4.3
212501,300014 ,CR21  ,2021JJ00,4.4
212502,300014 ,CR21  ,2022JJ00,4.6
212503,300014 ,CR21  ,2023JJ00,3.8
212504,300014 ,CR21  ,2024JJ00,3.8
212505,300014 ,CR22  ,2010JJ00,1.6
212506,300014 ,CR22  ,2011JJ00,1.6
212507,300014 ,CR22  ,2012JJ00,1.6
212508,300014 ,CR22  ,2013JJ00,1.5
212509,300014 ,CR22  ,2014JJ00,1.7
212510,300014 ,CR22  ,2015JJ00,1.6
212511,300014 ,CR22  ,2016JJ00,1.5
212512,300014 ,CR22  ,2017JJ00,1.5
212513,300014 ,CR22  ,2018JJ00,1.6
212514,300014 ,CR22  ,2019JJ00,1.6
212515,300014 ,CR22  ,2020JJ00,1.6
212516,300014 ,CR22  ,2021JJ00,1.5
212517,300014 ,CR22  ,2022JJ00,1.8
212518,300014 ,CR22  ,2023JJ00,1.9
212519,300014 ,CR22  ,2024JJ00,1.9
212520,300014 ,CR23  ,2010JJ00,31.6
212521,300014 ,CR23  ,2011JJ00,30.9
212522,300014 ,CR23  ,2012JJ00,30.8
212523,300014 ,CR23  ,2013JJ00,29.8
212524,300014 ,CR23  ,2014JJ00,31.4
212525,300014 ,CR23  ,2015JJ00,31.0
212526,300014 ,CR23  ,2016JJ00,32.2
212527,300014 ,CR23  ,2017JJ00,33.6
212528,300014 ,CR23  ,2018JJ00,34.9
212529,300014 ,CR23  ,2019JJ00,36.6
212530,300014 ,CR23  ,2020JJ00,33.7
212531,300014 ,CR23  ,2021JJ00,36.6
212532,300014 ,CR23  ,2022JJ00,38.1
212533,300014 ,CR23  ,2023JJ00,39.5
212534,300014 ,CR23  ,2024JJ00,40.8
212535,300014 ,CR24  ,2010JJ00,5.3
212536,300014 ,CR24  ,2011JJ00,5.2
212537,300014 ,CR24  ,2012JJ00,4.8
212538,300014 ,CR24  ,2013JJ00,4.8
212539,300014 ,CR24  ,2014JJ00,4.6
212540,300014 ,CR24  ,2015JJ00,4.6
212541,300014 ,CR24  ,2016JJ00,4.6
212542,300014 ,CR24  ,2017JJ00,4.9
212543,300014 ,CR24  ,2018JJ00,5.0
212544,300014 ,CR24  ,2019JJ00,4.9
212545,300014 ,CR24  ,2020JJ00,4.2
212546,300014 ,CR24  ,2021JJ00,4.6
212547,300014 ,CR24  ,2022JJ00,4.8
212548,300014 ,CR24  ,2023JJ00,4.5
212549,300014 ,CR24  ,2024JJ00,4.7
212550,300014 ,CR25  ,2010JJ00,6.3
212551,300014 ,CR25  ,2011JJ00,5.9
212552,300014 ,CR25  ,2012JJ00,5.6
212553,300014 ,CR25  ,2013JJ00,5.6
212554,300014 ,CR25  ,2014JJ00,5.7
212555,300014 ,CR25  ,2015JJ00,5.8
212556,300014 ,CR25  ,2016JJ00,5.6
212557,300014 ,CR25  ,2017JJ00,5.8
212558,300014 ,CR25  ,2018JJ00,6.1
212559,300014 ,CR25  ,2019JJ00,6.0
212560,300014 ,CR25  ,2020JJ00,5.4
212561,300014 ,CR25  ,2021JJ00,5.4
212562,300014 ,CR25  ,2022JJ00,5.7
212563,300014 ,CR25  ,2023JJ00,5.8
212564,300014 ,CR25  ,2024JJ00,6.0
212565,300014 ,CR26  ,2010JJ00,25.3
212566,300014 ,CR26  ,2011JJ00,24.7
212567,300014 ,CR26  ,2012JJ00,22.5
212568,300014 ,CR26  ,2013JJ00,22.1
212569,300014 ,CR26  ,2014JJ00,22.0
212570,300014 ,CR26  ,2015JJ00,22.5
212571,300014 ,CR26  ,2016JJ00,21.8
212572,300014 ,CR26  ,2017JJ00,21.7
212573,300014 ,CR26  ,2018JJ00,22.3
212574,300014 ,CR26  ,2019JJ00,22.6
212575,300014 ,CR26  ,2020JJ00,22.1
212576,300014 ,CR26  ,2021JJ00,23.1
212577,300014 ,CR26  ,2022JJ00,24.0
212578,300014 ,CR26  ,2023JJ00,24.0
212579,300014 ,CR26  ,2024JJ00,24.2
212580,300014 ,CR27  ,2010JJ00,3.0
212581,300014 ,CR27  ,2011JJ00,2.9
212582,300014 ,CR27  ,2012JJ00,2.9
212583,300014 ,CR27  ,2013JJ00,2.9
212584,300014 ,CR27  ,2014JJ00,3.0
212585,300014 ,CR27  ,2015JJ00,2.9
212586,300014 ,CR27  ,2016JJ00,3.1
212587,300014 ,CR27  ,2017JJ00,3.4
212588,300014 ,CR27  ,2018JJ00,3.3
212589,300014 ,CR27  ,2019JJ00,3.3
212590,300014 ,CR27  ,2020JJ00,2.9
212591,300014 ,CR27  ,2021JJ00,2.9
212592,300014 ,CR27  ,2022JJ00,3.3
212593,300014 ,CR27  ,2023JJ00,3.2
212594,300014 ,CR27  ,2024JJ00,3.3
212595,300014 ,CR28  ,2010JJ00,3.8
212596,300014 ,CR28  ,2011JJ00,3.8
212597,300014 ,CR28  ,2012JJ00,3.8
212598,300014 ,CR28  ,2013JJ00,3.7
212599,300014 ,CR28  ,2014JJ00,3.7
212600,300014 ,CR28  ,2015JJ00,3.8
212601,300014 ,CR28  ,2016JJ00,3.4
212602,300014 ,CR28  ,2017JJ00,3.5
212603,300014 ,CR28  ,2018JJ00,3.4
212604,300014 ,CR28  ,2019JJ00,3.6
212605,300014 ,CR28  ,2020JJ00,3.2
212606,300014 ,CR28  ,2021JJ00,3.4
212607,300014 ,CR28  ,2022JJ00,3.5
212608,300014 ,CR28  ,2023JJ00,3.3
212609,300014 ,CR28  ,2024JJ00,3.5
212610,300014 ,CR29  ,2010JJ00,25.2
212611,300014 ,CR29  ,2011JJ00,23.3
212612,300014 ,CR29  ,2012JJ00,22.6
212613,300014 ,CR29  ,2013JJ00,23.5
212614,300014 ,CR29  ,2014JJ00,19.1
212615,300014 ,CR29  ,2015JJ00,18.8
212616,300014 ,CR29  ,2016JJ00,19.7
212617,300014 ,CR29  ,2017JJ00,20.6
212618,300014 ,CR29  ,2018JJ00,21.1
212619,300014 ,CR29  ,2019JJ00,20.7
212620,300014 ,CR29  ,2020JJ00,18.3
212621,300014 ,CR29  ,2021JJ00,19.0
212622,300014 ,CR29  ,2022JJ00,20.3
212623,300014 ,CR29  ,2023JJ00,20.1
212624,300014 ,CR29  ,2024JJ00,20.7
212625,300014 ,CR30  ,2010JJ00,4.2
212626,300014 ,CR30  ,2011JJ00,4.7
212627,300014 ,CR30  ,2012JJ00,5.3
212628,300014 ,CR30  ,2013JJ00,5.1
212629,300014 ,CR30  ,2014JJ00,4.1
212630,300014 ,CR30  ,2015JJ00,3.7
212631,300014 ,CR30  ,2016JJ00,4.0
212632,300014 ,CR30  ,2017JJ00,4.1
212633,300014 ,CR30  ,2018JJ00,4.1
212634,300014 ,CR30  ,2019JJ00,3.9
212635,300014 ,CR30  ,2020JJ00,3.7
212636,300014 ,CR30  ,2021JJ00,3.6
212637,300014 ,CR30  ,2022JJ00,3.6
212638,300014 ,CR30  ,2023JJ00,3.7
212639,300014 ,CR30  ,2024JJ00,3.8
212640,300014 ,CR31  ,2010JJ00,0.8
212641,300014 ,CR31  ,2011JJ00,0.8
212642,300014 ,CR31  ,2012JJ00,0.8
212643,300014 ,CR31  ,2013JJ00,0.9
212644,300014 ,CR31  ,2014JJ00,0.8
212645,300014 ,CR31  ,2015JJ00,0.7
212646,300014 ,CR31  ,2016JJ00,0.7
212647,300014 ,CR31  ,2017JJ00,0.7
212648,300014 ,CR31  ,2018JJ00,0.7
212649,300014 ,CR31  ,2019JJ00,0.7
212650,300014 ,CR31  ,2020JJ00,0.7
212651,300014 ,CR31  ,2021JJ00,0.7
212652,300014 ,CR31  ,2022JJ00,0.8
212653,300014 ,CR31  ,2023JJ00,0.8
212654,300014 ,CR31  ,2024JJ00,0.7
212655,300014 ,CR32  ,2010JJ00,3.8
212656,300014 ,CR32  ,2011JJ00,3.4
212657,300014 ,CR32  ,2012JJ00,3.2
212658,300014 ,CR32  ,2013JJ00,3.1
212659,300014 ,CR32  ,2014JJ00,3.1
212660,300014 ,CR32  ,2015JJ00,3.1
212661,300014 ,CR32  ,2016JJ00,3.1
212662,300014 ,CR32  ,2017JJ00,3.2
212663,300014 ,CR32  ,2018JJ00,3.0
212664,300014 ,CR32  ,2019JJ00,3.0
212665,300014 ,CR32  ,2020JJ00,2.7
212666,300014 ,CR32  ,2021JJ00,2.9
212667,300014 ,CR32  ,2022JJ00,2.9
212668,300014 ,CR32  ,2023JJ00,3.1
212669,300014 ,CR32  ,2024JJ00,3.3
212670,300014 ,CR33  ,2010JJ00,8.3
212671,300014 ,CR33  ,2011JJ00,8.2
212672,300014 ,CR33  ,2012JJ00,8.1
212673,300014 ,CR33  ,2013JJ00,7.6
212674,300014 ,CR33  ,2014JJ00,7.0
212675,300014 ,CR33  ,2015JJ00,6.9
212676,300014 ,CR33  ,2016JJ00,7.1
212677,300014 ,CR33  ,2017JJ00,7.2
212678,300014 ,CR33  ,2018JJ00,7.3
212679,300014 ,CR33  ,2019JJ00,7.5
212680,300014 ,CR33  ,2020JJ00,6.9
212681,300014 ,CR33  ,2021JJ00,7.1
212682,300014 ,CR33  ,2022JJ00,7.2
212683,300014 ,CR33  ,2023JJ00,7.3
212684,300014 ,CR33  ,2024JJ00,7.5
212685,300014 ,CR34  ,2010JJ00,8.9
212686,300014 ,CR34  ,2011JJ00,8.1
212687,300014 ,CR34  ,2012JJ00,8.5
212688,300014 ,CR34  ,2013JJ00,8.2
212689,300014 ,CR34  ,2014JJ00,7.8
212690,300014 ,CR34  ,2015JJ00,7.8
212691,300014 ,CR34  ,2016JJ00,8.2
212692,300014 ,CR34  ,2017JJ00,8.6
212693,300014 ,CR34  ,2018JJ00,9.2
212694,300014 ,CR34  ,2019JJ00,9.3
212695,300014 ,CR34  ,2020JJ00,8.5
212696,300014 ,CR34  ,2021JJ00,8.9
212697,300014 ,CR34  ,2022JJ00,9.6
212698,300014 ,CR34  ,2023JJ00,10.2
212699,300014 ,CR34  ,2024JJ00,10.2
212700,300014 ,CR35  ,2010JJ00,9.5
212701,300014 ,CR35  ,2011JJ00,8.5
212702,300014 ,CR35  ,2012JJ00,8.7
212703,300014 ,CR35  ,2013JJ00,8.2
212704,300014 ,CR35  ,2014JJ00,8.4
212705,300014 ,CR35  ,2015JJ00,8.3
212706,300014 ,CR35  ,2016JJ00,8.4
212707,300014 ,CR35  ,2017JJ00,8.6
212708,300014 ,CR35  ,2018JJ00,8.6
212709,300014 ,CR35  ,2019JJ00,9.3
212710,300014 ,CR35  ,2020JJ00,8.3
212711,300014 ,CR35  ,2021JJ00,8.7
212712,300014 ,CR35  ,2022JJ00,8.8
212713,300014 ,CR35  ,2023JJ00,9.1
212714,300014 ,CR35  ,2024JJ00,9.4
212715,300014 ,CR36  ,2010JJ00,10.6
212716,300014 ,CR36  ,2011JJ00,10.4
212717,300014 ,CR36  ,2012JJ00,9.7
212718,300014 ,CR36  ,2013JJ00,9.3
212719,300014 ,CR36  ,2014JJ00,9.2
212720,300014 ,CR36  ,2015JJ00,9.7
212721,300014 ,CR36  ,2016JJ00,10.1
212722,300014 ,CR36  ,2017JJ00,10.1
212723,300014 ,CR36  ,2018JJ00,10.4
212724,300014 ,CR36  ,2019JJ00,10.0
212725,300014 ,CR36  ,2020JJ00,9.1
212726,300014 ,CR36  ,2021JJ00,9.5
212727,300014 ,CR36  ,2022JJ00,9.8
212728,300014 ,CR36  ,2023JJ00,9.9
212729,300014 ,CR36  ,2024JJ00,10.0
212730,300014 ,CR37  ,2010JJ00,4.0
212731,300014 ,CR37  ,2011JJ00,3.9
212732,300014 ,CR37  ,2012JJ00,3.7
212733,300014 ,CR37  ,2013JJ00,3.4
212734,300014 ,CR37  ,2014JJ00,3.4
212735,300014 ,CR37  ,2015JJ00,3.3
212736,300014 ,CR37  ,2016JJ00,3.2
212737,300014 ,CR37  ,2017JJ00,3.3
212738,300014 ,CR37  ,2018JJ00,3.4
212739,300014 ,CR37  ,2019JJ00,3.5
212740,300014 ,CR37  ,2020JJ00,3.1
212741,300014 ,CR37  ,2021JJ00,3.3
212742,300014 ,CR37  ,2022JJ00,3.7
212743,300014 ,CR37  ,2023JJ00,3.8
212744,300014 ,CR37  ,2024JJ00,3.9
212745,300014 ,CR38  ,2010JJ00,2.8
212746,300014 ,CR38  ,2011JJ00,
212747,300014 ,CR38  ,2012JJ00,2.7
212748,300014 ,CR38  ,2013JJ00,2.7
212749,300014 ,CR38  ,2014JJ00,2.6
212750,300014 ,CR38  ,2015JJ00,2.4
212751,300014 ,CR38  ,2016JJ00,2.6
212752,300014 ,CR38  ,2017JJ00,2.6
212753,300014 ,CR38  ,2018JJ00,2.7
212754,300014 ,CR38  ,2019JJ00,2.6
212755,300014 ,CR38  ,2020JJ00,2.4
212756,300014 ,CR38  ,2021JJ00,2.5
212757,300014 ,CR38  ,2022JJ00,2.6
212758,300014 ,CR38  ,2023JJ00,2.7
212759,300014 ,CR38  ,2024JJ00,3.0
212760,300014 ,CR39  ,2010JJ00,7.8
212761,300014 ,CR39  ,2011JJ00,7.6
212762,300014 ,CR39  ,2012JJ00,8.0
212763,300014 ,CR39  ,2013JJ00,7.4
212764,300014 ,CR39  ,2014JJ00,7.1
212765,300014 ,CR39  ,2015JJ00,7.0
212766,300014 ,CR39  ,2016JJ00,7.0
212767,300014 ,CR39  ,2017JJ00,7.4
212768,300014 ,CR39  ,2018JJ00,7.7
212769,300014 ,CR39  ,2019JJ00,8.0
212770,300014 ,CR39  ,2020JJ00,7.2
212771,300014 ,CR39  ,2021JJ00,7.5
212772,300014 ,CR39  ,2022JJ00,8.2
212773,300014 ,CR39  ,2023JJ00,8.1
212774,300014 ,CR39  ,2024JJ00,8.1
212775,300014 ,CR40  ,2010JJ00,5.5
212776,300014 ,CR40  ,2011JJ00,5.1
212777,300014 ,CR40  ,2012JJ00,5.0
212778,300014 ,CR40  ,2013JJ00,4.9
212779,300014 ,CR40  ,2014JJ00,4.6
212780,300014 ,CR40  ,2015JJ00,4.9
212781,300014 ,CR40  ,2016JJ00,4.8
212782,300014 ,CR40  ,2017JJ00,4.6
212783,300014 ,CR40  ,2018JJ00,4.6
