target_year,ZE2020,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
2022,2705,200,221,608,85,44,95,403,203,265,2124
2022,2706,354,365,971,164,194,216,757,511,514,4046
2022,2707,186,160,573,69,87,90,405,187,254,2011
2022,2708,217,73,223,27,27,38,169,89,120,983
2022,2709,121,76,170,37,15,27,129,46,79,700
2022,2710,117,87,281,26,24,29,178,94,117,953
2022,2711,371,485,1439,286,242,250,1291,718,741,5823
2022,2712,136,78,283,38,32,31,149,72,142,961
2022,2713,294,179,503,44,74,71,325,158,272,1920
2022,2714,173,175,665,60,52,58,310,134,216,1843
2022,2715,168,139,373,44,58,114,260,133,195,1484
2022,2716,81,74,163,20,22,31,125,66,84,666
2022,2717,154,136,407,60,56,95,289,113,188,1498
2022,2718,187,118,395,37,36,49,199,101,180,1302
2022,2801,48,38,101,13,12,11,70,39,52,384
2022,2802,104,62,245,17,45,41,168,71,104,857
2022,2803,68,91,216,25,28,13,160,56,94,751
2022,2804,493,662,1808,354,305,352,1596,885,981,7436
2022,2805,146,113,412,47,81,100,323,171,255,1648
2022,2806,83,56,177,10,29,30,141,61,79,666
2022,2807,140,145,372,29,57,68,276,111,184,1382
2022,2808,188,265,626,97,74,83,465,210,283,2291
2022,2809,82,61,262,28,32,33,137,67,83,785
2022,2810,50,63,149,22,32,28,110,78,79,611
2022,2811,116,133,419,59,67,84,362,106,231,1577
2022,2812,67,43,153,28,16,15,190,29,68,609
2022,2813,252,237,1249,150,113,110,806,360,473,3750
2022,2814,67,79,243,30,31,41,216,76,133,916
2022,2815,597,832,2659,489,313,424,2304,1016,1034,9668
2022,2816,95,92,292,37,43,44,186,102,124,1015
2022,2817,158,172,492,87,52,53,380,127,236,1757
2022,2818,47,26,111,17,18,21,70,40,47,397
2022,2819,129,89,270,25,37,33,176,80,138,977
2022,3201,81,112,250,20,28,38,182,57,119,887
2022,3202,335,403,1285,198,223,207,1014,544,507,4716
2022,3203,152,159,626,77,105,89,413,230,261,2112
2022,3204,126,104,475,41,66,85,256,129,159,1441
2022,3205,206,251,736,91,91,93,404,240,349,2461
2022,3206,135,148,516,59,83,95,280,178,188,1682
2022,3207,112,123,471,34,47,52,244,130,192,1405
2022,3208,127,139,479,50,60,71,242,133,206,1507
2022,3209,82,66,202,34,26,19,159,66,101,755
2022,3210,150,190,599,93,84,74,517,253,275,2235
2022,3211,217,323,1265,229,141,197,1028,353,480,4233
2022,3212,153,213,791,77,74,101,408,207,268,2292
2022,3213,211,166,901,84,74,71,488,259,451,2705
2022,3214,140,83,273,31,41,20,175,81,133,977
2022,3215,290,381,1437,119,87,109,620,362,452,3857
2022,3216,668,1003,4299,1513,729,521,4599,2260,1636,17228
2022,3217,199,198,696,54,45,88,350,190,251,2071
2022,3218,250,481,1994,353,218,148,1437,635,659,6175
2022,3219,143,136,439,61,76,75,303,164,214,1611
2022,3220,212,201,667,70,94,48,405,210,280,2187
2022,3221,163,148,504,75,75,46,411,161,209,1792
2022,3222,331,408,1193,178,120,197,771,369,520,4087
2022,4401,79,49,159,21,25,14,123,60,56,586
2022,4402,133,80,375,37,55,35,242,112,144,1213
2022,4403,164,205,558,57,48,54,259,134,185,1664
2022,4404,169,103,341,36,46,62,220,93,144,1214
2022,4405,210,230,698,106,97,77,539,298,334,2589
2022,4406,108,62,286,28,40,69,185,61,113,952
2022,4407,251,213,514,72,62,101,372,175,211,1971
2022,4408,64,144,350,32,18,25,193,93,110,1029
2022,4409,250,316,735,112,82,124,564,299,360,2842
2022,4410,379,674,1688,286,227,289,1163,659,746,6111
2022,4411,372,648,1582,207,148,200,1189,602,700,5648
2022,4412,398,589,1775,351,309,312,1454,1064,793,7045
2022,4413,284,442,1856,247,206,286,1234,628,534,5717
2022,4414,90,113,268,27,35,78,188,97,127,1023
2022,4415,130,91,339,31,20,47,654,53,119,1484
2022,4416,143,169,370,37,48,55,251,117,171,1361
2022,4417,104,133,265,33,20,37,189,94,130,1005
2022,4418,85,121,285,51,24,27,187,107,144,1031
2022,4419,123,117,279,45,36,52,234,122,146,1154
2022,4420,127,126,330,43,33,46,224,134,164,1227
2022,4421,139,94,261,29,33,28,135,68,117,904
2022,4422,143,111,270,52,42,46,224,128,154,1170
2022,4423,643,1098,2997,700,416,530,2972,1745,1351,12452
2022,4424,281,296,952,136,96,200,601,365,434,3361
2022,4425,315,243,1019,163,123,126,751,251,368,3359
2022,4426,114,79,217,26,17,38,113,44,94,742
2022,4427,118,105,354,141,32,28,219,73,112,1182
2022,5201,203,131,253,57,45,74,264,96,192,1315
2022,5202,369,433,1411,307,262,328,1412,721,782,6025
2022,5203,285,193,512,51,90,160,449,174,301,2215
2022,5204,47,38,102,17,23,24,73,35,52,411
2022,5205,97,87,125,27,30,40,132,59,78,675
2022,5206,223,210,461,77,89,125,437,161,271,2054
2022,5207,247,112,311,43,34,91,255,96,166,1355
2022,5208,103,48,169,15,17,28,114,55,80,629
2022,5209,94,51,137,19,22,29,123,46,88,609
2022,5210,314,212,479,98,77,156,496,254,338,2424
2022,5211,172,157,527,78,98,99,872,185,207,2395
2022,5212,377,339,1256,188,145,214,901,416,573,4409
2022,5213,250,105,320,76,78,105,341,143,192,1610
2022,5214,123,108,284,48,67,162,340,126,200,1458
2022,5215,115,39,155,21,20,27,126,62,92,657
2022,5216,960,1309,3118,1205,631,891,4478,1890,2157,16639
2022,5217,123,94,238,37,39,77,271,99,165,1143
2022,5218,69,42,136,13,9,28,90,38,77,502
2022,5219,298,321,753,144,130,284,788,350,482,3550
2022,5220,129,84,278,36,43,36,202,108,144,1060
2022,5221,89,49,103,17,15,29,115,65,74,556
2022,5301,134,127,285,57,57,109,367,148,222,1506
2022,5302,290,379,1009,225,161,254,1010,623,597,4548
2022,5303,154,57,209,32,17,34,147,71,124,845
2022,5304,135,121,286,34,53,64,283,123,203,1302
2022,5305,99,73,215,33,38,47,153,67,119,844
2022,5306,81,67,169,17,21,43,114,50,82,644
2022,5307,95,65,171,16,35,45,160,66,102,755
2022,5308,134,105,311,55,41,102,303,143,177,1371
2022,5309,254,294,633,118,111,168,629,346,359,2912
2022,5310,129,113,331,40,68,54,240,145,174,1294
2022,5311,124,71,169,34,33,49,159,99,120,858
2022,5312,160,88,265,33,40,83,184,101,160,1114
2022,5313,347,297,794,147,115,183,714,423,499,3519
2022,5314,80,54,149,20,17,40,130,65,103,658
2022,5315,639,858,2412,761,576,566,2845,1334,1438,11429
2022,5316,190,333,587,80,127,170,472,202,282,2443
2022,5317,172,168,581,91,143,124,542,225,287,2333
2022,5318,281,354,609,152,162,218,807,362,432,3377
2022,5319,109,79,235,51,62,58,174,103,119,990
2022,7501,245,185,509,74,77,105,453,190,243,2081
2022,7502,362,248,780,133,124,143,632,279,454,3155
2022,7503,491,655,1464,320,378,498,1955,973,1103,7837
2022,7504,211,180,420,42,45,97,369,121,241,1726
2022,7505,1380,2565,5877,1553,1138,1090,7294,3103,3507,27507
2022,7506,222,92,293,28,60,69,211,79,129,1183
2022,7507,253,157,455,51,79,72,363,185,215,1830
2022,7508,125,78,302,33,27,53,209,90,144,1061
2022,7509,207,132,443,36,80,106,344,119,214,1681
2022,7510,271,286,652,71,105,140,567,309,415,2816
2022,7511,356,108,278,27,32,82,218,100,139,1340
2022,7512,367,513,1064,176,184,222,1208,462,585,4781
2022,7513,238,323,761,99,130,196,834,310,540,3431
2022,7514,251,288,443,64,67,66,414,196,333,2122
2022,7515,153,169,288,31,37,31,262,109,220,1300
2022,7516,278,359,608,71,72,154,535,226,383,2686
2022,7517,414,316,1124,108,139,107,784,442,453,3887
2022,7518,212,170,300,44,40,63,267,117,190,1403
2022,7519,287,143,475,55,57,90,336,203,214,1860
2022,7520,286,185,568,112,106,145,476,237,310,2425
2022,7521,146,67,163,15,23,31,139,101,126,811
2022,7522,530,399,1091,190,139,259,1084,557,670,4919
2022,7523,393,284,701,105,106,159,636,287,387,3058
2022,7524,451,271,1063,214,159,215,1003,531,544,4451
2022,7525,93,132,246,37,30,35,209,122,146,1050
2022,7526,148,222,561,52,73,120,478,195,325,2174
2022,7527,258,80,273,22,17,31,202,80,120,1083
2022,7528,204,172,429,50,70,91,369,166,284,1835
2022,7529,151,80,306,42,26,60,235,69,163,1132
2022,7530,125,47,165,16,27,38,109,54,71,652
2022,7531,221,108,205,25,20,31,165,114,120,1009
2022,7532,212,129,304,45,32,60,270,105,176,1333
2022,7601,117,161,549,39,49,139,341,133,264,1792
2022,7602,548,289,871,135,122,156,788,393,530,3832
2022,7603,324,393,766,97,73,78,564,231,421,2947
2022,7604,435,223,541,60,70,105,451,218,271,2374
2022,7605,94,98,270,43,18,25,251,105,152,1056
2022,7606,274,597,1099,127,124,281,833,393,541,4269
2022,7607,160,132,313,40,17,39,273,110,154,1238
2022,7608,343,313,840,81,98,111,593,272,387,3038
2022,7609,169,110,260,28,25,54,172,81,125,1024
2022,7610,305,208,533,87,63,92,405,256,329,2278
2022,7611,313,119,331,27,21,45,221,122,169,1368
2022,7612,260,204,503,64,52,90,400,227,272,2072
2022,7613,149,57,180,24,15,22,148,90,89,774
2022,7614,148,80,208,24,28,33,153,113,121,908
2022,7615,361,352,767,95,100,155,565,283,375,3053
2022,7616,1016,1796,4118,1018,641,960,4325,2110,2082,18066
2022,7617,249,299,840,92,95,134,547,302,348,2906
2022,7618,483,865,1736,261,242,225,1603,711,850,6976
2022,7619,189,75,185,21,18,26,130,62,104,810
2022,7620,676,963,2391,289,244,631,1694,981,1099,8968
2022,7621,393,215,451,53,56,86,374,245,205,2078
2022,7622,259,234,461,44,41,77,367,208,242,1933
2022,7623,117,177,500,59,67,135,364,199,280,1898
2022,7624,489,349,856,86,70,190,617,395,483,3535
2022,7625,1302,2511,5979,1607,815,944,6700,3119,3042,26019
2022,8401,333,601,1229,281,242,487,1577,681,896,6327
2022,8402,287,250,538,76,45,91,426,212,324,2249
2022,8403,246,73,222,25,36,45,142,122,89,1000
2022,8404,83,83,165,20,18,34,157,63,100,723
2022,8405,329,405,864,160,124,163,793,320,498,3656
2022,8406,341,502,1026,130,103,174,882,359,465,3982
2022,8407,279,450,1097,211,157,288,1106,504,603,4695
2022,8408,568,629,1720,345,270,405,1530,851,865,7183
2022,8409,520,968,2254,628,260,572,2583,1208,1214,10207
2022,8410,177,101,232,27,32,68,216,104,145,1102
2022,8411,50,72,152,8,15,54,89,92,72,604
2022,8412,144,111,243,31,43,79,215,133,131,1130
2022,8413,131,259,670,47,87,254,605,374,297,2724
2022,8414,88,155,345,44,29,114,306,129,192,1402
2022,8415,92,195,485,73,56,194,468,235,359,2157
2022,8416,342,488,1308,231,158,364,1106,517,852,5366
2022,8417,206,117,236,36,34,53,160,79,120,1041
2022,8418,73,150,307,50,36,154,459,217,267,1713
2022,8419,227,150,367,47,32,65,251,134,167,1440
2022,8420,183,121,216,29,42,53,198,115,118,1075
2022,8421,1717,3432,9746,2786,1583,1772,12287,4845,4135,42303
2022,8422,174,192,397,54,52,68,359,168,228,1692
2022,8423,235,105,346,33,37,45,208,93,125,1227
2022,8424,253,65,267,29,29,49,171,109,118,1090
2022,8425,71,112,229,22,23,28,149,68,79,781
2022,8426,209,155,427,57,72,139,326,189,229,1803
2022,8427,169,165,329,56,66,72,326,135,176,1494
2022,8428,608,944,2100,286,265,484,1672,942,841,8142
2022,8429,132,24,89,13,5,19,47,31,32,392
2022,8430,77,93,182,33,35,14,139,67,77,717
2022,8431,495,500,997,195,156,199,1018,527,626,4713
2022,8432,285,201,486,52,53,65,366,174,251,1933
2022,8433,419,577,875,141,102,169,701,307,432,3723
2022,8434,243,311,704,125,127,141,737,315,324,3027
2022,8435,311,381,598,119,99,180,668,336,429,3121
2022,9301,547,801,2023,572,437,507,2779,1128,1163,9957
2022,9302,59,66,162,20,18,27,149,128,138,767
2022,9303,273,402,649,87,67,145,686,283,398,2990
2022,9304,566,1276,2927,643,384,939,3378,1027,1505,12645
2022,9305,139,212,467,54,54,63,396,160,199,1744
2022,9306,210,216,665,60,73,122,562,188,310,2406
2022,9307,180,168,398,31,25,46,275,148,202,1473
2022,9308,186,399,558,57,61,97,597,200,312,2467
2022,9309,138,423,811,75,93,188,784,269,384,3165
2022,9310,196,211,491,85,50,101,427,272,262,2095
2022,9311,171,183,466,47,46,64,361,150,209,1697
2022,9312,1152,3143,9207,2596,920,1099,7884,3456,3286,32743
2022,9313,351,539,1596,196,123,213,1165,538,723,5444
2022,9314,83,129,404,60,32,260,460,154,260,1842
2022,9315,580,2388,4202,757,455,944,4691,1559,1986,17562
2022,9316,91,124,333,35,31,44,256,119,148,1181
2022,9317,90,234,522,43,67,197,683,95,245,2176
2022,9318,618,1366,2698,420,313,696,2668,1195,1523,11497
2023,51,151,105,324,44,69,44,220,104,159,1220
2023,52,190,234,702,73,84,106,608,261,361,2619
2023,53,326,651,1673,220,160,196,1335,537,672,5770
2023,54,339,362,1015,129,85,126,777,284,401,3518
2023,55,125,98,372,39,28,51,274,98,161,1246
2023,56,133,65,187,17,20,25,154,51,108,760
2023,57,230,229,540,77,53,80,418,127,219,1973
2023,58,93,48,178,14,20,27,115,34,92,621
2023,59,219,252,647,92,89,78,587,210,246,2420
2023,60,251,152,393,59,36,93,316,137,158,1595
2023,61,111,61,165,23,16,23,147,52,87,685
2023,62,145,81,187,47,30,37,195,73,142,937
2023,63,221,70,172,23,22,34,130,76,92,840
2023,64,106,91,236,33,25,42,225,60,124,942
2023,1101,424,831,3667,1039,273,332,3184,1232,1227,12209
2023,1102,99,129,309,64,40,41,279,90,171,1222
2023,1103,122,141,403,96,42,49,405,159,178,1595
2023,1104,422,1058,3700,836,184,271,2850,930,1089,11340
2023,1105,218,222,676,212,63,111,896,336,394,3128
2023,1106,376,752,3144,978,236,285,2538,865,967,10141
2023,1107,238,334,1059,219,98,178,875,263,376,3640
2023,1108,164,359,1113,240,61,125,920,282,327,3591
2023,1109,4544,10858,56692,20331,7553,5644,66748,17482,17849,207701
2023,1110,95,68,183,27,16,29,176,61,104,759
2023,1111,85,77,256,102,40,43,343,147,157,1250
2023,1112,539,2111,7268,1196,341,373,4705,1419,1439,19391
2023,1113,371,735,2871,904,242,289,2719,1003,1025,10159
2023,1114,571,1014,4255,1545,409,460,4389,1532,1534,15709
2023,1115,346,551,2764,912,316,347,3258,1212,1053,10759
2023,2401,227,201,637,61,66,84,484,221,243,2224
2023,2402,318,165,646,85,67,94,489,190,267,2321
2023,2403,225,209,691,139,99,118,646,226,305,2658
2023,2404,104,60,148,17,28,18,131,64,57,627
2023,2405,339,145,542,60,57,92,415,176,238,2064
2023,2406,64,33,136,13,20,24,113,49,60,512
2023,2407,146,79,196,26,18,27,173,71,99,835
2023,2408,104,55,130,25,14,24,137,45,75,609
2023,2409,210,191,430,70,30,60,368,133,163,1655
2023,2410,418,542,1814,342,208,216,1423,575,661,6199
2023,2411,90,80,190,32,18,38,161,65,107,781
2023,2412,139,104,284,25,21,46,229,81,117,1046
2023,2413,520,545,1937,408,275,290,1806,829,921,7531
2023,2414,99,75,173,43,30,37,141,57,64,719
2023,2415,55,46,151,10,17,25,110,34,58,506
2023,2701,92,45,104,13,12,18,89,43,63,479
2023,2702,281,228,580,81,76,83,407,201,249,2186
2023,2703,116,53,153,21,11,13,124,49,90,630
2023,2704,142,84,296,26,65,54,267,104,144,1182
2023,2705,226,196,629,79,50,75,440,202,260,2157
2023,2706,354,331,1085,160,172,179,814,431,508,4034
2023,2707,220,165,539,81,81,76,443,196,243,2044
2023,2708,218,60,210,26,25,40,195,83,107,964
2023,2709,144,56,155,18,24,14,134,58,75,678
2023,2710,133,99,301,31,17,26,177,94,131,1009
2023,2711,433,450,1486,308,247,254,1308,679,681,5846
2023,2712,131,110,245,26,43,52,182,96,127,1012
2023,2713,301,189,476,53,88,73,339,150,243,1912
2023,2714,204,143,679,70,34,59,345,149,228,1911
2023,2715,191,124,344,35,61,91,267,145,237,1495
2023,2716,100,80,164,18,15,27,117,55,82,658
2023,2717,194,132,423,47,48,38,291,122,197,1492
2023,2718,224,119,375,43,40,38,227,135,166,1367
2023,2801,62,33,91,33,14,9,83,32,46,403
2023,2802,131,62,226,18,48,28,163,86,115,877
2023,2803,101,83,173,32,23,23,177,44,110,766
2023,2804,508,562,1810,363,319,363,1695,887,1006,7513
2023,2805,196,109,426,50,58,64,305,176,233,1617
2023,2806,79,61,147,27,23,28,132,63,89,649
2023,2807,187,140,349,40,51,46,301,118,164,1396
2023,2808,230,245,645,98,81,75,512,189,297,2372
2023,2809,123,68,209,24,23,15,142,67,90,761
2023,2810,54,36,134,23,33,28,129,71,99,607
2023,2811,128,148,385,53,80,77,361,99,231,1562
2023,2812,58,53,124,15,10,19,105,34,45,463
2023,2813,268,227,1134,142,128,147,827,358,446,3677
2023,2814,86,101,236,36,41,43,214,70,119,946
2023,2815,663,842,2593,523,351,328,2172,1018,1152,9642
2023,2816,116,81,261,37,45,34,194,77,112,957
2023,2817,174,158,508,94,45,41,411,128,205,1764
2023,2818,65,28,88,20,13,12,77,33,36,372
2023,2819,147,71,290,39,45,38,195,88,177,1090
2023,3201,110,82,260,51,36,36,156,73,102,906
2023,3202,398,436,1236,204,134,144,1000,492,578,4622
2023,3203,148,120,527,90,70,78,398,231,247,1909
2023,3204,124,102,356,43,49,82,247,123,149,1275
2023,3205,261,213,774,88,89,94,459,234,300,2512
2023,3206,145,127,517,53,65,71,297,171,202,1648
2023,3207,119,95,426,72,38,63,242,115,184,1354
2023,3208,157,126,466,59,44,44,269,159,196,1520
2023,3209,85,66,238,39,15,48,173,62,89,815
2023,3210,167,193,664,130,87,81,562,235,274,2393
2023,3211,246,286,1273,234,129,132,946,348,476,4070
2023,3212,220,165,803,79,73,78,420,199,312,2349
2023,3213,239,145,725,134,71,103,492,258,361,2528
2023,3214,121,91,252,42,31,37,188,67,116,945
2023,3215,275,336,1407,140,78,98,659,355,461,3809
2023,3216,723,1379,4148,1349,615,531,4262,2215,1691,16913
2023,3217,256,186,722,78,45,64,336,182,264,2133
2023,3218,273,471,1945,406,183,161,1389,635,597,6060
2023,3219,196,137,511,53,49,42,301,168,203,1660
2023,3220,294,210,669,72,63,85,474,215,288,2370
2023,3221,188,155,483,79,68,77,384,139,185,1758
2023,3222,329,313,1277,178,94,136,800,416,533,4076
2023,4401,97,49,180,25,30,23,118,69,56,647
2023,4402,135,90,325,60,46,31,224,92,134,1137
2023,4403,160,150,532,54,51,57,290,153,222,1669
2023,4404,187,92,305,45,24,41,216,112,145,1167
2023,4405,215,197,674,109,86,97,557,281,310,2526
2023,4406,104,53,232,28,54,94,212,58,95,930
2023,4407,254,236,530,48,48,85,417,181,216,2015
2023,4408,98,139,428,33,13,35,199,84,127,1156
2023,4409,292,284,620,94,80,92,548,305,354,2669
2023,4410,453,640,1600,289,156,262,1320,585,674,5979
2023,4411,419,610,1640,238,129,169,1219,534,676,5634
2023,4412,585,638,1858,396,262,296,1744,969,912,7660
2023,4413,303,410,1616,327,207,267,1180,548,507,5365
2023,4414,115,91,251,29,34,64,205,89,147,1025
2023,4415,165,73,258,41,24,41,253,59,118,1032
2023,4416,169,171,361,28,21,44,290,122,172,1378
2023,4417,146,129,235,29,22,35,201,92,157,1046
2023,4418,112,86,292,54,26,53,217,89,133,1062
2023,4419,174,122,300,39,38,47,235,131,142,1228
2023,4420,166,124,316,45,36,47,228,116,159,1237
2023,4421,165,72,256,56,29,22,157,64,112,933
2023,4422,131,104,288,58,36,58,237,112,163,1187
2023,4423,597,967,2592,657,404,448,2866,1533,1371,11435
2023,4424,380,294,997,168,91,177,660,308,478,3553
2023,4425,341,234,967,150,106,119,748,273,381,3319
2023,4426,140,71,191,25,18,31,146,64,93,779
2023,4427,147,115,304,30,25,34,205,96,136,1092
2023,5201,197,91,229,50,51,56,272,121,151,1218
2023,5202,391,416,1454,335,261,257,1411,699,691,5915
2023,5203,293,151,542,79,101,127,396,217,279,2185
2023,5204,75,40,110,10,29,17,99,34,65,479
2023,5205,117,83,118,33,20,21,116,55,82,645
2023,5206,245,193,541,74,98,85,468,216,250,2170
2023,5207,264,109,292,30,47,81,230,123,179,1355
2023,5208,120,40,150,15,31,18,124,47,83,628
2023,5209,110,52,156,20,18,25,129,42,68,620
2023,5210,320,158,448,96,93,120,489,227,301,2252
2023,5211,217,128,499,93,102,77,569,196,202,2083
2023,5212,436,268,1271,213,183,182,942,403,501,4399
2023,5213,255,88,341,67,91,89,320,145,204,1600
2023,5214,124,119,295,42,59,107,354,147,170,1417
2023,5215,148,48,158,24,28,32,122,64,104,728
2023,5216,949,1184,3198,1142,722,650,4220,1907,2006,15978
2023,5217,107,58,248,36,32,55,284,116,155,1091
2023,5218,131,33,130,20,23,19,94,49,60,559
2023,5219,351,258,806,138,141,174,793,330,413,3404
2023,5220,141,62,271,33,49,47,185,108,123,1019
2023,5221,91,46,128,13,23,26,105,34,72,538
2023,5301,126,103,302,56,88,81,370,152,174,1452
2023,5302,378,309,1031,286,195,237,985,596,558,4575
2023,5303,165,76,205,26,25,32,160,77,122,888
2023,5304,150,100,282,51,66,66,286,117,201,1319
2023,5305,110,66,186,36,46,36,177,70,113,840
2023,5306,89,54,164,20,22,24,124,47,88,632
2023,5307,111,69,167,22,43,38,180,78,100,808
2023,5308,174,97,274,72,54,75,262,133,207,1348
2023,5309,273,284,639,122,130,130,640,329,349,2896
2023,5310,171,99,307,51,50,63,287,135,169,1332
2023,5311,125,64,155,33,40,34,163,101,143,858
2023,5312,205,79,295,35,53,52,241,100,150,1210
2023,5313,339,303,755,140,129,205,721,413,496,3501
2023,5314,93,68,133,17,22,26,137,80,109,685
2023,5315,708,785,2414,842,616,439,2728,1227,1308,11067
2023,5316,224,361,544,87,125,133,502,190,285,2451
2023,5317,204,165,451,116,141,126,522,226,280,2231
2023,5318,235,273,623,159,171,156,775,370,423,3185
2023,5319,137,71,219,39,73,50,225,110,120,1044
2023,7501,257,174,529,67,76,86,424,205,254,2072
2023,7502,384,279,832,158,95,174,636,248,434,3240
2023,7503,461,719,1540,347,318,476,1872,947,1021,7701
2023,7504,233,175,413,48,42,109,417,157,214,1808
2023,7505,1289,2302,6200,1729,917,992,7145,2882,3124,26580
2023,7506,214,102,270,35,45,56,211,79,145,1157
2023,7507,212,161,471,71,54,78,358,181,210,1796
2023,7508,141,73,277,28,37,44,210,84,123,1017
2023,7509,264,138,504,48,78,84,326,136,213,1791
2023,7510,327,298,639,93,83,156,630,308,424,2958
2023,7511,382,103,291,36,29,53,259,120,146,1419
2023,7512,349,435,964,180,163,224,1121,448,585,4469
2023,7513,263,316,790,128,98,198,841,329,474,3437
2023,7514,223,234,407,42,45,64,420,171,252,1858
2023,7515,144,153,311,38,33,50,267,108,189,1293
2023,7516,233,304,678,96,73,95,548,201,305,2533
2023,7517,407,328,1086,153,96,170,798,435,521,3994
2023,7518,200,143,303,43,32,52,307,124,145,1349
2023,7519,277,139,420,58,49,86,319,156,236,1740
2023,7520,355,163,599,126,65,125,475,241,336,2485
2023,7521,118,75,155,23,17,53,157,98,110,806
2023,7522,474,425,1065,195,110,252,1006,553,622,4702
2023,7523,425,290,711,97,67,131,619,319,403,3062
2023,7524,463,266,998,237,163,201,890,447,528,4193
2023,7525,96,107,255,37,32,47,220,116,151,1061
2023,7526,153,232,509,65,55,139,416,179,291,2039
2023,7527,255,81,232,43,23,46,192,72,134,1078
2023,7528,230,179,425,52,41,84,349,143,236,1739
2023,7529,154,104,266,26,16,49,251,71,141,1078
2023,7530,124,58,165,19,29,30,117,42,75,659
2023,7531,215,73,225,28,17,33,200,103,122,1016
2023,7532,224,134,301,32,26,73,259,109,144,1302
2023,7601,111,180,524,54,50,101,362,153,227,1762
2023,7602,468,357,849,147,125,185,841,397,496,3865
2023,7603,293,404,719,93,85,95,678,308,421,3096
2023,7604,444,230,521,77,59,127,457,227,278,2420
2023,7605,94,100,261,26,26,50,294,95,124,1070
2023,7606,307,612,1183,141,111,250,981,380,468,4433
2023,7607,188,110,275,35,24,42,275,98,163,1210
2023,7608,311,314,707,98,82,126,582,264,389,2873
2023,7609,196,104,243,42,22,41,200,77,132,1057
2023,7610,327,199,507,105,64,86,486,239,279,2292
2023,7611,231,115,342,30,28,41,232,126,187,1332
2023,7612,291,213,449,62,43,68,372,242,278,2018
2023,7613,155,63,154,27,22,24,156,93,117,811
2023,7614,169,84,226,26,20,40,151,108,108,932
2023,7615,351,360,794,98,71,121,631,282,385,3093
2023,7616,885,1868,4323,1185,561,703,4415,2123,2130,18193
2023,7617,251,281,733,99,57,132,620,285,354,2812
2023,7618,475,837,1782,268,271,270,1649,713,873,7138
2023,7619,125,52,158,20,8,26,134,64,90,677
2023,7620,675,924,2377,313,234,438,1792,892,1034,8679
2023,7621,339,173,488,56,66,100,412,250,209,2093
2023,7622,290,187,397,63,46,72,347,253,225,1880
2023,7623,115,205,525,78,71,100,427,204,299,2024
2023,7624,415,421,779,96,67,175,626,396,442,3417
2023,7625,1352,2119,6171,1830,815,988,6527,3074,3064,25940
2023,8401,298,542,1225,346,220,339,1631,645,826,6072
2023,8402,270,200,515,57,46,89,393,204,285,2059
2023,8403,181,75,188,22,17,32,154,85,87,841
2023,8404,95,77,149,19,22,35,148,81,99,725
2023,8405,332,334,915,130,118,135,787,351,461,3563
2023,8406,367,417,1088,168,96,143,938,363,476,4056
2023,8407,243,436,1043,234,154,208,1102,505,545,4470
2023,8408,515,505,1595,386,239,316,1442,828,776,6602
2023,8409,483,859,2247,712,265,410,2462,1165,1193,9796
2023,8410,128,73,230,30,36,45,190,110,138,980
2023,8411,45,66,151,13,13,33,112,93,71,597
2023,8412,146,111,233,39,38,52,248,128,149,1144
2023,8413,140,232,602,56,65,251,611,325,297,2579
2023,8414,73,154,313,48,42,90,335,139,170,1364
2023,8415,89,175,488,81,65,158,492,248,282,2078
2023,8416,311,455,1380,235,120,273,1169,474,756,5173
2023,8417,190,118,209,26,21,33,184,92,114,987
2023,8418,70,124,339,59,54,139,481,199,220,1685
2023,8419,191,102,403,49,32,47,235,177,159,1395
2023,8420,170,77,213,30,37,58,210,90,146,1031
2023,8421,1541,2782,10662,2880,1609,1304,11517,4340,4019,40654
2023,8422,188,161,415,63,57,71,402,159,194,1710
2023,8423,223,103,361,36,32,43,253,101,144,1296
2023,8424,257,61,258,34,23,45,192,92,123,1085
2023,8425,85,92,220,19,28,24,147,55,61,731
2023,8426,220,121,436,75,64,110,334,171,202,1733
2023,8427,176,146,309,60,55,70,335,151,179,1481
2023,8428,533,840,2153,317,267,381,1708,824,851,7874
2023,8429,92,20,99,11,12,8,56,42,36,376
2023,8430,89,72,154,35,24,23,164,77,93,731
2023,8431,395,399,1036,216,182,192,1019,535,613,4587
2023,8432,315,172,411,74,54,96,370,177,217,1886
2023,8433,353,471,866,152,99,124,793,377,432,3667
2023,8434,203,286,727,150,97,110,705,293,356,2927
2023,8435,281,325,591,110,77,135,669,279,392,2859
2023,9301,536,752,1858,498,324,485,2736,1125,1106,9420
2023,9302,43,74,149,41,22,30,166,119,121,765
2023,9303,220,326,555,95,68,127,674,210,379,2654
2023,9304,629,1196,2743,575,317,863,3304,950,1486,12063
2023,9305,153,203,434,67,46,65,408,156,217,1749
2023,9306,237,229,606,77,90,108,581,197,290,2415
2023,9307,197,147,321,33,28,38,284,138,191,1377
2023,9308,171,356,587,69,49,112,642,203,297,2486
2023,9309,132,414,812,89,75,178,778,279,355,3112
2023,9310,167,169,381,64,65,72,340,249,239,1746
2023,9311,180,192,378,61,21,71,368,180,204,1655
2023,9312,1140,2576,7659,1517,760,1006,7030,3290,2905,27883
2023,9313,351,528,1458,199,140,186,1166,533,678,5239
2023,9314,66,161,396,49,39,199,438,151,255,1754
2023,9315,557,1724,4403,739,431,877,4117,1552,1801,16201
