ze2020,ze2020_label,year,establishment_creations,enterprise_creations,communes_count,mask_establishment_creations_available,mask_enterprise_creations_available
8406,Bourgoin-Jallieu,2020,3381,3118,106,1,1
8406,Bourgoin-Jallieu,2021,4051,3679,106,1,1
8406,Bourgoin-Jallieu,2022,3982,3661,106,1,1
8406,Bourgoin-Jallieu,2023,4056,3700,106,1,1
8406,Bourgoin-Jallieu,2024,4383,3849,106,1,1
8406,Bourgoin-Jallieu,2025,4534,3965,106,1,1
8407,Chambéry,2012,2547,2277,110,1,1
8407,Chambéry,2013,2396,2250,110,1,1
8407,Chambéry,2014,2572,2344,110,1,1
8407,Chambéry,2015,2372,2157,110,1,1
8407,Chambéry,2016,2566,2358,110,1,1
8407,Chambéry,2017,2736,2503,110,1,1
8407,Chambéry,2018,3100,2833,110,1,1
8407,Chambéry,2019,3619,3355,110,1,1
8407,Chambéry,2020,4003,3698,110,1,1
8407,Chambéry,2021,4633,4210,110,1,1
8407,Chambéry,2022,4695,4234,110,1,1
8407,Chambéry,2023,4470,4054,110,1,1
8407,Chambéry,2024,4999,4357,110,1,1
8407,Chambéry,2025,5459,4750,110,1,1
8408,Clermont-Ferrand,2012,3749,3216,191,1,1
8408,Clermont-Ferrand,2013,3843,3439,191,1,1
8408,Clermont-Ferrand,2014,3804,3374,191,1,1
8408,Clermont-Ferrand,2015,3751,3189,191,1,1
8408,Clermont-Ferrand,2016,3743,3255,191,1,1
8408,Clermont-Ferrand,2017,4214,3739,191,1,1
8408,Clermont-Ferrand,2018,4898,4322,191,1,1
8408,Clermont-Ferrand,2019,5308,4785,191,1,1
8408,Clermont-Ferrand,2020,5619,5180,191,1,1
8408,Clermont-Ferrand,2021,7108,6498,191,1,1
8408,Clermont-Ferrand,2022,7183,6628,191,1,1
8408,Clermont-Ferrand,2023,6602,5978,191,1,1
8408,Clermont-Ferrand,2024,7281,6378,191,1,1
8408,Clermont-Ferrand,2025,7901,6901,191,1,1
8409,Grenoble,2012,6246,5476,189,1,1
8409,Grenoble,2013,6218,5572,189,1,1
8409,Grenoble,2014,6494,5829,189,1,1
8409,Grenoble,2015,6024,5261,189,1,1
8409,Grenoble,2016,6312,5691,189,1,1
8409,Grenoble,2017,7107,6383,189,1,1
8409,Grenoble,2018,7969,7327,189,1,1
8409,Grenoble,2019,9259,8481,189,1,1
8409,Grenoble,2020,9378,8603,189,1,1
8409,Grenoble,2021,10479,9631,189,1,1
8409,Grenoble,2022,10207,9328,189,1,1
8409,Grenoble,2023,9796,8991,189,1,1
8409,Grenoble,2024,10879,9584,189,1,1
8409,Grenoble,2025,11612,10178,189,1,1
8410,Issoire,2012,639,587,138,1,1
8410,Issoire,2013,624,587,138,1,1
8410,Issoire,2014,651,607,138,1,1
8410,Issoire,2015,606,546,138,1,1
8410,Issoire,2016,595,529,138,1,1
8410,Issoire,2017,649,581,138,1,1
8410,Issoire,2018,699,616,138,1,1
8410,Issoire,2019,700,637,138,1,1
8410,Issoire,2020,872,793,138,1,1
8410,Issoire,2021,1029,907,138,1,1
8410,Issoire,2022,1102,985,138,1,1
8410,Issoire,2023,980,887,138,1,1
8410,Issoire,2024,1139,994,138,1,1
8410,Issoire,2025,1122,954,138,1,1
8411,La Maurienne,2012,430,365,48,1,1
8411,La Maurienne,2013,443,397,48,1,1
8411,La Maurienne,2014,447,383,48,1,1
8411,La Maurienne,2015,420,369,48,1,1
8411,La Maurienne,2016,426,340,48,1,1
8411,La Maurienne,2017,466,404,48,1,1
8411,La Maurienne,2018,494,428,48,1,1
8411,La Maurienne,2019,500,437,48,1,1
8411,La Maurienne,2020,504,438,48,1,1
8411,La Maurienne,2021,576,502,48,1,1
8411,La Maurienne,2022,604,505,48,1,1
8411,La Maurienne,2023,597,498,48,1,1
8411,La Maurienne,2024,693,527,48,1,1
8411,La Maurienne,2025,722,545,48,1,1
8412,La Plaine du Forez,2012,665,607,88,1,1
8412,La Plaine du Forez,2013,692,641,88,1,1
8412,La Plaine du Forez,2014,633,609,88,1,1
8412,La Plaine du Forez,2015,690,618,88,1,1
8412,La Plaine du Forez,2016,631,585,88,1,1
8412,La Plaine du Forez,2017,702,630,88,1,1
8412,La Plaine du Forez,2018,784,721,88,1,1
8412,La Plaine du Forez,2019,916,837,88,1,1
8412,La Plaine du Forez,2020,930,844,88,1,1
8412,La Plaine du Forez,2021,1131,1000,88,1,1
8412,La Plaine du Forez,2022,1130,1006,88,1,1
8412,La Plaine du Forez,2023,1144,1025,88,1,1
8412,La Plaine du Forez,2024,1191,1019,88,1,1
8412,La Plaine du Forez,2025,1322,1129,88,1,1
8413,La Tarentaise,2012,1937,1479,68,1,1
8413,La Tarentaise,2013,1818,1485,68,1,1
8413,La Tarentaise,2014,1881,1526,68,1,1
8413,La Tarentaise,2015,1794,1430,68,1,1
8413,La Tarentaise,2016,1754,1426,68,1,1
8413,La Tarentaise,2017,1906,1530,68,1,1
8413,La Tarentaise,2018,2158,1790,68,1,1
8413,La Tarentaise,2019,2319,1912,68,1,1
8413,La Tarentaise,2020,2306,1944,68,1,1
8413,La Tarentaise,2021,2591,2167,68,1,1
8413,La Tarentaise,2022,2724,2232,68,1,1
8413,La Tarentaise,2023,2579,2116,68,1,1
8413,La Tarentaise,2024,2905,2353,68,1,1
8413,La Tarentaise,2025,3120,2423,68,1,1
8414,La Vallée de l'Arve,2012,790,703,28,1,1
8414,La Vallée de l'Arve,2013,776,696,28,1,1
8414,La Vallée de l'Arve,2014,898,815,28,1,1
8414,La Vallée de l'Arve,2015,786,714,28,1,1
8414,La Vallée de l'Arve,2016,800,725,28,1,1
8414,La Vallée de l'Arve,2017,837,768,28,1,1
8414,La Vallée de l'Arve,2018,909,834,28,1,1
8414,La Vallée de l'Arve,2019,1102,1005,28,1,1
8414,La Vallée de l'Arve,2020,1162,1037,28,1,1
8414,La Vallée de l'Arve,2021,1457,1306,28,1,1
8414,La Vallée de l'Arve,2022,1402,1280,28,1,1
8414,La Vallée de l'Arve,2023,1364,1241,28,1,1
8414,La Vallée de l'Arve,2024,1639,1422,28,1,1
8414,La Vallée de l'Arve,2025,1700,1484,28,1,1
8415,Le Chablais,2012,1239,1072,48,1,1
8415,Le Chablais,2013,1235,1114,48,1,1
8415,Le Chablais,2014,1216,1135,48,1,1
8415,Le Chablais,2015,1243,1093,48,1,1
8415,Le Chablais,2016,1333,1195,48,1,1
8415,Le Chablais,2017,1429,1279,48,1,1
8415,Le Chablais,2018,1450,1307,48,1,1
8415,Le Chablais,2019,1712,1551,48,1,1
8415,Le Chablais,2020,1938,1776,48,1,1
8415,Le Chablais,2021,2081,1838,48,1,1
8415,Le Chablais,2022,2157,1908,48,1,1
8415,Le Chablais,2023,2078,1828,48,1,1
8415,Le Chablais,2024,2327,2022,48,1,1
8415,Le Chablais,2025,2487,2136,48,1,1
8416,Le Genevois Français,2012,2768,2578,146,1,1
8416,Le Genevois Français,2013,2701,2486,146,1,1
8416,Le Genevois Français,2014,2854,2677,146,1,1
8416,Le Genevois Français,2015,2647,2462,146,1,1
8416,Le Genevois Français,2016,2839,2674,146,1,1
8416,Le Genevois Français,2017,3150,2916,146,1,1
8416,Le Genevois Français,2018,3367,3112,146,1,1
8416,Le Genevois Français,2019,4195,3916,146,1,1
8416,Le Genevois Français,2020,4826,4568,146,1,1
8416,Le Genevois Français,2021,5427,5012,146,1,1
8416,Le Genevois Français,2022,5366,4984,146,1,1
8416,Le Genevois Français,2023,5173,4836,146,1,1
8416,Le Genevois Français,2024,6338,5593,146,1,1
8416,Le Genevois Français,2025,7007,6308,146,1,1
8417,Le Livradois,2012,664,597,109,1,1
8417,Le Livradois,2013,599,559,109,1,1
8417,Le Livradois,2014,649,621,109,1,1
8417,Le Livradois,2015,563,547,109,1,1
8417,Le Livradois,2016,584,542,109,1,1
8417,Le Livradois,2017,619,567,109,1,1
8417,Le Livradois,2018,669,633,109,1,1
8417,Le Livradois,2019,753,677,109,1,1
8417,Le Livradois,2020,763,709,109,1,1
8417,Le Livradois,2021,1000,849,109,1,1
8417,Le Livradois,2022,1041,930,109,1,1
8417,Le Livradois,2023,987,882,109,1,1
8417,Le Livradois,2024,1123,949,109,1,1
8417,Le Livradois,2025,1129,931,109,1,1
8418,Le Mont Blanc,2012,1070,897,20,1,1
8418,Le Mont Blanc,2013,1042,933,20,1,1
8418,Le Mont Blanc,2014,1140,1004,20,1,1
8418,Le Mont Blanc,2015,978,889,20,1,1
8418,Le Mont Blanc,2016,1052,914,20,1,1
8418,Le Mont Blanc,2017,1118,981,20,1,1
8418,Le Mont Blanc,2018,1180,1056,20,1,1
8418,Le Mont Blanc,2019,1489,1370,20,1,1
8418,Le Mont Blanc,2020,1452,1284,20,1,1
8418,Le Mont Blanc,2021,1607,1402,20,1,1
8418,Le Mont Blanc,2022,1713,1499,20,1,1
8418,Le Mont Blanc,2023,1685,1466,20,1,1
8418,Le Mont Blanc,2024,1650,1382,20,1,1
8418,Le Mont Blanc,2025,1799,1464,20,1,1
8419,Le Puy-en-Velay,2012,840,741,184,1,1
8419,Le Puy-en-Velay,2013,870,790,184,1,1
8419,Le Puy-en-Velay,2014,822,753,184,1,1
8419,Le Puy-en-Velay,2015,803,737,184,1,1
8419,Le Puy-en-Velay,2016,783,700,184,1,1
8419,Le Puy-en-Velay,2017,848,738,184,1,1
8419,Le Puy-en-Velay,2018,913,770,184,1,1
8419,Le Puy-en-Velay,2019,1065,941,184,1,1
8419,Le Puy-en-Velay,2020,1110,973,184,1,1
8419,Le Puy-en-Velay,2021,1373,1204,184,1,1
8419,Le Puy-en-Velay,2022,1440,1262,184,1,1
8419,Le Puy-en-Velay,2023,1395,1235,184,1,1
8419,Le Puy-en-Velay,2024,1573,1329,184,1,1
8419,Le Puy-en-Velay,2025,1714,1403,184,1,1
8420,Les Sources de la Loire,2012,624,552,77,1,1
8420,Les Sources de la Loire,2013,580,535,77,1,1
8420,Les Sources de la Loire,2014,576,548,77,1,1
8420,Les Sources de la Loire,2015,545,524,77,1,1
8420,Les Sources de la Loire,2016,561,498,77,1,1
8420,Les Sources de la Loire,2017,676,603,77,1,1
8420,Les Sources de la Loire,2018,712,638,77,1,1
8420,Les Sources de la Loire,2019,739,659,77,1,1
8420,Les Sources de la Loire,2020,815,728,77,1,1
8420,Les Sources de la Loire,2021,965,871,77,1,1
8420,Les Sources de la Loire,2022,1075,975,77,1,1
8420,Les Sources de la Loire,2023,1031,934,77,1,1
8420,Les Sources de la Loire,2024,1122,991,77,1,1
8420,Les Sources de la Loire,2025,1221,1041,77,1,1
8421,Lyon,2012,21257,18613,235,1,1
8421,Lyon,2013,20800,18778,235,1,1
8421,Lyon,2014,21590,19335,235,1,1
8421,Lyon,2015,22172,19718,235,1,1
8421,Lyon,2016,24447,21958,235,1,1
8421,Lyon,2017,27915,25408,235,1,1
8421,Lyon,2018,32376,29689,235,1,1
8421,Lyon,2019,39565,36365,235,1,1
8421,Lyon,2020,39178,36243,235,1,1
8421,Lyon,2021,42491,39304,235,1,1
8421,Lyon,2022,42303,39204,235,1,1
8421,Lyon,2023,40654,37565,235,1,1
8421,Lyon,2024,44445,40644,235,1,1
8421,Lyon,2025,46119,41266,235,1,1
8422,Montélimar,2012,1170,996,65,1,1
8422,Montélimar,2013,1117,1016,65,1,1
8422,Montélimar,2014,1154,1062,65,1,1
8422,Montélimar,2015,1060,977,65,1,1
8422,Montélimar,2016,1135,1047,65,1,1
8422,Montélimar,2017,1112,948,65,1,1
8422,Montélimar,2018,1226,1121,65,1,1
8422,Montélimar,2019,1383,1265,65,1,1
8422,Montélimar,2020,1450,1279,65,1,1
8422,Montélimar,2021,1747,1551,65,1,1
8422,Montélimar,2022,1692,1536,65,1,1
8422,Montélimar,2023,1710,1537,65,1,1
8422,Montélimar,2024,1828,1570,65,1,1
8422,Montélimar,2025,1830,1554,65,1,1
8423,Montluçon,2012,804,682,114,1,1
8423,Montluçon,2013,777,640,114,1,1
8423,Montluçon,2014,873,719,114,1,1
8423,Montluçon,2015,754,610,114,1,1
8423,Montluçon,2016,775,650,114,1,1
8423,Montluçon,2017,791,653,114,1,1
8423,Montluçon,2018,867,717,114,1,1
8423,Montluçon,2019,946,810,114,1,1
8423,Montluçon,2020,980,822,114,1,1
8423,Montluçon,2021,1180,979,114,1,1
8423,Montluçon,2022,1227,1028,114,1,1
8423,Montluçon,2023,1296,1114,114,1,1
8423,Montluçon,2024,1375,1139,114,1,1
8423,Montluçon,2025,1407,1143,114,1,1
8424,Moulins,2012,680,583,101,1,1
8424,Moulins,2013,744,636,101,1,1
8424,Moulins,2014,631,534,101,1,1
8424,Moulins,2015,628,537,101,1,1
8424,Moulins,2016,612,492,101,1,1
8424,Moulins,2017,630,519,101,1,1
8424,Moulins,2018,692,532,101,1,1
8424,Moulins,2019,766,573,101,1,1
8424,Moulins,2020,842,651,101,1,1
8424,Moulins,2021,1089,820,101,1,1
8424,Moulins,2022,1090,863,101,1,1
8424,Moulins,2023,1085,870,101,1,1
8424,Moulins,2024,1178,908,101,1,1
8424,Moulins,2025,1194,913,101,1,1
8425,Oyonnax,2012,457,407,35,1,1
8425,Oyonnax,2013,418,357,35,1,1
8425,Oyonnax,2014,459,412,35,1,1
8425,Oyonnax,2015,399,361,35,1,1
8425,Oyonnax,2016,426,387,35,1,1
8425,Oyonnax,2017,424,374,35,1,1
8425,Oyonnax,2018,497,442,35,1,1
8425,Oyonnax,2019,612,563,35,1,1
8425,Oyonnax,2020,613,559,35,1,1
8425,Oyonnax,2021,653,613,35,1,1
8425,Oyonnax,2022,781,715,35,1,1
8425,Oyonnax,2023,731,686,35,1,1
8425,Oyonnax,2024,852,743,35,1,1
8425,Oyonnax,2025,871,781,35,1,1
8426,Roanne,2012,1011,890,76,1,1
8426,Roanne,2013,1012,940,76,1,1
8426,Roanne,2014,1023,927,76,1,1
8426,Roanne,2015,976,868,76,1,1
8426,Roanne,2016,968,874,76,1,1
8426,Roanne,2017,1129,1008,76,1,1
8426,Roanne,2018,1199,1063,76,1,1
8426,Roanne,2019,1382,1278,76,1,1
8426,Roanne,2020,1545,1403,76,1,1
8426,Roanne,2021,1687,1518,76,1,1
8426,Roanne,2022,1803,1616,76,1,1
8426,Roanne,2023,1733,1543,76,1,1
8426,Roanne,2024,1857,1608,76,1,1
8426,Roanne,2025,2002,1694,76,1,1
8427,Romans-sur-Isère,2012,972,878,57,1,1
8427,Romans-sur-Isère,2013,895,837,57,1,1
8427,Romans-sur-Isère,2014,1014,912,57,1,1
8427,Romans-sur-Isère,2015,849,812,57,1,1
8427,Romans-sur-Isère,2016,875,775,57,1,1
8427,Romans-sur-Isère,2017,1060,967,57,1,1
8427,Romans-sur-Isère,2018,1074,1010,57,1,1
8427,Romans-sur-Isère,2019,1223,1122,57,1,1
8427,Romans-sur-Isère,2020,1365,1273,57,1,1
8427,Romans-sur-Isère,2021,1636,1471,57,1,1
8427,Romans-sur-Isère,2022,1494,1327,57,1,1
8427,Romans-sur-Isère,2023,1481,1345,57,1,1
8427,Romans-sur-Isère,2024,1690,1464,57,1,1
8427,Romans-sur-Isère,2025,1701,1465,57,1,1
8428,Saint-Étienne,2012,4493,4043,134,1,1
8428,Saint-Étienne,2013,4410,4021,134,1,1
8428,Saint-Étienne,2014,4587,4146,134,1,1
8428,Saint-Étienne,2015,4283,3858,134,1,1
8428,Saint-Étienne,2016,4364,3995,134,1,1
8428,Saint-Étienne,2017,4825,4316,134,1,1
8428,Saint-Étienne,2018,5380,4947,134,1,1
8428,Saint-Étienne,2019,6687,6137,134,1,1
8428,Saint-Étienne,2020,7240,6681,134,1,1
8428,Saint-Étienne,2021,8243,7661,134,1,1
8428,Saint-Étienne,2022,8142,7582,134,1,1
8428,Saint-Étienne,2023,7874,7300,134,1,1
8428,Saint-Étienne,2024,8842,8044,134,1,1
8428,Saint-Étienne,2025,9292,8226,134,1,1
8429,Saint-Flour,2012,303,184,88,1,1
8429,Saint-Flour,2013,316,180,88,1,1
8429,Saint-Flour,2014,234,186,88,1,1
8429,Saint-Flour,2015,272,190,88,1,1
8429,Saint-Flour,2016,250,168,88,1,1
8429,Saint-Flour,2017,243,177,88,1,1
8429,Saint-Flour,2018,245,207,88,1,1
8429,Saint-Flour,2019,292,218,88,1,1
8429,Saint-Flour,2020,282,207,88,1,1
8429,Saint-Flour,2021,343,250,88,1,1
8429,Saint-Flour,2022,392,270,88,1,1
8429,Saint-Flour,2023,376,300,88,1,1
8429,Saint-Flour,2024,438,353,88,1,1
8429,Saint-Flour,2025,496,344,88,1,1
8430,Tarare,2012,387,345,42,1,1
8430,Tarare,2013,355,355,42,1,1
8430,Tarare,2014,450,422,42,1,1
8430,Tarare,2015,416,389,42,1,1
8430,Tarare,2016,369,358,42,1,1
8430,Tarare,2017,455,399,42,1,1
8430,Tarare,2018,490,462,42,1,1
8430,Tarare,2019,565,531,42,1,1
8430,Tarare,2020,568,527,42,1,1
8430,Tarare,2021,645,590,42,1,1
8430,Tarare,2022,717,643,42,1,1
8430,Tarare,2023,731,671,42,1,1
8430,Tarare,2024,762,660,42,1,1
8430,Tarare,2025,805,691,42,1,1
8431,Valence,2012,2919,2639,157,1,1
8431,Valence,2013,2897,2639,157,1,1
8431,Valence,2014,2920,2756,157,1,1
8431,Valence,2015,2868,2622,157,1,1
8431,Valence,2016,2943,2714,157,1,1
8431,Valence,2017,3064,2790,157,1,1
8431,Valence,2018,3368,3027,157,1,1
8431,Valence,2019,3948,3567,157,1,1
8431,Valence,2020,4210,3813,157,1,1
8431,Valence,2021,4809,4295,157,1,1
8431,Valence,2022,4713,4242,157,1,1
8431,Valence,2023,4587,4164,157,1,1
8431,Valence,2024,4944,4343,157,1,1
8431,Valence,2025,5166,4463,157,1,1
8432,Vichy,2012,1052,935,144,1,1
8432,Vichy,2013,1098,1010,144,1,1
8432,Vichy,2014,1089,969,144,1,1
8432,Vichy,2015,1019,904,144,1,1
8432,Vichy,2016,995,857,144,1,1
8432,Vichy,2017,1069,958,144,1,1
8432,Vichy,2018,1121,972,144,1,1
8432,Vichy,2019,1302,1134,144,1,1
8432,Vichy,2020,1382,1217,144,1,1
8432,Vichy,2021,1772,1514,144,1,1
8432,Vichy,2022,1933,1665,144,1,1
8432,Vichy,2023,1886,1622,144,1,1
8432,Vichy,2024,2016,1654,144,1,1
8432,Vichy,2025,2148,1768,144,1,1
8433,Vienne-Annonay,2012,2064,1897,146,1,1
8433,Vienne-Annonay,2013,2109,1990,146,1,1
8433,Vienne-Annonay,2014,2352,2119,146,1,1
8433,Vienne-Annonay,2015,2105,1878,146,1,1
8433,Vienne-Annonay,2016,2046,1930,146,1,1
8433,Vienne-Annonay,2017,2180,2020,146,1,1
8433,Vienne-Annonay,2018,2356,2189,146,1,1
8433,Vienne-Annonay,2019,2844,2600,146,1,1
8433,Vienne-Annonay,2020,3047,2799,146,1,1
8433,Vienne-Annonay,2021,3466,3130,146,1,1
8433,Vienne-Annonay,2022,3723,3409,146,1,1
8433,Vienne-Annonay,2023,3667,3333,146,1,1
8433,Vienne-Annonay,2024,4036,3537,146,1,1
8433,Vienne-Annonay,2025,4312,3756,146,1,1
8434,Villefranche-sur-Saône,2012,1668,1501,92,1,1
8434,Villefranche-sur-Saône,2013,1546,1508,92,1,1
8434,Villefranche-sur-Saône,2014,1616,1515,92,1,1
8434,Villefranche-sur-Saône,2015,1537,1463,92,1,1
8434,Villefranche-sur-Saône,2016,1810,1672,92,1,1
8434,Villefranche-sur-Saône,2017,1839,1658,92,1,1
8434,Villefranche-sur-Saône,2018,2048,1870,92,1,1
8434,Villefranche-sur-Saône,2019,2371,2209,92,1,1
8434,Villefranche-sur-Saône,2020,2595,2405,92,1,1
8434,Villefranche-sur-Saône,2021,2997,2761,92,1,1
8434,Villefranche-sur-Saône,2022,3027,2750,92,1,1
8434,Villefranche-sur-Saône,2023,2927,2655,92,1,1
8434,Villefranche-sur-Saône,2024,3283,2863,92,1,1
8434,Villefranche-sur-Saône,2025,3361,2941,92,1,1
8435,Voiron,2012,1828,1662,130,1,1
8435,Voiron,2013,1864,1734,130,1,1
8435,Voiron,2014,1879,1786,130,1,1
8435,Voiron,2015,1682,1585,130,1,1
8435,Voiron,2016,1783,1636,130,1,1
8435,Voiron,2017,1891,1784,130,1,1
8435,Voiron,2018,2132,2005,130,1,1
8435,Voiron,2019,2521,2363,130,1,1
8435,Voiron,2020,2517,2306,130,1,1
8435,Voiron,2021,2934,2666,130,1,1
8435,Voiron,2022,3121,2868,130,1,1
8435,Voiron,2023,2859,2576,130,1,1
8435,Voiron,2024,3286,2855,130,1,1
8435,Voiron,2025,3393,2931,130,1,1
9301,Aix-en-Provence,2012,5874,5205,61,1,1
9301,Aix-en-Provence,2013,5736,5174,61,1,1
9301,Aix-en-Provence,2014,5673,5143,61,1,1
9301,Aix-en-Provence,2015,5447,4771,61,1,1
9301,Aix-en-Provence,2016,5856,5226,61,1,1
9301,Aix-en-Provence,2017,6251,5633,61,1,1
9301,Aix-en-Provence,2018,7389,6661,61,1,1
9301,Aix-en-Provence,2019,8322,7582,61,1,1
9301,Aix-en-Provence,2020,8206,7510,61,1,1
9301,Aix-en-Provence,2021,9801,8883,61,1,1
9301,Aix-en-Provence,2022,9957,8879,61,1,1
9301,Aix-en-Provence,2023,9420,8565,61,1,1
9301,Aix-en-Provence,2024,10072,8736,61,1,1
9301,Aix-en-Provence,2025,10241,8919,61,1,1
9302,Briançon,2012,544,472,36,1,1
9302,Briançon,2013,608,526,36,1,1
9302,Briançon,2014,574,534,36,1,1
9302,Briançon,2015,568,478,36,1,1
9302,Briançon,2016,574,481,36,1,1
9302,Briançon,2017,528,459,36,1,1
9302,Briançon,2018,595,504,36,1,1
9302,Briançon,2019,636,549,36,1,1
9302,Briançon,2020,651,558,36,1,1
9302,Briançon,2021,730,633,36,1,1
9302,Briançon,2022,767,676,36,1,1
9302,Briançon,2023,765,682,36,1,1
9302,Briançon,2024,764,610,36,1,1
9302,Briançon,2025,870,685,36,1,1
9303,Brignoles,2012,1796,1592,41,1,1
9303,Brignoles,2013,1628,1576,41,1,1
9303,Brignoles,2014,1612,1545,41,1,1
9303,Brignoles,2015,1592,1518,41,1,1
9303,Brignoles,2016,1675,1574,41,1,1
9303,Brignoles,2017,1714,1614,41,1,1
9303,Brignoles,2018,1968,1774,41,1,1
9303,Brignoles,2019,2143,1970,41,1,1
9303,Brignoles,2020,2242,2092,41,1,1
9303,Brignoles,2021,2715,2471,41,1,1
9303,Brignoles,2022,2990,2691,41,1,1
9303,Brignoles,2023,2654,2459,41,1,1
9303,Brignoles,2024,2882,2531,41,1,1
9303,Brignoles,2025,3215,2790,41,1,1
9304,Cannes,2012,8360,7324,50,1,1
9304,Cannes,2013,7544,6829,50,1,1
9304,Cannes,2014,7450,6711,50,1,1
9304,Cannes,2015,7165,6444,50,1,1
9304,Cannes,2016,7657,6881,50,1,1
9304,Cannes,2017,7730,6996,50,1,1
9304,Cannes,2018,9006,8012,50,1,1
9304,Cannes,2019,9946,9103,50,1,1
9304,Cannes,2020,10116,9303,50,1,1
9304,Cannes,2021,11990,10878,50,1,1
9304,Cannes,2022,12645,11508,50,1,1
9304,Cannes,2023,12063,11035,50,1,1
9304,Cannes,2024,12954,11345,50,1,1
9304,Cannes,2025,13655,11905,50,1,1
9305,Carpentras,2012,1183,1053,29,1,1
9305,Carpentras,2013,1131,1009,29,1,1
9305,Carpentras,2014,1132,1030,29,1,1
9305,Carpentras,2015,1020,916,29,1,1
9305,Carpentras,2016,1047,979,29,1,1
9305,Carpentras,2017,1148,1025,29,1,1
9305,Carpentras,2018,1272,1202,29,1,1
9305,Carpentras,2019,1475,1319,29,1,1
9305,Carpentras,2020,1438,1294,29,1,1
9305,Carpentras,2021,1842,1658,29,1,1
9305,Carpentras,2022,1744,1619,29,1,1
9305,Carpentras,2023,1749,1600,29,1,1
9305,Carpentras,2024,2013,1760,29,1,1
9305,Carpentras,2025,2011,1772,29,1,1
9306,Cavaillon,2012,1767,1526,54,1,1
9306,Cavaillon,2013,1610,1442,54,1,1
9306,Cavaillon,2014,1697,1538,54,1,1
9306,Cavaillon,2015,1546,1368,54,1,1
9306,Cavaillon,2016,1454,1312,54,1,1
9306,Cavaillon,2017,1623,1470,54,1,1
9306,Cavaillon,2018,1810,1630,54,1,1
9306,Cavaillon,2019,2037,1836,54,1,1
9306,Cavaillon,2020,2058,1821,54,1,1
9306,Cavaillon,2021,2485,2197,54,1,1
9306,Cavaillon,2022,2406,2139,54,1,1
9306,Cavaillon,2023,2415,2179,54,1,1
9306,Cavaillon,2024,2756,2372,54,1,1
9306,Cavaillon,2025,2780,2412,54,1,1
9307,Digne-les-Bains,2012,978,830,123,1,1
9307,Digne-les-Bains,2013,900,769,123,1,1
9307,Digne-les-Bains,2014,827,763,123,1,1
9307,Digne-les-Bains,2015,830,742,123,1,1
9307,Digne-les-Bains,2016,819,688,123,1,1
9307,Digne-les-Bains,2017,834,729,123,1,1
9307,Digne-les-Bains,2018,883,774,123,1,1
9307,Digne-les-Bains,2019,1111,945,123,1,1
9307,Digne-les-Bains,2020,1107,935,123,1,1
9307,Digne-les-Bains,2021,1325,1138,123,1,1
9307,Digne-les-Bains,2022,1473,1244,123,1,1
9307,Digne-les-Bains,2023,1377,1199,123,1,1
9307,Digne-les-Bains,2024,1379,1124,123,1,1
9307,Digne-les-Bains,2025,1433,1175,123,1,1
9308,Draguignan,2012,1560,1406,39,1,1
9308,Draguignan,2013,1440,1355,39,1,1
9308,Draguignan,2014,1496,1413,39,1,1
9308,Draguignan,2015,1407,1304,39,1,1
9308,Draguignan,2016,1444,1363,39,1,1
9308,Draguignan,2017,1530,1384,39,1,1
9308,Draguignan,2018,1658,1549,39,1,1
9308,Draguignan,2019,1913,1738,39,1,1
9308,Draguignan,2020,1915,1776,39,1,1
9308,Draguignan,2021,2461,2254,39,1,1
9308,Draguignan,2022,2467,2285,39,1,1
9308,Draguignan,2023,2486,2293,39,1,1
9308,Draguignan,2024,2636,2286,39,1,1
9308,Draguignan,2025,2795,2444,39,1,1
9309,Fréjus,2012,1947,1710,5,1,1
9309,Fréjus,2013,1912,1727,5,1,1
9309,Fréjus,2014,1851,1704,5,1,1
9309,Fréjus,2015,1741,1619,5,1,1
9309,Fréjus,2016,1863,1621,5,1,1
9309,Fréjus,2017,1921,1736,5,1,1
9309,Fréjus,2018,2085,1890,5,1,1
9309,Fréjus,2019,2398,2170,5,1,1
9309,Fréjus,2020,2482,2260,5,1,1
9309,Fréjus,2021,3077,2768,5,1,1
9309,Fréjus,2022,3165,2852,5,1,1
9309,Fréjus,2023,3112,2794,5,1,1
9309,Fréjus,2024,3332,2831,5,1,1
9309,Fréjus,2025,3531,2996,5,1,1
9310,0Gap,2012,1239,1049,125,1,1
9310,0Gap,2013,1230,1030,125,1,1
9310,0Gap,2014,1191,1028,125,1,1
9310,0Gap,2015,1087,968,125,1,1
9310,0Gap,2016,1189,958,125,1,1
9310,0Gap,2017,1226,1055,125,1,1
9310,0Gap,2018,1354,1176,125,1,1
9310,0Gap,2019,1522,1347,125,1,1
9310,0Gap,2020,1589,1333,125,1,1
9310,0Gap,2021,1879,1604,125,1,1
9310,0Gap,2022,2095,1785,125,1,1
9310,0Gap,2023,1746,1536,125,1,1
9310,0Gap,2024,1911,1599,125,1,1
9310,0Gap,2025,1974,1597,125,1,1
9311,Manosque,2012,1100,991,67,1,1
9311,Manosque,2013,1055,954,67,1,1
9311,Manosque,2014,1055,969,67,1,1
9311,Manosque,2015,1053,957,67,1,1
9311,Manosque,2016,1061,935,67,1,1
9311,Manosque,2017,1027,923,67,1,1
9311,Manosque,2018,1222,1094,67,1,1
9311,Manosque,2019,1338,1190,67,1,1
9311,Manosque,2020,1347,1166,67,1,1
