ze2020,ze2020_label,year,sector_code,sector_label,sector_establishment_creations,total_establishment_creations,sector_share,sector_rank_in_ze_year,mask_sector_available
4415,Romilly-sur-Seine,2017,BE,Industry and energy,85.0,614,0.13843648208469056,3,1
4415,Romilly-sur-Seine,2017,FZ,Construction,52.0,614,0.08469055374592833,4,1
4415,Romilly-sur-Seine,2017,GI,"Trade, transport and hospitality",247.0,614,0.4022801302931596,1,1
4415,Romilly-sur-Seine,2017,JZ,Information and communication,10.0,614,0.016286644951140065,9,1
4415,Romilly-sur-Seine,2017,KZ,Financial and insurance activities,22.0,614,0.035830618892508145,7,1
4415,Romilly-sur-Seine,2017,LZ,Real estate activities,19.0,614,0.030944625407166124,8,1
4415,Romilly-sur-Seine,2017,MN,Professional and administrative services,88.0,614,0.14332247557003258,2,1
4415,Romilly-sur-Seine,2017,OQ,"Public administration, education and health",50.0,614,0.08143322475570032,5,1
4415,Romilly-sur-Seine,2017,RU,Arts and other services,41.0,614,0.06677524429967427,6,1
4415,Romilly-sur-Seine,2018,BE,Industry and energy,65.0,646,0.10061919504643962,3,1
4415,Romilly-sur-Seine,2018,FZ,Construction,61.0,646,0.09442724458204334,4,1
4415,Romilly-sur-Seine,2018,GI,"Trade, transport and hospitality",251.0,646,0.38854489164086686,1,1
4415,Romilly-sur-Seine,2018,JZ,Information and communication,18.0,646,0.02786377708978328,8,1
4415,Romilly-sur-Seine,2018,KZ,Financial and insurance activities,18.0,646,0.02786377708978328,8,1
4415,Romilly-sur-Seine,2018,LZ,Real estate activities,28.0,646,0.043343653250773995,7,1
4415,Romilly-sur-Seine,2018,MN,Professional and administrative services,91.0,646,0.14086687306501547,2,1
4415,Romilly-sur-Seine,2018,OQ,"Public administration, education and health",56.0,646,0.08668730650154799,6,1
4415,Romilly-sur-Seine,2018,RU,Arts and other services,58.0,646,0.08978328173374613,5,1
4415,Romilly-sur-Seine,2019,BE,Industry and energy,80.0,691,0.11577424023154848,3,1
4415,Romilly-sur-Seine,2019,FZ,Construction,60.0,691,0.08683068017366136,4,1
4415,Romilly-sur-Seine,2019,GI,"Trade, transport and hospitality",260.0,691,0.37626628075253254,1,1
4415,Romilly-sur-Seine,2019,JZ,Information and communication,19.0,691,0.027496382054992764,9,1
4415,Romilly-sur-Seine,2019,KZ,Financial and insurance activities,34.0,691,0.049204052098408106,7,1
4415,Romilly-sur-Seine,2019,LZ,Real estate activities,33.0,691,0.04775687409551375,8,1
4415,Romilly-sur-Seine,2019,MN,Professional and administrative services,112.0,691,0.16208393632416787,2,1
4415,Romilly-sur-Seine,2019,OQ,"Public administration, education and health",39.0,691,0.056439942112879886,6,1
4415,Romilly-sur-Seine,2019,RU,Arts and other services,54.0,691,0.07814761215629522,5,1
4415,Romilly-sur-Seine,2020,BE,Industry and energy,85.0,749,0.11348464619492657,3,1
4415,Romilly-sur-Seine,2020,FZ,Construction,64.0,749,0.08544726301735647,5,1
4415,Romilly-sur-Seine,2020,GI,"Trade, transport and hospitality",302.0,749,0.4032042723631509,1,1
4415,Romilly-sur-Seine,2020,JZ,Information and communication,17.0,749,0.022696929238985315,9,1
4415,Romilly-sur-Seine,2020,KZ,Financial and insurance activities,32.0,749,0.042723631508678236,7,1
4415,Romilly-sur-Seine,2020,LZ,Real estate activities,29.0,749,0.03871829105473965,8,1
4415,Romilly-sur-Seine,2020,MN,Professional and administrative services,110.0,749,0.14686248331108145,2,1
4415,Romilly-sur-Seine,2020,OQ,"Public administration, education and health",39.0,749,0.0520694259012016,6,1
4415,Romilly-sur-Seine,2020,RU,Arts and other services,71.0,749,0.09479305740987984,4,1
4415,Romilly-sur-Seine,2021,BE,Industry and energy,107.0,926,0.11555075593952484,3,1
4415,Romilly-sur-Seine,2021,FZ,Construction,80.0,926,0.08639308855291576,5,1
4415,Romilly-sur-Seine,2021,GI,"Trade, transport and hospitality",335.0,926,0.3617710583153348,1,1
4415,Romilly-sur-Seine,2021,JZ,Information and communication,29.0,926,0.03131749460043196,9,1
4415,Romilly-sur-Seine,2021,KZ,Financial and insurance activities,30.0,926,0.032397408207343416,8,1
4415,Romilly-sur-Seine,2021,LZ,Real estate activities,38.0,926,0.04103671706263499,7,1
4415,Romilly-sur-Seine,2021,MN,Professional and administrative services,156.0,926,0.16846652267818574,2,1
4415,Romilly-sur-Seine,2021,OQ,"Public administration, education and health",69.0,926,0.07451403887688984,6,1
4415,Romilly-sur-Seine,2021,RU,Arts and other services,82.0,926,0.08855291576673865,4,1
4415,Romilly-sur-Seine,2022,BE,Industry and energy,130.0,1484,0.0876010781671159,3,1
4415,Romilly-sur-Seine,2022,FZ,Construction,91.0,1484,0.06132075471698113,5,1
4415,Romilly-sur-Seine,2022,GI,"Trade, transport and hospitality",339.0,1484,0.2284366576819407,2,1
4415,Romilly-sur-Seine,2022,JZ,Information and communication,31.0,1484,0.020889487870619946,8,1
4415,Romilly-sur-Seine,2022,KZ,Financial and insurance activities,20.0,1484,0.013477088948787063,9,1
4415,Romilly-sur-Seine,2022,LZ,Real estate activities,47.0,1484,0.03167115902964959,7,1
4415,Romilly-sur-Seine,2022,MN,Professional and administrative services,654.0,1484,0.44070080862533695,1,1
4415,Romilly-sur-Seine,2022,OQ,"Public administration, education and health",53.0,1484,0.03571428571428571,6,1
4415,Romilly-sur-Seine,2022,RU,Arts and other services,119.0,1484,0.08018867924528301,4,1
4415,Romilly-sur-Seine,2023,BE,Industry and energy,165.0,1032,0.15988372093023256,3,1
4415,Romilly-sur-Seine,2023,FZ,Construction,73.0,1032,0.07073643410852713,5,1
4415,Romilly-sur-Seine,2023,GI,"Trade, transport and hospitality",258.0,1032,0.25,1,1
4415,Romilly-sur-Seine,2023,JZ,Information and communication,41.0,1032,0.03972868217054264,7,1
4415,Romilly-sur-Seine,2023,KZ,Financial and insurance activities,24.0,1032,0.023255813953488372,9,1
4415,Romilly-sur-Seine,2023,LZ,Real estate activities,41.0,1032,0.03972868217054264,7,1
4415,Romilly-sur-Seine,2023,MN,Professional and administrative services,253.0,1032,0.2451550387596899,2,1
4415,Romilly-sur-Seine,2023,OQ,"Public administration, education and health",59.0,1032,0.05717054263565891,6,1
4415,Romilly-sur-Seine,2023,RU,Arts and other services,118.0,1032,0.11434108527131782,4,1
4415,Romilly-sur-Seine,2024,BE,Industry and energy,173.0,972,0.1779835390946502,3,1
4415,Romilly-sur-Seine,2024,FZ,Construction,68.0,972,0.06995884773662552,5,1
4415,Romilly-sur-Seine,2024,GI,"Trade, transport and hospitality",266.0,972,0.2736625514403292,1,1
4415,Romilly-sur-Seine,2024,JZ,Information and communication,43.0,972,0.044238683127572016,7,1
4415,Romilly-sur-Seine,2024,KZ,Financial and insurance activities,31.0,972,0.03189300411522634,9,1
4415,Romilly-sur-Seine,2024,LZ,Real estate activities,43.0,972,0.044238683127572016,7,1
4415,Romilly-sur-Seine,2024,MN,Professional and administrative services,175.0,972,0.1800411522633745,2,1
4415,Romilly-sur-Seine,2024,OQ,"Public administration, education and health",47.0,972,0.04835390946502058,6,1
4415,Romilly-sur-Seine,2024,RU,Arts and other services,126.0,972,0.12962962962962962,4,1
4415,Romilly-sur-Seine,2025,BE,Industry and energy,154.0,1002,0.1536926147704591,3,1
4415,Romilly-sur-Seine,2025,FZ,Construction,83.0,1002,0.08283433133732535,5,1
4415,Romilly-sur-Seine,2025,GI,"Trade, transport and hospitality",285.0,1002,0.2844311377245509,1,1
4415,Romilly-sur-Seine,2025,JZ,Information and communication,42.0,1002,0.041916167664670656,8,1
4415,Romilly-sur-Seine,2025,KZ,Financial and insurance activities,19.0,1002,0.018962075848303395,9,1
4415,Romilly-sur-Seine,2025,LZ,Real estate activities,50.0,1002,0.0499001996007984,7,1
4415,Romilly-sur-Seine,2025,MN,Professional and administrative services,181.0,1002,0.18063872255489022,2,1
4415,Romilly-sur-Seine,2025,OQ,"Public administration, education and health",72.0,1002,0.0718562874251497,6,1
4415,Romilly-sur-Seine,2025,RU,Arts and other services,116.0,1002,0.1157684630738523,4,1
4416,Saint-Avold,2012,BE,Industry and energy,41.0,865,0.047398843930635835,6,1
4416,Saint-Avold,2012,FZ,Construction,186.0,865,0.21502890173410405,2,1
4416,Saint-Avold,2012,GI,"Trade, transport and hospitality",242.0,865,0.27976878612716766,1,1
4416,Saint-Avold,2012,JZ,Information and communication,18.0,865,0.020809248554913295,7,1
4416,Saint-Avold,2012,KZ,Financial and insurance activities,18.0,865,0.020809248554913295,7,1
4416,Saint-Avold,2012,LZ,Real estate activities,12.0,865,0.013872832369942197,9,1
4416,Saint-Avold,2012,MN,Professional and administrative services,124.0,865,0.14335260115606938,4,1
4416,Saint-Avold,2012,OQ,"Public administration, education and health",91.0,865,0.10520231213872833,5,1
4416,Saint-Avold,2012,RU,Arts and other services,133.0,865,0.15375722543352602,3,1
4416,Saint-Avold,2013,BE,Industry and energy,55.0,910,0.06043956043956044,6,1
4416,Saint-Avold,2013,FZ,Construction,181.0,910,0.1989010989010989,2,1
4416,Saint-Avold,2013,GI,"Trade, transport and hospitality",312.0,910,0.34285714285714286,1,1
4416,Saint-Avold,2013,JZ,Information and communication,15.0,910,0.016483516483516484,8,1
4416,Saint-Avold,2013,KZ,Financial and insurance activities,10.0,910,0.01098901098901099,9,1
4416,Saint-Avold,2013,LZ,Real estate activities,19.0,910,0.020879120879120878,7,1
4416,Saint-Avold,2013,MN,Professional and administrative services,129.0,910,0.14175824175824175,3,1
4416,Saint-Avold,2013,OQ,"Public administration, education and health",95.0,910,0.1043956043956044,4,1
4416,Saint-Avold,2013,RU,Arts and other services,94.0,910,0.10329670329670329,5,1
4416,Saint-Avold,2014,BE,Industry and energy,69.0,843,0.08185053380782918,6,1
4416,Saint-Avold,2014,FZ,Construction,156.0,843,0.18505338078291814,2,1
4416,Saint-Avold,2014,GI,"Trade, transport and hospitality",271.0,843,0.32147093712930014,1,1
4416,Saint-Avold,2014,JZ,Information and communication,14.0,843,0.0166073546856465,8,1
4416,Saint-Avold,2014,KZ,Financial and insurance activities,12.0,843,0.014234875444839857,9,1
4416,Saint-Avold,2014,LZ,Real estate activities,17.0,843,0.020166073546856466,7,1
4416,Saint-Avold,2014,MN,Professional and administrative services,110.0,843,0.13048635824436536,4,1
4416,Saint-Avold,2014,OQ,"Public administration, education and health",81.0,843,0.09608540925266904,5,1
4416,Saint-Avold,2014,RU,Arts and other services,113.0,843,0.13404507710557534,3,1
4416,Saint-Avold,2015,BE,Industry and energy,41.0,779,0.05263157894736842,6,1
4416,Saint-Avold,2015,FZ,Construction,103.0,779,0.13222079589216945,2,1
4416,Saint-Avold,2015,GI,"Trade, transport and hospitality",293.0,779,0.3761232349165597,1,1
4416,Saint-Avold,2015,JZ,Information and communication,16.0,779,0.02053915275994865,8,1
4416,Saint-Avold,2015,KZ,Financial and insurance activities,13.0,779,0.01668806161745828,9,1
4416,Saint-Avold,2015,LZ,Real estate activities,19.0,779,0.024390243902439025,7,1
4416,Saint-Avold,2015,MN,Professional and administrative services,100.0,779,0.12836970474967907,3,1
4416,Saint-Avold,2015,OQ,"Public administration, education and health",98.0,779,0.1258023106546855,4,1
4416,Saint-Avold,2015,RU,Arts and other services,96.0,779,0.12323491655969192,5,1
4416,Saint-Avold,2016,BE,Industry and energy,77.0,831,0.09265944645006016,6,1
4416,Saint-Avold,2016,FZ,Construction,109.0,831,0.13116726835138387,2,1
4416,Saint-Avold,2016,GI,"Trade, transport and hospitality",312.0,831,0.37545126353790614,1,1
4416,Saint-Avold,2016,JZ,Information and communication,13.0,831,0.015643802647412757,9,1
4416,Saint-Avold,2016,KZ,Financial and insurance activities,16.0,831,0.019253910950661854,7,1
4416,Saint-Avold,2016,LZ,Real estate activities,14.0,831,0.01684717208182912,8,1
4416,Saint-Avold,2016,MN,Professional and administrative services,104.0,831,0.12515042117930206,4,1
4416,Saint-Avold,2016,OQ,"Public administration, education and health",106.0,831,0.12755716004813478,3,1
4416,Saint-Avold,2016,RU,Arts and other services,80.0,831,0.09626955475330927,5,1
4416,Saint-Avold,2017,BE,Industry and energy,63.0,871,0.07233065442020666,6,1
4416,Saint-Avold,2017,FZ,Construction,118.0,871,0.1354764638346728,2,1
4416,Saint-Avold,2017,GI,"Trade, transport and hospitality",333.0,871,0.3823191733639495,1,1
4416,Saint-Avold,2017,JZ,Information and communication,17.0,871,0.01951779563719862,8,1
4416,Saint-Avold,2017,KZ,Financial and insurance activities,21.0,871,0.024110218140068886,7,1
4416,Saint-Avold,2017,LZ,Real estate activities,15.0,871,0.01722158438576349,9,1
4416,Saint-Avold,2017,MN,Professional and administrative services,112.0,871,0.1285878300803674,3,1
4416,Saint-Avold,2017,OQ,"Public administration, education and health",107.0,871,0.12284730195177956,4,1
4416,Saint-Avold,2017,RU,Arts and other services,85.0,871,0.09758897818599312,5,1
4416,Saint-Avold,2018,BE,Industry and energy,62.0,869,0.0713463751438435,6,1
4416,Saint-Avold,2018,FZ,Construction,135.0,869,0.15535097813578827,2,1
4416,Saint-Avold,2018,GI,"Trade, transport and hospitality",318.0,869,0.3659378596087457,1,1
4416,Saint-Avold,2018,JZ,Information and communication,15.0,869,0.01726121979286536,9,1
4416,Saint-Avold,2018,KZ,Financial and insurance activities,22.0,869,0.02531645569620253,7,1
4416,Saint-Avold,2018,LZ,Real estate activities,21.0,869,0.024165707710011506,8,1
4416,Saint-Avold,2018,MN,Professional and administrative services,118.0,869,0.13578826237054084,3,1
4416,Saint-Avold,2018,OQ,"Public administration, education and health",94.0,869,0.10817031070195628,4,1
4416,Saint-Avold,2018,RU,Arts and other services,84.0,869,0.09666283084004602,5,1
4416,Saint-Avold,2019,BE,Industry and energy,66.0,995,0.06633165829145729,6,1
4416,Saint-Avold,2019,FZ,Construction,146.0,995,0.14673366834170853,3,1
4416,Saint-Avold,2019,GI,"Trade, transport and hospitality",328.0,995,0.32964824120603015,1,1
4416,Saint-Avold,2019,JZ,Information and communication,24.0,995,0.024120603015075376,7,1
4416,Saint-Avold,2019,KZ,Financial and insurance activities,17.0,995,0.017085427135678392,9,1
4416,Saint-Avold,2019,LZ,Real estate activities,23.0,995,0.023115577889447236,8,1
4416,Saint-Avold,2019,MN,Professional and administrative services,164.0,995,0.16482412060301507,2,1
4416,Saint-Avold,2019,OQ,"Public administration, education and health",113.0,995,0.1135678391959799,5,1
4416,Saint-Avold,2019,RU,Arts and other services,114.0,995,0.11457286432160804,4,1
4416,Saint-Avold,2020,BE,Industry and energy,74.0,1033,0.07163601161665054,6,1
4416,Saint-Avold,2020,FZ,Construction,128.0,1033,0.12391093901258471,3,1
4416,Saint-Avold,2020,GI,"Trade, transport and hospitality",382.0,1033,0.3697967086156825,1,1
4416,Saint-Avold,2020,JZ,Information and communication,20.0,1033,0.01936108422071636,9,1
4416,Saint-Avold,2020,KZ,Financial and insurance activities,22.0,1033,0.021297192642787996,7,1
4416,Saint-Avold,2020,LZ,Real estate activities,21.0,1033,0.02032913843175218,8,1
4416,Saint-Avold,2020,MN,Professional and administrative services,167.0,1033,0.1616650532429816,2,1
4416,Saint-Avold,2020,OQ,"Public administration, education and health",93.0,1033,0.09002904162633107,5,1
4416,Saint-Avold,2020,RU,Arts and other services,126.0,1033,0.12197483059051308,4,1
4416,Saint-Avold,2021,BE,Industry and energy,102.0,1254,0.08133971291866028,6,1
4416,Saint-Avold,2021,FZ,Construction,164.0,1254,0.13078149920255183,3,1
4416,Saint-Avold,2021,GI,"Trade, transport and hospitality",416.0,1254,0.3317384370015949,1,1
4416,Saint-Avold,2021,JZ,Information and communication,28.0,1254,0.022328548644338118,9,1
4416,Saint-Avold,2021,KZ,Financial and insurance activities,35.0,1254,0.027910685805422646,8,1
4416,Saint-Avold,2021,LZ,Real estate activities,43.0,1254,0.0342902711323764,7,1
4416,Saint-Avold,2021,MN,Professional and administrative services,218.0,1254,0.17384370015948963,2,1
4416,Saint-Avold,2021,OQ,"Public administration, education and health",126.0,1254,0.10047846889952153,4,1
4416,Saint-Avold,2021,RU,Arts and other services,122.0,1254,0.09728867623604466,5,1
4416,Saint-Avold,2022,BE,Industry and energy,143.0,1361,0.10506980161645849,5,1
4416,Saint-Avold,2022,FZ,Construction,169.0,1361,0.12417340191036003,4,1
4416,Saint-Avold,2022,GI,"Trade, transport and hospitality",370.0,1361,0.2718589272593681,1,1
4416,Saint-Avold,2022,JZ,Information and communication,37.0,1361,0.02718589272593681,9,1
4416,Saint-Avold,2022,KZ,Financial and insurance activities,48.0,1361,0.03526818515797208,8,1
4416,Saint-Avold,2022,LZ,Real estate activities,55.0,1361,0.04041146216017634,7,1
4416,Saint-Avold,2022,MN,Professional and administrative services,251.0,1361,0.18442321822189567,2,1
4416,Saint-Avold,2022,OQ,"Public administration, education and health",117.0,1361,0.08596620132255695,6,1
4416,Saint-Avold,2022,RU,Arts and other services,171.0,1361,0.12564290962527552,3,1
4416,Saint-Avold,2023,BE,Industry and energy,169.0,1378,0.12264150943396226,5,1
4416,Saint-Avold,2023,FZ,Construction,171.0,1378,0.12409288824383163,4,1
4416,Saint-Avold,2023,GI,"Trade, transport and hospitality",361.0,1378,0.26197387518142234,1,1
4416,Saint-Avold,2023,JZ,Information and communication,28.0,1378,0.020319303338171262,8,1
4416,Saint-Avold,2023,KZ,Financial and insurance activities,21.0,1378,0.015239477503628448,9,1
4416,Saint-Avold,2023,LZ,Real estate activities,44.0,1378,0.03193033381712627,7,1
4416,Saint-Avold,2023,MN,Professional and administrative services,290.0,1378,0.2104499274310595,2,1
4416,Saint-Avold,2023,OQ,"Public administration, education and health",122.0,1378,0.08853410740203194,6,1
4416,Saint-Avold,2023,RU,Arts and other services,172.0,1378,0.12481857764876633,3,1
