ze2020,ze2020_label,year,observed_value,target_variable,lag_1,lag_2,lag_3,growth_1y_safe,growth_2y_safe,mask_observed_available,mask_lag_1_available,mask_lag_2_available,mask_lag_3_available,node_id,similar_ze_lag_1_mean,similar_ze_lag_1_weighted_mean,similar_ze_growth_1y_safe_mean,similar_ze_count,relational_feature_available
5313,Quimper,2012,2057.0,establishment_creations,,,,,,1,0,0,0,163,,,,0,0
5313,Quimper,2013,2092.0,establishment_creations,2057.0,,,,,1,1,0,0,163,,,,0,0
5313,Quimper,2014,2184.0,establishment_creations,2092.0,2057.0,,0.0170150704910063,,1,1,1,0,163,,,,0,0
5313,Quimper,2015,2168.0,establishment_creations,2184.0,2092.0,2057.0,0.0439770554493307,0.0617403986387943,1,1,1,1,163,,,,0,0
5313,Quimper,2016,2153.0,establishment_creations,2168.0,2184.0,2092.0,-0.0073260073260073,0.0363288718929254,1,1,1,1,163,,,,0,0
5313,Quimper,2017,2282.0,establishment_creations,2153.0,2168.0,2184.0,-0.0069188191881918,-0.0141941391941391,1,1,1,1,163,1699.2,1699.0207522884784,0.0226170067257625,5,1
5313,Quimper,2018,2427.0,establishment_creations,2282.0,2153.0,2168.0,0.0599163957268927,0.0525830258302583,1,1,1,1,163,1873.2,1864.843816447304,0.07604171360170679,5,1
5313,Quimper,2019,2798.0,establishment_creations,2427.0,2282.0,2153.0,0.0635407537248028,0.1272642823966558,1,1,1,1,163,1777.0,1772.5583743334012,0.0762860159793468,5,1
5313,Quimper,2020,2760.0,establishment_creations,2798.0,2427.0,2282.0,0.1528636176349402,0.2261174408413672,1,1,1,1,163,2350.2,2338.646785284793,0.1344743488077637,5,1
5313,Quimper,2021,3520.0,establishment_creations,2760.0,2798.0,2427.0,-0.0135811293781272,0.1372064276885043,1,1,1,1,163,2446.0,2429.4243847601388,0.04920871063403674,5,1
5313,Quimper,2022,3519.0,establishment_creations,3520.0,2760.0,2798.0,0.2753623188405797,0.2580414581844174,1,1,1,1,163,2705.8,2690.5981558818135,0.2134043942593673,5,1
5313,Quimper,2023,3501.0,establishment_creations,3519.0,3520.0,2760.0,-0.0002840909090909,0.275,1,1,1,1,163,2040.0,2032.8212202512348,0.0186438714336025,5,1
5313,Quimper,2024,4132.0,establishment_creations,3501.0,3519.0,3520.0,-0.0051150895140664,-0.0053977272727272,1,1,1,1,163,1822.6,1815.2023425905509,-0.031826710743377395,5,1
5314,Quimperlé,2012,391.0,establishment_creations,,,,,,1,0,0,0,164,,,,0,0
5314,Quimperlé,2013,372.0,establishment_creations,391.0,,,,,1,1,0,0,164,,,,0,0
5314,Quimperlé,2014,358.0,establishment_creations,372.0,391.0,,-0.0485933503836317,,1,1,1,0,164,,,,0,0
5314,Quimperlé,2015,335.0,establishment_creations,358.0,372.0,391.0,-0.0376344086021505,-0.0843989769820971,1,1,1,1,164,,,,0,0
5314,Quimperlé,2016,418.0,establishment_creations,335.0,358.0,372.0,-0.0642458100558659,-0.0994623655913978,1,1,1,1,164,,,,0,0
5314,Quimperlé,2017,405.0,establishment_creations,418.0,335.0,358.0,0.2477611940298507,0.1675977653631284,1,1,1,1,164,3394.4,3394.2734246500404,0.05084322901980835,5,1
5314,Quimperlé,2018,422.0,establishment_creations,405.0,418.0,335.0,-0.0311004784688995,0.208955223880597,1,1,1,1,164,3306.0,3297.8906557893397,0.04176209190723072,5,1
5314,Quimperlé,2019,518.0,establishment_creations,422.0,405.0,418.0,0.0419753086419753,0.0095693779904306,1,1,1,1,164,2315.0,2308.5487303034456,0.11432100156990936,5,1
5314,Quimperlé,2020,467.0,establishment_creations,518.0,422.0,405.0,0.2274881516587677,0.2790123456790123,1,1,1,1,164,1087.6,1080.826317420661,0.16326351735985462,5,1
5314,Quimperlé,2021,605.0,establishment_creations,467.0,518.0,422.0,-0.0984555984555984,0.1066350710900474,1,1,1,1,164,1404.4,1400.3200462162674,0.05035266922463451,5,1
5314,Quimperlé,2022,658.0,establishment_creations,605.0,467.0,518.0,0.2955032119914347,0.1679536679536679,1,1,1,1,164,2211.6,2212.9022584224153,0.21523615574782565,5,1
5314,Quimperlé,2023,685.0,establishment_creations,658.0,605.0,467.0,0.0876033057851239,0.4089935760171306,1,1,1,1,164,2314.4,2305.677961575555,0.02696904110704444,5,1
5314,Quimperlé,2024,776.0,establishment_creations,685.0,658.0,605.0,0.0410334346504559,0.1322314049586777,1,1,1,1,164,2329.0,2328.3606483004573,-0.03677339995028216,5,1
5315,Rennes,2012,5660.0,establishment_creations,,,,,,1,0,0,0,165,,,,0,0
5315,Rennes,2013,5686.0,establishment_creations,5660.0,,,,,1,1,0,0,165,,,,0,0
5315,Rennes,2014,5838.0,establishment_creations,5686.0,5660.0,,0.0045936395759717,,1,1,1,0,165,,,,0,0
5315,Rennes,2015,5540.0,establishment_creations,5838.0,5686.0,5660.0,0.0267323250087935,0.0314487632508833,1,1,1,1,165,,,,0,0
5315,Rennes,2016,6103.0,establishment_creations,5540.0,5838.0,5686.0,-0.0510448783830078,-0.0256771016531832,1,1,1,1,165,,,,0,0
5315,Rennes,2017,6806.0,establishment_creations,6103.0,5540.0,5838.0,0.1016245487364621,0.0453922576224734,1,1,1,1,165,1199.2,1198.589103162355,0.057564184760478,5,1
5315,Rennes,2018,7731.0,establishment_creations,6806.0,6103.0,5540.0,0.1151892511879403,0.2285198555956678,1,1,1,1,165,2977.0,2984.2434255805197,0.06470617665192388,5,1
5315,Rennes,2019,8813.0,establishment_creations,7731.0,6806.0,6103.0,0.1359094916250367,0.2667540553825987,1,1,1,1,165,4724.8,4727.311357925772,0.15806291353649388,5,1
5315,Rennes,2020,8989.0,establishment_creations,8813.0,7731.0,6806.0,0.1399560212132971,0.2948868645312959,1,1,1,1,165,2648.6,2653.7434427345424,0.18730696089388674,5,1
5315,Rennes,2021,11162.0,establishment_creations,8989.0,8813.0,7731.0,0.0199704981277658,0.1627215108006726,1,1,1,1,165,8159.2,8134.070033767358,0.020227836721227077,5,1
5315,Rennes,2022,11429.0,establishment_creations,11162.0,8989.0,8813.0,0.2417399043275114,0.266538068762056,1,1,1,1,165,9748.6,9733.5656301165,0.2178368110031624,5,1
5315,Rennes,2023,11067.0,establishment_creations,11429.0,11162.0,8989.0,0.0239204443648091,0.2714428746245411,1,1,1,1,165,2772.6,2781.1503651045937,0.00448282045935104,5,1
5315,Rennes,2024,12418.0,establishment_creations,11067.0,11429.0,11162.0,-0.0316738122320413,-0.00851101953055,1,1,1,1,165,2832.4,2841.099236557613,-0.00773285298761216,5,1
5316,Saint-Brieuc,2012,1337.0,establishment_creations,,,,,,1,0,0,0,166,,,,0,0
5316,Saint-Brieuc,2013,1283.0,establishment_creations,1337.0,,,,,1,1,0,0,166,,,,0,0
5316,Saint-Brieuc,2014,1303.0,establishment_creations,1283.0,1337.0,,-0.0403889304412864,,1,1,1,0,166,,,,0,0
5316,Saint-Brieuc,2015,1291.0,establishment_creations,1303.0,1283.0,1337.0,0.0155884645362431,-0.025430067314884,1,1,1,1,166,,,,0,0
5316,Saint-Brieuc,2016,1356.0,establishment_creations,1291.0,1303.0,1283.0,-0.0092095165003837,0.0062353858144972,1,1,1,1,166,,,,0,0
5316,Saint-Brieuc,2017,1465.0,establishment_creations,1356.0,1291.0,1303.0,0.0503485670023237,0.0406753645433614,1,1,1,1,166,3206.8,3206.4789755577685,-0.014677910123999705,5,1
5316,Saint-Brieuc,2018,1538.0,establishment_creations,1465.0,1356.0,1291.0,0.0803834808259587,0.1347792408985282,1,1,1,1,166,30312.6,30255.345141886624,0.06315198696245998,5,1
5316,Saint-Brieuc,2019,1756.0,establishment_creations,1538.0,1465.0,1356.0,0.0498293515358361,0.1342182890855457,1,1,1,1,166,15118.6,15074.75833124203,0.13419520348289324,5,1
5316,Saint-Brieuc,2020,1705.0,establishment_creations,1756.0,1538.0,1465.0,0.141742522756827,0.1986348122866894,1,1,1,1,166,13772.8,13576.969607899751,0.19583397151985374,5,1
5316,Saint-Brieuc,2021,2302.0,establishment_creations,1705.0,1756.0,1538.0,-0.0290432801822323,0.1085825747724317,1,1,1,1,166,12167.0,12009.44077340325,0.02189918469207962,5,1
5316,Saint-Brieuc,2022,2443.0,establishment_creations,2302.0,1705.0,1756.0,0.3501466275659824,0.3109339407744875,1,1,1,1,166,16833.8,16678.202821192783,0.18865410260034238,5,1
5316,Saint-Brieuc,2023,2451.0,establishment_creations,2443.0,2302.0,1705.0,0.0612510860121633,0.4328445747800586,1,1,1,1,166,2306.2,2309.0753041846106,0.01488995768334064,5,1
5316,Saint-Brieuc,2024,2874.0,establishment_creations,2451.0,2443.0,2302.0,0.0032746623004502,0.0647263249348392,1,1,1,1,166,2285.0,2286.497119526135,-0.02622011247872732,5,1
5317,Saint-Malo,2012,1162.0,establishment_creations,,,,,,1,0,0,0,167,,,,0,0
5317,Saint-Malo,2013,1228.0,establishment_creations,1162.0,,,,,1,1,0,0,167,,,,0,0
5317,Saint-Malo,2014,1203.0,establishment_creations,1228.0,1162.0,,0.0567986230636833,,1,1,1,0,167,,,,0,0
5317,Saint-Malo,2015,1263.0,establishment_creations,1203.0,1228.0,1162.0,-0.020358306188925,0.0352839931153184,1,1,1,1,167,,,,0,0
5317,Saint-Malo,2016,1353.0,establishment_creations,1263.0,1203.0,1228.0,0.0498753117206982,0.0285016286644951,1,1,1,1,167,,,,0,0
5317,Saint-Malo,2017,1337.0,establishment_creations,1353.0,1263.0,1203.0,0.0712589073634204,0.1246882793017456,1,1,1,1,167,920.0,919.9161387606175,-0.004383205355419199,5,1
5317,Saint-Malo,2018,1478.0,establishment_creations,1337.0,1353.0,1263.0,-0.0118255728011825,0.058590657165479,1,1,1,1,167,1474.4,1466.8792660582512,0.04681709397684112,5,1
5317,Saint-Malo,2019,1755.0,establishment_creations,1478.0,1337.0,1353.0,0.1054599850411368,0.0923872875092387,1,1,1,1,167,1308.0,1303.7747963174875,0.1370303065249499,5,1
5317,Saint-Malo,2020,1831.0,establishment_creations,1755.0,1478.0,1337.0,0.1874154262516914,0.31264023934181,1,1,1,1,167,886.0,881.80798600519,0.1149788674441156,5,1
5317,Saint-Malo,2021,2223.0,establishment_creations,1831.0,1755.0,1478.0,0.0433048433048433,0.2388362652232747,1,1,1,1,167,1563.0,1565.4231267713085,0.06354952552677764,5,1
5317,Saint-Malo,2022,2333.0,establishment_creations,2223.0,1831.0,1755.0,0.2140906608410704,0.2666666666666666,1,1,1,1,167,1927.4,1917.9158946138612,0.19042421680198074,5,1
5317,Saint-Malo,2023,2231.0,establishment_creations,2333.0,2223.0,1831.0,0.0494826810616284,0.2741671217913708,1,1,1,1,167,2183.8,2173.838133535453,0.050589154067997355,5,1
5317,Saint-Malo,2024,2565.0,establishment_creations,2231.0,2333.0,2223.0,-0.0437205315045006,0.0035987404408457,1,1,1,1,167,3302.0,3274.6406300196713,-0.01880658121297634,5,1
5318,Vannes,2012,1933.0,establishment_creations,,,,,,1,0,0,0,168,,,,0,0
5318,Vannes,2013,1897.0,establishment_creations,1933.0,,,,,1,1,0,0,168,,,,0,0
5318,Vannes,2014,1987.0,establishment_creations,1897.0,1933.0,,-0.0186239006725297,,1,1,1,0,168,,,,0,0
5318,Vannes,2015,1875.0,establishment_creations,1987.0,1897.0,1933.0,0.0474433315761729,0.0279358510087946,1,1,1,1,168,,,,0,0
5318,Vannes,2016,2041.0,establishment_creations,1875.0,1987.0,1897.0,-0.0563663814796175,-0.0115972588297311,1,1,1,1,168,,,,0,0
5318,Vannes,2017,2124.0,establishment_creations,2041.0,1875.0,1987.0,0.0885333333333333,0.027176648213387,1,1,1,1,168,1589.6,1589.5840733988075,0.03558530729884736,5,1
5318,Vannes,2018,2330.0,establishment_creations,2124.0,2041.0,1875.0,0.0406663400293973,0.1328,1,1,1,1,168,2025.2,2024.3144857538275,0.04447212693729426,5,1
5318,Vannes,2019,2773.0,establishment_creations,2330.0,2124.0,2041.0,0.0969868173258003,0.1415972562469377,1,1,1,1,168,2594.4,2587.625038039655,0.08975654437577066,5,1
5318,Vannes,2020,2653.0,establishment_creations,2773.0,2330.0,2124.0,0.1901287553648068,0.3055555555555556,1,1,1,1,168,3094.8,3092.236333990692,0.11738470017955058,5,1
5318,Vannes,2021,3226.0,establishment_creations,2653.0,2773.0,2330.0,-0.0432744320230797,0.1386266094420601,1,1,1,1,168,3235.0,3241.581460248059,-0.00043832449568458054,5,1
5318,Vannes,2022,3377.0,establishment_creations,3226.0,2653.0,2773.0,0.2159819072747832,0.1633609808871258,1,1,1,1,168,1700.2,1697.0846090324042,0.21924676237403723,5,1
5318,Vannes,2023,3185.0,establishment_creations,3377.0,3226.0,2653.0,0.0468071915685058,0.2728986053524312,1,1,1,1,168,1996.0,1992.890631988454,0.02646214605781156,5,1
5318,Vannes,2024,3750.0,establishment_creations,3185.0,3377.0,3226.0,-0.0568551969203435,-0.0127092374457532,1,1,1,1,168,1935.4,1934.3717927348584,-0.039976597709265,5,1
5319,Vitré,2012,545.0,establishment_creations,,,,,,1,0,0,0,169,,,,0,0
5319,Vitré,2013,574.0,establishment_creations,545.0,,,,,1,1,0,0,169,,,,0,0
5319,Vitré,2014,541.0,establishment_creations,574.0,545.0,,0.0532110091743119,,1,1,1,0,169,,,,0,0
5319,Vitré,2015,590.0,establishment_creations,541.0,574.0,545.0,-0.0574912891986062,-0.0073394495412844,1,1,1,1,169,,,,0,0
5319,Vitré,2016,553.0,establishment_creations,590.0,541.0,574.0,0.0905730129390018,0.0278745644599303,1,1,1,1,169,,,,0,0
5319,Vitré,2017,580.0,establishment_creations,553.0,590.0,541.0,-0.0627118644067796,0.022181146025878,1,1,1,1,169,564.8,563.6957960749287,-0.0224180360920577,5,1
5319,Vitré,2018,660.0,establishment_creations,580.0,553.0,590.0,0.0488245931283905,-0.0169491525423728,1,1,1,1,169,1034.2,1031.5732661646919,0.09384452866261966,5,1
5319,Vitré,2019,810.0,establishment_creations,660.0,580.0,553.0,0.1379310344827586,0.1934900542495479,1,1,1,1,169,717.6,734.9123122498819,0.07603898025647629,5,1
5319,Vitré,2020,878.0,establishment_creations,810.0,660.0,580.0,0.2272727272727272,0.396551724137931,1,1,1,1,169,2307.4,2279.175985348646,0.14986284208888517,5,1
5319,Vitré,2021,987.0,establishment_creations,878.0,810.0,660.0,0.0839506172839506,0.3303030303030303,1,1,1,1,169,2330.4,2315.8577804838906,0.02369490940869202,5,1
5319,Vitré,2022,990.0,establishment_creations,987.0,878.0,810.0,0.1241457858769931,0.2185185185185185,1,1,1,1,169,2684.0,2699.4892301361597,0.18987666594357097,5,1
5319,Vitré,2023,1044.0,establishment_creations,990.0,987.0,878.0,0.0030395136778115,0.1275626423690205,1,1,1,1,169,1030.0,1026.3518942464548,0.07888951520009761,5,1
5319,Vitré,2024,1196.0,establishment_creations,1044.0,990.0,987.0,0.0545454545454545,0.0577507598784194,1,1,1,1,169,1788.4,1756.1132658535003,-0.00973921940602136,5,1
7501,Agen,2012,1214.0,establishment_creations,,,,,,1,0,0,0,170,,,,0,0
7501,Agen,2013,1229.0,establishment_creations,1214.0,,,,,1,1,0,0,170,,,,0,0
7501,Agen,2014,1177.0,establishment_creations,1229.0,1214.0,,0.0123558484349258,,1,1,1,0,170,,,,0,0
7501,Agen,2015,1082.0,establishment_creations,1177.0,1229.0,1214.0,-0.0423108218063466,-0.0304777594728171,1,1,1,1,170,,,,0,0
7501,Agen,2016,1172.0,establishment_creations,1082.0,1177.0,1229.0,-0.0807136788445199,-0.1196094385679414,1,1,1,1,170,,,,0,0
7501,Agen,2017,1289.0,establishment_creations,1172.0,1082.0,1177.0,0.0831792975970425,-0.0042480883602378,1,1,1,1,170,1083.0,1083.0793226333874,0.07921778203670644,5,1
7501,Agen,2018,1402.0,establishment_creations,1289.0,1172.0,1082.0,0.0998293515358361,0.1913123844731978,1,1,1,1,170,5320.4,5303.526575052512,0.046269008349760075,5,1
7501,Agen,2019,1614.0,establishment_creations,1402.0,1289.0,1172.0,0.0876648564778898,0.1962457337883959,1,1,1,1,170,3053.8,3035.3488037820107,0.09996776846168687,5,1
7501,Agen,2020,1648.0,establishment_creations,1614.0,1402.0,1289.0,0.1512125534950071,0.252133436772692,1,1,1,1,170,4952.2,4897.500284612006,0.1354526493410987,5,1
7501,Agen,2021,2074.0,establishment_creations,1648.0,1614.0,1402.0,0.0210656753407682,0.1754636233951498,1,1,1,1,170,5147.6,5097.0588412883135,0.05532849656801284,5,1
7501,Agen,2022,2081.0,establishment_creations,2074.0,1648.0,1614.0,0.2584951456310679,0.2850061957868649,1,1,1,1,170,6927.6,6879.127979951832,0.21077002911823622,5,1
7501,Agen,2023,2072.0,establishment_creations,2081.0,2074.0,1648.0,0.0033751205400192,0.2627427184466019,1,1,1,1,170,6901.4,6911.969653761999,-0.010889442783716622,5,1
7501,Agen,2024,2331.0,establishment_creations,2072.0,2081.0,2074.0,-0.004324843825084,-0.0009643201542912,1,1,1,1,170,6545.6,6561.255408049689,-0.03775937519634469,5,1
7502,Angoulême,2012,1904.0,establishment_creations,,,,,,1,0,0,0,171,,,,0,0
7502,Angoulême,2013,2013.0,establishment_creations,1904.0,,,,,1,1,0,0,171,,,,0,0
7502,Angoulême,2014,1878.0,establishment_creations,2013.0,1904.0,,0.0572478991596638,,1,1,1,0,171,,,,0,0
7502,Angoulême,2015,1756.0,establishment_creations,1878.0,2013.0,1904.0,-0.067064083457526,-0.0136554621848739,1,1,1,1,171,,,,0,0
7502,Angoulême,2016,1786.0,establishment_creations,1756.0,1878.0,2013.0,-0.0649627263045793,-0.1276701440635866,1,1,1,1,171,,,,0,0
7502,Angoulême,2017,2007.0,establishment_creations,1786.0,1756.0,1878.0,0.0170842824601366,-0.0489882854100106,1,1,1,1,171,654.2,654.3756602890415,0.043468669638875156,5,1
7502,Angoulême,2018,2199.0,establishment_creations,2007.0,1786.0,1756.0,0.1237402015677491,0.1429384965831435,1,1,1,1,171,1137.2,1135.3574316266552,0.07628916233917897,5,1
7502,Angoulême,2019,2510.0,establishment_creations,2199.0,2007.0,1786.0,0.0956651718983557,0.2312430011198208,1,1,1,1,171,670.0,670.6183384450561,0.04290618095504348,5,1
7502,Angoulême,2020,2739.0,establishment_creations,2510.0,2199.0,2007.0,0.1414279217826284,0.2506228201295465,1,1,1,1,171,771.6,769.5376240291718,0.14419351315450932,5,1
7502,Angoulême,2021,3162.0,establishment_creations,2739.0,2510.0,2199.0,0.0912350597609561,0.2455661664392905,1,1,1,1,171,1023.0,1021.1377370481134,0.010839320662277479,5,1
7502,Angoulême,2022,3155.0,establishment_creations,3162.0,2739.0,2510.0,0.1544359255202628,0.2597609561752988,1,1,1,1,171,1103.6,1098.8664420158525,0.16402755815315787,5,1
7502,Angoulême,2023,3240.0,establishment_creations,3155.0,3162.0,2739.0,-0.0022137887413029,0.1518802482657904,1,1,1,1,171,1745.6,1755.2175698264473,0.05855993330715921,5,1
7502,Angoulême,2024,3560.0,establishment_creations,3240.0,3155.0,3162.0,0.0269413629160063,0.0246679316888045,1,1,1,1,171,2243.8,2248.5588814441235,0.025761168069428,5,1
7503,Bayonne,2012,4226.0,establishment_creations,,,,,,1,0,0,0,172,,,,0,0
7503,Bayonne,2013,4062.0,establishment_creations,4226.0,,,,,1,1,0,0,172,,,,0,0
7503,Bayonne,2014,4201.0,establishment_creations,4062.0,4226.0,,-0.0388073828679602,,1,1,1,0,172,,,,0,0
7503,Bayonne,2015,4317.0,establishment_creations,4201.0,4062.0,4226.0,0.0342195962580009,-0.0059157595835305,1,1,1,1,172,,,,0,0
7503,Bayonne,2016,4440.0,establishment_creations,4317.0,4201.0,4062.0,0.0276124732206617,0.0627769571639586,1,1,1,1,172,,,,0,0
7503,Bayonne,2017,4886.0,establishment_creations,4440.0,4317.0,4201.0,0.0284920083391243,0.056891216377053,1,1,1,1,172,1317.0,1316.9294000129955,0.0008848046991764811,5,1
7503,Bayonne,2018,5513.0,establishment_creations,4886.0,4440.0,4317.0,0.1004504504504504,0.1318044938614778,1,1,1,1,172,1249.8,1245.7205529912655,-0.011655811986465297,5,1
7503,Bayonne,2019,6127.0,establishment_creations,5513.0,4886.0,4440.0,0.1283258288988948,0.2416666666666666,1,1,1,1,172,5183.8,5164.286764398796,0.11277796416464352,5,1
7503,Bayonne,2020,6628.0,establishment_creations,6127.0,5513.0,4886.0,0.1113731180845274,0.2539909946786737,1,1,1,1,172,9924.8,9915.164364719503,0.15360342684411296,5,1
7503,Bayonne,2021,7976.0,establishment_creations,6628.0,6127.0,5513.0,0.0817692182144605,0.2022492290948666,1,1,1,1,172,11034.8,11006.15233377181,0.0427668053040091,5,1
7503,Bayonne,2022,7837.0,establishment_creations,7976.0,6628.0,6127.0,0.2033796016898008,0.3017790109352048,1,1,1,1,172,9501.6,9482.922185787418,0.16580557952332167,5,1
7503,Bayonne,2023,7701.0,establishment_creations,7837.0,7976.0,6628.0,-0.0174272818455366,0.1824079662039831,1,1,1,1,172,13759.2,13698.158020674578,0.016903452241236138,5,1
7503,Bayonne,2024,8018.0,establishment_creations,7701.0,7837.0,7976.0,-0.0173535791757049,-0.0344784353059177,1,1,1,1,172,5930.0,5907.251268527756,-0.03046814170756824,5,1
7504,Bergerac,2012,1110.0,establishment_creations,,,,,,1,0,0,0,173,,,,0,0
7504,Bergerac,2013,1064.0,establishment_creations,1110.0,,,,,1,1,0,0,173,,,,0,0
7504,Bergerac,2014,1057.0,establishment_creations,1064.0,1110.0,,-0.0414414414414414,,1,1,1,0,173,,,,0,0
7504,Bergerac,2015,1067.0,establishment_creations,1057.0,1064.0,1110.0,-0.006578947368421,-0.0477477477477477,1,1,1,1,173,,,,0,0
7504,Bergerac,2016,1054.0,establishment_creations,1067.0,1057.0,1064.0,0.0094607379375591,0.0028195488721804,1,1,1,1,173,,,,0,0
